366;Weight;2635.0
361;Acceleration;14.2
187;Car;Volvo 244DL
188;Car;Saab 99LE
189;Car;Honda Civic CVCC
214;Origin;US
215;Origin;Europe
216;Origin;US
97;Acceleration;12.5
98;Acceleration;11.5
23;Displacement;199.0
24;Displacement;200.0
25;Displacement;97.0
406;Acceleration;19.4
398;Car;Ford Grenada l
399;Car;Toyota Celica GT
400;Car;Dodge Charger 2.2
50;Cylinders;8
51;Cylinders;8
74;Displacement;304.0
75;Displacement;429.0
205;Weight;1937.0
7;MPG;14.0
228;Horsepower;70.0
229;Horsepower;145.0
230;Horsepower;110.0
148;Origin;US
149;Origin;Europe
150;Origin;Europe
371;Acceleration;13.8
372;Acceleration;15.8
165;Origin;US
285;MPG;16.2
286;MPG;31.5
279;Acceleration;16.7
280;Acceleration;17.6
363;Displacement;107.0
364;Displacement;108.0
368;MPG;0.0
310;Acceleration;14.9
314;Displacement;173.0
315;Displacement;173.0
316;Displacement;151.0
221;Horsepower;145.0
222;Horsepower;130.0
223;Horsepower;150.0
343;Car;Triumph TR7 Coupe
344;Car;Ford Mustang Cobra
231;Car;Dodge Monaco Brougham
138;Weight;2451.0
139;Weight;1836.0
69;Acceleration;16.5
379;Model;82
190;Displacement;107.0
152;Horsepower;52.0
180;Car;Volkswagen Dasher
181;Car;Datsun 710
347;MPG;26.6
224;Car;Honda Accord CVCC
225;Car;Buick Opel Isuzu Deluxe
226;Car;Renault 5 GTL
392;MPG;38.0
393;MPG;32.0
250;Origin;Europe
251;Origin;Japan
252;Origin;Europe
83;MPG;14.0
130;Cylinders;4
129;Weight;3399.0
130;Weight;2660.0
131;Weight;2807.0
118;Weight;2379.0
119;Weight;2124.0
120;Weight;2310.0
52;Acceleration;12.0
162;Displacement;250.0
350;Displacement;135.0
351;Displacement;79.0
125;Origin;Europe
126;Origin;Europe
127;Origin;Europe
253;Origin;US
254;Origin;Japan
255;Origin;Japan
333;Cylinders;4
334;Cylinders;4
228;Origin;Japan
83;Weight;4077.0
77;Weight;4456.0
78;Weight;4422.0
79;Weight;2330.0
28;Horsepower;90.0
29;Horsepower;95.0
30;Horsepower;113.0
209;Model;76
210;Model;76
211;Model;76
67;Origin;Europe
68;Origin;US
376;Origin;US
381;Origin;US
382;Origin;US
383;Origin;US
376;Acceleration;19.6
377;Acceleration;18.6
59;Horsepower;70.0
60;Horsepower;76.0
61;Horsepower;65.0
391;Displacement;108.0
392;Displacement;91.0
393;Displacement;91.0
77;Origin;US
78;Origin;US
79;Origin;Japan
357;Car;Mazda GLC 4
358;Car;Plymouth Horizon 4
359;Car;Ford Escort 4W
207;Origin;US
208;Origin;US
98;Car;Mercury Marquis Brougham
231;Model;77
232;Model;77
158;Displacement;108.0
159;Displacement;79.0
75;Cylinders;8
76;Cylinders;8
370;Horsepower;116.0
240;Model;77
142;Car;AMC Matador
143;Car;Plymouth Satellite Sebring
144;Car;Ford Gran Torino
397;MPG;26.0
342;Model;80
343;Model;80
388;Cylinders;4
16;Acceleration;10.0
17;Acceleration;8.0
18;Acceleration;8.0
246;MPG;33.5
247;MPG;30.0
347;Acceleration;16.4
348;Acceleration;14.4
35;Origin;US
36;Origin;Japan
253;MPG;36.1
254;MPG;32.8
164;Car;Pontiac Catalina
34;Displacement;318.0
11;Cylinders;4
205;Model;76
206;Model;76
207;Model;76
83;Acceleration;14.0
101;Model;73
17;Car;Plymouth 'Cuda 340
18;Car;Ford Mustang Boss 302
301;MPG;31.9
302;MPG;34.1
303;MPG;35.7
81;Model;72
82;Model;72
187;Cylinders;4
168;MPG;17.0
322;MPG;26.4
323;MPG;24.3
324;MPG;19.1
72;Origin;US
73;Origin;US
37;Origin;US
100;Cylinders;8
40;Acceleration;20.0
41;Acceleration;13.0
115;Weight;2789.0
333;MPG;44.3
357;Acceleration;16.0
358;Acceleration;14.9
188;Horsepower;115.0
240;Acceleration;14.5
241;Acceleration;14.5
186;Model;75
187;Model;75
188;Model;75
6;MPG;15.0
8;MPG;14.0
156;Weight;2246.0
157;Weight;2489.0
45;Acceleration;15.5
190;Cylinders;4
191;Cylinders;4
192;Cylinders;4
320;Model;80
321;Model;80
322;Model;80
282;Acceleration;15.9
283;Acceleration;13.6
377;Displacement;112.0
178;Displacement;140.0
179;Displacement;134.0
180;Displacement;90.0
397;Car;Chrysler Lebaron Medallion
196;Origin;US
197;Origin;US
210;Cylinders;6
