2005;MotoGP;SPA;?;?;Rossi Valentino;?;Yamaha;1;25;46.0;?
2005;MotoGP;?;Jerez;?;Gibernau Sete;Movistar Honda MotoGP;Honda;2;20;15.0;ES
2005;?;?;Jerez;1854;Melandri Marco;Movistar Honda MotoGP;Honda;3;16;?;?
2005;MotoGP;?;Jerez;1310;?;Camel Honda;Honda;4;13;4.0;?
2005;MotoGP;?;?;?;Nakano Shinya;Kawasaki Racing Team;Kawasaki;5;11;56.0;?
2005;MotoGP;SPA;?;1862;?;Camel Honda;Honda;6;?;12.0;?
2005;?;SPA;?;?;Biaggi Max;?;Honda;?;9;?;IT
?;MotoGP;SPA;?;1876;?;JIR Konica Minolta Honda;Honda;8;8;?;?
2005;?;SPA;?;2094;Edwards Colin;?;?;?;?;?;US
2005;?;SPA;Jerez;1647;Checa Carlos;Ducati Marlboro Team;Ducati;10;?;?;ES
2005;250cc;SPA;Jerez;?;Pedrosa Dani;Telefonica Movistar Honda 250cc;Honda;1;25;1.0;ES
2005;?;SPA;?;1752;Porto Sebastian;?;Aprilia;2;20;?;AR
2005;250cc;SPA;?;1981;?;?;Aprilia;?;16;5.0;SM
2005;250cc;?;Jerez;?;Dovizioso Andrea;?;?;4;?;34.0;IT
2005;250cc;SPA;Jerez;2052;Barbera Hector;Fortuna Honda;Honda;?;11;80.0;ES
2005;250cc;SPA;Jerez;2058;Lorenzo Jorge;Fortuna Honda;Honda;?;?;?;?
2005;250cc;?;Jerez;?;Locatelli Roberto;Carrera Sunglasses - LCR;Aprilia;7;?;?;IT
2005;250cc;SPA;Jerez;1891;Debon Alex;Wurth Honda BQR;?;8;8;?;?
2005;?;SPA;Jerez;2064;Corsi Simone;MS Aprilia Italia Corse;Aprilia;9;7;?;IT
2005;250cc;SPA;Jerez;?;Giansanti Mirko;?;?;10;?;32.0;IT
?;MotoGP;?;?;1310;Barros Alex;Camel Honda;Honda;?;25;4.0;BR
2005;?;POR;Estoril;?;Rossi Valentino;Gauloises Yamaha Team;Yamaha;?;20;?;IT
2005;MotoGP;POR;?;?;?;Repsol Honda Team;Honda;3;16;3.0;IT
2005;MotoGP;?;Estoril;1854;Melandri Marco;Movistar Honda MotoGP;?;4;13;33.0;?
