196;unknown;-1;?;?;cellular;28;1
110;?;-1;?;?;unknown;?;1
378;unknown;?;1314;jul;cellular;38;1
?;unknown;?;28;feb;?;41;1
?;?;?;290;?;?;27;?
?;unknown;-1;2362;?;?;50;?
207;unknown;?;106;may;unknown;27;?
130;unknown;-1;337;jan;?;?;?
?;unknown;?;?;may;unknown;34;1
117;unknown;-1;510;?;?;?;?
?;unknown;?;?;may;?;?;1
?;?;-1;8;?;cellular;?;1
140;?;?;?;aug;cellular;?;?
77;failure;185;-471;nov;?;49;1
?;?;?;1716;apr;cellular;?;?
?;?;?;?;?;?;?;?
135;failure;?;146;apr;cellular;37;1
?;?;-1;?;may;cellular;47;1
?;?;?;?;may;?;?;1
?;unknown;-1;2445;?;?;?;1
?;?;?;?;?;cellular;?;?
?;unknown;-1;?;?;cellular;?;?
420;?;?;59;may;unknown;?;?
?;?;-1;151;jul;cellular;48;?
127;unknown;-1;2071;?;cellular;48;?
41;?;?;443;feb;?;?;1
141;failure;188;?;may;?;34;?
788;other;331;141;may;cellular;?;?
?;unknown;-1;3843;?;cellular;59;1
80;unknown;-1;?;aug;cellular;53;1
300;unknown;-1;0;jun;?;?;1
?;?;175;481;?;?;36;?
?;?;?;280;may;unknown;30;1
67;unknown;-1;471;jan;?;?;?
628;?;?;276;?;cellular;39;?
203;unknown;-1;?;?;cellular;32;1
52;unknown;-1;?;?;?;31;1
137;?;?;?;apr;cellular;33;?
186;unknown;-1;-81;jul;?;40;1
33;unknown;?;58;?;telephone;47;1
317;?;?;?;?;?;36;1
?;unknown;?;?;?;cellular;32;1
?;?;-1;?;may;unknown;50;1
191;unknown;?;?;feb;cellular;57;1
?;unknown;-1;?;may;unknown;53;?
248;?;-1;0;?;unknown;48;1
133;unknown;?;198;may;?;42;1
?;unknown;?;?;apr;cellular;?;1
420;unknown;-1;1165;?;?;?;1
?;?;-1;372;?;telephone;42;1
?;?;-1;375;?;unknown;39;?
88;unknown;-1;?;?;?;?;1
?;unknown;-1;?;jun;unknown;?;?
?;unknown;?;976;may;cellular;?;?
?;?;-1;466;?;cellular;?;?
?;unknown;?;24;aug;?;35;?
23;?;-1;?;may;?;39;1
67;unknown;-1;?;may;unknown;?;1
?;unknown;?;-3;?;?;53;1
?;?;-1;398;?;?;35;1
?;unknown;-1;1286;?;?;30;1
493;?;-1;?;?;?;32;?
?;?;?;?;may;cellular;?;?
?;unknown;?;211;feb;?;?;?
?;unknown;-1;673;?;cellular;?;1
?;failure;369;326;?;cellular;50;?
86;?;237;?;jan;cellular;36;1
268;unknown;-1;0;jul;?;34;?
169;unknown;?;1;jul;cellular;?;?
66;unknown;?;?;jul;?;30;1
529;unknown;?;2358;apr;?;33;?
118;other;196;313;jan;?;39;1
?;unknown;?;1;jul;?;26;?
1118;unknown;-1;2;oct;?;?;1
145;unknown;-1;528;?;unknown;?;1
1880;unknown;?;?;?;cellular;?;1
84;unknown;?;924;?;?;27;?
867;?;-1;0;apr;?;?;?
861;failure;?;?;?;?;58;1
133;unknown;?;272;may;?;?;?
?;unknown;?;?;nov;cellular;34;?
197;?;?;13204;?;cellular;?;?
651;?;-1;?;?;unknown;?;?
103;?;-1;?;may;unknown;?;1
419;?;?;?;aug;cellular;33;?
?;failure;285;?;?;cellular;57;1
332;?;?;270;apr;cellular;?;?
198;?;167;?;may;cellular;?;1
?;unknown;?;-1157;nov;cellular;48;?
?;unknown;-1;?;may;?;?;?
65;unknown;-1;3028;?;cellular;30;?
?;unknown;-1;124;may;unknown;?;1
410;unknown;-1;7255;?;?;38;1
765;unknown;?;?;feb;cellular;?;1
?;unknown;?;?;?;unknown;47;1
82;unknown;?;?;jun;unknown;?;1
?;failure;143;946;apr;?;45;1
91;?;?;42;jun;unknown;29;1
129;unknown;?;?;aug;?;?;?
374;unknown;-1;221;jan;?;35;?
44;?;-1;891;may;unknown;?;1
200;unknown;-1;17413;jun;?;60;1
?;failure;195;230;nov;cellular;51;1
139;?;-1;?;?;?;56;?
?;success;92;?;sep;?;?;1
