?;unknown;?;1055;jan;cellular;28;1
110;?;-1;520;may;?;36;1
?;unknown;-1;1314;jul;cellular;38;1
358;?;-1;28;feb;cellular;41;?
88;unknown;?;290;aug;?;27;?
59;?;?;?;jul;cellular;50;?
207;unknown;?;106;may;unknown;27;?
130;unknown;-1;337;jan;?;?;1
?;unknown;?;336;may;?;34;1
117;unknown;-1;510;may;unknown;31;1
193;unknown;-1;145;may;unknown;53;1
155;?;-1;8;jul;?;?;1
140;unknown;?;430;?;cellular;?;1
77;failure;?;-471;nov;cellular;49;1
?;other;?;1716;apr;?;31;1
156;unknown;-1;?;jul;cellular;?;1
135;?;336;146;?;cellular;37;?
480;unknown;-1;373;may;cellular;47;?
329;?;-1;?;may;?;41;?
303;unknown;-1;2445;jun;unknown;39;?
129;unknown;-1;-85;?;?;34;1
429;unknown;-1;?;?;?;30;1
420;unknown;-1;59;may;unknown;40;1
191;?;?;151;jul;?;?;1
127;unknown;-1;?;may;cellular;?;1
41;?;204;?;feb;telephone;58;?
?;failure;188;0;?;cellular;34;1
788;?;?;?;?;cellular;39;1
104;unknown;-1;3843;aug;cellular;59;?
?;unknown;-1;6;aug;cellular;53;?
300;unknown;-1;0;jun;unknown;48;?
215;failure;175;481;may;cellular;36;1
674;unknown;-1;?;?;?;30;1
67;unknown;?;471;jan;cellular;32;1
628;unknown;?;?;may;cellular;?;?
203;unknown;-1;1047;aug;?;32;1
?;unknown;?;949;jul;cellular;31;?
137;failure;272;4790;apr;cellular;33;1
186;unknown;-1;?;jul;?;?;?
33;unknown;-1;?;feb;?;?;1
317;unknown;-1;2163;?;?;36;1
67;?;?;312;aug;cellular;32;1
323;unknown;-1;964;?;unknown;50;1
191;unknown;-1;113;?;cellular;?;1
?;unknown;-1;?;may;unknown;53;?
?;?;-1;?;?;unknown;?;1
133;unknown;?;198;may;cellular;42;?
134;?;-1;284;apr;cellular;42;?
420;unknown;-1;?;may;?;?;1
?;unknown;-1;372;jul;?;42;1
66;unknown;?;?;may;unknown;?;1
?;unknown;-1;613;feb;cellular;32;1
64;unknown;-1;16;jun;?;55;?
