?;?;?;1055;jan;?;28;1
110;unknown;?;520;may;unknown;36;1
378;unknown;-1;1314;jul;cellular;38;1
?;unknown;-1;28;feb;cellular;41;1
88;?;-1;290;aug;cellular;27;?
?;?;-1;2362;jul;cellular;50;1
207;unknown;-1;106;may;unknown;27;?
?;unknown;-1;337;jan;?;52;?
?;unknown;-1;336;may;?;34;1
117;unknown;-1;510;?;unknown;?;1
193;unknown;-1;145;may;?;53;1
155;unknown;-1;8;jul;?;41;?
140;unknown;-1;430;aug;cellular;?;?
77;failure;185;?;?;cellular;?;1
542;other;?;?;apr;cellular;31;1
156;?;-1;10;?;?;?;1
?;?;?;146;apr;?;37;1
?;unknown;-1;?;may;cellular;?;?
329;?;?;2919;?;unknown;41;?
303;unknown;-1;2445;jun;unknown;39;?
129;unknown;?;-85;?;?;?;1
?;unknown;-1;395;nov;cellular;30;1
420;unknown;-1;?;may;unknown;40;1
191;unknown;?;151;?;?;48;1
127;unknown;-1;2071;?;cellular;?;1
?;failure;?;443;feb;telephone;?;?
?;failure;188;0;may;cellular;34;?
?;other;?;141;may;cellular;39;?
104;unknown;-1;?;aug;cellular;59;1
?;unknown;-1;?;?;cellular;53;1
?;unknown;-1;0;jun;unknown;48;1
215;?;175;481;may;cellular;36;1
674;unknown;-1;?;may;?;30;1
67;unknown;-1;471;?;cellular;?;1
?;unknown;-1;?;may;cellular;?;?
?;unknown;?;1047;aug;cellular;32;?
52;unknown;-1;949;?;?;31;?
137;?;272;4790;?;cellular;?;?
?;?;?;-81;jul;?;?;1
?;?;-1;?;feb;telephone;47;?
317;?;-1;2163;jun;cellular;36;1
?;unknown;-1;?;aug;cellular;?;1
323;?;-1;964;?;unknown;?;1
191;?;-1;113;feb;cellular;?;1
241;?;-1;?;may;unknown;?;1
248;?;-1;0;jun;?;48;1
133;unknown;-1;198;may;cellular;42;1
134;?;-1;?;apr;cellular;42;1
?;unknown;-1;1165;?;unknown;?;?
130;unknown;?;372;?;telephone;42;1
66;unknown;-1;375;may;?;39;1
88;unknown;?;?;?;cellular;32;?
64;unknown;-1;?;jun;unknown;55;1
164;?;?;?;may;?;44;1
?;unknown;-1;466;jul;cellular;?;1
174;unknown;?;?;aug;cellular;35;1
23;unknown;-1;2208;?;telephone;39;1
67;?;-1;2573;may;unknown;30;1
133;unknown;-1;-3;aug;cellular;?;1
?;?;-1;398;?;?;?;1
?;?;-1;1286;?;telephone;30;?
493;unknown;-1;524;aug;cellular;?;?
?;unknown;-1;2131;may;cellular;34;?
53;unknown;?;211;feb;telephone;?;1
106;unknown;-1;673;aug;?;47;1
?;?;369;326;?;cellular;50;?
86;other;237;?;jan;cellular;?;1
268;unknown;-1;0;?;?;34;?
169;unknown;?;1;jul;cellular;38;1
?;?;?;191;?;cellular;?;1
529;unknown;-1;?;?;?;33;?
118;other;?;?;jan;?;?;?
36;unknown;-1;?;jul;cellular;26;1
1118;unknown;-1;2;oct;?;67;?
145;?;?;528;may;unknown;30;?
?;unknown;?;710;?;cellular;?;1
84;unknown;?;924;feb;?;27;1
867;?;-1;0;?;cellular;38;1
861;failure;321;1430;?;cellular;?;1
?;unknown;?;272;may;unknown;?;1
73;?;-1;?;nov;?;34;?
197;unknown;-1;13204;?;?;?;?
651;?;-1;610;jun;unknown;58;?
103;?;-1;?;may;unknown;?;?
419;unknown;-1;6419;aug;?;33;1
?;failure;?;5486;may;cellular;?;1
332;failure;335;270;apr;cellular;35;1
198;failure;167;5907;may;cellular;41;1
125;unknown;?;?;nov;cellular;48;?
59;unknown;-1;0;may;unknown;?;1
65;unknown;?;3028;aug;?;?;?
?;unknown;-1;124;?;unknown;?;1
410;unknown;-1;?;apr;?;38;1
765;?;-1;234;feb;?;42;?
?;unknown;?;205;?;unknown;?;1
82;unknown;-1;?;jun;unknown;26;1
754;failure;143;946;apr;?;45;1
91;?;-1;?;jun;?;29;?
129;?;-1;?;aug;cellular;40;?
374;?;?;?;jan;?;35;?
44;?;-1;891;may;?;31;1
?;unknown;-1;?;?;unknown;60;1
?;failure;195;230;nov;cellular;?;1
139;unknown;?;3172;feb;cellular;?;1
188;success;?;1612;sep;cellular;50;?
68;unknown;-1;1009;aug;cellular;34;?
?;unknown;-1;187;may;?;32;1
585;unknown;?;288;?;cellular;?;1
?;unknown;-1;1805;jul;cellular;45;?
92;unknown;?;104;jun;unknown;59;1
381;unknown;-1;3795;?;cellular;54;1
165;unknown;-1;-213;may;unknown;23;?
?;?;-1;?;?;unknown;21;1
?;unknown;?;?;?;unknown;26;1
193;success;203;?;dec;cellular;?;1
78;unknown;-1;115;may;unknown;28;1
32;unknown;?;0;?;?;?;1
?;?;-1;56;may;?;28;?
210;unknown;-1;64;may;unknown;41;1
112;unknown;-1;?;?;cellular;?;?
136;unknown;-1;-346;aug;cellular;34;?
?;unknown;-1;?;apr;?;31;1
127;unknown;?;918;apr;?;?;?
?;?;?;?;nov;cellular;35;?
125;?;?;93;may;?;60;1
?;unknown;?;2143;aug;cellular;30;?
?;unknown;-1;?;jul;?;?;?
?;unknown;-1;767;aug;cellular;?;?
78;unknown;-1;?;nov;cellular;46;1
214;?;-1;?;feb;cellular;?;1
992;other;370;639;may;?;55;?
?;unknown;?;?;apr;cellular;?;1
172;?;?;21;feb;telephone;60;1
?;unknown;-1;?;jan;?;38;?
9;unknown;-1;?;jun;unknown;?;1
361;failure;46;6791;aug;telephone;28;1
?;unknown;-1;118;may;unknown;40;?
117;unknown;?;1079;?;?;?;1
?;unknown;-1;1456;?;cellular;30;1
758;unknown;?;?;jun;?;26;1
?;unknown;-1;315;sep;cellular;59;1
250;unknown;-1;7800;nov;cellular;?;1
31;unknown;-1;?;aug;?;32;?
342;unknown;-1;17;aug;cellular;56;1
91;?;?;63;?;cellular;57;1
112;unknown;?;?;jun;unknown;?;?
?;?;-1;?;aug;cellular;33;1
134;?;-1;?;aug;cellular;51;?
138;?;-1;1130;may;unknown;30;1
91;?;-1;-71;may;cellular;?;1
?;unknown;?;?;?;?;33;1
97;?;?;61;may;unknown;38;1
?;failure;326;480;?;cellular;?;1
88;unknown;-1;96;aug;cellular;?;1
235;failure;169;366;feb;cellular;?;?
155;unknown;-1;?;?;?;46;1
90;?;-1;0;aug;cellular;?;1
?;unknown;-1;4852;?;?;?;1
305;?;?;545;may;cellular;53;1
154;unknown;-1;430;aug;cellular;37;1
106;unknown;-1;4763;?;?;56;1
?;?;-1;?;jul;?;35;1
72;unknown;?;396;jun;unknown;59;1
?;unknown;-1;?;apr;telephone;77;1
?;?;?;3842;?;cellular;42;?
38;?;-1;295;jun;unknown;39;1
?;unknown;?;284;?;?;54;1
151;unknown;-1;3886;?;unknown;32;?
127;unknown;?;625;jun;unknown;?;1
446;other;?;135;nov;telephone;62;1
?;unknown;?;-112;?;cellular;31;1
49;unknown;-1;5776;nov;cellular;50;1
187;unknown;-1;186;may;cellular;?;?
?;unknown;?;?;jun;unknown;38;?
81;unknown;?;?;jul;cellular;41;1
?;unknown;?;?;?;unknown;55;1
740;unknown;-1;?;jul;cellular;35;1
?;unknown;-1;3111;may;unknown;36;1
?;failure;322;1123;apr;cellular;43;?
44;unknown;?;52;may;?;54;1
?;unknown;-1;363;jun;unknown;?;1
68;unknown;-1;-757;jun;unknown;?;1
?;success;285;?;mar;cellular;28;1
?;?;?;158;?;cellular;26;1
104;unknown;-1;?;aug;cellular;?;1
168;?;?;385;aug;cellular;35;1
214;failure;174;?;nov;?;34;1
696;unknown;-1;790;aug;cellular;30;?
116;unknown;?;756;may;?;?;?
73;unknown;-1;360;may;?;40;1
?;unknown;-1;-1105;may;cellular;?;1
661;failure;190;2;nov;cellular;47;1
37;unknown;?;354;feb;cellular;48;1
212;?;?;-34;may;?;?;?
300;unknown;-1;?;aug;cellular;?;?
75;unknown;-1;59;may;?;?;?
204;unknown;-1;-320;may;unknown;45;1
79;unknown;?;5728;?;?;52;1
?;failure;?;?;?;?;49;?
77;?;-1;?;?;telephone;67;1
88;failure;273;265;feb;?;36;?
467;unknown;-1;31;?;unknown;?;1
185;other;280;?;?;cellular;34;?
296;unknown;-1;?;?;cellular;53;1
?;unknown;-1;655;may;cellular;49;?
90;unknown;-1;?;aug;cellular;34;?
?;unknown;-1;?;jun;?;39;1
132;unknown;-1;207;may;unknown;43;1
140;unknown;?;-626;jul;cellular;40;?
146;unknown;-1;202;jul;cellular;?;1
?;unknown;?;0;jul;cellular;53;1
139;?;?;423;?;?;?;?
287;failure;?;7469;feb;?;59;1
?;unknown;?;46;?;cellular;?;?
?;failure;?;?;may;cellular;53;1
?;unknown;-1;?;jun;unknown;42;1
510;unknown;-1;-32;jul;cellular;29;1
33;unknown;?;-461;may;unknown;51;?
313;unknown;-1;0;?;cellular;?;1
174;unknown;-1;27069;jun;unknown;57;?
?;?;-1;16125;nov;telephone;56;1
?;?;-1;507;?;?;35;1
226;unknown;-1;12;jul;?;56;1
111;unknown;-1;36;?;?;31;1
447;?;?;92;feb;?;60;1
223;unknown;?;5894;jun;unknown;29;?
167;unknown;?;?;?;?;?;?
?;unknown;-1;1223;may;cellular;?;?
21;unknown;-1;?;?;unknown;26;1
360;?;-1;?;may;?;?;1
114;unknown;-1;?;aug;cellular;?;1
258;unknown;?;80;jul;cellular;36;1
55;unknown;-1;?;aug;?;40;1
152;?;?;77;?;cellular;?;?
?;?;-1;213;may;cellular;52;?
235;?;-1;1;may;unknown;?;1
125;unknown;-1;20718;may;?;48;?
156;?;?;900;?;unknown;?;?
253;unknown;?;5164;nov;?;32;1
122;failure;?;?;may;cellular;39;?
?;?;-1;?;?;cellular;?;?
?;unknown;?;2298;?;cellular;35;1
317;unknown;-1;400;jun;unknown;?;1
342;unknown;-1;0;?;?;25;1
13;unknown;-1;?;?;cellular;39;?
157;unknown;-1;?;nov;?;?;?
?;?;-1;736;may;unknown;32;1
222;failure;174;9687;?;cellular;52;1
140;?;-1;2667;may;unknown;60;1
?;?;-1;?;?;cellular;58;?
253;unknown;-1;69;may;cellular;38;1
141;failure;126;523;oct;cellular;31;1
?;unknown;-1;?;jan;cellular;?;?
?;unknown;?;0;jul;cellular;?;1
79;unknown;?;?;aug;cellular;32;1
636;unknown;?;?;jan;?;55;1
?;unknown;-1;-333;jul;cellular;46;?
916;unknown;-1;0;jun;unknown;?;1
186;?;-1;173;may;cellular;25;?
53;?;-1;1134;jun;unknown;50;1
?;failure;364;260;?;telephone;58;1
323;?;-1;?;?;?;?;?
58;unknown;?;?;may;?;29;1
175;unknown;?;500;jul;cellular;40;?
119;unknown;-1;1992;?;cellular;29;1
417;unknown;?;?;jun;unknown;50;1
389;unknown;-1;4924;may;unknown;31;?
?;?;113;1452;nov;?;53;1
723;unknown;-1;?;may;?;51;1
58;?;?;2244;?;cellular;?;?
121;unknown;-1;-68;aug;cellular;?;1
258;unknown;-1;?;feb;?;57;1
125;?;?;492;jul;cellular;40;1
407;unknown;-1;?;jul;?;46;1
361;?;-1;?;?;cellular;40;?
301;unknown;-1;?;jun;?;30;1
124;unknown;?;2083;may;?;?;?
158;unknown;-1;19;?;unknown;42;1
413;?;-1;404;?;cellular;29;?
224;unknown;-1;-886;may;unknown;37;?
?;?;?;231;?;cellular;29;1
42;?;-1;?;jun;unknown;37;1
135;?;-1;-888;jul;cellular;52;?
76;unknown;?;?;aug;?;50;?
?;unknown;?;153;aug;cellular;54;1
101;unknown;-1;252;jul;?;?;?
?;unknown;-1;7440;?;unknown;60;?
?;unknown;?;1666;jun;?;46;?
585;?;?;689;may;?;38;1
?;unknown;?;0;aug;?;46;1
357;failure;?;?;may;cellular;35;1
?;?;-1;?;may;unknown;37;1
219;?;-1;?;apr;cellular;43;1
125;unknown;?;0;?;cellular;59;1
?;?;-1;2592;nov;cellular;30;?
?;unknown;-1;0;may;unknown;51;?
153;unknown;?;?;aug;cellular;35;1
243;unknown;-1;2207;may;unknown;46;?
77;unknown;?;683;nov;?;?;1
18;unknown;?;1433;?;unknown;?;1
271;unknown;-1;?;jun;unknown;?;1
342;unknown;-1;1657;may;?;33;?
27;?;?;0;aug;cellular;58;1
?;?;78;238;?;cellular;29;1
381;unknown;-1;?;jun;unknown;?;1
112;?;?;-205;jul;cellular;48;1
34;other;360;421;?;?;?;?
75;unknown;?;1725;aug;cellular;37;1
11;unknown;-1;257;?;unknown;?;?
?;?;?;303;?;cellular;34;?
19;unknown;?;?;feb;?;58;?
154;unknown;?;3160;may;unknown;26;1
275;unknown;-1;1349;may;?;26;1
150;unknown;-1;3649;may;unknown;?;1
92;failure;?;182;apr;cellular;59;1
?;?;-1;1;nov;cellular;?;1
293;unknown;-1;131;aug;telephone;37;1
816;failure;342;425;may;cellular;49;1
86;?;?;1831;apr;cellular;32;1
240;?;-1;29;nov;cellular;?;1
?;?;?;1518;feb;telephone;32;1
130;unknown;-1;1559;feb;?;48;1
87;unknown;?;549;aug;cellular;46;1
?;unknown;-1;230;nov;cellular;52;1
39;unknown;-1;0;jun;unknown;?;?
?;unknown;?;0;jul;cellular;49;?
164;unknown;-1;159;nov;?;41;?
?;unknown;?;2158;jun;telephone;26;?
271;?;-1;?;jul;?;35;1
63;unknown;?;?;aug;cellular;43;1
?;?;-1;2851;feb;telephone;52;1
172;unknown;?;?;?;unknown;37;1
?;unknown;-1;0;?;cellular;41;1
97;failure;?;1022;may;cellular;30;1
21;?;?;?;may;?;34;1
97;unknown;-1;623;may;cellular;?;1
36;?;-1;?;jul;telephone;31;1
85;unknown;-1;678;jul;unknown;?;1
167;?;?;347;feb;cellular;36;1
?;unknown;?;4557;?;cellular;29;1
?;unknown;?;605;?;cellular;?;1
197;?;-1;205;jul;cellular;?;1
134;?;?;805;?;?;?;1
40;?;-1;?;?;cellular;39;1
397;unknown;?;23;jun;unknown;42;1
?;?;?;?;nov;telephone;58;1
453;?;-1;37;?;?;25;1
405;unknown;-1;291;apr;cellular;29;?
?;?;-1;?;?;?;34;?
750;?;-1;2;may;unknown;28;1
335;unknown;-1;254;jul;cellular;?;1
558;unknown;?;529;?;cellular;53;?
738;unknown;?;913;?;cellular;35;1
?;failure;198;4279;feb;cellular;?;1
139;?;?;336;?;unknown;32;1
463;failure;133;926;apr;cellular;46;1
159;unknown;-1;?;?;?;27;1
17;unknown;-1;0;may;unknown;28;1
?;unknown;?;?;jun;unknown;38;1
96;failure;?;3154;apr;cellular;?;1
216;unknown;-1;?;?;?;42;?
184;?;?;?;?;unknown;?;1
?;unknown;-1;106;may;unknown;57;1
84;other;345;405;may;cellular;29;?
330;unknown;?;?;?;unknown;41;1
37;unknown;-1;?;may;unknown;41;1
168;unknown;?;1785;?;?;?;1
200;?;-1;?;may;?;32;1
?;?;326;?;may;cellular;37;1
88;unknown;?;?;jul;cellular;37;1
36;other;?;?;?;cellular;?;?
139;?;?;831;jul;telephone;54;1
359;unknown;-1;?;jun;unknown;?;1
777;?;-1;337;?;unknown;?;1
160;unknown;?;189;?;unknown;40;1
94;unknown;?;685;?;cellular;43;1
97;?;-1;17;aug;cellular;52;1
?;other;266;29;?;?;50;1
72;unknown;?;614;?;?;31;1
?;unknown;-1;1513;jul;cellular;?;?
264;unknown;?;21;?;?;?;1
331;unknown;?;1471;aug;?;61;1
?;?;-1;-187;jul;?;59;1
?;unknown;-1;726;may;?;35;1
123;unknown;-1;80;?;?;?;?
127;failure;?;?;feb;?;37;1
139;unknown;?;?;aug;cellular;55;?
?;?;-1;0;jul;?;51;1
140;?;-1;53;?;unknown;51;1
115;unknown;?;?;jul;cellular;?;1
228;?;-1;?;jul;?;35;1
?;?;-1;1712;jul;cellular;49;?
135;unknown;-1;?;mar;cellular;46;1
?;unknown;-1;407;?;unknown;25;1
223;unknown;?;948;apr;cellular;32;1
51;other;?;1219;may;cellular;?;1
95;unknown;?;631;aug;?;?;?
120;unknown;-1;?;jul;?;39;1
?;unknown;?;376;may;unknown;32;1
166;unknown;?;?;?;unknown;55;1
78;unknown;-1;115;?;cellular;?;1
?;?;?;48;may;?;?;?
?;?;?;876;?;unknown;?;?
?;unknown;-1;-247;jul;?;27;1
?;unknown;-1;?;?;cellular;57;1
?;unknown;-1;1;may;cellular;35;1
156;?;178;1039;may;?;49;?
108;unknown;-1;?;apr;?;28;?
16;?;?;?;may;cellular;32;1
163;unknown;-1;433;?;?;35;?
?;?;-1;?;?;?;45;1
?;unknown;-1;1373;aug;?;39;1
79;unknown;-1;759;jun;unknown;41;1
285;unknown;-1;2457;may;?;41;1
?;unknown;-1;?;apr;cellular;33;1
45;?;-1;?;?;unknown;37;1
130;unknown;?;35;?;?;38;1
104;unknown;?;?;may;unknown;?;?
232;failure;364;330;?;cellular;21;1
213;failure;364;?;may;?;?;?
148;unknown;?;252;jul;cellular;32;1
?;?;-1;494;aug;cellular;58;1
?;unknown;-1;-1415;aug;?;50;?
107;unknown;-1;6250;?;unknown;42;?
?;?;?;175;?;?;61;?
212;success;?;938;oct;cellular;61;1
90;?;-1;1074;apr;cellular;40;?
96;unknown;-1;990;aug;cellular;52;1
?;unknown;-1;1159;oct;telephone;40;1
90;unknown;?;?;aug;?;49;?
262;?;?;72;may;cellular;?;1
277;unknown;-1;?;nov;cellular;55;1
?;?;-1;15;nov;?;39;?
77;unknown;-1;23189;?;unknown;55;1
28;failure;289;22;?;cellular;?;?
?;unknown;-1;4655;?;cellular;?;1
?;unknown;-1;2363;may;unknown;?;?
?;?;?;0;?;?;?;1
569;failure;?;223;may;cellular;37;?
41;unknown;-1;?;nov;cellular;30;1
249;unknown;-1;1147;may;unknown;38;1
?;unknown;?;608;jun;unknown;?;1
?;?;-1;1177;?;?;?;?
?;?;-1;0;jun;unknown;54;1
297;unknown;-1;1880;may;unknown;34;1
122;other;?;1167;jan;cellular;?;1
?;?;-1;?;may;cellular;?;1
197;unknown;-1;178;jan;cellular;49;1
8;unknown;-1;0;aug;cellular;?;?
46;?;-1;3969;jul;?;46;?
396;unknown;-1;756;jul;cellular;?;?
329;?;-1;?;may;cellular;28;?
?;?;196;1097;jan;cellular;65;1
185;unknown;?;?;aug;cellular;59;?
1029;unknown;?;5275;?;?;52;?
83;unknown;-1;287;may;unknown;42;1
1236;unknown;-1;2523;?;unknown;?;?
124;unknown;-1;0;jun;?;47;1
106;?;-1;10183;jun;unknown;55;1
91;?;-1;4959;jan;cellular;?;?
?;?;-1;15;may;unknown;?;?
373;?;?;762;may;cellular;49;1
52;?;-1;-252;?;cellular;?;?
?;unknown;-1;?;feb;cellular;43;1
106;?;-1;?;may;?;?;1
?;?;-1;0;jun;?;38;?
498;?;-1;-317;may;unknown;?;1
?;unknown;-1;-870;may;?;36;1
304;unknown;-1;103;jul;?;35;?
384;unknown;-1;137;?;?;?;1
272;?;?;0;may;cellular;?;1
226;unknown;?;20794;aug;?;33;1
?;unknown;?;?;jan;?;31;1
452;unknown;?;1786;?;?;44;1
90;unknown;?;0;?;unknown;?;1
63;?;?;?;nov;?;?;1
