?;unknown;-1;?;jan;cellular;?;?
?;unknown;?;?;?;unknown;36;1
378;?;-1;?;jul;cellular;?;?
?;unknown;?;28;feb;cellular;41;?
?;?;?;?;aug;?;27;1
?;?;-1;?;jul;cellular;?;1
?;?;?;106;may;unknown;?;?
130;?;-1;337;jan;?;?;1
?;?;?;336;may;?;34;1
?;unknown;?;510;may;?;31;?
?;unknown;-1;145;?;?;?;1
155;?;?;?;jul;?;?;1
140;unknown;?;?;?;?;?;1
77;?;185;?;?;?;49;?
?;other;?;?;apr;cellular;31;?
?;unknown;?;10;?;?;?;?
135;failure;336;146;apr;?;37;1
480;unknown;-1;373;may;cellular;47;1
?;unknown;-1;2919;may;unknown;?;1
?;?;-1;?;?;unknown;39;1
?;unknown;?;?;?;?;34;?
429;?;?;?;nov;?;30;1
?;unknown;?;59;?;unknown;?;?
191;?;-1;151;jul;?;?;1
?;?;-1;?;?;?;?;1
41;failure;?;443;feb;telephone;58;?
?;?;188;0;?;?;34;1
788;?;?;141;may;?;?;1
?;unknown;?;3843;aug;?;?;?
?;?;-1;?;aug;cellular;53;1
300;unknown;?;?;jun;?;?;1
215;?;?;481;?;cellular;?;?
674;unknown;-1;?;?;unknown;?;1
?;?;-1;471;?;?;?;?
628;?;?;?;may;?;?;1
?;unknown;-1;?;aug;?;32;1
?;unknown;-1;949;?;?;31;?
137;failure;?;4790;?;?;?;?
186;unknown;?;?;?;?;40;?
33;?;-1;58;feb;?;?;?
?;?;-1;2163;?;?;?;1
?;?;?;312;aug;?;?;?
?;?;?;964;?;?;?;1
191;?;-1;113;?;cellular;57;?
?;?;-1;1140;may;?;?;1
?;unknown;?;0;jun;?;?;?
133;unknown;-1;?;?;?;?;1
?;?;?;284;?;cellular;?;?
420;unknown;-1;?;may;?;33;1
130;?;?;372;?;telephone;?;1
?;unknown;-1;375;?;unknown;?;?
88;?;-1;?;feb;cellular;32;1
64;?;-1;16;?;unknown;?;?
164;unknown;?;?;may;cellular;?;?
?;?;-1;?;jul;cellular;?;1
174;?;?;24;?;cellular;?;1
?;?;?;?;may;telephone;39;?
?;?;-1;2573;may;unknown;?;1
133;?;?;?;aug;?;53;1
101;unknown;?;398;?;?;?;?
?;unknown;?;?;aug;?;30;?
?;?;?;524;aug;?;32;1
?;unknown;-1;?;may;cellular;?;?
53;?;?;?;?;?;39;1
106;?;-1;?;?;cellular;47;?
?;failure;369;?;may;?;50;1
?;other;?;0;?;cellular;?;?
?;unknown;?;0;jul;?;?;?
?;?;-1;1;?;?;?;?
?;?;?;?;?;?;30;1
?;?;-1;2358;?;?;?;?
?;?;196;?;jan;cellular;39;?
?;?;-1;1;jul;?;?;?
1118;?;?;2;oct;cellular;67;1
145;?;?;528;may;unknown;30;?
?;?;-1;710;may;cellular;38;1
?;unknown;-1;924;?;?;?;1
?;?;-1;0;apr;cellular;38;?
861;?;?;?;apr;cellular;58;?
133;?;-1;?;may;unknown;31;?
73;?;?;5057;nov;cellular;?;1
197;unknown;-1;13204;nov;?;34;1
651;?;?;610;jun;unknown;58;1
?;?;-1;786;?;?;26;?
?;?;-1;?;?;?;?;1
86;?;?;5486;may;cellular;?;?
332;failure;335;270;?;cellular;?;1
?;?;167;?;?;cellular;?;?
125;?;-1;?;nov;cellular;48;?
59;unknown;?;0;may;unknown;38;?
65;unknown;?;3028;aug;cellular;30;1
?;unknown;?;?;?;?;?;?
?;?;?;?;?;cellular;38;?
765;?;-1;234;?;cellular;?;1
128;unknown;?;?;?;unknown;?;?
82;unknown;?;-72;?;unknown;?;?
754;failure;?;?;?;?;45;1
?;?;-1;?;?;?;29;1
?;?;?;?;aug;?;?;1
374;unknown;-1;221;jan;cellular;35;1
44;unknown;?;?;may;unknown;31;?
200;?;?;17413;jun;?;?;?
?;failure;?;230;nov;?;51;1
139;unknown;-1;3172;feb;cellular;?;?
?;success;?;?;sep;cellular;50;1
?;unknown;?;?;?;cellular;?;?
?;unknown;?;187;?;?;?;1
585;unknown;-1;288;?;cellular;?;1
?;?;-1;1805;jul;cellular;?;?
92;?;-1;?;?;unknown;?;?
381;?;-1;?;jul;cellular;54;?
165;unknown;-1;?;?;?;23;?
5;?;-1;519;oct;unknown;21;1
?;unknown;?;?;?;unknown;26;1
?;success;203;?;?;cellular;39;1
78;?;?;?;may;unknown;28;?
?;unknown;?;?;?;telephone;?;1
?;?;-1;?;?;unknown;?;?
210;unknown;?;?;?;?;?;?
112;unknown;?;1382;jul;cellular;60;?
136;?;?;-346;?;cellular;34;?
815;unknown;?;?;apr;?;?;1
127;unknown;?;918;apr;?;36;1
70;?;?;2801;nov;?;35;1
125;?;-1;?;may;?;?;1
?;unknown;-1;2143;?;?;?;?
?;?;-1;?;?;cellular;?;?
?;unknown;?;767;?;cellular;?;1
?;?;?;-1361;?;cellular;?;?
?;unknown;?;?;feb;?;38;?
?;other;?;?;?;telephone;?;1
233;unknown;-1;?;?;cellular;?;1
?;unknown;-1;?;feb;telephone;60;1
?;unknown;?;275;?;cellular;?;1
9;unknown;?;?;jun;?;?;1
?;failure;46;?;?;?;?;?
383;unknown;?;118;?;?;?;1
