196;unknown;-1;1055;jan;cellular;28;1
110;unknown;-1;520;may;?;36;1
378;unknown;-1;1314;jul;cellular;38;1
358;unknown;-1;28;feb;cellular;41;1
88;unknown;-1;290;aug;cellular;27;1
59;unknown;-1;2362;jul;cellular;50;1
207;unknown;-1;106;may;unknown;27;1
130;unknown;-1;337;jan;cellular;52;1
713;unknown;-1;336;may;unknown;34;1
117;unknown;-1;510;may;unknown;31;1
193;unknown;-1;145;may;unknown;53;1
155;unknown;-1;8;jul;cellular;41;1
?;unknown;-1;430;aug;cellular;45;1
77;failure;185;-471;nov;cellular;49;1
542;other;340;1716;apr;cellular;31;1
156;unknown;-1;10;jul;cellular;31;1
135;failure;336;146;apr;cellular;37;1
480;unknown;-1;373;may;cellular;47;1
329;unknown;-1;2919;may;unknown;41;1
303;unknown;-1;2445;jun;unknown;39;1
129;unknown;-1;-85;may;cellular;34;1
429;unknown;-1;395;nov;cellular;30;1
420;unknown;-1;59;may;unknown;40;1
191;unknown;-1;151;jul;cellular;48;1
127;unknown;-1;2071;may;cellular;48;1
?;failure;204;443;feb;telephone;58;1
141;failure;188;0;may;cellular;34;1
788;other;331;141;may;cellular;39;1
104;unknown;-1;3843;aug;cellular;59;1
80;unknown;-1;6;aug;cellular;53;1
300;unknown;-1;0;jun;unknown;48;1
215;failure;175;481;may;cellular;36;1
674;unknown;-1;280;may;unknown;30;1
67;unknown;-1;471;jan;cellular;32;1
628;unknown;-1;276;may;cellular;39;1
203;unknown;-1;1047;aug;cellular;32;1
52;unknown;-1;949;jul;cellular;31;1
137;failure;272;4790;apr;cellular;33;1
186;unknown;-1;-81;jul;?;40;1
33;unknown;-1;58;feb;telephone;47;1
317;unknown;-1;2163;jun;cellular;36;1
67;unknown;-1;312;aug;cellular;32;1
323;unknown;-1;964;may;unknown;50;1
191;unknown;-1;113;feb;cellular;57;1
241;unknown;?;1140;may;?;53;?
248;unknown;-1;0;jun;unknown;48;1
133;unknown;-1;198;may;cellular;42;1
134;unknown;-1;284;apr;cellular;42;1
420;unknown;-1;1165;may;unknown;33;1
130;unknown;-1;372;jul;telephone;42;1
66;unknown;-1;375;may;unknown;39;1
88;unknown;-1;613;feb;cellular;32;1
64;unknown;-1;16;jun;unknown;55;1
164;unknown;-1;976;may;cellular;44;1
109;unknown;-1;466;jul;cellular;46;1
174;unknown;-1;24;aug;cellular;35;1
23;unknown;-1;2208;may;telephone;39;1
67;unknown;-1;2573;may;unknown;30;1
133;unknown;-1;-3;aug;cellular;53;1
?;unknown;-1;398;jul;cellular;35;1
44;unknown;-1;1286;aug;telephone;30;1
493;unknown;-1;524;aug;cellular;32;1
53;unknown;-1;2131;may;cellular;34;1
53;unknown;-1;211;feb;telephone;39;1
106;unknown;-1;673;aug;cellular;47;1
?;failure;369;326;may;cellular;50;1
86;other;237;0;jan;?;36;1
268;unknown;-1;0;jul;cellular;34;1
169;unknown;-1;?;jul;cellular;38;1
66;unknown;-1;191;jul;cellular;30;1
529;?;-1;2358;apr;cellular;33;1
118;other;196;313;jan;cellular;39;?
?;unknown;-1;1;jul;cellular;26;1
1118;unknown;-1;2;oct;cellular;67;1
145;unknown;-1;?;may;unknown;30;1
1880;unknown;-1;710;may;cellular;38;1
84;unknown;-1;924;feb;?;27;1
867;unknown;-1;0;apr;cellular;38;1
861;failure;321;1430;apr;cellular;58;1
133;unknown;?;272;may;unknown;31;1
73;unknown;-1;?;nov;cellular;34;?
197;unknown;-1;13204;nov;cellular;34;1
651;unknown;-1;610;jun;unknown;58;1
103;unknown;-1;786;may;unknown;26;1
419;unknown;-1;6419;?;cellular;33;1
86;failure;285;?;?;cellular;57;1
332;failure;335;270;apr;cellular;35;1
198;failure;167;5907;?;cellular;41;1
125;unknown;-1;-1157;nov;cellular;48;1
59;unknown;-1;0;may;unknown;38;1
65;unknown;-1;?;aug;cellular;30;1
193;unknown;-1;124;may;unknown;32;1
410;unknown;-1;7255;apr;cellular;38;1
765;unknown;-1;234;feb;cellular;42;1
128;unknown;-1;205;may;unknown;47;1
82;unknown;-1;-72;jun;unknown;26;1
754;failure;143;946;apr;cellular;45;1
91;unknown;-1;42;jun;unknown;29;1
129;unknown;-1;4186;aug;cellular;40;1
374;unknown;-1;221;jan;cellular;35;1
44;unknown;-1;891;may;unknown;31;1
200;unknown;-1;17413;jun;unknown;60;1
174;failure;195;230;nov;cellular;51;1
