?;?;?;1055;jan;cellular;?;1
110;unknown;-1;520;may;?;?;?
378;?;?;1314;jul;cellular;?;1
358;?;?;?;feb;?;41;1
88;unknown;-1;290;aug;?;27;?
59;?;-1;?;jul;cellular;?;1
?;unknown;-1;?;may;unknown;27;?
130;?;-1;337;jan;?;?;1
713;?;-1;?;may;unknown;?;1
117;unknown;?;?;may;unknown;?;1
?;unknown;?;?;may;unknown;53;1
155;?;-1;8;jul;cellular;41;1
?;unknown;-1;?;?;?;?;?
77;failure;185;?;nov;?;?;1
?;?;340;?;apr;?;31;?
?;?;?;10;?;cellular;?;?
135;failure;?;?;apr;?;37;1
?;?;-1;373;may;cellular;47;1
?;unknown;?;2919;?;unknown;41;?
303;unknown;-1;2445;jun;unknown;39;1
?;?;-1;?;?;cellular;34;1
?;?;?;395;?;?;30;1
420;unknown;-1;?;?;unknown;40;1
?;unknown;?;151;?;?;?;?
127;?;?;2071;may;?;48;1
?;failure;?;?;?;?;58;?
141;failure;?;0;may;cellular;?;1
?;other;?;141;may;cellular;39;1
104;unknown;?;3843;?;?;59;1
80;?;-1;6;aug;?;53;1
?;unknown;-1;0;?;?;?;1
215;?;175;481;may;?;36;?
?;unknown;?;280;?;unknown;30;1
?;unknown;-1;471;?;?;32;1
628;?;?;276;may;cellular;?;1
203;?;-1;1047;aug;cellular;32;1
52;unknown;-1;949;jul;cellular;31;?
137;failure;272;4790;?;?;?;1
186;?;-1;-81;?;cellular;40;1
33;unknown;?;?;feb;?;47;1
317;unknown;-1;2163;?;cellular;?;1
67;unknown;-1;312;aug;?;?;?
?;unknown;-1;964;may;?;?;1
191;?;-1;?;?;?;?;1
241;?;-1;1140;may;unknown;?;1
248;unknown;-1;0;?;unknown;48;?
133;unknown;?;198;may;cellular;?;1
134;unknown;-1;284;apr;cellular;42;1
420;?;-1;1165;?;unknown;33;1
?;unknown;?;?;jul;telephone;42;1
66;?;?;375;may;unknown;?;1
88;unknown;-1;613;feb;cellular;32;?
64;?;?;16;?;unknown;?;1
?;unknown;?;?;may;cellular;44;1
109;unknown;?;466;jul;?;?;?
?;?;?;24;aug;cellular;?;1
?;?;-1;2208;may;telephone;?;?
?;unknown;?;2573;may;?;?;1
133;unknown;-1;?;?;?;53;?
101;?;-1;398;jul;cellular;35;?
?;unknown;-1;1286;?;telephone;?;?
493;?;-1;524;aug;cellular;32;1
53;?;-1;2131;may;cellular;?;1
53;unknown;-1;211;feb;telephone;?;?
?;?;-1;673;aug;?;47;?
124;failure;369;326;?;cellular;?;1
?;other;237;0;jan;cellular;36;?
?;unknown;?;0;jul;cellular;?;?
?;unknown;?;?;jul;cellular;?;1
66;?;-1;191;?;cellular;?;1
529;unknown;?;2358;apr;?;33;1
118;other;196;?;jan;cellular;39;1
36;?;-1;?;jul;cellular;?;1
?;unknown;-1;2;?;?;67;1
?;?;?;?;may;unknown;?;1
1880;unknown;-1;710;?;?;?;?
84;unknown;-1;924;feb;cellular;27;1
867;?;-1;0;?;cellular;38;1
861;failure;?;1430;?;cellular;58;1
133;unknown;-1;?;?;unknown;?;1
?;?;?;5057;nov;cellular;?;?
?;unknown;?;13204;nov;?;?;1
651;?;?;610;jun;?;58;1
?;unknown;?;786;may;unknown;?;1
419;unknown;?;6419;?;cellular;33;?
?;failure;?;5486;may;cellular;57;1
332;?;335;270;?;cellular;?;?
?;?;?;5907;may;?;41;1
125;unknown;?;-1157;?;cellular;48;1
?;unknown;?;0;may;unknown;38;1
65;unknown;?;3028;?;cellular;?;1
193;?;?;124;may;unknown;?;1
410;unknown;-1;7255;apr;cellular;38;?
?;unknown;-1;234;feb;?;?;1
128;unknown;?;?;?;unknown;47;1
82;unknown;?;?;jun;unknown;26;?
754;failure;143;946;?;cellular;45;?
?;unknown;?;?;?;?;29;1
129;?;?;?;aug;cellular;40;1
?;unknown;?;?;?;?;35;?
44;?;-1;?;may;unknown;31;?
?;unknown;-1;17413;jun;unknown;60;?
?;failure;?;230;nov;?;51;1
139;?;-1;3172;feb;cellular;?;1
?;success;92;1612;?;cellular;?;1
68;?;?;1009;?;cellular;34;1
315;unknown;?;?;may;unknown;?;?
585;unknown;?;?;?;?;?;?
758;?;?;?;jul;cellular;45;1
?;?;?;?;jun;unknown;59;1
381;unknown;-1;3795;jul;cellular;?;?
?;?;?;-213;may;unknown;?;?
5;?;-1;519;?;?;?;1
116;unknown;?;?;may;?;26;1
?;?;203;804;dec;cellular;?;?
78;unknown;?;?;may;unknown;?;?
32;unknown;-1;?;jul;telephone;45;1
66;unknown;-1;?;may;unknown;28;1
210;?;-1;64;?;unknown;?;1
?;unknown;-1;1382;jul;?;?;1
?;?;?;-346;aug;?;34;1
815;?;-1;0;?;?;?;1
127;unknown;-1;918;apr;cellular;?;?
?;failure;111;2801;nov;cellular;35;1
125;unknown;-1;93;?;unknown;?;?
514;unknown;?;2143;?;cellular;30;1
56;unknown;-1;215;jul;cellular;34;1
160;?;-1;767;aug;?;37;1
?;?;?;-1361;nov;cellular;46;1
214;?;?;0;?;?;38;?
992;other;370;?;may;telephone;?;?
?;unknown;-1;11;apr;cellular;?;1
?;?;-1;?;?;?;60;?
52;?;?;?;?;?;?;?
?;?;?;0;jun;?;?;1
?;?;46;?;aug;?;?;1
383;unknown;-1;118;?;?;40;1
?;?;-1;?;?;cellular;42;?
?;unknown;-1;1456;nov;?;30;1
758;?;-1;351;jun;?;26;1
?;unknown;?;315;sep;cellular;59;1
250;?;-1;7800;?;?;44;?
31;unknown;?;5204;?;?;32;?
?;?;?;17;?;?;?;?
91;unknown;?;63;?;cellular;57;?
?;unknown;-1;1046;jun;unknown;?;?
?;unknown;-1;0;?;cellular;?;1
134;?;-1;-17;aug;cellular;51;1
138;unknown;-1;1130;may;unknown;?;1
91;unknown;-1;?;may;cellular;?;1
?;unknown;-1;?;aug;cellular;?;1
97;unknown;-1;61;?;?;?;1
189;failure;326;?;may;cellular;51;?
88;?;?;96;?;?;?;1
?;?;169;?;feb;?;?;1
?;?;?;6215;jun;unknown;46;1
90;unknown;-1;0;?;?;47;1
41;?;-1;4852;?;cellular;?;1
