196;unknown;?;1055;jan;cellular;28;?
?;?;?;?;may;unknown;36;1
378;unknown;?;1314;jul;?;?;1
358;?;?;28;?;cellular;41;1
?;?;?;290;?;?;?;?
?;unknown;-1;2362;jul;?;?;1
207;unknown;?;?;may;unknown;27;?
130;?;?;337;?;?;52;?
713;unknown;-1;?;?;unknown;34;?
?;unknown;-1;?;?;unknown;?;1
193;unknown;?;?;may;unknown;53;?
155;unknown;-1;8;jul;cellular;41;1
?;unknown;-1;430;?;cellular;?;1
77;?;?;-471;nov;?;49;1
?;?;?;?;?;?;31;?
156;?;-1;10;jul;?;31;1
?;?;?;146;?;cellular;?;1
?;unknown;-1;373;may;?;47;1
?;?;-1;2919;?;?;41;1
?;?;-1;2445;?;unknown;39;?
?;unknown;?;?;may;?;?;?
429;unknown;?;395;?;?;?;?
?;?;-1;59;may;unknown;?;?
?;unknown;?;?;jul;cellular;48;?
127;unknown;-1;2071;?;?;?;?
?;failure;?;443;feb;telephone;?;1
141;failure;?;0;may;?;34;1
788;other;?;141;?;cellular;?;1
?;unknown;-1;3843;aug;?;59;1
80;unknown;-1;?;aug;cellular;?;?
?;unknown;-1;0;jun;unknown;48;?
?;failure;175;?;may;cellular;?;1
?;?;-1;?;?;unknown;30;1
?;?;-1;?;jan;cellular;?;1
628;unknown;-1;?;may;?;39;?
203;unknown;-1;1047;?;?;32;1
?;?;-1;949;?;cellular;31;?
137;failure;?;4790;?;?;?;1
186;?;?;?;jul;?;40;1
?;?;?;58;?;telephone;47;1
317;?;-1;2163;?;cellular;36;?
67;?;?;312;aug;cellular;32;?
323;unknown;-1;?;?;unknown;?;1
191;unknown;-1;113;feb;?;57;1
241;unknown;-1;?;may;unknown;?;?
248;unknown;?;0;?;unknown;48;1
133;?;-1;198;may;?;?;1
134;unknown;?;?;?;?;42;1
?;unknown;?;1165;may;?;33;?
130;unknown;-1;?;jul;?;42;?
66;unknown;-1;?;?;unknown;39;1
88;unknown;?;?;feb;?;?;1
?;?;?;16;?;unknown;?;1
164;unknown;?;?;may;?;?;?
109;?;-1;466;?;cellular;?;1
