196;?;-1;1055;jan;?;28;1
110;unknown;-1;520;may;unknown;36;1
?;unknown;-1;?;jul;cellular;38;1
358;?;-1;?;feb;?;41;?
88;unknown;?;290;aug;cellular;27;1
?;unknown;-1;2362;jul;cellular;50;1
207;?;?;106;may;?;?;?
130;unknown;-1;?;?;cellular;52;1
?;unknown;?;?;may;unknown;34;?
?;unknown;-1;?;?;unknown;31;1
193;unknown;?;145;may;unknown;?;?
155;unknown;?;8;jul;?;?;?
140;?;-1;430;aug;?;?;?
?;failure;185;?;?;cellular;49;?
542;?;340;1716;apr;cellular;31;1
156;unknown;?;10;?;cellular;31;?
135;?;336;146;?;cellular;37;1
480;unknown;-1;373;may;cellular;47;1
329;?;-1;2919;may;unknown;41;1
303;unknown;-1;2445;?;?;?;1
?;unknown;-1;?;may;?;34;1
429;unknown;?;?;?;cellular;?;1
?;?;?;59;may;?;40;?
191;unknown;-1;151;jul;cellular;48;1
127;?;?;2071;may;cellular;?;1
41;failure;204;?;?;?;58;1
141;?;?;?;may;cellular;34;1
788;?;331;141;may;?;39;?
?;unknown;-1;3843;?;cellular;?;?
?;unknown;?;6;aug;cellular;53;1
?;unknown;-1;?;jun;?;?;1
?;failure;175;481;?;?;?;1
?;unknown;-1;280;?;unknown;30;1
67;unknown;?;471;jan;cellular;32;?
628;unknown;-1;276;may;cellular;39;1
?;unknown;-1;1047;?;cellular;?;1
?;?;-1;?;?;?;?;1
?;failure;272;4790;apr;?;?;1
186;unknown;?;-81;?;cellular;40;1
33;?;?;58;feb;?;47;1
317;unknown;?;?;jun;cellular;36;1
67;unknown;-1;312;aug;cellular;?;1
323;unknown;?;964;?;unknown;50;1
191;?;?;113;feb;?;57;1
241;unknown;?;1140;may;unknown;53;?
?;?;-1;?;?;?;48;1
133;unknown;?;198;may;?;?;1
?;unknown;-1;284;?;cellular;42;1
420;?;-1;1165;may;unknown;?;?
?;unknown;?;?;jul;?;?;1
66;unknown;?;375;?;unknown;39;1
88;?;?;?;feb;cellular;32;1
64;unknown;-1;?;jun;?;?;?
164;?;-1;976;?;cellular;?;?
109;unknown;?;466;?;cellular;46;1
174;?;?;?;aug;cellular;35;?
23;unknown;-1;2208;?;telephone;39;?
67;unknown;-1;?;may;unknown;?;1
?;unknown;-1;?;aug;?;53;?
?;unknown;-1;398;jul;cellular;35;1
44;unknown;?;1286;aug;telephone;?;1
493;unknown;-1;524;?;cellular;32;?
53;?;-1;?;may;cellular;?;?
?;?;?;211;feb;telephone;39;1
106;unknown;?;?;aug;cellular;?;1
124;?;369;326;?;?;50;?
?;other;237;0;jan;cellular;36;1
268;unknown;-1;0;jul;?;34;1
?;?;-1;1;jul;cellular;?;1
66;unknown;-1;191;?;?;30;?
529;unknown;-1;2358;apr;cellular;?;?
?;?;196;?;jan;cellular;39;?
36;unknown;-1;1;jul;cellular;26;1
1118;unknown;-1;2;?;cellular;67;?
145;?;?;?;?;unknown;30;?
1880;unknown;?;710;may;cellular;?;?
?;unknown;-1;924;feb;cellular;27;1
867;unknown;-1;0;apr;?;38;1
861;?;321;1430;apr;cellular;58;?
133;unknown;-1;?;may;?;31;1
73;unknown;?;5057;nov;?;34;?
197;unknown;-1;13204;nov;?;?;1
651;unknown;-1;610;jun;unknown;?;1
103;?;-1;786;?;?;26;1
419;?;?;6419;aug;cellular;?;1
86;failure;285;?;may;cellular;?;1
332;?;335;270;apr;cellular;?;?
198;failure;167;?;may;?;41;1
125;?;-1;?;nov;?;48;1
59;unknown;?;?;may;unknown;?;1
?;unknown;-1;3028;aug;?;?;1
?;unknown;-1;124;?;unknown;?;1
?;unknown;?;7255;apr;cellular;38;1
765;?;-1;?;?;cellular;?;1
128;?;-1;205;may;?;47;1
?;unknown;-1;-72;?;unknown;26;1
?;failure;143;946;apr;?;45;1
91;unknown;-1;?;jun;unknown;?;1
?;unknown;-1;4186;?;cellular;?;1
374;unknown;-1;221;jan;cellular;35;?
44;?;-1;?;may;unknown;31;1
200;?;?;?;jun;?;?;1
174;failure;?;?;?;cellular;51;1
139;unknown;?;?;?;?;56;?
188;success;?;1612;sep;cellular;?;1
68;unknown;-1;1009;aug;cellular;?;?
?;unknown;?;187;may;unknown;?;1
585;unknown;?;288;aug;?;?;1
758;?;-1;1805;jul;cellular;?;1
92;unknown;-1;104;jun;unknown;?;1
381;unknown;-1;?;jul;cellular;54;1
165;unknown;-1;-213;may;unknown;?;1
?;unknown;-1;519;oct;unknown;?;1
116;?;?;54;?;?;26;1
?;success;203;804;?;cellular;39;1
?;?;-1;?;may;unknown;?;1
32;?;-1;0;?;telephone;45;1
66;?;-1;?;may;unknown;28;1
210;?;-1;64;may;unknown;41;1
112;unknown;-1;1382;jul;cellular;?;1
136;unknown;?;?;?;cellular;34;1
?;unknown;-1;0;apr;cellular;31;1
127;unknown;-1;?;?;cellular;36;?
?;?;111;?;nov;?;35;1
?;unknown;?;?;may;?;60;?
514;unknown;-1;2143;aug;cellular;30;?
56;unknown;-1;215;?;?;?;1
160;unknown;?;767;aug;cellular;37;1
78;?;-1;-1361;nov;cellular;?;1
?;unknown;-1;0;feb;cellular;?;1
992;?;?;?;may;telephone;?;1
?;?;?;11;apr;cellular;?;1
?;unknown;-1;21;?;?;?;1
?;?;-1;275;jan;?;?;1
?;unknown;-1;0;?;unknown;48;1
361;failure;46;6791;aug;telephone;28;1
?;?;-1;118;may;?;40;1
?;unknown;-1;1079;aug;cellular;?;1
?;unknown;?;?;?;?;30;1
758;unknown;-1;351;jun;?;?;?
?;unknown;-1;315;sep;cellular;59;1
250;unknown;?;?;?;cellular;44;1
31;unknown;?;?;aug;cellular;32;1
342;unknown;-1;17;aug;cellular;56;1
?;?;?;63;aug;cellular;57;?
112;unknown;?;?;jun;?;39;?
?;unknown;-1;0;?;cellular;?;?
134;unknown;-1;-17;aug;?;51;1
138;unknown;?;?;?;unknown;30;1
?;?;-1;-71;may;?;53;1
147;unknown;?;-2;?;cellular;33;1
97;unknown;?;61;?;?;38;1
189;?;?;?;may;?;51;1
88;?;-1;96;aug;cellular;59;1
?;?;?;366;feb;cellular;45;1
155;unknown;-1;6215;?;unknown;46;1
?;unknown;?;0;?;cellular;47;1
?;unknown;-1;4852;aug;cellular;?;1
305;?;?;?;?;?;53;?
154;unknown;-1;430;?;cellular;37;1
106;unknown;-1;4763;jul;telephone;56;?
134;?;-1;260;jul;cellular;35;1
?;unknown;-1;396;jun;unknown;59;1
72;?;-1;?;apr;telephone;77;1
?;?;-1;3842;?;?;42;1
?;unknown;-1;295;jun;unknown;39;1
65;unknown;-1;?;?;telephone;54;1
151;?;?;3886;?;unknown;32;1
127;unknown;-1;?;jun;unknown;46;1
446;?;96;?;nov;telephone;62;1
128;?;?;-112;?;cellular;31;1
49;unknown;-1;5776;?;cellular;?;1
187;unknown;?;?;?;?;36;1
?;unknown;-1;213;?;unknown;38;?
?;unknown;?;?;jul;cellular;?;1
210;unknown;-1;?;may;?;55;1
740;unknown;-1;?;?;cellular;35;?
?;unknown;-1;3111;may;unknown;?;1
191;failure;?;1123;apr;cellular;?;1
?;unknown;-1;52;may;unknown;?;1
?;unknown;-1;?;jun;?;48;1
68;unknown;-1;-757;?;?;?;1
?;?;285;897;mar;?;28;1
?;unknown;-1;158;?;cellular;26;1
?;unknown;-1;1225;aug;?;42;1
?;?;?;385;aug;cellular;35;1
?;?;?;?;nov;?;?;1
696;?;?;790;?;cellular;30;1
116;unknown;?;756;may;cellular;42;1
73;unknown;-1;360;?;unknown;?;1
?;unknown;-1;-1105;may;cellular;30;1
661;failure;190;2;?;?;47;1
37;unknown;?;?;?;?;48;1
?;?;-1;?;?;unknown;56;1
300;unknown;-1;?;aug;cellular;35;1
?;?;-1;?;?;unknown;?;1
204;unknown;-1;-320;?;unknown;?;?
79;unknown;?;5728;nov;cellular;52;1
?;?;?;3570;dec;cellular;?;1
?;unknown;-1;696;?;telephone;67;?
88;failure;273;?;feb;cellular;?;?
467;unknown;-1;31;jun;unknown;?;1
185;?;280;1;feb;?;?;?
?;unknown;-1;0;jul;?;?;?
32;unknown;?;655;?;cellular;?;1
90;unknown;-1;?;aug;cellular;34;1
89;unknown;-1;?;jun;?;39;1
132;unknown;-1;?;may;unknown;43;1
140;unknown;-1;-626;?;cellular;40;1
146;?;-1;?;jul;cellular;31;1
?;?;?;0;jul;cellular;53;1
?;failure;96;423;oct;cellular;52;1
287;failure;130;?;feb;cellular;59;1
?;unknown;-1;?;?;cellular;47;?
?;failure;?;210;?;?;53;?
229;unknown;-1;4;jun;unknown;42;1
?;unknown;?;?;jul;cellular;29;1
33;unknown;-1;-461;?;?;?;?
313;unknown;-1;0;aug;?;43;1
174;unknown;?;?;jun;?;57;1
?;unknown;?;16125;nov;telephone;56;1
43;?;?;507;jun;unknown;35;1
?;?;-1;12;?;cellular;56;1
111;?;-1;36;aug;?;31;?
447;?;-1;92;?;telephone;60;1
?;unknown;?;?;?;unknown;?;1
167;unknown;-1;?;nov;?;33;?
369;unknown;?;?;?;?;54;1
21;?;-1;500;may;?;?;1
360;unknown;-1;246;may;?;42;1
114;?;?;5094;aug;cellular;?;?
258;unknown;-1;80;jul;cellular;36;1
?;unknown;-1;?;?;cellular;40;?
152;?;-1;77;aug;cellular;?;1
?;unknown;-1;?;may;cellular;52;?
235;?;-1;1;may;?;44;1
125;unknown;-1;20718;?;unknown;48;1
156;unknown;-1;900;jun;unknown;38;1
253;unknown;-1;5164;nov;?;32;?
122;failure;357;6;may;?;?;1
12;unknown;-1;817;nov;cellular;?;1
92;unknown;-1;2298;jul;cellular;35;?
317;unknown;-1;400;jun;unknown;?;?
342;unknown;?;?;jul;cellular;25;1
13;unknown;-1;70;jul;cellular;?;1
157;unknown;-1;80;nov;?;45;1
?;unknown;-1;?;may;unknown;?;?
222;failure;?;9687;nov;cellular;52;?
140;unknown;?;?;may;?;?;1
76;?;-1;69;?;cellular;58;1
253;?;-1;69;may;?;?;1
141;?;126;?;oct;?;31;1
140;unknown;-1;?;jan;cellular;?;1
?;unknown;-1;0;?;cellular;38;1
?;unknown;-1;881;aug;cellular;?;?
?;unknown;-1;?;jan;cellular;55;1
597;unknown;-1;-333;jul;cellular;46;1
?;unknown;-1;0;jun;unknown;?;1
186;unknown;-1;173;may;?;25;1
53;unknown;-1;1134;?;unknown;?;1
71;?;?;?;may;?;58;?
323;?;-1;213;jun;?;37;?
?;unknown;?;-211;may;cellular;29;1
?;unknown;?;500;jul;?;40;?
?;unknown;-1;1992;?;cellular;29;1
417;unknown;-1;?;jun;?;?;1
?;?;-1;4924;?;?;31;1
442;failure;113;1452;nov;cellular;53;?
723;unknown;-1;78;may;unknown;?;?
58;unknown;-1;?;aug;cellular;40;1
121;unknown;-1;-68;?;cellular;44;1
?;unknown;-1;2610;feb;?;?;1
125;unknown;-1;?;jul;cellular;40;1
407;unknown;-1;14;?;cellular;?;?
?;?;-1;170;may;cellular;40;1
?;unknown;-1;?;jun;unknown;30;?
124;?;-1;?;may;unknown;44;?
158;?;-1;19;may;unknown;42;?
413;unknown;-1;404;?;cellular;29;?
?;unknown;-1;-886;may;?;?;1
80;unknown;-1;231;apr;cellular;29;1
?;unknown;?;?;?;unknown;37;1
135;unknown;-1;-888;?;cellular;52;1
76;?;-1;30;?;?;50;1
168;unknown;?;153;?;cellular;54;1
?;unknown;-1;252;jul;?;?;1
?;unknown;-1;7440;may;?;60;1
94;unknown;-1;1666;jun;unknown;46;1
585;?;296;?;may;?;38;?
?;?;-1;0;aug;cellular;?;1
?;failure;175;?;may;cellular;35;1
?;?;-1;?;?;unknown;?;?
219;unknown;-1;?;?;cellular;43;1
125;unknown;?;0;?;cellular;59;1
50;unknown;-1;2592;nov;cellular;30;?
173;unknown;?;0;may;unknown;51;?
?;unknown;?;254;aug;cellular;?;?
243;?;-1;2207;may;unknown;?;1
77;unknown;?;683;nov;?;?;1
18;unknown;-1;?;jun;?;54;1
271;unknown;-1;399;jun;unknown;?;?
342;unknown;?;1657;may;?;33;1
27;?;-1;0;aug;cellular;58;1
97;success;78;238;aug;?;29;1
381;?;?;187;jun;unknown;32;1
?;unknown;?;?;?;?;48;?
34;other;360;421;may;cellular;36;?
75;unknown;?;?;?;cellular;?;1
?;unknown;?;257;sep;unknown;?;1
94;success;200;303;?;?;?;1
19;unknown;-1;1798;?;cellular;58;1
154;?;-1;?;may;?;26;?
275;?;-1;1349;?;unknown;26;1
150;unknown;-1;?;?;?;49;1
92;failure;86;182;apr;cellular;59;1
?;unknown;-1;1;?;cellular;?;?
293;unknown;?;131;aug;telephone;?;1
?;failure;?;425;may;cellular;?;1
86;unknown;?;?;apr;cellular;32;1
240;unknown;?;?;?;cellular;31;?
?;unknown;-1;1518;feb;telephone;32;?
130;unknown;-1;1559;feb;cellular;48;1
87;unknown;-1;?;aug;cellular;46;1
89;?;-1;?;?;?;?;?
39;?;?;0;jun;?;?;1
468;unknown;-1;?;jul;cellular;49;1
?;unknown;-1;159;?;cellular;41;1
?;unknown;-1;2158;jun;telephone;26;1
?;unknown;-1;?;jul;cellular;35;1
?;unknown;-1;?;aug;cellular;43;?
?;unknown;-1;?;?;telephone;52;?
172;?;-1;?;jun;unknown;?;1
21;unknown;-1;0;nov;cellular;41;1
97;?;298;1022;may;?;30;?
21;unknown;-1;?;?;?;?;1
?;unknown;-1;?;may;cellular;35;1
36;unknown;-1;0;?;telephone;?;?
85;?;?;678;jul;?;?;1
?;unknown;-1;347;feb;cellular;?;?
?;unknown;-1;4557;?;?;29;?
?;?;-1;605;aug;cellular;?;1
197;unknown;?;?;jul;cellular;?;?
134;failure;194;805;?;?;30;1
40;?;-1;?;aug;?;39;1
397;?;?;23;jun;unknown;42;?
214;unknown;-1;2777;nov;telephone;58;1
453;unknown;-1;37;may;?;?;1
405;unknown;-1;291;apr;cellular;29;1
?;?;-1;?;jun;?;34;?
750;?;-1;2;may;unknown;28;1
335;?;-1;254;?;?;26;1
?;unknown;?;529;jan;cellular;53;1
?;unknown;-1;913;apr;?;35;1
97;?;198;4279;feb;?;?;1
139;?;-1;336;may;?;?;?
463;?;133;926;apr;cellular;46;1
?;?;-1;4909;jul;cellular;27;1
17;?;?;0;may;unknown;?;?
143;unknown;?;-272;?;unknown;38;1
96;failure;150;?;apr;cellular;32;1
216;unknown;?;?;?;cellular;42;1
?;unknown;-1;314;may;unknown;53;?
?;unknown;-1;?;may;unknown;57;?
84;?;345;?;may;cellular;29;1
330;unknown;-1;0;may;unknown;41;1
37;unknown;-1;615;may;?;?;1
168;unknown;?;1785;feb;?;?;1
200;unknown;-1;305;?;unknown;32;1
?;?;326;638;may;cellular;37;1
88;unknown;-1;3;?;?;?;1
36;other;352;?;may;cellular;25;1
139;?;125;831;jul;telephone;?;?
?;?;?;?;?;unknown;?;?
777;unknown;-1;337;may;unknown;37;?
?;?;-1;189;?;?;?;1
94;?;-1;?;jul;cellular;?;1
97;unknown;?;17;aug;cellular;?;1
83;other;?;29;may;cellular;50;?
72;?;-1;614;aug;cellular;31;1
1171;unknown;-1;1513;?;cellular;48;?
?;unknown;-1;21;jun;unknown;41;1
331;unknown;?;1471;?;?;?;1
118;unknown;-1;-187;jul;telephone;59;1
163;unknown;-1;726;?;cellular;?;1
123;?;?;80;jul;cellular;?;1
127;failure;?;?;feb;cellular;37;1
?;?;?;0;?;cellular;55;1
139;unknown;-1;0;?;cellular;51;1
