196;?;?;1055;?;cellular;28;?
?;?;-1;520;may;unknown;36;1
378;?;-1;1314;jul;?;38;1
?;unknown;-1;28;?;?;41;?
88;unknown;?;?;?;cellular;27;1
59;unknown;?;?;?;cellular;50;1
207;unknown;-1;106;may;unknown;27;1
?;?;-1;337;jan;cellular;?;1
713;unknown;?;336;may;unknown;?;1
117;unknown;-1;510;?;unknown;31;1
193;unknown;?;145;may;unknown;?;1
?;unknown;-1;8;?;cellular;41;?
140;?;?;?;?;cellular;45;1
?;failure;185;-471;?;?;49;?
?;?;?;?;apr;cellular;31;1
156;unknown;?;?;?;cellular;31;1
?;failure;?;146;?;?;37;1
480;unknown;-1;?;may;?;47;1
329;unknown;-1;2919;may;?;41;1
303;unknown;-1;?;?;?;39;1
?;?;-1;-85;may;cellular;34;1
429;?;-1;?;?;?;30;1
420;?;?;59;may;unknown;40;1
191;?;-1;?;jul;?;48;?
?;?;?;2071;may;cellular;48;?
?;?;204;?;feb;telephone;58;1
141;failure;?;0;may;?;34;?
788;other;?;?;?;cellular;?;1
104;unknown;-1;3843;?;cellular;?;1
80;unknown;-1;6;aug;cellular;53;1
?;unknown;?;?;?;?;48;1
215;?;?;481;may;cellular;36;1
?;?;-1;280;may;unknown;30;?
67;?;-1;471;jan;?;?;?
628;unknown;?;276;may;cellular;39;?
?;?;-1;1047;?;?;32;?
52;unknown;?;949;jul;cellular;?;?
?;failure;272;4790;?;cellular;33;?
?;unknown;-1;?;?;?;?;1
33;unknown;?;58;feb;telephone;47;1
317;unknown;?;2163;jun;?;?;?
67;?;?;312;aug;cellular;?;1
323;unknown;-1;964;may;?;?;?
191;?;-1;113;feb;cellular;57;1
241;unknown;-1;1140;may;?;?;?
248;unknown;-1;?;jun;unknown;48;?
133;unknown;?;?;may;?;?;1
134;unknown;?;?;?;cellular;42;?
420;?;?;1165;?;unknown;33;?
130;?;-1;372;jul;telephone;?;?
66;unknown;-1;?;may;?;39;1
88;unknown;-1;?;?;?;32;1
?;?;?;16;jun;?;55;1
164;?;-1;976;?;cellular;44;1
?;unknown;?;466;jul;cellular;46;1
?;unknown;-1;24;aug;cellular;35;1
?;unknown;?;2208;may;telephone;?;1
?;?;?;?;may;?;?;1
?;unknown;-1;?;aug;cellular;?;1
?;unknown;?;398;jul;cellular;?;?
?;?;-1;?;aug;telephone;?;?
493;?;-1;524;?;?;?;1
?;unknown;?;2131;?;?;?;?
53;unknown;?;?;feb;telephone;39;1
106;unknown;-1;?;aug;?;?;?
124;failure;369;?;?;cellular;50;1
86;other;237;0;?;cellular;?;1
?;?;-1;0;?;cellular;?;?
?;unknown;?;1;?;cellular;38;1
66;unknown;?;191;jul;cellular;30;?
529;unknown;?;2358;apr;?;33;1
118;other;196;313;?;cellular;39;?
36;unknown;-1;?;?;?;26;1
1118;unknown;-1;?;oct;cellular;?;1
?;?;-1;528;?;?;?;1
?;?;?;?;may;cellular;38;1
84;unknown;-1;?;?;?;?;1
867;unknown;?;?;apr;?;38;1
861;?;?;1430;apr;cellular;?;1
133;?;-1;272;may;unknown;31;1
73;unknown;-1;5057;nov;?;34;1
197;unknown;?;13204;nov;cellular;34;?
651;?;-1;610;?;?;58;1
103;?;?;786;?;unknown;26;?
419;?;-1;6419;aug;cellular;33;1
86;?;285;5486;?;cellular;57;?
332;?;?;270;?;?;35;1
?;?;167;5907;may;cellular;41;1
125;unknown;-1;?;?;cellular;?;1
59;unknown;-1;?;?;unknown;38;?
?;unknown;?;3028;aug;?;30;?
?;unknown;-1;?;may;unknown;32;1
410;unknown;?;7255;apr;?;38;?
765;?;-1;234;feb;cellular;42;1
128;?;-1;?;?;unknown;?;?
82;unknown;?;-72;jun;unknown;?;?
754;?;143;946;?;?;?;?
91;unknown;-1;?;?;unknown;29;?
129;unknown;-1;4186;aug;?;?;1
374;?;?;?;?;?;35;1
44;unknown;?;?;?;unknown;?;1
?;?;?;?;?;unknown;?;?
174;failure;?;?;nov;cellular;51;1
139;unknown;?;?;feb;?;56;1
188;?;92;1612;sep;cellular;50;1
?;unknown;?;1009;?;?;34;1
315;?;?;187;may;unknown;32;?
?;?;?;?;?;?;48;?
758;unknown;?;1805;?;cellular;?;?
92;?;?;104;?;unknown;59;1
?;unknown;?;3795;jul;cellular;?;1
?;unknown;?;-213;may;unknown;?;?
5;unknown;?;519;?;unknown;?;?
?;unknown;-1;?;may;unknown;?;1
193;?;203;804;dec;cellular;39;?
78;?;?;?;may;unknown;28;?
?;?;-1;0;?;telephone;?;1
?;?;?;56;?;unknown;?;1
210;unknown;?;64;?;?;?;1
?;?;-1;1382;?;?;60;1
136;unknown;-1;-346;?;?;?;1
?;?;-1;0;apr;cellular;?;1
127;?;-1;918;apr;?;36;1
?;failure;111;2801;nov;?;35;1
?;?;?;93;may;unknown;?;1
514;?;-1;2143;aug;?;30;?
56;unknown;-1;?;?;cellular;34;?
160;unknown;-1;?;?;?;?;?
78;unknown;-1;?;nov;cellular;46;?
