?;'PROVIDENCE HEALTH CENTER';?;WACO;TX;'TX - Waco';47;17885.0;?;3050.0;192;?
?;'FLETCHER ALLEN HOSPITAL OF VERMONT';'111 COLCHESTER AVE';BURLINGTON;VT;'VT - Burlington';65;35789.0;15842.0;14891.0;249;PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT WO MCC'
330064;'NEW YORK DOWNTOWN HOSPITAL';?;'NEW YORK';NY;'NY - Manhattan';?;?;22664.0;21719.0;481;HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC'
100018;?;'350 7TH ST N';?;FL;'FL - Fort Myers';?;37093.0;11985.0;10859.0;473;?
360161;?;?;?;OH;?;?;?;15999.0;?;208;RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS'
?;'SOMERSET MEDICAL CENTER';'110 REHILL AVE';?;NJ;'NJ - New Brunswick';30;?;19107.0;?;208;RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS'
?;'WINTHROP-UNIVERSITY HOSPITAL';'259 FIRST STREET';MINEOLA;NY;?;49;?;8971.0;?;?;DEGENERATIVE NERVOUS SYSTEM DISORDERS WO MCC'
510006;'UNITED HOSPITAL CENTER';'327 MEDICAL PARK DRIVE';BRIDGEPORT;WV;?;89;13238.0;7036.0;6304.0;?;CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC'
310003;'PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S';'7600 RIVER RD';?;NJ;?;?;36680.0;6900.0;?;552;MEDICAL BACK PROBLEMS WO MCC'
450747;?;'2900 S LOOP 256';PALESTINE;TX;'TX - Tyler';13;14385.0;?;?;310;?
240004;?;'701 PARK AVENUE';?;MN;'MN - Minneapolis';37;?;22035.0;19690.0;64;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC'
?;'KIMBALL MEDICAL CENTER';'600 RIVER AVE';LAKEWOOD;NJ;'NJ - Camden';26;53128.0;?;5715.0;394;?
450610;'MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER';'921 GESSNER';?;TX;?;89;?;6528.0;4799.0;194;SIMPLE PNEUMONIA & PLEURISY W CC'
410001;'MEMORIAL HOSPITAL OF RHODE ISLAND';?;?;?;'RI - Providence';28;20105.0;7128.0;5791.0;69;TRANSIENT ISCHEMIA'
