70025;HARTFORD HOSPITAL;80 SEYMOUR STREET;?;CT;CT - Hartford;23;16275.0;?;4422.0;303;?
?;SOUTHEAST MISSOURI HOSPITAL;?;?;MO;MO - Cape Girardeau;?;?;?;2263.0;310;?
390065;GETTYSBURG HOSPITAL;?;GETTYSBURG;PA;PA - Harrisburg;25;8062.0;?;?;310;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
220033;?;85 HERRICK STREET;BEVERLY;?;MA - Boston;69;13171.0;7871.0;?;65;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC
330028;RICHMOND UNIVERSITY MEDICAL CENTER;355 BARD AVENUE;STATEN ISLAND;?;NY - Manhattan;22;?;7017.0;6351.0;?;SIGNS & SYMPTOMS WO MCC
360180;?;9500 EUCLID AVENUE;CLEVELAND;OH;OH - Cleveland;196;?;6388.0;?;309;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
50006;?;2700 DOLBEER ST;EUREKA;CA;?;12;24008.0;?;4054.0;918;POISONING & TOXIC EFFECTS OF DRUGS WO MCC
?;FORSYTH MEMORIAL HOSPITAL;?;?;NC;?;31;?;?;4791.0;?;BRONCHITIS & ASTHMA W CCMCC
360066;?;?;LIMA;OH;OH - Dayton;17;41310.0;9319.0;8459.0;?;?
500108;?;1717 SOUTH J STREET;TACOMA;WA;?;23;?;5755.0;3438.0;?;SIMPLE PNEUMONIA & PLEURISY WO CCMCC
?;?;?;?;?;?;16;?;4182.0;3480.0;?;SIGNS & SYMPTOMS WO MCC
30092;JOHN C LINCOLN DEER VALLEY HOSPITAL;?;PHOENIX;?;?;28;47562.0;?;11449.0;177;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
?;SANFORD USD MEDICAL CENTER;1305 W 18TH ST  PO BOX 5039;SIOUX FALLS;SD;?;41;17077.0;5394.0;4508.0;309;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
50082;ST JOHNS REGIONAL MEDICAL CENTER;1600 N ROSE AVE;OXNARD;CA;?;69;35177.0;6979.0;5322.0;603;?
150088;SAINT JOHN\S HEALTH SYSTEM;2015 JACKSON ST;?;?;IN - Indianapolis;51;18360.0;?;?;?;?
450099;?;1 MEDICAL PLAZA;PAMPA;?;TX - Amarillo;13;31463.0;8659.0;7965.0;291;?
?;CENTURA HEALTH-PORTER ADVENTIST HOSPITAL;2525 S DOWNING ST;DENVER;CO;CO - Denver;12;?;?;?;377;?
?;TRUMBULL MEMORIAL HOSPITAL;1350 EAST MARKET STREET;WARREN;OH;OH - Youngstown;75;23894.0;5467.0;4718.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
50764;SHASTA REGIONAL MEDICAL CENTER;?;REDDING;?;CA - Redding;38;32580.0;?;6772.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
50425;KAISER FOUNDATION HOSPITAL - SACRAMENTO;?;SACRAMENTO;CA;CA - Sacramento;21;22402.0;7272.0;?;683;RENAL FAILURE W CC
140184;HEARTLAND REGIONAL MEDICAL CENTER;3333 W DE YOUNG;?;?;?;15;65132.0;?;?;482;?
