70025;?;80 SEYMOUR STREET;HARTFORD;CT;CT - Hartford;?;16275.0;?;4422.0;303;ATHEROSCLEROSIS WO MCC
260110;?;?;?;MO;?;69;?;?;?;?;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
?;?;?;GETTYSBURG;PA;?;?;?;3818.0;?;310;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
220033;?;85 HERRICK STREET;BEVERLY;MA;?;?;13171.0;7871.0;6984.0;65;?
330028;?;355 BARD AVENUE;?;?;?;?;20347.0;?;?;948;?
360180;?;9500 EUCLID AVENUE;CLEVELAND;OH;OH - Cleveland;?;22997.0;6388.0;5201.0;?;?
?;ST JOSEPH HOSPITAL;2700 DOLBEER ST;?;CA;CA - Redding;12;?;?;?;918;POISONING & TOXIC EFFECTS OF DRUGS WO MCC
340014;?;?;WINSTON-SALEM;?;?;?;11543.0;5698.0;?;?;BRONCHITIS & ASTHMA W CCMCC
?;?;?;LIMA;?;?;?;41310.0;?;8459.0;254;OTHER VASCULAR PROCEDURES WO CCMCC
500108;ST JOSEPH MEDICAL CENTER;1717 SOUTH J STREET;TACOMA;WA;WA - Tacoma;?;?;?;?;?;SIMPLE PNEUMONIA & PLEURISY WO CCMCC
190086;?;?;RUSTON;LA;LA - Shreveport;16;?;?;?;948;SIGNS & SYMPTOMS WO MCC
?;?;?;?;AZ;AZ - Phoenix;?;47562.0;?;11449.0;?;?
430027;?;?;SIOUX FALLS;?;?;?;17077.0;?;?;?;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
?;ST JOHNS REGIONAL MEDICAL CENTER;?;?;CA;CA - Ventura;69;35177.0;6979.0;5322.0;603;?
150088;?;2015 JACKSON ST;?;IN;IN - Indianapolis;?;18360.0;6125.0;?;292;?
?;?;1 MEDICAL PLAZA;?;?;?;13;?;?;7965.0;?;HEART FAILURE & SHOCK W MCC
60064;?;2525 S DOWNING ST;DENVER;CO;?;?;?;?;?;377;?
?;TRUMBULL MEMORIAL HOSPITAL;1350 EAST MARKET STREET;WARREN;?;OH - Youngstown;75;?;5467.0;4718.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
?;?;?;?;?;CA - Redding;38;32580.0;?;?;194;SIMPLE PNEUMONIA & PLEURISY W CC
?;?;2025 MORSE AVENUE;SACRAMENTO;?;?;21;?;7272.0;?;683;RENAL FAILURE W CC
140184;HEARTLAND REGIONAL MEDICAL CENTER;?;MARION;IL;?;15;65132.0;8608.0;?;482;?
?;?;1105 SIXTH STREET;?;MI;MI - Traverse City;?;42546.0;?;?;?;OTHER VASCULAR PROCEDURES WO CCMCC
50599;?;?;SACRAMENTO;CA;CA - Sacramento;?;?;?;14942.0;372;?
?;MERCY REGIONAL HEALTH CENTER;1823 COLLEGE AVE;?;?;?;35;56003.0;10615.0;?;?;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
?;LUTHERAN MEDICAL CENTER;?;?;?;NY - Manhattan;?;10559.0;8422.0;7622.0;?;G--I-- HEMORRHAGE WO CCMCC
?;SKOKIE HOSPITAL;9600 GROSS POINT ROAD;?;IL;IL - Evanston;40;?;15230.0;11762.0;247;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
260193;?;201 NW R D MIZE RD;BLUE SPRINGS;?;?;19;22503.0;4132.0;3305.0;192;?
?;ST VINCENT HSPTL;?;GREEN BAY;?;?;?;63153.0;14995.0;?;?;OTHER VASCULAR PROCEDURES W CC
?;GOOD SAMARITAN HOSPITAL;?;BALTIMORE;MD;?;?;12089.0;?;10492.0;?;SIMPLE PNEUMONIA & PLEURISY W MCC
50057;KAWEAH DELTA MEDICAL CENTER;400 W MINERAL KING AVE;?;?;CA - Bakersfield;21;146980.0;41232.0;?;207;RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS
?;?;?;GLENDALE;?;CA - Los Angeles;?;44657.0;8129.0;7137.0;603;CELLULITIS WO MCC
50396;?;400 WEST PUEBLO;SANTA BARBARA;CA;?;?;?;7392.0;6118.0;491;BACK & NECK PROC EXC SPINAL FUSION WO CCMCC
?;HAZARD ARH REGIONAL MEDICAL CENTER;100 MEDICAL CENTER DRIVE;?;?;KY - Lexington;63;?;?;3427.0;948;?
?;?;500 J CLYDE MORRIS BLVD;NEWPORT NEWS;VA;?;?;?;8865.0;?;872;SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS WO MCC
240004;HENNEPIN COUNTY MEDICAL CENTER;?;?;?;MN - Minneapolis;11;?;6621.0;6313.0;?;?
450229;HENDRICK MEDICAL CENTER;1900 PINE;ABILENE;TX;?;43;?;?;27952.0;?;?
100232;PUTNAM COMMUNITY MEDICAL CENTER;?;?;FL;FL - Gainesville;11;115937.0;49844.0;23175.0;?;MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC
?;ALBERT EINSTEIN MEDICAL CENTER;5501 OLD YORK ROAD;?;?;PA - Philadelphia;26;41693.0;?;19065.0;?;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
?;MOUNT CARMEL HEALTH;793 WEST STATE STREET;COLUMBUS;?;?;?;?;4985.0;3968.0;690;?
100071;BROOKSVILLE REGIONAL HOSPITAL;?;BROOKSVILLE;FL;FL - Hudson;?;?;10350.0;9700.0;377;?
290009;SAINT MARY\S REGIONAL MEDICAL CENTER;?;RENO;?;?;?;16703.0;?;2822.0;?;?
450209;NORTHWEST TEXAS HOSPITAL;?;?;?;?;22;46020.0;13604.0;?;?;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
450743;?;3000 N I-35;DENTON;?;?;116;35597.0;?;?;194;?
?;SAINT FRANCIS MEDICAL CENTER;?;?;IL;IL - Peoria;34;?;14347.0;?;377;?
150006;INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL;1007 LINCOLNWAY;?;IN;?;?;23251.0;?;?;191;CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC
360239;KETTERING MEDICAL CENTER - SYCAMORE;4000 MIAMISBURG-CENTERVILLE ROAD;?;OH;OH - Kettering;?;27735.0;7812.0;?;?;?
450489;MEDICAL ARTS HOSPITAL;2200 N BRYAN AVE;?;?;?;?;?;?;5876.0;690;KIDNEY & URINARY TRACT INFECTIONS WO MCC
340131;CAROLINA EAST MEDICAL CENTER;?;?;NC;NC - Greenville;?;47326.0;18440.0;?;?;?
?;ST CATHERINE HOSPITAL INC;?;EAST CHICAGO;IN;?;?;?;?;2947.0;?;CHEST PAIN
340061;UNIVERSITY OF NORTH CAROLINA HOSPITAL;101 MANNING DRIVE;CHAPEL HILL;NC;NC - Durham;?;14508.0;?;10991.0;?;KIDNEY & URINARY TRACT INFECTIONS W MCC
?;ST RITA\S MEDICAL CENTER;?;LIMA;OH;?;98;?;?;10207.0;871;?
50441;?;300 PASTEUR DRIVE;?;?;?;?;148128.0;25519.0;22553.0;?;?
?;?;18951 MEMORIAL NORTH;HUMBLE;TX;?;?;56942.0;?;17076.0;238;MAJOR CARDIOVASC PROCEDURES WO MCC
?;?;?;?;?;?;16;46730.0;?;?;?;?
440132;?;?;?;?;?;?;17237.0;4176.0;?;?;DIABETES W CC
?;?;1324 NORTH SHERIDAN ROAD;WAUKEGAN;?;?;113;27620.0;5138.0;3911.0;312;SYNCOPE & COLLAPSE
310112;?;727 N BEERS ST;HOLMDEL;?;NJ - Camden;?;?;10951.0;?;64;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC
?;?;?;SPRINGFIELD;?;?;?;12814.0;?;2875.0;?;CHEST PAIN
?;VIRGINIA MASON MEDICAL CENTER;1100 NINTH AVENUE (PO BOX 900);?;WA;?;53;39886.0;20853.0;19213.0;330;?
330044;FAXTON-ST LUKE\S HEALTHCARE;1656 CHAMPLIN AVENUE;UTICA;?;?;?;?;4128.0;3203.0;?;CHRONIC OBSTRUCTIVE PULMONARY DISEASE WO CCMCC
?;?;6 GLEN COVE DRIVE;ROCKPORT;?;ME - Portland;27;28430.0;?;?;?;?
?;WESLEY MEDICAL CENTER;?;WICHITA;?;?;?;38439.0;6595.0;?;439;DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC
100180;?;?;SAINT PETERSBUR;?;FL - St-- Petersburg;?;48916.0;6437.0;?;?;G--I-- HEMORRHAGE W CC
?;COLLETON MEDICAL CENTER;?;WALTERBORO;?;?;?;29282.0;?;?;308;?
?;?;?;DERRY;?;?;28;14270.0;?;2404.0;310;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
?;ADENA REGIONAL MEDICAL CENTER;272 HOSPITAL ROAD;?;?;OH - Columbus;?;41365.0;16027.0;?;253;?
260183;ST FRANCIS MEDICAL CENTER;?;?;MO;MO - Cape Girardeau;202;?;6400.0;?;?;?
?;?;?;CAMBRIDGE;MA;MA - Boston;?;13903.0;?;11471.0;178;RESPIRATORY INFECTIONS & INFLAMMATIONS W CC
?;?;1901 W HARRISON ST;?;IL;?;15;?;?;8153.0;?;BRONCHITIS & ASTHMA W CCMCC
180056;METHODIST HOSPITAL;?;?;?;?;?;?;4936.0;?;638;?
?;?;9507 HOSPITAL AVENUE;?;?;?;?;11455.0;4303.0;?;?;?
?;PARIS REGIONAL MEDICAL CENTER;?;PARIS;?;?;17;9257.0;4005.0;3303.0;?;?
330191;?;100 PARK STREET;?;?;NY - Albany;?;?;?;?;?;?
130002;ST LUKES MAGIC VALLEY RMC;?;TWIN FALLS;ID;ID - Boise;36;18554.0;?;7363.0;178;?
180130;BAPTIST HOSPITAL EAST;4000 KRESGE WAY;?;KY;KY - Louisville;17;?;?;27951.0;?;?
50283;VALLEYCARE MEDICAL CENTER;?;?;CA;?;28;?;?;7678.0;378;G--I-- HEMORRHAGE W CC
390226;?;800 SPRUCE STREET;?;PA;PA - Philadelphia;?;32849.0;5738.0;4870.0;312;SYNCOPE & COLLAPSE
?;RESURRECTION MEDICAL CENTER;?;CHICAGO;IL;?;19;20787.0;?;?;?;?
?;ST MARY\S MEDICAL CENTER;2900 1ST AVENUE;HUNTINGTON;?;?;?;?;?;10453.0;64;?
?;?;?;?;?;ME - Portland;47;?;4996.0;?;?;?
?;?;3501 JOHNSON ST;?;?;FL - Miami;64;?;4807.0;?;293;?
?;PARRISH MEDICAL CENTER;?;TITUSVILLE;?;FL - Orlando;?;24605.0;?;5342.0;65;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC
?;?;4646 N MARINE DRIVE;?;?;?;13;17191.0;5473.0;?;?;?
?;PROVIDENCE ALASKA MEDICAL CENTER;?;?;?;?;?;?;6544.0;?;101;?
360115;?;?;BEDFORD;OH;?;?;?;4338.0;3501.0;603;?
250122;?;?;?;?;MS - Jackson;?;34706.0;4356.0;?;?;?
?;?;28050 GRAND RIVER AVENUE;FARMINGTON HILL;MI;MI - Ann Arbor;12;23280.0;?;11221.0;917;?
?;?;?;CHULA VISTA;?;?;?;?;13837.0;?;377;G--I-- HEMORRHAGE W MCC
210005;FREDERICK MEMORIAL HOSPITAL;400 WEST SEVENTH ST;FREDERICK;?;?;?;11117.0;?;?;372;?
390258;?;?;?;PA;PA - Philadelphia;?;45378.0;?;?;?;?
?;?;?;?;TX;?;?;?;4484.0;?;?;?
220008;?;?;ATTLEBORO;?;?;?;11508.0;6635.0;5589.0;?;?
?;MOUNT CARMEL ST ANN\S HOSPITAL;500 SOUTH CLEVELAND AVENUE;WESTERVILLE;OH;?;17;133372.0;?;27071.0;?;SPINAL FUSION EXCEPT CERVICAL WO MCC
140179;LITTLE COMPANY OF MARY HOSPITAL;?;EVERGREEN PARK;IL;?;146;19722.0;5188.0;4000.0;?;KIDNEY & URINARY TRACT INFECTIONS WO MCC
330198;SOUTH NASSAU COMMUNITIES HOSPITAL;ONE HEALTHY WAY;?;NY;?;?;?;5293.0;4182.0;192;?
?;SINGING RIVER HOSPITAL;2809 DENNY AV;PASCAGOULA;?;AL - Mobile;27;?;3700.0;2868.0;?;ALCOHOLDRUG ABUSE OR DEPENDENCE WO REHABILITATION THERAPY WO MCC
140202;?;?;?;IL;WI - Milwaukee;?;51632.0;?;?;?;CELLULITIS W MCC
440189;REGIONAL HOSPITAL OF JACKSON;367 HOSPITAL BLVD;?;TN;?;104;?;?;6167.0;190;CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC
330306;LUTHERAN MEDICAL CENTER;150 55TH STREET;?;?;?;?;?;?;?;313;CHEST PAIN
160045;ST LUKES HOSPITAL;?;?;?;IA - Cedar Rapids;?;10088.0;?;2946.0;918;?
?;?;2401 UNIVERSITY AVE;?;IN;?;?;41315.0;11775.0;10904.0;?;?
100022;?;1611 NW 12TH AVE;?;?;FL - Miami;?;?;11504.0;?;603;CELLULITIS WO MCC
50740;?;4650 LINCOLN BLVD;?;CA;?;35;29119.0;3601.0;?;?;CHEST PAIN
200037;FRANKLIN MEMORIAL HOSPITAL;?;FARMINGTON;ME;ME - Portland;13;15244.0;4798.0;?;?;?
?;BON SECOURS MARYVIEW MEDICAL CENTER;?;PORTSMOUTH;?;?;?;12815.0;?;4072.0;812;RED BLOOD CELL DISORDERS WO MCC
