riga;nome attributo;valore da imputare;valore imputato
423;Country;Italy;?
3;Model_Series;747-300;?
33;Order_Month;Apr;?
20;Order_Total;1;2
14;Order_Total;1;1
623;Order_Total;2;1
636;Engine;CF;?
562;Customer_Name;KE Aircraft Leasing;Novair International Airways
297;Country;United Kingdom;Peru
809;Model_Series;DC-10;?
27;Order_Total;4;2
470;Country;Madagascar;?
223;Delivery_Year_;1979;?
864;Customer_Name;Zambia Airways;Government of Egypt
328;Country;Kazakhstan;?
898;Region;Europe;?
63;Order_Month;Jan;?
590;Engine;PW;?
582;Order_Year;1994;?
743;Delivery_Year_;2012;?
622;Delivery_Total;2;1
513;Model_Series;737-800;?
338;Model_Series;767-300ER;?
279;Delivery_Year_;2019;?
495;Region;North America;?
188;Model_Series;737-100;?
414;Region;Central America and Mexico;?
852;Order_Year;1972;?
400;Delivery_Year_;1969;?
124;Region;North America;?
879;Order_Month;Aug;?
407;Delivery_Total;3;?
321;Model_Series;MD-80;?
786;Delivery_Year_;1969;?
95;Order_Year;1968;?
191;Country;China;?
291;Model_Series;747-400;?
438;Order_Month;May;?
326;Delivery_Year_;1981;?
783;Order_Total;1;1
182;Customer_Name;Nepal Airlines Corporation;Aero Lloyd
112;Order_Month;Apr;?
150;Delivery_Total;1;1
84;Region;North America;?
814;Order_Month;Jan;?
196;Customer_Name;Air Zimbabwe;Air Nippon
516;Customer_Name;ICBC Leasing;ICBC Leasing
395;Order_Year;1981;?
218;Delivery_Total;1;3
312;Delivery_Total;5;?
703;Engine;PW;?
865;Model_Series;767-300F;?
638;Region;North America;?
429;Delivery_Total;1;1
816;Order_Month;Jan;?
308;Order_Year;1992;?
581;Engine;GE;?
628;Order_Year;1978;?
266;Model_Series;757-200;?
670;Order_Year;1978;?
512;Engine;CF;?
888;Region;Central America and Mexico;?
625;Country;Romania;?
189;Region;North America;?
283;Engine;PW;?
545;Region;Europe;?
446;Order_Year;2014;?
759;Order_Year;1977;?
469;Order_Total;1;1
455;Customer_Name;Transavia Company SAS;BDS Norway P-8
227;Customer_Name;BDS Australia P-8;BDS Australia P-8
344;Delivery_Total;1;1
693;Order_Month;Jan;?
897;Delivery_Year_;1979;?
711;Region;North America;?
888;Customer_Name;Government of Mexico;?
480;Delivery_Year_;2013;?
5;Engine;GE;?
786;Customer_Name;Purdue Airlines;Balair/CTA
656;Order_Month;Sep;?
82;Region;North America;?
562;Country;USA;?
621;Order_Total;2;1
856;Order_Total;2;1
841;Model_Series;777-300ER;?
224;Order_Year;1988;?
850;Country;Bolivia;?
538;Model_Series;757-200;?
831;Customer_Name;Dragon Aviation Leasing;Dragon Aviation Leasing
302;Delivery_Year_;2014;?
714;Delivery_Total;2;3
859;Country;Bermuda;?
577;Engine;CF;?
453;Order_Month;Feb;?
721;Delivery_Year_;2013;?
456;Region;East Asia;?
828;Engine;PW;?
575;Order_Year;2002;?
435;Order_Year;2018;?
581;Order_Total;2;1
80;Delivery_Total;1;1
761;Delivery_Total;1;3
731;Order_Year;2007;?
413;Region;North America;?
185;Order_Year;1971;?
117;Customer_Name;Jet America Airlines;Southern Airways - USA (Inacti
55;Order_Month;Feb;?
551;Order_Month;Jun;?
645;Region;Europe;?
420;Customer_Name;Air Namibia;East African Airways
299;Order_Total;2;1
445;Model_Series;737 MAX;?
573;Delivery_Total;1;2
255;Order_Month;Nov;?
785;Order_Month;Mar;?
495;Country;USA;Slovenia
523;Engine;PW;?
797;Customer_Name;Xiamen Airlines;?
833;Engine;RR;?
517;Engine;CF;?
811;Region;Caribbean;?
403;Order_Total;3;2
371;Delivery_Total;4;2
436;Engine;PW;?
803;Delivery_Total;2;2
848;Order_Year;2018;?
766;Delivery_Year_;1979;?
237;Region;Africa;?
68;Model_Series;737-200;?
158;Order_Total;5;5
479;Customer_Name;Virgin Australia;Fiji Airways
717;Delivery_Year_;1997;?
92;Delivery_Year_;1966;?
558;Region;North America;?
785;Region;South America;?
476;Country;United Arab Emirates;?
481;Order_Month;May;?
828;Order_Month;Sep;?
547;Delivery_Year_;2014;?
329;Delivery_Total;8;9
494;Customer_Name;Royal Jordanian;TunisAir
200;Customer_Name;Pan Am World Airways;Atlas Air Inc.
371;Model_Series;737-800;?
618;Delivery_Year_;1968;?
808;Region;Europe;?
320;Region;East Asia;?
673;Engine;PW;?
36;Model_Series;787-8;?
596;Order_Year;2017;?
295;Engine;GE;?
539;Order_Month;Jul;?
92;Order_Month;Jan;?
24;Order_Year;1995;?
775;Country;Switzerland;?
110;Model_Series;MD-80;?
39;Order_Month;Mar;?
192;Customer_Name;Air China Cargo;Everbright Financial Leasing
555;Country;USA;?
759;Delivery_Year_;1978;?
465;Order_Month;Jul;?
388;Delivery_Year_;1988;?
507;Order_Year;1999;?
464;Region;East Asia;?
91;Engine;CF;?
481;Delivery_Total;4;3
393;Country;Denmark;?
279;Country;USA;?
142;Country;Nigeria;Nigeria
205;Customer_Name;Avianca El Salvador;Buraq Air
494;Country;Jordan;Tunisia
1;Order_Total;3;2
202;Delivery_Year_;1970;?
575;Delivery_Year_;2003;?
534;Delivery_Total;1;3
183;Model_Series;737-300;?
770;Order_Total;2;1
375;Region;East Asia;?
594;Engine;PW;?
330;Model_Series;777F;?
417;Region;Europe;?
40;Order_Month;Dec;?
521;Country;Netherlands;Costa Rica
825;Country;USA;?
499;Delivery_Total;3;?
229;Order_Month;Apr;?
793;Delivery_Total;1;3
733;Customer_Name;China Airlines;?
21;Order_Total;4;2
424;Delivery_Total;1;2
16;Delivery_Year_;1982;?
843;Engine;CF;?
776;Model_Series;737-300;?
214;Customer_Name;Handlingair Establishment;Texas Air Corporation
756;Engine;PW;?
700;Order_Year;1978;?
46;Delivery_Year_;2016;?
722;Country;Mexico;?
787;Order_Month;Feb;?
601;Customer_Name;Air Afrique;Tanzania
768;Order_Year;1966;?
421;Region;Middle East;?
143;Order_Year;1988;?
91;Region;North America;?
637;Order_Year;1979;?
653;Order_Month;Oct;?
636;Model_Series;737-300;?
514;Country;USA;Saudi Arabia
195;Customer_Name;Rafic B. Hariri;Wien Air Alaska
292;Order_Total;2;1
356;Order_Total;1;1
590;Model_Series;747-100;?
165;Engine;CF;?
47;Model_Series;747-400ERF;747-400ERF
263;Country;Australia;?
91;Delivery_Year_;2001;?
587;Order_Month;Jun;?
566;Delivery_Year_;1968;?
35;Delivery_Year_;1965;?
364;Engine;CF;?
779;Delivery_Total;2;2
470;Model_Series;747-200;?
307;Engine;PW;?
855;Order_Total;1;1
734;Delivery_Total;2;1
20;Engine;PW;?
872;Region;North America;?
331;Order_Month;Feb;?
664;Order_Year;1986;?
647;Delivery_Year_;2007;?
813;Delivery_Year_;2011;?
580;Country;Germany;?
137;Country;Panama;Panama
299;Model_Series;737-800;?
65;Order_Year;2016;?
701;Engine;CF;?
546;Engine;CF;?
377;Order_Year;1970;?
721;Model_Series;767-300ER;?
195;Country;Saudi Arabia;?
59;Engine;RR;?
107;Customer_Name;VIASA;Alitalia
639;Order_Total;1;1
74;Delivery_Total;1;1
714;Order_Total;2;2
444;Engine;RR;?
832;Model_Series;737-300;?
471;Delivery_Year_;1983;?
457;Delivery_Total;4;?
897;Model_Series;747-200;?
620;Region;Europe;?
390;Country;USA;?
777;Model_Series;737-200;?
222;Delivery_Total;2;1
77;Delivery_Year_;2022;?
743;Delivery_Total;4;2
628;Delivery_Year_;1978;?
367;Model_Series;737 MAX;?
602;Order_Total;1;1
168;Customer_Name;Polaris Aircraft Leasing;VivaAerobus
32;Order_Year;1997;?
136;Model_Series;DC-9;?
637;Region;North America;?
373;Order_Total;1;1
165;Delivery_Total;1;1
877;Model_Series;737-800;?
170;Order_Month;Feb;?
412;Delivery_Total;1;1
112;Engine;CF;?
694;Delivery_Total;1;1
766;Model_Series;DC-9;?
240;Order_Month;Jan;?
843;Delivery_Year_;2011;?
49;Model_Series;737-800;?
554;Order_Total;2;2
686;Region;Southeast Asia;?
257;Order_Total;2;1
608;Delivery_Total;1;1
218;Order_Total;1;2
650;Order_Month;Feb;?
590;Order_Month;Jan;?
594;Country;Japan;?
859;Delivery_Year_;1997;?
80;Country;Saudi Arabia;Netherlands
817;Order_Year;1998;?
459;Engine;PW;?
515;Delivery_Total;3;?
104;Delivery_Year_;2000;?
776;Order_Year;1990;?
325;Country;Netherlands;?
282;Customer_Name;Midland Montagu Leasing;Air Tanzania
396;Region;North America;?
130;Delivery_Total;1;1
284;Order_Month;Aug;?
830;Order_Month;Aug;?
396;Order_Month;Feb;?
733;Engine;PW;?
496;Region;Middle East;?
647;Engine;GE;?
175;Engine;RR;?
32;Country;China;Spain
104;Order_Month;Dec;?
491;Order_Month;Feb;?
411;Order_Month;Sep;?
595;Order_Year;1973;?
95;Model_Series;DC-9;?
872;Order_Total;2;1
327;Model_Series;737-200;?
181;Engine;CF;?
