14.0;?;9.5;82.0;partly cloudy;?;2;Winter;3.5;inland;?
39.0;96;?;?;partly cloudy;1011.43;7;?;10.0;?;Cloudy
30.0;64;7.0;16.0;clear;?;5;Spring;5.5;?;Sunny
38.0;83;?;82.0;?;1026.25;7;Spring;1.0;?;Sunny
27.0;74;17.0;66.0;overcast;?;1;Winter;2.5;?;Rainy
32.0;55;3.5;?;overcast;1010.03;?;Summer;5.0;inland;Cloudy
?;97;8.0;?;overcast;?;1;Winter;4.0;inland;Snowy
3.0;85;6.0;96.0;partly cloudy;984.46;?;Winter;?;inland;?
3.0;83;6.0;66.0;overcast;999.44;0;Winter;?;mountain;Snowy
?;74;8.5;107.0;clear;1012.13;8;Winter;7.5;coastal;Sunny
35.0;45;6.0;86.0;?;879.88;2;?;1.0;mountain;Cloudy
38.0;?;?;16.0;clear;1029.16;11;Autumn;7.5;inland;Sunny
?;?;10.5;25.0;partly cloudy;1016.08;3;?;5.5;?;Cloudy
?;87;15.0;67.0;overcast;986.19;0;Winter;1.5;inland;Snowy
?;?;3.5;8.0;clear;1018.88;?;Winter;5.5;coastal;Sunny
10.0;50;6.5;46.0;partly cloudy;1000.44;2;?;8.5;mountain;Cloudy
30.0;?;7.0;?;partly cloudy;1016.38;?;Spring;7.5;inland;?
33.0;51;?;27.0;overcast;?;?;Autumn;5.5;coastal;Cloudy
43.0;46;0.5;15.0;clear;?;9;?;?;mountain;?
13.0;102;12.0;?;?;1012.25;4;Summer;8.0;inland;Sunny
-10.0;67;8.5;?;?;991.53;1;Winter;3.0;mountain;Snowy
-7.0;88;?;98.0;overcast;980.31;?;?;3.0;inland;Snowy
?;?;7.5;?;clear;1014.29;8;Summer;9.5;mountain;?
26.0;73;13.5;29.0;overcast;1012.02;1;Summer;?;inland;Cloudy
38.0;?;7.0;101.0;partly cloudy;1017.94;4;Spring;8.5;mountain;Cloudy
4.0;79;1.0;85.0;partly cloudy;982.53;?;Winter;4.5;inland;Snowy
17.0;72;7.5;62.0;?;?;2;Summer;3.0;mountain;Rainy
?;57;?;12.0;partly cloudy;1020.73;11;Winter;9.5;coastal;?
?;61;6.5;3.0;partly cloudy;1018.15;7;Autumn;5.5;mountain;Sunny
30.0;70;?;54.0;partly cloudy;1007.75;0;Winter;?;mountain;?
28.0;85;7.0;97.0;?;991.07;1;Spring;2.0;coastal;Rainy
2.0;61;16.5;63.0;overcast;995.74;?;Winter;1.0;inland;Snowy
4.0;95;2.5;56.0;overcast;984.63;1;?;4.5;inland;Snowy
?;?;23.0;?;?;?;13;?;2.5;mountain;Rainy
29.0;?;3.0;15.0;?;1012.09;10;?;5.5;inland;Sunny
35.0;21;10.0;6.0;clear;?;5;?;7.5;coastal;Sunny
11.0;90;25.5;76.0;partly cloudy;?;0;?;1.0;mountain;Rainy
2.0;105;19.0;109.0;overcast;991.68;7;Winter;3.5;?;Snowy
-9.0;49;1.5;58.0;partly cloudy;?;8;Spring;16.5;mountain;Snowy
27.0;64;?;37.0;partly cloudy;1017.27;?;?;?;coastal;Cloudy
32.0;37;0.5;9.0;partly cloudy;1013.99;11;Winter;8.5;inland;Sunny
36.0;22;1.0;?;clear;1028.63;10;?;5.5;mountain;Sunny
28.0;54;15.0;39.0;partly cloudy;?;3;Winter;?;mountain;Cloudy
42.0;64;2.0;18.0;partly cloudy;1028.55;8;Autumn;8.0;mountain;Sunny
?;43;10.0;11.0;clear;1019.41;11;Spring;6.0;?;Sunny
22.0;50;0.0;18.0;clear;1016.5;?;?;8.0;coastal;?
33.0;66;9.0;18.0;partly cloudy;?;3;Autumn;?;mountain;Cloudy
?;25;?;14.0;partly cloudy;?;8;?;5.0;?;Sunny
?;91;?;82.0;overcast;1019.42;3;Summer;4.0;mountain;Rainy
-2.0;?;18.5;86.0;overcast;981.26;0;Winter;3.5;?;Snowy
17.0;90;11.0;98.0;overcast;1017.49;?;Winter;?;inland;?
25.0;55;8.5;37.0;partly cloudy;1014.49;4;Summer;7.5;?;Cloudy
-4.0;96;?;88.0;?;990.72;1;Winter;4.5;mountain;Snowy
-1.0;87;?;78.0;overcast;984.11;0;Winter;4.0;inland;?
?;94;?;?;?;991.65;?;Winter;?;inland;?
?;?;13.0;90.0;?;997.97;?;Autumn;?;?;Rainy
41.0;85;?;101.0;?;1017.89;3;?;7.5;mountain;?
33.0;41;0.0;?;clear;?;7;Winter;9.5;coastal;?
31.0;70;?;69.0;overcast;?;3;Spring;?;inland;Sunny
16.0;84;?;54.0;overcast;?;0;Spring;3.0;?;Rainy
10.0;64;14.0;?;overcast;1011.96;1;?;8.5;coastal;?
29.0;63;6.0;68.0;overcast;992.45;0;Winter;3.0;mountain;Rainy
?;55;1.5;32.0;?;1009.01;2;Autumn;5.5;inland;Cloudy
3.0;75;46.5;87.0;overcast;996.85;5;?;4.5;inland;Snowy
24.0;52;9.0;29.0;?;1007.84;1;?;8.0;?;?
25.0;85;9.0;67.0;overcast;995.4;1;?;2.0;mountain;Rainy
25.0;89;1.5;87.0;partly cloudy;1017.16;?;?;6.5;?;Sunny
24.0;47;8.0;17.0;clear;?;5;Summer;?;mountain;Sunny
?;97;2.0;89.0;partly cloudy;993.14;0;Winter;3.0;inland;Snowy
21.0;54;3.0;17.0;clear;?;?;?;8.0;mountain;Sunny
2.0;81;13.5;57.0;overcast;983.36;1;Winter;4.0;inland;Snowy
21.0;?;3.5;?;partly cloudy;1017.74;2;?;?;?;Cloudy
?;?;6.0;97.0;overcast;1063.39;7;?;12.5;inland;Snowy
?;62;6.5;84.0;overcast;1013.61;?;Spring;4.5;inland;Rainy
33.0;?;6.5;18.0;clear;?;?;Summer;8.5;coastal;?
34.0;?;5.0;4.0;?;1027.53;9;?;10.0;inland;Sunny
21.0;66;13.5;29.0;?;1018.98;?;Autumn;8.5;?;?
28.0;68;18.0;90.0;overcast;992.83;3;Winter;5.0;mountain;?
33.0;62;10.0;?;partly cloudy;1009.48;1;Summer;3.5;inland;Rainy
25.0;96;?;90.0;overcast;1006.67;?;Autumn;?;mountain;?
27.0;73;9.5;47.0;partly cloudy;1017.82;?;Summer;7.0;?;?
49.0;75;?;82.0;partly cloudy;?;10;Summer;7.0;?;Sunny
-5.0;73;12.0;63.0;partly cloudy;983.83;1;Winter;4.5;?;?
31.0;62;5.5;?;overcast;1019.92;0;?;4.5;mountain;Rainy
2.0;91;6.5;92.0;?;999.46;0;Winter;2.5;inland;Snowy
32.0;35;2.5;63.0;partly cloudy;1160.48;2;Winter;0.0;coastal;?
-7.0;?;10.0;96.0;overcast;999.99;7;?;?;inland;Snowy
27.0;43;1.0;8.0;clear;1022.48;9;Summer;9.0;mountain;Sunny
12.0;56;?;19.0;partly cloudy;1014.4;4;Winter;?;mountain;Cloudy
-7.0;93;9.0;60.0;overcast;995.63;?;Winter;4.0;inland;Snowy
15.0;?;28.5;?;partly cloudy;?;4;Winter;6.0;inland;Cloudy
30.0;64;?;67.0;partly cloudy;1009.12;3;Summer;4.0;coastal;?
?;93;14.5;?;overcast;1018.44;0;Winter;4.0;inland;Rainy
14.0;?;9.0;11.0;partly cloudy;853.01;14;Winter;3.5;coastal;Rainy
32.0;38;?;?;partly cloudy;824.71;9;Autumn;12.5;?;Snowy
17.0;88;18.0;83.0;partly cloudy;1026.94;0;Spring;5.5;mountain;?
?;?;11.5;?;overcast;1000.74;1;Winter;5.0;mountain;Rainy
28.0;35;9.5;0.0;?;1023.62;9;?;10.0;coastal;Sunny
?;87;5.0;54.0;?;981.02;1;Winter;4.5;mountain;Snowy
31.0;72;17.0;?;partly cloudy;1013.85;13;?;3.5;inland;Cloudy
40.0;?;8.0;5.0;clear;1019.82;5;Autumn;5.5;mountain;?
20.0;24;3.0;?;clear;1013.68;9;Winter;?;mountain;Sunny
-7.0;61;?;99.0;?;994.34;1;?;2.5;inland;Snowy
-3.0;82;0.0;65.0;overcast;991.66;?;Winter;1.5;inland;Snowy
?;65;6.0;14.0;partly cloudy;1010.17;?;Autumn;7.0;coastal;Sunny
33.0;79;?;43.0;overcast;1007.94;?;Spring;7.0;?;Cloudy
29.0;?;8.5;2.0;clear;1027.33;11;?;5.5;inland;Sunny
13.0;80;15.5;59.0;overcast;1012.06;?;Autumn;3.5;mountain;?
?;39;5.0;?;?;1021.61;5;Autumn;5.0;?;Sunny
38.0;75;0.5;79.0;overcast;1057.69;0;?;10.0;?;Rainy
?;?;?;6.0;clear;1015.16;6;Autumn;?;mountain;Sunny
?;82;7.0;?;partly cloudy;1008.5;1;Summer;3.5;?;Rainy
18.0;?;5.0;94.0;overcast;1012.87;2;Spring;?;?;Rainy
?;?;?;42.0;overcast;822.66;2;Summer;17.5;mountain;Rainy
2.0;?;13.5;79.0;overcast;995.74;1;Winter;1.5;inland;Snowy
1.0;81;9.5;63.0;overcast;983.99;?;Winter;3.5;?;?
22.0;69;1.0;19.0;partly cloudy;1011.5;2;Autumn;6.0;mountain;?
-10.0;70;2.5;56.0;?;989.29;1;Winter;4.0;mountain;Snowy
32.0;61;?;53.0;?;995.09;2;Summer;4.0;?;?
41.0;29;?;17.0;?;1011.53;?;?;10.0;inland;Sunny
?;?;2.5;72.0;overcast;998.51;0;Winter;2.0;mountain;Snowy
31.0;65;1.5;?;overcast;1008.47;2;Summer;9.0;inland;Cloudy
19.0;62;1.0;14.0;?;1016.5;?;?;5.5;coastal;Cloudy
-3.0;92;28.0;99.0;partly cloudy;987.7;1;Winter;?;mountain;Snowy
-1.0;83;?;73.0;overcast;983.46;0;Winter;1.5;inland;?
3.0;70;2.0;81.0;?;984.9;1;Winter;2.0;?;Snowy
0.0;64;4.5;52.0;overcast;?;1;?;1.0;?;?
26.0;76;?;68.0;overcast;?;?;?;3.5;?;Rainy
22.0;92;19.5;81.0;overcast;?;?;Winter;4.5;coastal;Rainy
?;?;14.0;94.0;?;997.77;0;Summer;4.5;mountain;?
23.0;52;?;36.0;?;1017.92;1;Spring;8.5;mountain;Cloudy
3.0;81;2.5;89.0;overcast;992.78;1;?;2.0;?;Snowy
