14.0;73;9.5;?;?;1010.82;2;Winter;3.5;inland;?
39.0;96;8.5;71.0;?;1011.43;?;?;10.0;?;Cloudy
30.0;64;7.0;16.0;clear;?;5;?;5.5;?;Sunny
?;83;1.5;?;clear;?;7;?;1.0;coastal;?
27.0;74;?;?;overcast;990.67;1;Winter;?;mountain;Rainy
32.0;55;3.5;26.0;?;?;?;?;5.0;inland;Cloudy
-2.0;97;?;86.0;overcast;?;1;?;4.0;inland;Snowy
3.0;85;6.0;96.0;partly cloudy;984.46;1;?;?;inland;?
?;83;6.0;66.0;overcast;?;0;Winter;1.0;?;Snowy
?;74;8.5;107.0;clear;1012.13;?;?;7.5;?;Sunny
35.0;45;6.0;86.0;partly cloudy;879.88;?;?;1.0;mountain;?
38.0;43;2.0;16.0;clear;1029.16;?;?;7.5;inland;Sunny
12.0;59;10.5;?;partly cloudy;1016.08;3;Autumn;5.5;?;Cloudy
-10.0;87;15.0;67.0;overcast;986.19;0;?;1.5;inland;Snowy
?;21;3.5;8.0;clear;1018.88;?;Winter;5.5;coastal;Sunny
10.0;50;6.5;46.0;?;?;2;Summer;8.5;?;Cloudy
?;27;?;13.0;partly cloudy;1016.38;5;?;7.5;inland;?
?;?;?;27.0;overcast;?;3;Autumn;5.5;coastal;?
?;46;0.5;15.0;?;1025.8;9;Spring;6.0;?;Sunny
13.0;102;12.0;72.0;clear;1012.25;4;Summer;8.0;?;Sunny
-10.0;67;8.5;75.0;overcast;?;1;Winter;3.0;mountain;Snowy
-7.0;88;?;?;overcast;980.31;1;?;3.0;inland;Snowy
33.0;36;7.5;?;clear;1014.29;8;Summer;9.5;mountain;Sunny
26.0;73;?;29.0;overcast;1012.02;1;Summer;9.0;?;Cloudy
38.0;83;7.0;101.0;partly cloudy;1017.94;4;Spring;8.5;mountain;Cloudy
?;79;1.0;85.0;partly cloudy;982.53;?;Winter;?;?;Snowy
17.0;72;7.5;?;?;1010.16;2;Summer;3.0;?;?
40.0;?;4.0;12.0;?;1020.73;11;?;9.5;?;Sunny
24.0;61;6.5;3.0;partly cloudy;1018.15;?;?;?;mountain;?
30.0;?;16.0;?;partly cloudy;?;?;Winter;3.0;mountain;Rainy
28.0;85;7.0;97.0;?;991.07;1;Spring;2.0;?;Rainy
2.0;61;16.5;63.0;overcast;995.74;0;?;1.0;?;Snowy
4.0;?;?;56.0;?;984.63;1;Winter;4.5;inland;?
15.0;97;?;?;?;?;?;Winter;2.5;mountain;?
29.0;69;3.0;15.0;clear;1012.09;10;Winter;?;inland;Sunny
?;?;10.0;6.0;clear;1026.81;5;?;7.5;?;?
?;90;25.5;76.0;partly cloudy;996.17;0;Winter;1.0;?;Rainy
2.0;105;19.0;109.0;?;?;?;?;3.5;mountain;Snowy
?;49;1.5;?;?;1132.2;8;?;16.5;mountain;?
