14.0;73;9.5;82.0;partly cloudy;?;?;Winter;3.5;?;Rainy
39.0;96;8.5;71.0;partly cloudy;?;7;Spring;?;?;?
30.0;64;?;16.0;clear;?;5;Spring;5.5;mountain;Sunny
38.0;?;1.5;82.0;clear;?;7;?;1.0;coastal;?
27.0;74;?;66.0;overcast;990.67;1;Winter;?;mountain;Rainy
32.0;?;3.5;?;?;1010.03;?;?;5.0;?;Cloudy
-2.0;?;?;?;overcast;990.87;1;Winter;4.0;inland;Snowy
?;85;?;96.0;partly cloudy;984.46;?;?;3.5;inland;?
3.0;?;6.0;66.0;overcast;999.44;0;?;1.0;mountain;?
28.0;?;8.5;107.0;?;1012.13;8;Winter;7.5;coastal;Sunny
35.0;?;?;86.0;partly cloudy;879.88;2;Spring;1.0;mountain;?
38.0;43;?;16.0;clear;?;?;?;7.5;inland;Sunny
12.0;59;10.5;25.0;?;?;3;?;5.5;mountain;?
-10.0;87;?;?;overcast;986.19;0;?;1.5;inland;?
?;21;3.5;8.0;clear;1018.88;8;Winter;5.5;?;Sunny
?;50;6.5;46.0;?;1000.44;?;Summer;8.5;mountain;?
30.0;27;7.0;13.0;partly cloudy;1016.38;5;Spring;7.5;inland;Sunny
33.0;?;0.5;27.0;?;?;3;?;?;coastal;Cloudy
43.0;46;?;15.0;clear;1025.8;9;Spring;6.0;mountain;Sunny
?;102;12.0;?;?;1012.25;?;?;?;inland;Sunny
-10.0;67;8.5;?;overcast;?;?;Winter;?;mountain;Snowy
-7.0;88;12.5;?;?;?;?;?;3.0;inland;Snowy
?;?;7.5;18.0;?;1014.29;8;?;9.5;mountain;Sunny
?;?;13.5;29.0;overcast;?;1;?;?;inland;Cloudy
38.0;83;7.0;101.0;partly cloudy;1017.94;4;Spring;?;mountain;Cloudy
4.0;79;1.0;85.0;?;982.53;?;?;?;inland;?
17.0;72;7.5;62.0;overcast;1010.16;?;?;?;mountain;Rainy
40.0;?;4.0;12.0;?;?;11;?;9.5;?;?
?;?;6.5;?;partly cloudy;1018.15;?;Autumn;5.5;?;Sunny
?;70;16.0;?;partly cloudy;?;0;?;?;?;Rainy
28.0;?;?;?;overcast;?;1;Spring;2.0;coastal;Rainy
2.0;?;?;63.0;?;995.74;0;Winter;1.0;?;?
4.0;?;?;56.0;overcast;?;1;Winter;?;?;?
15.0;97;?;91.0;?;?;13;Winter;2.5;mountain;Rainy
29.0;?;3.0;?;?;?;?;Winter;5.5;inland;?
?;21;10.0;6.0;clear;1026.81;?;Autumn;?;coastal;Sunny
11.0;?;?;?;?;996.17;0;Winter;1.0;?;?
?;?;?;?;overcast;991.68;?;Winter;3.5;mountain;?
-9.0;?;?;58.0;partly cloudy;1132.2;?;Spring;16.5;mountain;?
27.0;?;11.5;?;?;?;3;?;8.0;?;Cloudy
32.0;37;0.5;9.0;?;1013.99;?;?;8.5;inland;Sunny
36.0;?;1.0;?;clear;1028.63;?;Summer;5.5;mountain;?
?;54;?;?;partly cloudy;1018.86;3;?;8.5;mountain;Cloudy
?;?;2.0;18.0;?;?;?;?;?;mountain;?
?;?;10.0;11.0;clear;1019.41;11;Spring;?;?;?
?;?;0.0;18.0;?;?;5;?;8.0;?;?
33.0;66;9.0;?;?;1014.34;3;Autumn;?;?;Cloudy
?;?;?;?;partly cloudy;1010.34;?;?;5.0;mountain;Sunny
?;?;9.5;82.0;?;1019.42;3;?;4.0;?;?
-2.0;98;18.5;86.0;?;981.26;?;?;3.5;mountain;Snowy
?;?;11.0;98.0;overcast;1017.49;3;Winter;4.0;inland;Rainy
25.0;55;?;?;partly cloudy;?;4;?;7.5;inland;Cloudy
?;96;?;88.0;partly cloudy;990.72;1;?;4.5;?;Snowy
?;?;14.0;78.0;?;984.11;0;Winter;4.0;inland;?
-5.0;?;5.5;55.0;overcast;991.65;?;?;?;?;Snowy
?;95;13.0;?;overcast;?;?;?;?;?;Rainy
?;85;?;101.0;?;1017.89;3;Summer;7.5;?;Cloudy
33.0;41;0.0;?;clear;1018.56;?;Winter;?;coastal;Sunny
?;70;0.5;69.0;overcast;1074.07;?;Spring;?;inland;?
?;?;?;54.0;overcast;?;0;?;?;coastal;Rainy
10.0;?;14.0;18.0;overcast;1011.96;1;Spring;?;?;Cloudy
29.0;63;?;68.0;overcast;992.45;0;?;3.0;mountain;?
15.0;55;?;32.0;?;1009.01;?;?;5.5;inland;?
3.0;?;?;?;?;996.85;5;Winter;4.5;inland;Snowy
24.0;52;?;29.0;partly cloudy;?;1;?;8.0;?;Cloudy
25.0;?;?;67.0;overcast;995.4;1;Winter;?;mountain;?
25.0;89;1.5;?;partly cloudy;?;11;Summer;?;?;Sunny
24.0;?;8.0;17.0;clear;1025.22;5;?;6.0;mountain;?
2.0;97;?;89.0;partly cloudy;993.14;0;?;?;?;?
?;?;?;17.0;?;?;7;?;?;?;?
?;?;13.5;57.0;overcast;983.36;?;Winter;?;?;?
21.0;75;3.5;41.0;partly cloudy;1017.74;?;Winter;8.0;mountain;?
?;?;6.0;?;?;1063.39;7;Summer;?;inland;?
?;?;6.5;84.0;?;?;0;Spring;?;inland;?
?;?;?;?;?;1022.53;7;Summer;?;coastal;?
34.0;?;5.0;4.0;clear;1027.53;?;?;10.0;inland;?
?;66;13.5;29.0;partly cloudy;?;3;Autumn;8.5;mountain;?
28.0;?;18.0;?;overcast;992.83;3;Winter;5.0;mountain;Rainy
?;?;10.0;?;?;?;1;?;3.5;?;Rainy
?;96;6.0;?;overcast;?;0;?;4.5;?;Rainy
27.0;?;9.5;?;?;?;1;Summer;?;coastal;Cloudy
49.0;75;11.5;82.0;partly cloudy;?;10;Summer;7.0;coastal;Sunny
?;?;12.0;?;partly cloudy;983.83;1;?;4.5;?;Snowy
31.0;62;5.5;99.0;overcast;1019.92;0;Summer;4.5;?;Rainy
2.0;91;?;92.0;?;999.46;?;?;?;inland;Snowy
?;35;2.5;63.0;partly cloudy;1160.48;2;Winter;?;coastal;?
-7.0;?;?;96.0;?;999.99;7;?;1.0;?;Snowy
27.0;?;?;?;clear;?;9;?;?;mountain;Sunny
12.0;56;?;?;?;1014.4;?;?;6.5;?;Cloudy
-7.0;93;9.0;?;?;995.63;1;Winter;?;inland;?
?;81;?;71.0;partly cloudy;?;4;Winter;6.0;inland;Cloudy
30.0;64;?;67.0;partly cloudy;1009.12;3;?;4.0;?;Rainy
19.0;?;14.5;57.0;?;?;0;?;4.0;inland;Rainy
14.0;44;9.0;11.0;?;853.01;14;?;3.5;?;?
?;38;11.0;?;?;824.71;9;Autumn;?;?;?
?;88;18.0;83.0;partly cloudy;?;?;Spring;?;mountain;?
23.0;88;11.5;65.0;overcast;1000.74;?;?;?;mountain;Rainy
28.0;?;9.5;0.0;partly cloudy;1023.62;9;Winter;10.0;coastal;?
-4.0;87;?;54.0;overcast;981.02;1;?;4.5;mountain;Snowy
31.0;72;17.0;96.0;?;1013.85;?;Winter;3.5;?;Cloudy
?;?;?;5.0;clear;1019.82;5;Autumn;?;?;Sunny
20.0;24;3.0;?;clear;1013.68;9;Winter;6.5;mountain;Sunny
?;61;2.5;99.0;?;994.34;?;Winter;?;?;Snowy
-3.0;?;0.0;?;overcast;?;?;Winter;1.5;inland;?
22.0;?;6.0;?;?;1010.17;?;Autumn;7.0;coastal;?
33.0;?;?;43.0;?;1007.94;1;?;7.0;?;?
29.0;?;?;2.0;clear;?;?;Summer;5.5;?;Sunny
?;?;?;59.0;overcast;?;0;Autumn;?;mountain;Rainy
27.0;39;5.0;?;?;1021.61;5;Autumn;?;?;Sunny
38.0;?;0.5;79.0;?;1057.69;0;Summer;10.0;inland;?
20.0;48;?;6.0;clear;1015.16;6;Autumn;?;?;Sunny
19.0;82;?;?;partly cloudy;1008.5;1;?;?;?;?
?;70;?;?;overcast;?;2;Spring;3.5;?;Rainy
18.0;60;?;42.0;overcast;822.66;?;?;?;mountain;Rainy
?;?;13.5;?;?;995.74;?;Winter;1.5;?;Snowy
?;?;?;63.0;overcast;?;1;?;3.5;mountain;?
22.0;69;?;19.0;?;1011.5;2;?;?;mountain;?
-10.0;?;2.5;56.0;overcast;989.29;1;?;?;?;Snowy
?;61;5.5;?;overcast;?;2;?;4.0;?;Rainy
41.0;29;?;?;clear;?;11;Spring;?;?;?
-1.0;99;?;?;overcast;?;?;?;?;mountain;Snowy
31.0;65;1.5;18.0;overcast;1008.47;2;Summer;9.0;inland;Cloudy
19.0;62;1.0;14.0;partly cloudy;1016.5;?;?;5.5;coastal;?
-3.0;92;?;99.0;partly cloudy;?;1;?;4.5;mountain;?
-1.0;83;18.0;73.0;overcast;?;0;Winter;1.5;?;Snowy
?;?;?;81.0;overcast;?;1;Winter;2.0;?;?
?;64;?;?;overcast;984.59;?;?;?;inland;Snowy
?;76;9.0;68.0;overcast;?;3;?;?;?;Rainy
?;92;19.5;81.0;overcast;?;?;?;4.5;coastal;?
20.0;96;14.0;?;overcast;997.77;0;?;4.5;?;Rainy
?;52;1.0;36.0;?;?;?;?;8.5;mountain;?
?;81;2.5;?;overcast;992.78;1;?;2.0;?;?
20.0;95;16.0;91.0;overcast;1016.14;0;?;?;mountain;Rainy
-2.0;91;2.5;?;overcast;982.21;?;Winter;4.0;?;Snowy
29.0;77;?;91.0;cloudy;934.49;?;Autumn;17.0;inland;?
2.0;77;6.5;?;?;?;0;Winter;3.0;?;Snowy
16.0;?;6.5;45.0;partly cloudy;?;?;Summer;5.5;coastal;?
46.0;?;4.0;90.0;clear;1022.88;?;Spring;?;?;Sunny
-2.0;92;1.0;71.0;overcast;?;?;Winter;?;inland;Snowy
?;50;6.5;21.0;partly cloudy;1013.93;4;Autumn;6.0;inland;?
?;?;?;78.0;?;994.62;0;?;?;mountain;Snowy
22.0;?;?;15.0;?;1020.0;?;Spring;9.5;?;Sunny
29.0;50;?;?;?;1002.04;4;?;?;?;?
4.0;77;?;76.0;?;?;1;Winter;2.5;mountain;?
40.0;?;9.5;?;clear;1029.84;?;?;8.0;?;Sunny
-3.0;?;8.0;?;?;?;1;Winter;3.0;inland;Snowy
33.0;25;4.0;?;?;1027.6;11;Spring;6.5;coastal;Sunny
?;87;11.0;54.0;partly cloudy;?;?;?;3.5;mountain;Rainy
41.0;72;2.5;26.0;cloudy;973.08;6;Spring;8.5;?;Rainy
?;77;1.0;22.0;?;1018.78;4;Winter;?;mountain;Cloudy
-5.0;68;?;96.0;overcast;992.19;1;?;?;mountain;Snowy
-9.0;90;1.5;?;?;?;?;?;4.5;?;?
1.0;89;7.5;76.0;partly cloudy;?;1;Winter;4.5;?;Snowy
13.0;?;14.0;13.0;?;1003.74;1;?;?;?;Cloudy
13.0;75;?;?;overcast;1005.39;2;Autumn;8.0;inland;?
15.0;105;?;75.0;?;1006.45;?;Summer;4.0;?;?
?;?;?;78.0;?;999.25;?;Winter;4.0;inland;?
26.0;60;?;?;partly cloudy;995.67;3;?;3.5;inland;Rainy
44.0;?;?;6.0;partly cloudy;1016.02;10;?;?;?;?
?;?;?;?;partly cloudy;?;?;?;?;coastal;Rainy
18.0;88;15.5;?;overcast;997.61;1;?;3.5;inland;Rainy
30.0;77;12.0;51.0;partly cloudy;?;?;?;?;inland;Rainy
24.0;?;?;10.0;overcast;1017.18;4;?;?;mountain;?
36.0;?;6.0;?;clear;1026.15;7;?;?;?;Sunny
?;75;10.5;?;overcast;?;1;?;3.0;mountain;?
?;?;?;?;clear;?;?;Autumn;7.0;coastal;?
26.0;43;7.0;18.0;partly cloudy;1024.37;5;Summer;6.0;mountain;?
16.0;59;11.5;?;partly cloudy;1004.12;?;Summer;6.5;mountain;Cloudy
38.0;?;2.5;?;overcast;1034.1;3;Autumn;13.0;mountain;Rainy
?;?;?;40.0;overcast;?;?;Spring;6.0;coastal;?
33.0;88;19.0;98.0;?;?;?;Autumn;3.0;?;?
?;?;20.0;?;overcast;990.4;0;Summer;4.0;mountain;Rainy
?;?;1.0;43.0;?;?;2;?;?;inland;Cloudy
17.0;69;2.0;?;?;?;?;Spring;8.5;coastal;?
?;?;?;63.0;overcast;989.82;?;Winter;5.0;mountain;?
17.0;?;?;95.0;overcast;1016.54;2;Spring;5.0;coastal;?
?;?;?;18.0;partly cloudy;?;?;Winter;5.5;coastal;Cloudy
?;88;19.5;73.0;overcast;1018.01;1;?;4.0;inland;?
41.0;90;?;103.0;?;?;13;Winter;4.0;coastal;?
?;77;?;?;cloudy;?;3;?;?;inland;Cloudy
?;35;3.5;?;?;1028.43;7;?;?;?;Sunny
16.0;96;?;?;overcast;1003.05;?;?;?;?;Rainy
?;70;?;?;overcast;?;?;?;?;mountain;Snowy
3.0;90;?;87.0;?;997.83;0;Winter;?;mountain;?
