riga;nome attributo;valore da imputare;valore imputato
1058;country;ES;ES
3985;bike_name;Honda;?
932;number;1.0;?
2899;position;4;3
1863;position;3;2
3934;circuit_name;Jerez;?
311;points;25;25
3155;category;MotoGP;?
862;country;CH;CH
3627;rider_name;Dalla Porta Lorenzo;Dalla Porta Lorenzo
2226;team_name;Tuenti HP 40;?
3280;year;2017;?
1666;shortname;RSM;RSM
1569;circuit_name;Catalunya;?
2897;bike_name;Honda;?
716;shortname;MAL;MAL
2772;team_name;Leopard Racing;?
1919;category;Moto3;?
646;year;2007;2005
1778;country;DE;DE
2379;shortname;NED;NED
3019;team_name;Team SUZUKI ECSTAR;?
3762;circuit_name;Brno;?
3423;team_name;Movistar Yamaha MotoGP;?
3463;shortname;NED;NED
1824;circuit_name;Catalunya;?
2940;bike_name;Honda;?
1864;country;ES;ES
2637;year;2015;?
4315;circuit_name;Assen;?
1553;team_name;Avant-AirAsia-Ajo;?
1234;rider_name;Corsi Simone;Corsi Simone
1697;shortname;JPN;JPN
2269;circuit_name;Losail;?
2094;number;12.0;?
4397;position;2;2
175;team_name;Red Bull KTM GP125;?
1243;bike_name;Suter;?
699;position;4;3
2185;year;2013;?
2081;rider_name;Lorenzo Jorge;Lorenzo Jorge
3449;rider_name;Mcphee John;Mcphee John
2140;bike_name;Suter;?
2027;shortname;AME;AME
2708;category;Moto2;?
2260;circuit_name;Ricardo Tormo;?
3622;year;2019;?
840;points;11;?
3722;category;MotoGP;?
1533;points;16;?
3019;points;13;?
2853;year;2016;?
1910;rider_name;Bradl Stefan;Bradl Stefan
309;points;13;?
1863;year;2012;?
4249;circuit_name;Le Mans;?
2136;number;80.0;?
4403;shortname;RSM;?
2934;shortname;GER;GER
2242;rider_name;Kallio Mika;Kallio Mika
168;bike_name;Aprilia;Aprilia
3611;year;2018;?
2496;rider_name;Vinales Maverick;Vinales Maverick
4026;bike_name;Honda;?
2812;points;20;?
4301;shortname;NED;?
2144;points;13;?
1473;rider;1981;1981
3015;position;5;3
404;team_name;Repsol Honda Team;?
1546;rider_name;Marquez Marc;Marquez Marc
120;rider;1915;1915
3840;number;21.0;?
1233;points;16;?
2363;shortname;CAT;CAT
2613;year;2015;?
1927;shortname;RSM;RSM
2170;rider_name;Aegerter Dominique;Aegerter Dominique
399;rider_name;Gadea Sergio;Gadea Sergio
3563;bike_name;KTM;?
3024;country;JP;JP
2711;year;2015;?
2213;position;3;2
2545;rider;2517;2517
4410;country;ES;ES
3377;country;ES;ES
3201;circuit_name;Sachsenring;?
31;category;250cc;250cc
3965;points;11;?
3732;bike_name;Honda;?
2162;points;20;?
519;points;13;?
1257;year;2010;?
1415;circuit_name;Aragon;?
3542;shortname;THA;THA
1917;points;20;?
1839;year;2012;?
739;team_name;JiR Team Scot MotoGP;?
3396;team_name;Pons HP40;?
2951;points;25;?
4051;rider_name;Ferrari Matteo;Ferrari Matteo
1733;rider_name;Zarco Johann;Zarco Johann
3187;team_name;CarXpert Interwetten;?
500;circuit_name;Jerez;?
632;bike_name;Suzuki;?
430;number;60.0;60.0
1276;country;ES;ES
3214;number;46.0;?
723;rider_name;Hopkins John;Hopkins John
993;number;99.0;?
642;country;IT;IT
693;number;46.0;?
3605;bike_name;Honda;?
2183;number;80.0;?
3426;category;Moto2;?
2439;points;13;?
4274;shortname;CAT;?
948;points;16;?
1925;rider_name;Spies Ben;Spies Ben
3716;team_name;Leopard Racing;?
4372;points;20;?
1237;bike_name;Yamaha;?
3828;number;43.0;?
3093;team_name;LCR Honda;?
1094;year;2009;?
3513;rider;2425;?
789;circuit_name;Shanghai;?
996;year;2009;?
1941;year;2012;?
3513;circuit_name;Misano;?
132;circuit_name;Sachsenring;?
2602;position;2;2
2441;category;Moto3;?
1432;team_name;Bancaja Aspar Team;?
2769;shortname;AUS;AUS
4176;year;2021;?
268;category;MotoGP;MotoGP
4305;team_name;Red Bull KTM Factory Racing;?
2498;circuit_name;Phillip Island;?
2839;team_name;Team SUZUKI ECSTAR;?
2152;points;20;?
2441;shortname;GBR;GBR
790;shortname;CHN;CHN
1439;position;4;3
1404;shortname;RSM;RSM
2767;bike_name;Speed Up;?
2767;rider;2532;2532
1119;rider_name;De Angelis Alex;De Angelis Alex
3476;year;2018;?
3533;category;Moto2;?
1909;circuit_name;Brno;?
4114;circuit_name;Aragon;?
3372;rider_name;Canet Aron;Canet Aron
3667;year;2019;?
3205;rider_name;Pasini Mattia;Pasini Mattia
92;rider_name;Pedrosa Dani;Pedrosa Dani
1865;year;2012;?
663;team_name;Ducati Marlboro Team;?
2461;team_name;Movistar Yamaha MotoGP;?
2519;bike_name;Husqvarna;?
1923;team_name;San Carlo Honda Gresini;?
133;number;58.0;58.0
3980;country;ES;ES
3162;country;IT;IT
3225;rider;2487;2487
3865;country;ES;ES
1534;year;2011;?
64;rider_name;Stoner Casey;Stoner Casey
3308;category;Moto2;?
2648;rider_name;Lowes Sam;Lowes Sam
386;bike_name;Ducati;?
3340;category;Moto2;?
419;team_name;Ducati Marlboro Team;?
591;country;IT;IT
1050;number;73.0;?
1844;shortname;NED;NED
1262;shortname;SPA;SPA
3774;rider;1762;1762
1228;rider;2141;2141
2411;country;ES;ES
3707;bike_name;Yamaha;?
704;category;125cc;?
1528;country;AU;AU
3364;rider;2445;2445
3724;circuit_name;Assen;?
3591;position;1;2
858;year;2008;?
385;circuit_name;Laguna Seca;?
2450;category;MotoGP;?
3690;year;2019;?
3296;points;25;?
3125;rider_name;Dovizioso Andrea;Dovizioso Andrea
523;rider_name;Hopkins John;Hopkins John
2156;circuit_name;Brno;?
3253;year;2017;?
3412;shortname;FRA;FRA
3588;bike_name;Yamaha;?
4255;position;5;3
2969;rider;2535;2535
3196;category;MotoGP;?
2113;position;3;2
2721;circuit_name;Misano;?
3035;rider;2218;2218
3993;points;16;?
4387;bike_name;Yamaha;?
666;number;19.0;?
1546;circuit_name;Le Mans;?
2870;country;ES;ES
3817;team_name;Petronas Sprinta Racing;?
399;country;ES;ES
2961;number;94.0;?
67;rider;2075;2075
445;country;CZ;CZ
1501;circuit_name;Losail;?
382;points;20;?
3100;year;2017;?
3205;position;5;3
463;circuit_name;Ricardo Tormo;?
3678;position;3;2
3189;rider;2130;2130
117;circuit_name;Donington Park;?
1295;year;2010;?
3171;bike_name;Kalex;?
1644;points;13;?
2187;shortname;RSM;RSM
1998;rider_name;Terol Nicolas;Terol Nicolas
3793;circuit_name;Silverstone;?
1294;year;2010;?
2143;country;ES;ES
1122;year;2009;?
3317;shortname;MAL;MAL
2838;rider_name;Iannone Andrea;Iannone Andrea
1419;bike_name;Derbi;?
2525;category;MotoGP;?
1084;number;5.0;?
3530;bike_name;Honda;?
1922;position;2;2
1643;position;3;2
1900;circuit_name;Indianapolis;?
1155;rider_name;Locatelli Roberto;Locatelli Roberto
4083;shortname;FRA;?
178;number;69.0;69.0
4159;points;13;?
4410;number;89.0;?
1325;rider_name;Cortese Sandro;Cortese Sandro
3887;points;20;?
3771;number;4.0;?
2218;circuit_name;Sepang;?
803;points;16;?
2075;category;Moto2;?
3260;shortname;RSM;RSM
2652;country;FR;FR
1081;points;25;?
829;year;2008;?
4296;shortname;GER;?
2624;bike_name;Mahindra;?
1286;team_name;Fimmco Speed Up;?
4079;category;Moto2;?
3640;shortname;ARG;ARG
4004;circuit_name;Spielberg;?
3189;country;IT;IT
3190;category;Moto2;?
1629;rider;2151;2151
2586;year;2015;?
2369;position;4;3
1315;rider;2055;2055
1197;shortname;AUS;AUS
4294;rider_name;Di Giannantonio Fabio;Di Giannantonio Fabio
3115;category;Moto2;?
1209;position;4;3
285;circuit_name;Shanghai;?
2977;rider;2517;2517
2170;country;CH;CH
2424;rider;2075;2075
1691;number;18.0;?
3934;rider_name;Miller Jack;Miller Jack
250;category;125cc;125cc
2137;year;2013;?
1903;circuit_name;Indianapolis;?
957;team_name;Grizzly Gas Kiefer Racing;?
1465;country;GB;GB
1341;rider;2015;2015
1522;rider_name;Folger Jonas;Folger Jonas
1015;rider_name;Debon Alex;?
3130;shortname;SPA;SPA
3989;position;4;3
1897;rider;2218;2218
4289;category;MotoGP;?
329;rider_name;Hopkins John;Hopkins John
2855;year;2016;?
260;rider;2006;2006
3356;position;1;2
2739;points;13;?
2585;shortname;SPA;SPA
1706;points;25;?
1866;shortname;GER;GER
3692;shortname;ITA;ITA
3735;points;11;?
1917;position;2;?
4098;category;Moto2;?
197;category;250cc;250cc
3410;team_name;Repsol Honda Team;?
3355;circuit_name;Losail;?
4154;position;4;3
721;bike_name;Honda;?
1654;category;MotoGP;?
1057;country;IT;IT
4200;points;11;?
441;team_name;Red Bull KTM GP 125;?
