Mauritius;Air Mauritius;1988;GE;?;?;?;?;?;2
?;Cruzeiro;?;?;?;?;1970;?;?;?
Italy;?;1969;PW;?;?;1968;Europe;?;4
?;?;2016;?;?;?;?;?;3;?
?;International Lease Finance Co;?;?;?;?;?;North America;?;1
?;Air France;?;PW;?;Feb;1969;Europe;3;?
Indonesia;Lion Air;2014;?;737-900ER;?;?;Southeast Asia;?;?
?;?;2016;RR;787-9;?;?;?;?;?
China;Bank of Communications Leasing;2017;CF;?;?;2013;East Asia;2;2
?;CATIC;?;?;?;?;?;East Asia;1;1
?;Tanzania;?;RR;787-8;May;?;?;?;1
?;?;1984;PW;737-200;May;?;East Asia;1;?
?;?;2000;RR;?;Dec;2000;?;?;2
USA;?;1991;?;MD-80;Jan;1989;?;?;2
?;?;2007;CF;737-800;?;?;?;?;1
?;Ariana Afghan Airlines;1979;GE;DC-10;Sep;?;?;1;?
?;Kuwait Air Force;?;?;DC-9;?;1976;Middle East;2;?
?;?;1967;?;?;?;?;?;1;1
?;Altavair LLC;2006;GE;?;?;2005;?;1;1
Canada;WestJet;?;?;737-800;?;?;?;?;?
?;LTU;?;RR;757-200;Jan;?;?;?;?
?;?;?;?;?;Feb;?;North America;1;1
Ireland;GPA Group;?;CF;?;Jan;1988;?;4;4
Japan;?;?;?;767-200ER;?;?;East Asia;?;1
China;?;2002;RR;757-200;?;?;?;1;?
?;?;?;?;747-200;?;1980;South Asia;?;?
?;Air Tanzania;1979;?;737-200;?;?;Africa;1;1
Mauritania;?;2016;CF;?;?;2016;Africa;?;?
?;Silk Way Airlines;2014;GE;?;Jul;2013;?;?;2
?;?;1975;PW;737-200;Jan;1974;?;2;2
?;Aero Trasporti Italiani;?;PW;?;Feb;?;Europe;?;?
South Korea;Jeju Air;?;?;737-800;Dec;2016;East Asia;3;3
?;?;1999;?;?;Dec;?;?;?;1
?;Maersk Air;?;?;737-300;Jan;?;Europe;?;?
Saudi Arabia;?;?;CF;707/720;Jun;1983;?;7;7
USA;Aviation Service & Support;?;PW;?;Jun;?;North America;1;?
?;?;?;RR;767-300ER;?;1991;?;?;?
?;Playboy;1969;PW;?;?;1967;?;1;1
USA;?;1966;PW;707/720;Jan;1965;North America;12;12
?;?;2011;?;?;Jan;?;?;1;1
Czech Republic;?;?;CF;?;Mar;1992;Europe;5;5
?;Southern Airways - USA (Inacti;?;?;?;?;?;?;2;?
?;Far Eastern Air Transport;?;?;?;Apr;?;?;?;2
Venezuela;Aeropostal;?;PW;MD-80;?;1986;South America;1;1
USA;?;?;?;?;Jul;1966;?;?;1
China;Dragon Aviation Leasing;?;CF;737-800;Dec;2013;?;4;?
?;Northwest-Merged w Delta;?;PW;747-400;?;?;North America;?;?
?;?;?;CF;?;Mar;?;?;?;?
Australia;?;2012;CF;?;?;2010;?;?;?
Mongolia;MIAT Mongolian Airlines;2013;?;767-300ER;?;2011;?;?;1
?;Republic of Liberia;?;?;737-200;?;1978;?;?;?
?;?;1998;?;?;Jun;?;?;1;1
?;?;2011;CF;737-800;Mar;2010;Oceania;4;4
?;Xiamen Airlines;?;?;?;Mar;2016;East Asia;?;4
United Arab Emirates;Presidential Flight;?;?;?;Nov;?;Middle East;?;1
?;?;?;CF;737-700;Jun;2006;Europe;1;1
Taiwan;?;?;PW;?;?;1994;Southeast Asia;?;2
Netherlands;Martinair Cargo;1989;PW;767-300ER;Mar;?;?;?;1
Sweden;Linjeflyg;1991;?;?;?;?;?;?;?
?;Irish Aerospace;?;?;MD-80;?;?;?;1;1
Switzerland;Flightlease;?;PW;767-300ER;Dec;?;?;?;?
?;?;2015;?;?;Feb;2008;Southeast Asia;5;?
?;U.S. Air Force;?;PW;?;?;1973;North America;?;1
Pakistan;Pakistan International Airline;?;CF;?;?;1984;?;?;?
?;?;?;RR;757-200;?;?;?;2;2
United Arab Emirates;?;?;GE;?;Nov;2018;Middle East;2;2
?;Wardair;1969;PW;?;?;1969;?;?;1
Taiwan;?;1998;?;?;?;?;Southeast Asia;2;?
Spain;L.T.E. International Airways;?;?;757-200;Apr;1988;Europe;1;?
Germany;?;1987;PW;?;Oct;1985;?;?;?
Japan;All Nippon Airways Co. Ltd.;?;?;767-300;?;1995;?;?;?
?;DHL Aviation Americas;?;?;777F;?;?;?;?;?
USA;?;1981;PW;?;?;?;?;?;?
?;NATO;1983;PW;?;May;?;?;5;?
Turkey;?;2011;CF;737-800;?;2006;Europe;1;1
State of Libya;?;?;?;?;Nov;2005;?;2;?
Indonesia;?;?;GE;?;Feb;1977;Southeast Asia;1;1
Costa Rica;Avianca Costa Rica;?;PW;?;?;?;Central America and Mexico;1;1
Germany;?;?;?;737-200;?;?;?;?;?
France;?;?;?;767-300ER;Jan;1989;?;?;?
?;Hebei Airlines Company LTD;2015;CF;737-800;?;2013;East Asia;?;1
United Kingdom;British Airways;?;PW;?;Jan;1970;?;?;2
United Kingdom;?;?;?;737-400;Apr;1987;Europe;?;2
Bangladesh;Biman Bangladesh Airlines;?;GE;777-300ER;?;2008;?;?;2
?;Silk Road Leasing;2016;?;737-800;Aug;?;?;1;1
Russian Federation;?;2015;?;?;Nov;?;?;2;2
?;Vistara;?;GE;?;?;?;?;2;2
?;?;2000;?;?;Feb;?;North America;?;?
?;Oak Hill;?;GE;?;?;?;?;2;2
United Kingdom;Air Europe;1990;CF;737-400;?;1988;Europe;?;?
Kazakhstan;?;?;?;767-200ER;Dec;?;?;?;?
Israel;Arkia Israeli Airlines;?;RR;?;Jul;?;?;2;?
?;Lufthansa Cargo;?;GE;777F;May;2011;Europe;?;2
Venezuela;VIASA;?;?;DC-8;?;1967;South America;1;?
Taiwan;?;?;PW;747-100;Feb;1976;?;1;?
?;Aero Lloyd;1986;?;?;?;?;?;?;1
Jamaica;Air Jamaica-See CBL;1969;PW;DC-9;?;?;Caribbean;2;2
Norway;?;1998;CF;737-700;?;?;?;2;2
?;?;1980;?;?;Jan;1979;Europe;?;2
Norway;?;?;CF;737 MAX;?;2012;?;?;?
China;Hebei Airlines Company LTD;2017;CF;?;Dec;2013;East Asia;5;5
China;Cathay Pacific Airways;?;RR;747-200;?;?;?;1;1
Australia;?;?;CF;737-800A;?;2016;Oceania;1;1
USA;?;?;CF;737-400;Jun;?;North America;?;3
?;Australian Airlines Limited;1967;?;DC-9;?;1965;?;?;2
?;?;?;CF;737-800;May;?;East Asia;6;?
China;China Eastern Yunnan Airlines;1986;?;?;Jan;1985;?;?;?
?;Ethiopian Airlines Group;?;PW;?;?;?;?;1;1
?;?;?;?;737-200;Apr;?;?;2;?
?;?;?;PW;707/720;Jun;?;?;?;?
China;?;?;PW;?;Sep;?;East Asia;?;?
?;Avolon - Ireland;2018;CF;?;?;2012;?;?;?
?;?;?;CF;737-800A;?;2016;?;?;6
?;?;1981;?;MD-80;?;1980;North America;1;?
?;Air China Cargo;?;GE;777F;?;2013;?;?;?
China;?;1993;?;737-300;?;?;East Asia;?;?
?;?;?;?;?;Jun;?;South America;?;?
