Mauritius;?;1988;GE;?;?;?;?;2;2
?;?;1971;?;727;Jun;?;?;?;3
?;?;?;?;?;Jun;1968;Europe;?;?
?;?;?;?;737-800;Jun;2014;?;?;?
USA;International Lease Finance Co;1994;?;757-200;?;1990;North America;1;1
France;?;1969;PW;?;?;?;Europe;3;?
Indonesia;?;?;?;?;?;?;?;4;?
Israel;?;?;RR;?;Dec;?;?;?;2
?;?;2017;?;737-700;Jun;2013;East Asia;?;?
?;?;1993;PW;?;Mar;1990;?;1;?
Tanzania United Republic of;?;?;?;787-8;May;2018;?;?;?
Japan;?;1984;PW;737-200;May;?;?;1;?
Australia;Jetstar - Duplicated (See JSA);?;RR;717-200;?;2000;Oceania;?;2
USA;Alaska Airlines;1991;?;?;?;1989;?;2;?
?;?;?;?;737-800;?;?;Europe;1;1
?;Ariana Afghan Airlines;?;GE;?;Sep;1978;?;?;?
Kuwait;?;?;PW;?;Oct;?;Middle East;2;?
?;?;1967;PW;?;Feb;?;?;?;?
USA;?;?;?;747-400ERF;?;?;?;?;?
Canada;?;2005;CF;?;?;?;North America;4;?
Germany;LTU;1988;?;?;Jan;1987;?;1;?
?;America West Airlines;1987;?;757-200;?;1987;?;1;1
Ireland;?;?;?;737-400;?;?;Europe;?;?
Japan;ITOCHU Corporation;?;?;?;?;1994;East Asia;1;1
?;Xiamen Airlines;2002;?;?;?;?;?;?;?
Pakistan;Pakistan International Airline;?;?;?;Jan;?;South Asia;?;?
Tanzania United Republic of;Air Tanzania;1979;PW;?;?;1978;Africa;?;?
?;Mauritania Airlines;?;?;?;Jul;2016;?;1;1
?;Silk Way Airlines;?;?;?;Jul;?;Central Asia;2;2
Algeria;?;1975;PW;737-200;Jan;?;?;2;?
?;?;1971;?;DC-9;?;?;Europe;?;?
South Korea;?;2018;?;?;?;?;East Asia;?;?
?;?;?;RR;757-200;Dec;1999;North America;?;1
Denmark;Maersk Air;?;CF;737-300;?;?;Europe;1;?
Saudi Arabia;?;?;CF;707/720;?;?;?;7;7
?;Aviation Service & Support;1975;PW;707/720;?;?;?;1;1
?;?;1994;?;?;?;?;?;?;1
?;Playboy;1969;?;?;Jun;?;?;?;1
USA;TWA;1966;PW;?;Jan;1965;North America;12;12
?;Business Jet / VIP Customer(s);2011;CF;BBJ;?;2011;?;1;?
?;?;1992;?;737-500;Mar;1992;?;?;5
USA;Southern Airways - USA (Inacti;?;PW;DC-9;Jun;?;North America;?;?
?;?;1991;?;MD-80;Apr;1991;Southeast Asia;2;?
?;?;1987;PW;MD-80;?;1986;South America;1;1
USA;NEA Holdings Inc.;?;PW;DC-9;?;?;?;1;1
China;?;2014;CF;?;Dec;?;East Asia;?;4
?;Northwest-Merged w Delta;2002;?;?;?;?;?;?;2
France;?;?;?;737-300;Mar;1989;?;2;2
?;Virgin Australia Airlines;2012;CF;737-800;?;2010;?;3;?
Mongolia;?;?;?;?;?;2011;?;1;?
?;?;?;PW;?;Jun;1978;Africa;1;1
?;?;?;?;?;?;1998;Europe;?;1
?;Virgin Australia Airlines;2011;?;?;?;2010;?;?;?
China;?;2017;CF;?;Mar;2016;East Asia;?;4
United Arab Emirates;Presidential Flight;?;?;767-300ER;?;1999;?;1;?
?;?;2008;?;737-700;?;?;Europe;?;1
?;Far Eastern Air Transport;?;?;?;?;1994;?;?;?
Netherlands;?;1989;PW;?;Mar;?;?;1;?
?;Linjeflyg;1991;CF;737-500;?;1988;Europe;?;2
?;?;?;?;?;Nov;1985;?;?;1
Switzerland;?;?;?;?;?;?;Europe;4;4
Indonesia;Lion Air;2015;?;737-900ER;?;?;Southeast Asia;5;?
?;U.S. Air Force;1978;?;707/720;Jan;?;North America;1;?
?;?;1985;?;?;?;?;South Asia;?;5
?;?;?;RR;?;?;1987;?;2;2
United Arab Emirates;?;2020;GE;?;Nov;?;?;2;?
Canada;?;1969;?;?;Mar;?;North America;?;1
Taiwan;China Airlines;1998;CF;?;Feb;?;Southeast Asia;2;2
Spain;L.T.E. International Airways;1992;?;757-200;?;1988;?;?;1
Germany;?;1987;PW;MD-80;?;1985;?;?;1
Japan;All Nippon Airways Co. Ltd.;1997;?;767-300;Jan;1995;East Asia;1;?
USA;DHL Aviation Americas;2022;?;?;Dec;?;?;1;?
?;McDonnell Douglas;?;PW;?;?;1980;North America;1;1
?;?;1983;PW;707/720;?;?;?;5;5
?;Pegasus Airlines;?;CF;?;?;?;Europe;?;?
State of Libya;Buraq Air;2006;CF;737-800;?;2005;Africa;?;?
Indonesia;?;1978;?;DC-10;Feb;1977;?;1;1
Costa Rica;Avianca Costa Rica;1980;PW;727;?;1978;Central America and Mexico;1;?
Germany;?;?;PW;?;Mar;1980;?;4;4
France;?;1991;?;?;Jan;1989;Europe;1;1
China;Hebei Airlines Company LTD;?;CF;?;?;?;?;?;1
?;British Airways;1971;PW;?;?;1970;?;2;2
United Kingdom;Novair International Airways;?;CF;737-400;Apr;?;?;?;?
?;Biman Bangladesh Airlines;?;GE;?;?;?;?;2;?
?;Silk Road Leasing;2016;?;?;Aug;?;East Asia;?;1
?;AirBridgeCargo Airlines;?;?;747-8F;?;2015;Europe;?;2
?;Vistara;?;?;?;Oct;2018;South Asia;2;?
USA;?;2000;GE;747-400F;Feb;1999;North America;?;?
USA;?;2010;?;?;Apr;?;North America;?;?
?;Air Europe;1990;?;737-400;?;?;Europe;1;1
Kazakhstan;Kazakhstan Airlines;?;GE;767-200ER;Dec;?;?;?;1
Israel;?;?;?;757-300;Jul;1998;?;?;2
Germany;?;2014;GE;777F;?;2011;Europe;?;?
Venezuela;VIASA;?;?;DC-8;Jan;?;?;1;?
?;China Airlines;?;PW;?;Feb;1976;?;?;1
?;?;?;PW;?;Dec;?;Europe;?;1
Jamaica;?;?;?;DC-9;?;1969;?;?;?
?;?;1998;?;?;Feb;?;?;?;2
Netherlands;KLM Royal Dutch Airlines;1980;PW;?;?;?;?;?;?
?;Norwegian Air Shuttle;?;?;?;?;2012;Europe;?;6
China;Hebei Airlines Company LTD;2017;CF;737-800;?;?;East Asia;?;5
China;?;1990;RR;747-200;?;?;East Asia;?;?
Australia;BDS Australia P-8;2018;?;?;Jan;?;Oceania;1;?
?;?;1997;?;?;?;1996;?;3;?
?;?;?;?;?;Apr;1965;?;?;2
?;?;2017;CF;?;May;?;?;?;6
China;China Eastern Yunnan Airlines;1986;?;?;Jan;1985;East Asia;1;1
?;?;1987;?;?;Jan;?;?;?;?
Indonesia;?;?;PW;737-200;?;1981;Southeast Asia;2;2
?;?;?;PW;707/720;Jun;1972;?;1;?
China;?;1974;?;?;?;1972;East Asia;?;5
Ireland;?;2018;?;?;Sep;2012;?;?;1
USA;?;?;CF;?;Jan;2016;North America;?;?
?;?;?;PW;?;Jan;?;North America;1;1
China;Air China Cargo;2014;GE;777F;?;?;?;4;4
China;China Xinjiang Airlines;?;?;?;Oct;?;East Asia;?;1
Argentina;Estado Nacional Argentino ENA;1975;?;?;?;1975;?;1;1
?;Eastern Provincial Airways;?;?;?;?;1973;?;?;1
?;?;?;?;DC-9;Mar;?;?;1;1
Netherlands;Martinair Cargo;?;?;DC-10;Feb;?;Europe;1;?
?;TWA;1970;PW;?;?;1969;North America;5;5
?;Scandinavian Airlines;1968;PW;?;?;1966;Europe;10;10
?;?;2016;CF;737-800;May;2014;?;?;?
?;?;?;?;?;?;2010;Europe;?;?
?;?;?;?;?;?;?;North America;?;1
?;?;?;PW;MD-80;?;?;?;1;?
?;?;1992;CF;?;Jan;?;?;?;1
?;Aeroflot - Russian Airlines;2013;?;?;?;2011;?;2;?
France;?;?;PW;DC-8;Dec;?;?;1;?
?;?;?;?;MD-90;?;?;East Asia;3;3
?;TAAG Angola Airlines;1975;PW;737-200;?;1975;Africa;1;?
USA;Purdue Airlines;1969;PW;?;Jun;?;North America;?;?
Kuwait;?;?;PW;?;Jun;1971;?;?;?
Thailand;Thai Airways International;1997;GE;?;?;?;?;2;?
?;PACE Airlines;?;PW;737-200;Mar;1981;North America;8;?
?;Atlas Air Inc.;?;GE;747-400F;Jun;1997;?;?;1
?;?;?;PW;?;?;1973;?;2;?
Japan;?;1999;CF;?;?;?;?;1;?
Italy;AIR ITALY S.p.A.;?;?;MD-80;Jan;?;Europe;?;1
?;Air China;1998;?;747-400M;Jan;?;East Asia;1;?
?;?;?;CF;?;Jan;?;Europe;?;?
USA;Alaska Airlines;?;?;?;Jan;1989;North America;?;4
USA;FedEx Express;2013;?;?;?;?;North America;?;?
USA;United Airlines;?;PW;727;?;?;?;9;?
?;?;?;?;?;?;2006;?;?;2
?;?;?;?;737-800;May;2000;North America;1;1
?;Syrianair;1976;PW;727;?;?;?;?;3
USA;Hughes Airwest Inc.;?;?;?;Feb;?;?;9;9
United Arab Emirates;Presidential Flight;?;GE;747-400;Nov;?;Middle East;1;1
?;?;1967;PW;707/720;Jul;1967;?;?;?
Canada;?;?;?;?;?;?;?;2;?
?;SpiceJet;?;CF;?;Apr;?;South Asia;4;?
?;Singapore Airlines;1993;PW;?;Jan;1992;Southeast Asia;1;1
?;?;1992;GE;?;Feb;1989;?;?;1
?;?;2006;?;?;?;?;?;4;?
Australia;Ansett Worldwide Av. Equipment;1986;?;737-300;?;1986;?;6;?
Germany;?;?;CF;?;?;?;Europe;?;?
Germany;?;?;?;?;?;1968;?;2;2
?;?;?;?;DC-8;?;?;?;1;?
Chile;?;?;PW;?;?;?;?;?;1
?;?;?;?;767-300F;?;?;North America;10;10
USA;?;?;?;?;?;?;?;?;?
Australia;?;?;CF;737-400;?;1990;Oceania;?;2
?;?;?;?;?;Jan;2001;North America;?;2
?;?;?;CF;737-800;Feb;?;Europe;?;6
?;America West Airlines;?;RR;?;?;?;?;3;3
?;?;2019;RR;787-9;Jun;?;?;5;5
?;?;2019;?;787-8;?;2008;South Asia;?;2
Germany;?;?;?;?;Mar;?;Europe;6;?
United Kingdom;?;?;RR;757-200;?;1988;Europe;?;4
?;Juneyao Air Co. LTD.;?;GE;?;?;2017;East Asia;2;?
China;China Northern Airlines;?;RR;MD-90;?;?;?;3;?
?;MarkAir;1985;PW;737-200;?;?;?;?;?
?;Continent Air Paris;?;?;?;Dec;?;Europe;?;1
China;?;2019;?;?;?;?;East Asia;?;1
Belgium;?;1997;CF;737-400;?;1996;?;?;2
Saudi Arabia;Kingdom of Saudi Arabia;1993;PW;MD-11;?;1993;Middle East;?;?
?;BDS USAF Tanker Program;2019;PW;767-2C;?;?;North America;7;?
?;Air Madagascar;1979;?;747-200;Jun;?;?;?;1
USA;Texas Air Corporation;1974;?;DC-9;Feb;?;North America;?;?
Australia;?;?;?;717-200;?;?;?;?;?
United Arab Emirates;?;1967;PW;?;Feb;1966;?;1;?
?;Eastern Provincial Airways;1970;?;737-200;?;1970;?;?;?
?;LOT Polish Airlines;1996;?;?;?;?;Europe;1;?
Dominican Republic;?;?;?;727;May;?;Caribbean;1;?
?;?;1970;?;DC-9;?;?;?;4;4
China;?;2018;CF;?;?;2016;?;6;?
Mauritania;Mauritania Airlines;2017;?;737 MAX;?;2016;?;1;?
?;TunisAir;1972;PW;?;Mar;1971;Africa;?;?
Canada;?;1980;?;?;Aug;?;North America;1;?
Turkey;Turkish Air Force Peace Eagle;2004;CF;?;Aug;?;Europe;1;?
Saudi Arabia;Albaraka;?;?;737-400;Oct;1989;Middle East;1;?
Brazil;?;2007;CF;737-800;Mar;?;?;6;6
?;Silk Way Airlines;?;?;?;?;2015;?;1;1
?;Ethiopian Airlines Group;?;?;?;Jan;?;Africa;?;?
?;Government of Egypt;1976;?;737-200;?;1975;?;?;?
Netherlands;ITOCHU AirLease B.V.;?;CF;?;Jul;1991;Europe;?;1
Thailand;?;?;?;747-400;?;?;?;2;2
?;?;?;?;777-200ER;Oct;?;?;1;?
Russian Federation;?;2016;?;?;Mar;?;?;2;?
USA;Hawaiian Airlines;?;BR;?;Mar;2000;?;7;7
?;?;?;?;747-200;?;1978;East Asia;?;1
Switzerland;?;?;PW;?;?;?;?;1;?
USA;Business Jet / VIP Customer(s);?;?;?;Jan;1996;North America;1;1
United Kingdom;?;?;?;737-700;Mar;?;Europe;?;?
Brazil;?;1976;PW;?;?;1975;?;2;?
Serbia;Air Serbia;1971;PW;DC-9;?;1969;?;1;1
USA;?;?;CF;?;Jan;1998;?;9;?
Luxembourg;?;?;CF;737-800;?;?;Europe;1;1
?;?;?;GE;?;?;?;Europe;1;?
?;Texas Air Corporation;1988;CF;?;?;?;?;7;7
?;Silk Way Airlines;?;GE;?;Feb;2015;?;1;1
?;Varig Airlines;?;GE;747-200;?;?;South America;3;3
USA;?;1968;?;DC-9;?;1968;North America;1;1
?;Air Senegal International;?;?;737-700;May;?;?;1;?
China;China Southern Airlines;?;PW;?;?;2001;East Asia;2;2
?;?;1966;?;?;Jan;1965;?;?;1
?;?;?;?;737-300;?;1986;?;?;3
Canada;?;1970;PW;?;?;?;North America;1;?
?;?;1966;PW;727;Jan;?;North America;?;1
?;TAROM Romanian Air Transport;?;CF;?;Sep;?;?;?;2
?;?;1975;GE;?;?;?;Oceania;?;?
USA;?;1976;?;727;Jan;?;?;?;8
?;BLF Ltd.;2011;CF;737-800;?;2006;?;?;2
Germany;Condor Flugdienst;?;PW;?;?;1970;Europe;?;?
Taiwan;?;?;RR;MD-90;?;?;?;?;?
Unidentified;Unidentified Customer(s);?;GE;?;Feb;2021;?;1;1
