Mauritius;Air Mauritius;1988;GE;767-200ER;?;1987;Africa;2;2
Brazil;Cruzeiro;?;PW;727;Jun;1970;?;?;3
Italy;?;1969;PW;DC-9;Jun;?;?;4;4
Belarus;Belavia Belarusian Airlines;2016;CF;737-800;Jun;2014;Europe;3;3
?;International Lease Finance Co;?;PW;757-200;Jan;1990;North America;1;1
France;Air France;1969;PW;727;Feb;?;Europe;3;?
Indonesia;Lion Air;2014;CF;737-900ER;Feb;2008;Southeast Asia;?;4
?;?;?;RR;?;?;2006;?;?;2
China;?;?;?;737-700;Jun;2013;East Asia;2;?
China;?;?;PW;MD-80;Mar;?;East Asia;1;?
Tanzania United Republic of;Tanzania;?;RR;787-8;May;2018;Africa;?;1
?;?;1984;PW;737-200;May;1983;?;1;?
Australia;?;?;RR;717-200;Dec;?;?;?;2
USA;Alaska Airlines;1991;PW;MD-80;Jan;1989;North America;?;?
Iceland;Icelandair;2007;?;?;Jan;?;?;1;1
?;Ariana Afghan Airlines;1979;?;DC-10;Sep;1978;Central Asia;?;?
Kuwait;Kuwait Air Force;1976;?;DC-9;Oct;1976;Middle East;?;2
USA;Seaboard World Airlines;1967;PW;DC-8;Feb;1966;North America;?;?
USA;Altavair LLC;2006;GE;747-400ERF;Jun;2005;?;1;1
?;WestJet;2005;?;?;Jan;2004;?;4;4
Germany;LTU;?;RR;757-200;Jan;?;?;1;1
USA;?;?;RR;757-200;?;1987;North America;?;1
Ireland;GPA Group;1991;?;737-400;?;?;?;?;4
?;?;1996;GE;?;Oct;?;East Asia;1;?
?;Xiamen Airlines;2002;RR;757-200;Jan;2001;?;1;?
Pakistan;Pakistan International Airline;?;?;747-200;Jan;1980;?;?;1
?;Air Tanzania;?;PW;?;?;1978;?;1;?
Mauritania;Mauritania Airlines;2016;?;?;?;2016;?;1;1
Azerbaijan;Silk Way Airlines;2014;?;747-8F;?;?;Central Asia;?;2
Algeria;?;1975;?;737-200;Jan;1974;Africa;2;2
Italy;Aero Trasporti Italiani;1971;PW;DC-9;Feb;1969;?;1;?
South Korea;?;?;CF;737-800;?;?;?;3;3
?;Starflite Corporation;1999;?;?;Dec;1999;North America;1;?
Denmark;Maersk Air;?;?;737-300;Jan;?;?;1;1
Saudi Arabia;?;?;CF;?;?;1983;Middle East;?;7
USA;Aviation Service & Support;?;PW;707/720;Jun;?;North America;1;?
