b8:27:eb:bf:9d:51;0.005;?;0;0.0077;0;0.02;22.7
00:0f:00:70:91:0a;0.0028;76.0;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;76.8;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013999999999999999;19.7
1c:bf:ce:15:ec:4d;0.0043;77.9;1;0.006999999999999999;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.0;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0045;78.0;1;0.0071;0;?;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;75.8;0;0.0052;0;0.013999999999999999;19.7
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.0071;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;75.8;0;0.0052;0;0.013999999999999999;19.7
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.8;0;0.0076;0;0.02;22.6
00:0f:00:70:91:0a;0.0028;76.0;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0028;76.0;0;0.0051;0;0.013000000000000001;19.8
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.006999999999999999;0;?;27.0
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0043;78.3;1;0.006999999999999999;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;75.9;0;0.0052;0;0.013999999999999999;19.7
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.6;1;0.006999999999999999;0;0.019;27.0
00:0f:00:70:91:0a;0.0028;76.0;0;0.0051;0;?;19.8
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.6
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.7
1c:bf:ce:15:ec:4d;0.0044;78.3;1;0.006999999999999999;0;0.019;27.0
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.7
1c:bf:ce:15:ec:4d;0.0044;78.2;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;75.9;0;0.0052;0;0.013999999999999999;19.7
1c:bf:ce:15:ec:4d;0.0044;78.2;1;0.006999999999999999;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.6
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.4;1;0.006999999999999999;0;0.019;27.0
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.7;1;0.0071;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0076;0;0.02;22.6
00:0f:00:70:91:0a;0.0028;75.9;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.021;22.6
1c:bf:ce:15:ec:4d;0.0044;78.6;1;0.006999999999999999;0;0.018000000000000002;27.0
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.5;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;76.1;0;0.0052;0;0.013999999999999999;19.8
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.4;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.4;1;0.006999999999999999;0;0.019;27.0
00:0f:00:70:91:0a;0.0028;76.0;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013000000000000001;19.7
1c:bf:ce:15:ec:4d;?;79.1;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.0049;51.0;0;0.0076;0;0.02;22.7
1c:bf:ce:15:ec:4d;0.0044;78.2;1;0.006999999999999999;0;0.019;27.0
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;?;0.013999999999999999;19.8
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.7
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0043;78.3;1;0.006999999999999999;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.0049;50.9;0;0.0076;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.2;1;0.006999999999999999;0;0.018000000000000002;27.0
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013999999999999999;19.7
b8:27:eb:bf:9d:51;0.0049;50.8;0;0.0076;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0045;78.2;1;0.0071;0;0.019;27.0
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;50.8;0;0.0077;0;0.02;22.6
b8:27:eb:bf:9d:51;0.005;50.8;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013000000000000001;19.7
1c:bf:ce:15:ec:4d;0.0045;78.2;1;0.0071;0;0.019;?
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;76.1;0;0.0052;0;0.013000000000000001;19.8
1c:bf:ce:15:ec:4d;0.0045;78.2;1;0.0071;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
1c:bf:ce:15:ec:4d;0.0044;78.2;1;0.0071;0;0.019;27.0
00:0f:00:70:91:0a;0.0028;76.0;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.0049;51.0;0;0.0076;0;0.02;22.7
00:0f:00:70:91:0a;0.0029;76.0;0;0.0052;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.7
1c:bf:ce:15:ec:4d;0.0045;78.0;1;0.0071;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0076;0;0.02;22.6
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.8
1c:bf:ce:15:ec:4d;0.0044;78.0;1;0.0071;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0076;0;0.02;22.6
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.0049;51.0;0;0.0076;0;0.02;22.7
b8:27:eb:bf:9d:51;0.0049;51.0;0;0.0076;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;78.0;1;0.006999999999999999;0;?;27.0
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.7
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.7
1c:bf:ce:15:ec:4d;0.0044;78.0;1;0.0071;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;?;19.8
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.006999999999999999;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.6
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.0049;51.0;0;0.0076;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.7
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.7
1c:bf:ce:15:ec:4d;0.0044;78.0;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.7
00:0f:00:70:91:0a;0.0028;76.2;0;?;0;0.013000000000000001;19.8
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;51.0;0;?;0;0.021;22.6
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.7
b8:27:eb:bf:9d:51;0.0049;51.0;0;0.0076;0;0.02;22.6
1c:bf:ce:15:ec:4d;0.0045;77.9;1;0.0071;0;0.019;27.0
00:0f:00:70:91:0a;0.0028;76.9;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.021;22.6
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;50.9;0;0.0077;0;0.021;22.6
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
1c:bf:ce:15:ec:4d;0.0043;77.8;1;0.006999999999999999;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.0049;51.0;0;0.0076;0;0.02;22.7
00:0f:00:70:91:0a;0.0028;76.2;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
1c:bf:ce:15:ec:4d;0.0045;77.8;1;0.0071;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
00:0f:00:70:91:0a;0.0029;76.4;0;0.0052;0;0.013000000000000001;19.7
1c:bf:ce:15:ec:4d;0.0043;77.8;1;0.0069;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
00:0f:00:70:91:0a;0.0028;76.3;0;0.0051;0;0.013000000000000001;19.7
1c:bf:ce:15:ec:4d;0.0044;?;1;0.006999999999999999;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
1c:bf:ce:15:ec:4d;0.0043;78.9;1;0.0069;0;0.018000000000000002;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
00:0f:00:70:91:0a;0.0029;76.1;0;0.0052;0;0.013999999999999999;19.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
1c:bf:ce:15:ec:4d;0.0045;77.9;1;0.0071;0;0.019;27.0
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.8
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.7
1c:bf:ce:15:ec:4d;0.0044;77.9;1;0.006999999999999999;0;0.019;27.0
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.7
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.021;22.6
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.7
1c:bf:ce:15:ec:4d;0.0045;77.9;1;0.0072;0;0.019;27.0
b8:27:eb:bf:9d:51;0.005;51.0;0;0.0077;0;0.02;22.6
00:0f:00:70:91:0a;0.0028;76.1;0;0.0051;0;0.013000000000000001;19.7
