riga;nome attributo;valore da imputare;valore imputato
718;category;MotoGP;MotoGP
736;number;40.0;?
867;rider;2315;2315
127;circuit_name;Indianapolis;?
1034;category;125cc;?
2772;circuit_name;Donington Park;?
1554;category;MotoGP;?
2020;position;5;5
1864;country;IT;IT
2073;rider_name;Miller Jack;Miller Jack
2593;rider_name;Luthi Thomas;Luthi Thomas
832;position;4;4
2010;team_name;Fiat Yamaha Team;?
863;team_name;Red Bull KTM Ajo;?
238;year;2016;?
675;position;1;1
412;position;3;4
45;points;13;?
578;team_name;Del Conca Gresini Moto3;?
1384;rider_name;Zaccone Alessandro;Zaccone Alessandro
1561;shortname;THA;?
1733;shortname;MAL;?
1424;rider_name;Cortese Sandro;Cortese Sandro
1595;rider_name;Rins Alex;Rins Alex
1821;number;94.0;?
376;number;9.0;?
1926;points;13;?
1875;country;JP;JP
1925;circuit_name;Silverstone;?
2527;rider;2561;2561
1058;points;13;?
2034;rider;2218;2218
2173;team_name;Gresini Racing Team Moto3;?
317;bike_name;Suter;?
2293;shortname;AUS;?
1369;shortname;JPN;?
258;rider;2052;?
2975;shortname;QAT;?
2450;rider_name;Suzuki Tatsuki;Suzuki Tatsuki
398;country;ES;ES
1961;bike_name;Kalex;?
1489;rider_name;Bradl Stefan;Bradl Stefan
1578;number;5.0;?
2729;rider_name;Syahrin Hafizh;Syahrin Hafizh
382;bike_name;Moriwaki;?
781;points;11;?
2027;rider;2567;2567
2524;rider_name;Vazquez Efren;Vazquez Efren
1932;number;33.0;?
955;circuit_name;Sepang;?
2655;team_name;Elit Grand Prix;?
580;position;3;4
2848;shortname;USA;?
278;rider_name;Rins Alex;Rins Alex
2589;points;13;?
2238;team_name;Bester Capital Dubai;?
2203;shortname;FRA;?
616;shortname;GBR;?
2757;year;2017;?
252;circuit_name;Catalunya;?
2848;bike_name;Honda;?
1309;number;12.0;?
574;shortname;AUT;?
1905;rider_name;Koyama Tomoyoshi;Koyama Tomoyoshi
1480;category;MotoGP;?
2228;team_name;Fiat Yamaha Team;?
736;rider;2428;?
2422;shortname;CZE;?
2292;team_name;EG 00 Marc VDS;?
2377;number;5.0;?
448;number;12.0;?
69;country;FI;FI
227;rider_name;Martin Jorge;Martin Jorge
2846;shortname;GBR;?
1274;country;US;US
1372;points;16;?
42;rider;2151;2151
399;category;MotoE;?
1330;bike_name;Aprilia;?
2730;rider;2585;2585
612;bike_name;KTM;?
2018;rider_name;Rossi Valentino;Rossi Valentino
720;rider;2059;?
2281;points;25;?
1823;number;55.0;?
1817;shortname;CZE;?
2622;category;MotoE;?
657;rider_name;Faubel Hector;Faubel Hector
1800;team_name;Yamaha Factory Racing;?
1671;shortname;VAL;?
1466;country;ES;ES
2303;year;2005;?
2262;country;ES;ES
1332;points;13;?
436;rider;1752;?
111;country;SM;SM
515;year;2015;?
1506;position;1;2
1260;number;44.0;?
2381;country;IT;IT
1179;rider_name;Simoncelli Marco;Simoncelli Marco
1115;team_name;Humangest Racing Team;?
313;shortname;QAT;?
2983;country;CH;CH
280;team_name;Dynavolt Intact GP;?
146;position;4;3
2422;country;ES;ES
1206;team_name;Avant Tecno Husqvarna Ajo;?
658;points;13;?
260;position;4;4
2896;rider_name;Pasini Mattia;Pasini Mattia
2819;team_name;Master Aspar;?
608;circuit_name;Sachsenring;?
2882;rider;2058;2058
2758;points;20;?
1561;bike_name;Speed Up;?
448;year;2010;?
110;rider;2565;2565
272;rider;2059;2059
1228;number;3.0;?
2685;year;2016;?
199;bike_name;Kalex;?
1531;rider;2015;2015
2341;rider;2075;2075
781;year;2012;?
1547;circuit_name;Estoril;?
1635;number;40.0;?
1587;category;250cc;?
2085;rider_name;Danilo Jules;?
426;rider;2130;2130
1614;team_name;EG 00 Marc VDS;?
2777;rider_name;Cortese Sandro;Cortese Sandro
878;rider;2174;2174
1726;country;DE;DE
640;bike_name;KTM;?
1239;circuit_name;Jerez;?
342;rider_name;Bautista Alvaro;Bautista Alvaro
1665;country;ES;ES
2600;category;Moto2;?
955;country;ES;ES
1024;rider;2156;2156
895;bike_name;Suzuki;?
419;year;2008;?
1530;country;ES;ES
640;rider;2561;?
293;category;MotoGP;MotoGP
2204;category;125cc;?
1662;country;ES;ES
2606;circuit_name;Motegi;?
516;points;13;?
2592;circuit_name;Ricardo Tormo;?
393;points;16;?
1021;country;ES;ES
436;bike_name;Aprilia;?
654;position;4;3
2057;position;2;1
277;shortname;QAT;?
1185;bike_name;Energica;?
2525;year;2016;?
570;category;Moto2;Moto2
2864;rider_name;Fernandez Raul;Fernandez Raul
1090;rider;1988;1988
1263;points;11;?
451;circuit_name;Jerez;?
1453;shortname;EMI;?
930;rider_name;Ferrari Matteo;Ferrari Matteo
304;position;2;1
1062;category;Moto2;?
1752;team_name;Gaviota GASGAS Aspar Team;?
733;position;1;2
1751;team_name;Monster Yamaha Tech 3;?
2101;year;2021;?
2258;bike_name;Aprilia;?
607;number;5.0;?
2570;year;2013;?
888;year;2020;?
1222;year;2007;?
445;team_name;Red Bull KTM Ajo;?
2036;rider_name;Iannone Andrea;Iannone Andrea
2894;rider_name;Oettl Philipp;Oettl Philipp
504;team_name;Yamaha Factory Racing;?
1432;circuit_name;Silverstone;?
1010;points;20;?
2313;category;Moto3;?
1750;category;125cc;?
222;category;Moto2;?
2724;year;2008;?
1856;bike_name;Derbi;?
2618;bike_name;Ducati;?
2311;team_name;Rizla Suzuki MotoGP;?
1122;rider_name;Dovizioso Andrea;Dovizioso Andrea
2160;team_name;Ducati Marlboro Team;?
689;number;40.0;?
1891;shortname;CAT;?
2409;shortname;ITA;?
996;points;13;?
504;rider;2058;2058
2563;rider_name;Sasaki Ayumu;?
819;position;5;4
2604;team_name;Pons HP 40;?
1120;shortname;ITA;?
1062;year;2019;?
397;year;2015;?
1717;rider;1854;1854
1996;country;FR;FR
574;year;2021;?
1468;team_name;Interwetten Paddock Moto2;?
186;points;25;?
2902;team_name;SKY Racing Team VR46;?
2857;category;Moto3;?
135;team_name;SIC58 Squadra Corse;?
2070;team_name;Repsol Honda Team;?
1848;country;GB;GB
398;bike_name;GASGAS;?
191;number;44.0;?
278;category;Moto3;Moto3
1547;category;Moto2;?
432;shortname;SPA;?
264;circuit_name;Assen;?
1919;points;20;?
2872;category;125cc;?
972;shortname;AME;?
2678;rider;2103;2103
53;circuit_name;Jerez;?
128;bike_name;Honda;?
1064;country;IT;IT
34;points;20;?
2109;rider_name;Capirossi Loris;Capirossi Loris
2532;shortname;POR;?
2542;points;11;?
1031;shortname;ARA;?
378;rider_name;Fenati Romano;Fenati Romano
2988;year;2021;?
1584;shortname;FRA;?
1676;rider;2058;2058
642;team_name;Master - MVA Aspar Team;?
875;country;ES;ES
1026;year;2019;?
1639;category;MotoGP;?
2983;circuit_name;Jerez;?
2532;bike_name;Honda;?
680;rider;2540;2540
1411;points;11;?
2309;bike_name;Honda;?
2498;points;20;?
2030;points;25;?
795;circuit_name;Phillip Island;?
1133;team_name;Estrella Galicia 00;?
231;points;11;?
2790;rider_name;Bendsneyder Bo;Bendsneyder Bo
1174;position;1;1
1191;points;20;?
484;points;13;?
1077;rider_name;Binder Brad;Binder Brad
1505;number;40.0;?
164;country;GB;GB
1088;circuit_name;Assen;?
1710;bike_name;Honda;?
2661;rider;2564;2564
2715;rider;2075;2075
1599;rider_name;Oliveira Miguel;Oliveira Miguel
2180;team_name;Repsol Honda 125cc;?
1196;bike_name;Yamaha;?
1846;team_name;AirAsia-Sic-Ajo;?
1255;circuit_name;Brno;?
2896;bike_name;Aprilia;?
2823;number;93.0;?
2943;team_name;JiR Team Scot MotoGP;?
531;year;2013;?
2767;team_name;Emmi - Caffe Latte Aprilia;?
2390;rider;2573;2573
1969;country;US;US
1362;points;11;?
2393;category;Moto2;?
491;team_name;Repsol Honda Team;?
441;bike_name;KTM;?
114;team_name;Emmi - Caffe Latte;?
1474;year;2008;?
1821;shortname;CZE;?
1100;category;MotoGP;?
755;year;2019;?
2546;rider;2059;2059
1483;shortname;SPA;?
1708;rider_name;Mir Joan;Mir Joan
1956;points;13;?
2768;number;30.0;?
2208;rider;2202;2202
865;team_name;OCTO Pramac Racing;?
1818;number;36.0;?
2597;rider;1762;1762
2352;circuit_name;Losail;?
2520;rider;2425;2425
2108;number;1.0;?
933;category;MotoGP;MotoGP
637;team_name;Gauloises Yamaha Team;?
2845;rider;2686;2686
1904;team_name;Gauloises Yamaha Team;?
2530;year;2020;?
324;rider_name;Lorenzo Jorge;Lorenzo Jorge
1173;points;11;?
376;position;1;2
2997;shortname;CAT;?
2280;number;12.0;?
2867;category;Moto3;?
2367;country;FI;?
1109;points;16;?
886;rider_name;Lowes Sam;Lowes Sam
91;position;1;2
2744;year;2016;?
1360;rider;1762;1762
2745;circuit_name;Phillip Island;?
581;rider;2218;2218
1049;year;2011;?
2807;rider_name;Aegerter Dominique;Aegerter Dominique
2243;shortname;CZE;?
30;year;2015;?
2127;position;4;4
1553;number;33.0;?
72;number;33.0;?
1712;team_name;Technomag-CIP;?
1442;bike_name;Honda;?
1651;year;2010;?
224;rider;2471;2471
451;rider_name;Vinales Maverick;Vinales Maverick
550;position;2;3
2563;rider;2603;?
2015;category;Moto2;?
68;category;Moto3;Moto2
974;country;US;US
925;points;16;?
2784;number;93.0;?
353;points;16;?
522;bike_name;Yamaha;?
1749;rider;1854;1854
2255;bike_name;Kalex;?
754;circuit_name;Ricardo Tormo;?
970;bike_name;Aprilia;?
1527;category;Moto2;?
2360;country;US;US
1901;circuit_name;Brno;?
433;shortname;GER;?
592;rider_name;Pedrosa Dani;Pedrosa Dani
258;bike_name;Aprilia;?
843;number;93.0;?
793;team_name;Red Bull KTM Ajo;?
2142;country;PT;PT
2850;country;AU;AU
889;year;2008;?
2606;rider_name;Simon Julian;Simon Julian
1269;position;3;2
673;points;20;?
2684;category;125cc;?
1660;number;25.0;?
306;position;4;3
1442;rider;2293;?
692;position;3;2
1735;team_name;SKY Racing Team VR46;?
2396;shortname;GER;?
1428;year;2005;?
2483;number;46.0;?
