686;Temperature;41.0
167;Season;Spring
1261;Precipitation_(%);63.0
1156;Precipitation_(%);54.0
1474;UV_Index;0
2412;Weather_Type;Rainy
559;Season;Spring
1498;Atmospheric_Pressure;1023.83
1935;Atmospheric_Pressure;1142.83
1734;Precipitation_(%);48.0
533;Precipitation_(%);57.0
572;Visibility_(km);10.0
376;Location;inland
2017;Atmospheric_Pressure;995.35
2036;Humidity;52
2404;Cloud_Cover;overcast
786;Location;coastal
152;Weather_Type;Sunny
2316;Wind_Speed;9.0
451;Wind_Speed;17.0
326;UV_Index;2
459;Location;inland
796;Precipitation_(%);20.0
1638;Precipitation_(%);10.0
322;Wind_Speed;4.5
794;UV_Index;4
904;Temperature;21.0
1160;Temperature;-16.0
1314;UV_Index;2
2321;Humidity;37
813;Visibility_(km);7.5
778;Atmospheric_Pressure;984.01
287;UV_Index;4
1289;Visibility_(km);5.5
1921;Precipitation_(%);66.0
2142;Weather_Type;Sunny
1311;Location;coastal
1810;Wind_Speed;1.0
168;UV_Index;12
2252;UV_Index;11
1683;Location;inland
680;Cloud_Cover;overcast
1939;Visibility_(km);7.5
1416;Cloud_Cover;partly cloudy
295;Precipitation_(%);86.0
1682;Humidity;58
702;Temperature;-1.0
808;Cloud_Cover;partly cloudy
1367;Location;inland
698;Temperature;33.0
682;Location;coastal
2423;UV_Index;0
578;Season;Summer
1109;Temperature;-2.0
2101;Season;Summer
2230;Humidity;64
2008;Temperature;45.0
1971;Weather_Type;Snowy
268;Precipitation_(%);52.0
1689;Wind_Speed;6.0
918;Temperature;32.0
496;Visibility_(km);4.0
1705;Temperature;-2.0
1120;Cloud_Cover;overcast
1251;Precipitation_(%);66.0
1962;Wind_Speed;2.0
70;Visibility_(km);2.0
1585;UV_Index;11
252;Visibility_(km);6.5
864;Season;Summer
169;Visibility_(km);2.5
1353;Wind_Speed;14.5
1700;Humidity;76
21;Location;mountain
243;Visibility_(km);9.0
1735;UV_Index;4
51;Wind_Speed;20.0
1694;Weather_Type;Cloudy
2164;Location;inland
1514;Location;inland
429;Atmospheric_Pressure;1024.33
445;Location;inland
1037;Weather_Type;Cloudy
856;Temperature;21.0
317;Wind_Speed;9.5
2403;Visibility_(km);3.0
806;Cloud_Cover;overcast
310;Visibility_(km);12.0
1636;UV_Index;5
1122;Weather_Type;Sunny
1072;Atmospheric_Pressure;1005.21
1492;Visibility_(km);7.0
1248;Humidity;87
1988;Visibility_(km);18.0
2101;Wind_Speed;11.0
1409;Cloud_Cover;overcast
2354;Visibility_(km);2.0
1700;Wind_Speed;15.5
2162;Visibility_(km);4.0
983;Precipitation_(%);2.0
714;Cloud_Cover;partly cloudy
1722;Season;Winter
2217;Precipitation_(%);13.0
1141;Weather_Type;Rainy
186;Location;inland
1342;Atmospheric_Pressure;1012.65
480;UV_Index;7
2420;Visibility_(km);1.0
729;Wind_Speed;12.0
2209;Atmospheric_Pressure;1140.84
1025;Location;mountain
1975;Weather_Type;Sunny
54;Wind_Speed;36.5
1205;Location;inland
1617;Humidity;64
