23;Female;0.0;1.2;1.1;No;?;?;?;?;Master;Average;8;Yes;56.2
20;Female;?;2.8;2.3;?;?;4.6;Good;6;?;?;?;?;100.0
21;Male;?;3.1;1.3;?;94.8;8.0;Poor;?;High School;Poor;1;No;?
23;Female;?;?;1.0;?;71.0;9.2;Poor;4;Master;?;1;?;?
19;Female;5.0;4.4;0.5;No;90.9;4.9;?;3;Master;Good;1;?;66.4
?;?;7.2;?;0.0;?;82.9;7.4;?;?;Master;Average;4;No;100.0
?;Female;?;?;1.4;Yes;?;6.5;Good;?;Master;Poor;4;?;?
21;Female;4.3;?;2.0;Yes;77.7;?;?;?;?;Average;8;No;72.6
?;?;4.4;2.2;?;?;100.0;7.1;Good;3;Bachelor;Good;1;No;78.9
18;Female;?;3.1;?;?;?;7.5;?;5;Bachelor;Good;?;Yes;?
23;Male;?;2.4;2.5;No;71.7;7.9;Fair;2;Bachelor;Average;1;No;74.4
?;Female;?;2.1;?;Yes;81.1;4.5;?;1;?;Good;9;No;?
?;Female;3.4;?;2.7;No;89.3;?;Fair;4;Bachelor;Good;10;No;75.8
?;Male;2.4;1.5;0.7;?;?;?;Poor;?;Bachelor;Average;?;No;78.9
21;Male;?;5.0;1.0;No;97.5;6.5;?;?;High School;Average;7;No;74.0
20;Male;1.0;0.6;0.2;?;92.9;5.6;Poor;?;High School;Poor;8;?;?
24;Female;3.4;2.7;?;No;94.7;7.5;Poor;0;High School;Average;1;Yes;?
24;Other;2.0;4.9;2.9;?;?;?;?;2;High School;Good;5;?;43.9
19;?;1.8;2.5;?;?;?;7.5;Fair;1;?;?;?;?;45.3
22;?;3.8;?;?;?;?;6.4;Good;?;?;?;1;No;58.5
21;?;5.6;2.1;?;No;95.6;?;Fair;1;High School;Good;3;?;82.5
?;Other;?;?;?;?;?;?;Fair;3;High School;Average;7;No;98.7
24;Female;1.1;4.1;1.4;Yes;90.0;9.0;?;6;?;Good;1;No;?
20;Female;2.0;0.0;0.9;?;81.8;5.5;Fair;?;Bachelor;?;2;No;54.9
22;Male;4.9;4.3;?;No;74.7;9.0;?;?;High School;?;2;Yes;69.9
22;?;2.0;0.8;0.5;No;?;6.5;Good;4;Bachelor;Poor;4;No;73.5
18;?;3.2;2.2;?;?;?;4.8;Fair;5;?;Average;3;?;71.1
?;?;4.3;2.0;2.8;Yes;78.4;8.1;Good;5;?;Poor;3;?;?
20;?;?;3.2;?;?;82.6;?;Poor;6;High School;Poor;10;?;?
21;Female;3.7;0.6;?;No;75.6;?;Fair;?;Master;Average;5;No;70.6
17;Other;1.5;3.1;2.6;Yes;96.2;8.0;Fair;4;Bachelor;Average;3;Yes;51.3
20;?;2.6;4.9;4.3;No;82.1;?;Good;3;Bachelor;Good;?;?;52.1
?;Female;1.1;2.7;?;No;100.0;7.7;Fair;1;High School;Good;4;No;51.2
21;?;?;1.7;?;Yes;84.2;?;?;1;Bachelor;Average;?;No;?
20;?;3.5;?;2.6;No;74.9;7.3;Fair;3;High School;?;?;No;?
17;Male;4.3;?;?;Yes;64.1;?;?;?;High School;?;2;No;59.4
17;Male;3.8;?;?;No;70.3;7.0;Poor;0;Bachelor;Good;1;No;58.1
19;?;5.5;?;2.3;?;71.3;5.7;Good;?;?;Average;3;No;82.3
?;Female;3.7;4.7;2.0;?;98.8;?;Good;6;Bachelor;Good;2;No;?
23;Female;2.9;2.3;2.3;No;86.2;7.2;Good;?;Bachelor;?;1;No;66.0
18;Male;?;?;?;No;88.9;6.8;?;3;High School;?;1;Yes;?
24;Female;4.3;0.9;3.2;No;62.8;?;Poor;?;Bachelor;?;2;No;65.7
?;Female;?;?;?;No;73.0;?;Good;4;High School;Poor;9;No;?
20;Male;3.6;3.1;?;No;93.9;?;Fair;1;?;Average;5;?;?
24;?;2.4;?;?;No;87.9;8.9;Poor;5;?;Average;9;Yes;71.0
22;Female;1.4;2.1;2.8;No;?;8.4;Fair;3;Bachelor;Good;6;No;52.6
22;?;?;2.5;?;?;100.0;5.8;Poor;?;High School;?;1;?;96.5
23;Female;1.6;1.0;?;No;82.8;?;Fair;4;Master;Good;10;?;62.0
?;Female;?;?;0.5;No;85.7;?;Poor;0;High School;?;5;?;?
?;Female;2.4;?;3.6;No;86.9;7.0;Fair;6;?;Average;1;No;?
20;Female;?;2.0;3.5;No;100.0;?;?;0;Bachelor;Good;7;Yes;?
23;Female;3.1;1.9;2.6;Yes;64.0;7.1;?;5;High School;Good;10;No;68.1
20;?;?;2.8;?;?;91.8;6.9;?;2;High School;?;8;No;?
24;Male;2.5;2.0;0.0;No;83.9;5.3;Good;6;Bachelor;Average;?;No;66.7
17;Male;3.9;?;1.2;No;90.7;7.1;Good;?;Bachelor;Average;7;?;75.2
19;Female;?;5.0;1.0;No;78.4;7.5;Poor;5;Master;Average;?;Yes;46.4
?;Female;?;2.2;2.6;No;84.5;?;?;3;Master;?;5;Yes;?
?;?;1.7;2.1;0.6;?;92.1;7.9;Fair;1;High School;Average;4;?;61.2
23;Male;4.0;1.7;?;No;?;5.0;Fair;4;?;Good;?;No;75.0
?;?;?;3.4;?;Yes;93.1;7.1;Good;6;High School;Good;10;?;?
?;Male;4.1;2.3;2.6;Yes;76.5;5.1;Fair;3;Bachelor;Average;9;No;?
23;?;3.2;1.7;2.1;No;80.8;5.2;?;3;High School;Poor;4;Yes;?
18;Female;?;4.1;0.7;No;?;?;Poor;?;Master;Good;?;No;?
20;Male;?;?;0.9;No;67.0;5.4;?;?;?;Average;?;No;66.5
17;Male;3.3;?;3.2;No;81.7;5.8;Poor;0;Master;?;2;?;62.2
20;Female;?;0.3;2.7;Yes;?;6.2;Good;0;?;Poor;6;No;82.1
22;Male;6.8;?;1.8;No;72.3;?;Poor;6;Master;?;5;No;?
18;Female;2.7;?;1.3;No;95.5;?;Poor;2;Bachelor;?;?;?;59.7
18;Female;1.4;?;0.0;?;89.9;4.6;Fair;0;High School;Poor;?;?;?
?;?;3.4;0.1;0.6;?;?;7.9;?;?;High School;?;?;?;77.1
?;?;7.4;?;?;No;83.6;5.5;Fair;3;High School;Average;?;?;97.7
?;Female;?;?;?;Yes;92.3;7.0;Fair;?;Bachelor;Good;9;Yes;99.9
20;Male;6.0;2.5;2.9;No;?;?;Poor;?;Bachelor;Average;10;Yes;?
?;?;2.7;1.4;0.4;?;?;?;Fair;?;Bachelor;Poor;1;?;?
?;Female;4.4;2.0;?;Yes;?;?;Good;4;Master;Good;?;No;77.3
20;Male;5.9;3.3;2.8;Yes;79.9;5.5;Good;3;?;Average;7;No;?
23;Male;2.9;?;1.8;?;?;9.1;Good;?;?;Good;8;No;?
20;Other;3.2;3.2;5.0;No;?;6.7;Good;?;?;Poor;2;No;57.6
?;Female;2.6;4.9;?;?;86.6;?;?;?;?;Poor;4;No;60.2
24;?;?;0.6;?;?;89.0;?;?;6;High School;Good;?;Yes;?
?;Female;2.5;4.4;?;No;?;?;?;5;Bachelor;Average;4;No;51.3
?;Male;1.7;2.6;2.6;?;77.6;7.0;Good;4;Bachelor;Good;?;?;?
22;Male;3.6;1.4;?;No;83.1;?;Good;?;Bachelor;Poor;?;No;?
17;Male;?;0.9;?;No;69.0;?;Fair;1;Master;Average;?;Yes;47.2
20;Male;3.9;2.3;?;No;100.0;6.1;Poor;6;Bachelor;Good;?;No;73.4
?;?;?;3.6;?;No;?;?;?;?;High School;Average;4;Yes;?
24;?;?;?;2.5;?;?;7.8;Fair;6;Bachelor;Good;1;?;77.8
20;Female;?;4.3;2.1;No;?;?;Fair;?;High School;?;?;No;?
18;Male;?;?;?;Yes;97.9;4.1;Poor;4;High School;Good;?;No;?
