23;Female;0.0;1.2;?;No;85.0;8.0;Fair;6;Master;Average;8;?;?
?;?;6.9;?;?;No;?;?;?;6;?;Average;8;?;100.0
21;Male;?;3.1;1.3;No;94.8;8.0;Poor;1;High School;?;1;?;?
?;Female;1.0;?;?;No;71.0;9.2;?;4;Master;Good;1;Yes;26.8
?;Female;?;4.4;0.5;No;?;4.9;Fair;3;Master;Good;?;No;66.4
?;Male;?;1.3;?;?;?;?;?;?;Master;Average;?;No;?
21;Female;5.6;?;?;Yes;85.8;6.5;?;?;Master;?;4;No;89.8
21;Female;4.3;1.0;2.0;Yes;77.7;4.6;Fair;0;Bachelor;Average;8;No;?
23;Female;4.4;?;1.7;?;100.0;?;?;?;?;?;?;?;?
18;Female;4.8;3.1;?;No;95.4;7.5;?;5;?;?;10;?;?
?;Male;?;2.4;2.5;?;71.7;?;Fair;2;Bachelor;?;1;No;74.4
19;?;?;2.1;0.4;Yes;?;4.5;Fair;?;Bachelor;?;9;?;76.9
19;Female;3.4;2.7;2.7;No;89.3;4.7;Fair;4;?;?;?;?;?
24;Male;?;?;?;No;87.4;?;?;6;Bachelor;Average;?;No;?
21;Male;3.1;?;?;No;97.5;?;?;6;?;Average;?;?;74.0
20;Male;1.0;0.6;0.2;No;?;?;Poor;3;High School;?;8;Yes;55.2
24;?;3.4;?;?;?;94.7;?;Poor;?;High School;Average;?;?;70.8
24;Other;2.0;4.9;?;Yes;88.3;?;Good;2;High School;Good;5;?;43.9
19;?;1.8;?;2.4;No;71.1;7.5;Fair;1;High School;Average;?;?;45.3
22;Female;?;2.3;2.9;No;83.0;6.4;?;3;?;?;?;?;58.5
21;Male;5.6;2.1;2.4;No;95.6;7.2;Fair;1;?;Good;?;?;?
?;?;4.9;?;0.6;No;84.5;?;Fair;3;High School;Average;7;No;?
24;Female;1.1;4.1;?;Yes;?;9.0;Fair;6;Bachelor;?;1;No;43.7
20;?;2.0;0.0;0.9;Yes;81.8;5.5;Fair;4;Bachelor;Average;2;?;54.9
22;Male;4.9;4.3;3.3;No;?;?;Fair;?;High School;Average;?;Yes;69.9
22;?;2.0;0.8;0.5;No;83.8;6.5;?;?;Bachelor;Poor;4;?;73.5
18;?;3.2;2.2;2.8;?;?;4.8;Fair;?;Bachelor;Average;?;No;71.1
24;?;4.3;?;2.8;?;?;8.1;?;5;?;Poor;?;?;82.8
?;Female;2.0;?;3.8;Yes;82.6;6.7;?;6;?;Poor;10;Yes;75.7
21;Female;3.7;?;1.3;No;?;?;Fair;?;Master;?;?;No;70.6
17;Other;?;?;2.6;?;96.2;8.0;?;4;?;Average;?;Yes;?
?;?;?;?;?;No;?;6.9;Good;3;Bachelor;?;7;No;?
22;Female;1.1;2.7;0.1;No;100.0;?;?;1;?;?;?;?;?
21;Female;4.2;1.7;0.0;Yes;84.2;6.5;Good;1;Bachelor;Average;3;No;?
?;Female;?;?;2.6;No;74.9;7.3;Fair;3;?;?;?;No;?
17;?;4.3;2.5;?;?;?;3.9;Good;0;High School;?;2;No;59.4
?;Male;?;?;?;No;70.3;7.0;?;?;?;Good;?;?;58.1
19;?;5.5;3.1;?;No;?;5.7;?;?;?;?;3;No;?
?;Female;3.7;4.7;2.0;?;98.8;8.5;Good;?;Bachelor;?;2;No;69.7
?;Female;2.9;2.3;?;No;86.2;?;?;?;Bachelor;Average;1;?;?
18;Male;3.7;3.4;?;No;88.9;6.8;Fair;3;?;?;1;?;?
24;Female;?;0.9;3.2;No;62.8;?;?;?;?;Good;2;No;?
20;Female;3.6;1.4;?;No;?;?;?;?;High School;?;?;?;78.5
20;Male;?;?;1.1;No;?;?;?;?;?;Average;5;Yes;?
24;Male;?;4.3;1.0;No;87.9;?;?;5;?;Average;?;Yes;?
?;?;1.4;2.1;2.8;?;?;?;?;3;?;Good;?;No;52.6
22;Female;?;2.5;2.3;No;?;5.8;?;?;High School;Average;1;?;96.5
23;Female;1.6;1.0;3.1;?;82.8;5.5;?;4;Master;Good;10;Yes;?
22;Female;?;3.2;0.5;?;85.7;?;Poor;0;?;Average;?;No;?
19;Female;?;3.6;3.6;No;?;7.0;?;6;?;Average;1;No;48.4
?;?;4.8;2.0;?;?;?;?;Good;0;?;?;7;Yes;?
?;Female;?;?;?;Yes;64.0;?;Fair;5;?;Good;?;?;68.1
?;Male;5.4;2.8;3.8;?;91.8;?;?;2;?;Good;?;No;?
?;Male;2.5;2.0;?;?;?;5.3;Good;?;Bachelor;Average;?;No;?
17;Male;3.9;?;?;No;90.7;?;?;1;Bachelor;Average;?;Yes;?
19;?;?;5.0;1.0;No;?;?;?;5;?;?;2;Yes;?
21;Female;?;2.2;2.6;?;84.5;?;Good;3;Master;?;?;?;97.1
19;Female;1.7;2.1;?;Yes;92.1;7.9;?;1;High School;Average;?;?;?
?;Male;?;1.7;2.6;?;100.0;?;Fair;?;Bachelor;?;?;?;75.0
21;Male;4.5;3.4;3.3;?;?;7.1;Good;?;High School;?;10;No;94.7
?;?;?;?;2.6;Yes;76.5;?;?;3;?;Average;?;No;?
?;?;3.2;?;?;No;80.8;?;?;?;High School;?;?;Yes;68.6
