23;?;0.0;1.2;1.1;?;8.0;6;?;8;?
?;?;?;?;2.3;97.3;4.6;?;High School;8;?
?;?;?;3.1;1.3;?;?;1;High School;?;?
?;Female;?;?;1.0;?;?;?;?;?;?
?;?;5.0;?;0.5;?;4.9;?;Master;?;?
?;Male;7.2;1.3;0.0;82.9;?;?;?;?;?
?;?;5.6;1.5;1.4;85.8;?;2;?;?;89.8
21;Female;?;1.0;2.0;77.7;?;?;Bachelor;?;72.6
?;?;4.4;?;?;?;?;3;Bachelor;1;78.9
18;Female;?;?;1.3;95.4;7.5;?;?;10;100.0
23;?;?;?;2.5;71.7;7.9;?;?;1;74.4
?;?;3.7;?;0.4;?;?;?;?;9;76.9
19;Female;?;?;2.7;?;4.7;?;Bachelor;10;?
?;?;2.4;?;?;87.4;6.7;6;?;?;?
?;?;?;?;1.0;?;?;?;?;7;74.0
?;Male;?;0.6;0.2;?;5.6;3;?;?;?
?;?;3.4;?;?;94.7;7.5;0;?;1;?
?;?;2.0;4.9;2.9;?;?;2;High School;5;43.9
19;Male;?;2.5;2.4;?;?;1;High School;2;?
22;Female;3.8;2.3;?;?;6.4;?;Master;?;?
21;Male;?;2.1;?;95.6;7.2;1;High School;3;82.5
?;?;?;?;0.6;84.5;?;?;?;7;98.7
24;?;1.1;4.1;?;90.0;9.0;?;Bachelor;?;?
?;?;?;?;0.9;81.8;5.5;?;?;?;?
22;Male;?;4.3;3.3;74.7;?;1;High School;?;?
?;?;2.0;0.8;0.5;83.8;6.5;4;Bachelor;?;?
?;?;3.2;2.2;?;?;?;5;?;3;71.1
24;Male;?;2.0;2.8;?;?;?;?;3;82.8
20;Female;?;?;?;?;?;6;?;10;?
?;?;3.7;0.6;?;?;?;?;Master;?;70.6
?;Other;1.5;?;2.6;96.2;?;?;Bachelor;?;51.3
20;?;?;4.9;4.3;?;6.9;?;Bachelor;7;52.1
22;?;1.1;?;0.1;?;7.7;?;?;4;51.2
21;Female;4.2;?;0.0;84.2;?;1;?;?;72.6
?;?;?;3.0;?;?;?;3;High School;?;?
17;Male;4.3;?;?;?;3.9;?;High School;2;?
17;Male;?;1.7;1.4;70.3;?;?;Bachelor;?;58.1
?;Male;5.5;?;2.3;71.3;5.7;?;High School;?;82.3
?;Female;3.7;4.7;?;98.8;8.5;6;Bachelor;2;69.7
?;?;?;?;?;?;?;6;?;1;66.0
?;?;3.7;?;2.0;88.9;?;3;?;1;?
?;Female;4.3;?;?;?;?;0;Bachelor;?;?
20;?;?;?;?;73.0;5.3;?;?;?;?
?;Male;?;?;?;?;?;?;?;5;?
24;Male;?;4.3;1.0;87.9;?;5;?;?;71.0
22;?;?;2.1;2.8;90.6;?;3;Bachelor;6;52.6
?;?;?;?;?;?;?;?;?;?;?
?;?;1.6;?;3.1;82.8;5.5;4;Master;10;62.0
22;Female;?;?;?;85.7;6.5;0;?;5;?
19;?;?;3.6;?;?;?;6;High School;?;?
20;?;4.8;?;?;100.0;6.0;?;?;7;70.6
23;Female;?;?;2.6;64.0;7.1;5;?;?;?
?;?;5.4;?;3.8;91.8;?;2;High School;?;?
24;?;?;2.0;0.0;83.9;?;?;Bachelor;?;?
?;?;?;2.4;1.2;90.7;7.1;1;?;7;?
19;?;2.2;5.0;1.0;?;?;?;?;?;?
?;?;?;2.2;2.6;84.5;6.7;?;?;5;97.1
19;?;1.7;2.1;?;?;?;1;High School;4;?
?;Male;?;1.7;2.6;?;5.0;?;?;5;?
21;Male;4.5;3.4;?;93.1;7.1;6;High School;10;?
17;Male;4.1;?;?;?;5.1;?;?;9;?
?;Male;?;?;2.1;80.8;5.2;?;?;4;?
?;?;?;?;0.7;80.5;5.7;0;?;?;69.6
?;Male;3.6;?;0.9;67.0;?;4;?;8;?
17;Male;?;1.8;?;81.7;5.8;0;Master;2;?
20;?;?;?;?;92.3;?;0;?;6;82.1
22;?;6.8;?;1.8;?;7.5;?;Master;5;100.0
?;?;2.7;1.7;1.3;?;6.1;2;?;2;59.7
?;Female;1.4;3.4;?;?;?;?;High School;10;?
17;Male;3.4;0.1;?;77.7;7.9;?;?;?;77.1
?;Female;7.4;?;?;83.6;5.5;3;High School;7;?
?;?;6.0;3.4;2.0;?;?;0;Bachelor;9;?
?;?;6.0;2.5;2.9;85.1;?;5;Bachelor;?;?
20;Female;?;1.4;?;82.6;7.8;?;?;?;57.2
?;Female;4.4;?;2.0;?;7.1;4;Master;?;77.3
20;Male;5.9;?;2.8;?;5.5;?;Master;?;91.6
23;?;?;?;1.8;64.0;9.1;6;High School;?;?
?;Other;3.2;?;?;?;?;?;?;2;?
21;?;2.6;?;?;?;6.3;?;?;4;60.2
?;Male;?;0.6;3.0;?;7.7;?;?;2;?
23;Female;?;4.4;1.6;84.4;?;5;Bachelor;4;?
