23;?;0.0;?;?;?;?;?;Master;8;56.2
20;Female;6.9;2.8;?;97.3;?;6;High School;?;100.0
21;?;?;3.1;1.3;94.8;?;1;?;1;34.3
23;Female;1.0;3.9;1.0;71.0;9.2;4;Master;1;26.8
19;?;5.0;4.4;?;90.9;?;?;?;1;66.4
?;?;7.2;1.3;?;82.9;?;?;Master;?;?
21;Female;?;1.5;1.4;85.8;6.5;?;?;?;89.8
?;?;?;?;?;?;4.6;?;Bachelor;?;?
23;?;4.4;?;1.7;?;?;3;Bachelor;?;78.9
18;?;?;?;1.3;?;?;?;?;10;?
23;?;?;?;2.5;71.7;7.9;?;Bachelor;1;?
?;Female;3.7;2.1;0.4;81.1;?;?;Bachelor;9;?
?;?;?;2.7;2.7;89.3;4.7;4;Bachelor;?;75.8
24;?;?;1.5;0.7;87.4;?;?;?;?;78.9
21;?;?;5.0;?;?;6.5;6;High School;7;?
?;?;?;0.6;?;?;5.6;?;?;?;?
24;Female;3.4;?;?;94.7;?;?;?;?;?
24;Other;?;?;?;?;7.1;?;?;?;43.9
19;?;?;?;2.4;?;7.5;1;High School;?;45.3
22;?;3.8;?;?;?;?;3;?;?;?
21;?;5.6;?;2.4;95.6;?;1;?;?;?
?;Other;?;2.3;?;?;6.0;?;High School;?;98.7
24;?;?;?;?;?;9.0;6;?;?;43.7
?;?;2.0;?;?;?;5.5;4;Bachelor;?;?
22;?;?;?;3.3;?;9.0;1;?;?;69.9
22;Male;2.0;?;?;?;6.5;?;?;4;?
?;?;3.2;2.2;2.8;?;4.8;?;?;?;?
?;?;4.3;2.0;?;?;?;5;?;?;82.8
20;Female;2.0;?;3.8;?;?;?;High School;?;?
?;?;3.7;0.6;?;?;?;?;?;5;70.6
?;?;?;?;?;?;8.0;?;Bachelor;?;51.3
20;?;?;4.9;?;?;?;3;Bachelor;?;?
?;?;1.1;?;?;?;?;1;?;?;51.2
?;Female;?;1.7;0.0;?;6.5;?;?;?;72.6
?;Female;3.5;3.0;?;?;?;3;?;?;70.7
?;Male;?;2.5;0.0;64.1;3.9;?;?;2;59.4
17;Male;3.8;1.7;1.4;?;7.0;0;?;1;?
19;Male;5.5;?;2.3;71.3;5.7;?;?;?;?
19;Female;3.7;4.7;?;98.8;8.5;6;?;2;?
?;?;?;2.3;2.3;86.2;7.2;6;Bachelor;1;66.0
?;Male;?;3.4;?;?;?;?;High School;1;?
24;?;?;0.9;?;62.8;?;0;Bachelor;?;?
?;?;3.6;1.4;0.8;73.0;5.3;?;High School;9;?
20;Male;?;3.1;1.1;93.9;?;1;?;?;75.1
24;?;?;4.3;1.0;?;8.9;?;High School;9;71.0
?;?;1.4;?;?;90.6;8.4;3;?;?;52.6
?;?;?;?;2.3;100.0;5.8;5;High School;?;96.5
?;Female;?;1.0;?;82.8;?;?;?;10;62.0
?;?;?;?;?;?;?;?;?;5;?
?;?;?;?;?;?;7.0;?;High School;?;?
?;?;4.8;?;?;100.0;?;?;Bachelor;7;70.6
23;?;3.1;?;?;?;?;?;High School;?;?
?;?;5.4;2.8;?;?;?;2;High School;?;?
24;Male;2.5;2.0;0.0;83.9;5.3;?;?;?;66.7
17;?;?;?;?;?;7.1;1;?;7;75.2
?;?;2.2;5.0;1.0;78.4;?;5;?;2;46.4
?;Female;?;2.2;?;84.5;?;?;?;5;?
19;?;?;2.1;0.6;?;?;1;High School;4;?
?;?;4.0;?;?;100.0;?;?;?;?;75.0
?;?;?;3.4;?;?;?;6;?;10;?
?;?;4.1;2.3;?;76.5;?;3;Bachelor;?;?
23;Male;?;1.7;?;?;5.2;?;High School;4;?
18;Female;3.3;4.1;0.7;80.5;?;0;?;?;69.6
?;?;3.6;?;?;67.0;5.4;4;Bachelor;?;66.5
?;?;?;?;3.2;81.7;5.8;?;Master;?;62.2
20;Female;4.9;0.3;?;92.3;?;?;Bachelor;?;?
22;Male;6.8;3.7;?;72.3;7.5;6;Master;?;?
18;?;?;1.7;1.3;95.5;6.1;?;Bachelor;?;?
?;?;1.4;?;0.0;?;4.6;0;?;?;55.1
17;?;3.4;?;0.6;77.7;7.9;?;?;4;?
18;?;?;?;3.9;?;5.5;?;?;?;?
?;?;?;?;2.0;92.3;7.0;0;?;9;?
20;?;6.0;?;2.9;85.1;?;5;?;?;100.0
20;Female;?;1.4;0.4;82.6;7.8;1;Bachelor;1;?
?;?;4.4;?;2.0;85.8;?;?;?;?;?
20;Male;?;?;?;79.9;5.5;?;Master;?;91.6
?;?;2.9;2.6;?;?;?;6;?;?;?
?;?;3.2;?;5.0;100.0;6.7;5;?;2;57.6
21;Female;?;4.9;0.0;86.6;?;?;High School;4;?
24;?;?;?;3.0;?;?;?;High School;2;?
23;Female;?;?;1.6;?;6.8;?;?;?;51.3
?;Male;1.7;2.6;2.6;77.6;?;?;?;?;53.5
?;?;?;?;2.3;83.1;9.5;5;Bachelor;?;79.2
?;?;2.3;0.9;?;69.0;?;?;?;2;?
?;Male;3.9;2.3;2.1;100.0;?;6;?;?;?
18;Male;1.2;?;?;72.7;?;?;High School;?;?
?;?;?;2.3;?;74.7;7.8;?;Bachelor;1;?
20;?;?;4.3;?;80.6;?;5;High School;?;?
18;?;?;0.8;2.5;?;?;4;High School;?;?
22;?;?;1.0;2.2;72.6;4.5;?;High School;?;81.3
22;Male;1.7;?;2.0;?;6.0;?;High School;?;50.2
18;Female;?;3.6;?;92.3;7.1;?;?;?;87.9
?;?;4.1;?;?;90.4;?;5;?;6;80.9
22;?;2.4;?;3.1;?;4.8;3;Bachelor;?;63.9
21;Male;?;2.7;3.4;100.0;6.6;1;High School;?;65.6
18;Male;?;?;1.9;78.1;4.5;?;Bachelor;?;74.0
?;?;?;1.2;3.1;?;7.5;?;Master;?;50.4
?;?;3.8;?;2.5;?;7.6;?;?;?;?
