23;Female;0.0;?;?;No;?;?;Fair;?;?;?;8;Yes;56.2
?;Female;6.9;2.8;?;No;?;4.6;?;?;?;Average;8;?;100.0
21;Male;?;3.1;1.3;No;94.8;?;Poor;?;High School;?;1;?;?
?;?;?;3.9;?;No;?;?;?;?;?;Good;1;?;26.8
?;Female;?;?;0.5;?;?;?;?;3;Master;Good;1;?;?
24;Male;7.2;?;?;?;?;7.4;Fair;?;?;Average;?;?;100.0
?;Female;5.6;1.5;?;?;?;?;?;?;?;?;?;?;89.8
?;?;4.3;?;?;Yes;?;?;Fair;0;?;Average;?;?;?
23;?;4.4;?;1.7;?;100.0;7.1;?;?;?;?;?;?;?
18;Female;?;?;1.3;No;?;7.5;?;5;?;?;?;Yes;?
23;Male;3.9;?;2.5;No;71.7;?;?;2;?;?;1;?;74.4
?;?;3.7;?;?;?;?;?;Fair;1;?;?;?;?;76.9
?;Female;?;?;2.7;No;89.3;?;?;4;Bachelor;Good;?;No;75.8
?;?;2.4;1.5;?;?;?;?;?;6;?;Average;?;No;78.9
?;Male;?;?;?;?;97.5;6.5;?;6;?;Average;?;?;?
20;?;?;0.6;0.2;?;92.9;?;?;3;High School;?;8;?;55.2
24;?;3.4;?;?;No;94.7;7.5;Poor;?;High School;?;?;?;?
24;Other;?;4.9;2.9;Yes;?;7.1;?;?;?;Good;5;?;43.9
?;Male;?;?;?;?;?;7.5;?;?;?;Average;?;?;?
22;Female;?;2.3;?;No;83.0;?;Good;?;Master;?;?;No;58.5
21;?;5.6;2.1;2.4;No;?;?;?;?;High School;Good;?;?;82.5
?;Other;4.9;?;?;?;?;6.0;?;3;?;Average;7;?;98.7
24;?;1.1;?;?;Yes;?;?;Fair;6;?;Good;?;No;43.7
20;?;2.0;0.0;?;Yes;?;?;Fair;?;Bachelor;Average;2;?;?
22;?;4.9;?;3.3;No;?;9.0;?;1;?;Average;?;?;?
?;?;?;0.8;0.5;No;83.8;?;?;4;Bachelor;?;4;No;73.5
18;Male;3.2;?;2.8;?;?;4.8;?;?;Bachelor;Average;?;?;?
24;Male;4.3;2.0;2.8;Yes;78.4;8.1;Good;5;High School;Poor;3;Yes;82.8
?;?;?;?;3.8;Yes;?;6.7;?;6;High School;?;10;Yes;?
21;Female;?;0.6;1.3;No;75.6;7.5;Fair;2;?;?;5;No;?
17;Other;1.5;3.1;2.6;?;?;8.0;Fair;?;?;Average;?;Yes;?
?;?;?;4.9;4.3;No;?;?;Good;3;?;Good;?;?;?
22;?;1.1;2.7;?;No;100.0;?;?;1;High School;Good;4;?;?
?;?;?;1.7;?;?;?;6.5;?;1;Bachelor;Average;?;?;?
20;?;?;?;2.6;No;74.9;7.3;?;3;High School;Good;?;?;70.7
?;Male;4.3;2.5;?;?;?;?;Good;?;High School;Average;?;No;?
17;?;3.8;?;1.4;No;?;?;?;0;Bachelor;Good;?;?;?
19;?;5.5;3.1;2.3;?;?;5.7;Good;1;High School;Average;?;?;82.3
19;Female;?;?;?;?;98.8;?;Good;6;Bachelor;Good;?;No;69.7
23;Female;2.9;2.3;2.3;No;?;?;?;6;?;?;1;No;?
18;Male;3.7;3.4;?;?;?;6.8;?;?;?;Poor;?;?;63.5
24;Female;?;?;3.2;?;62.8;7.1;Poor;?;Bachelor;?;?;No;65.7
?;?;?;1.4;?;No;73.0;5.3;Good;?;High School;?;9;No;78.5
20;?;3.6;3.1;1.1;?;93.9;?;?;1;Bachelor;Average;?;Yes;?
24;?;?;?;1.0;No;87.9;8.9;?;?;?;Average;?;?;71.0
22;Female;1.4;2.1;?;No;?;8.4;Fair;?;Bachelor;Good;6;No;?
?;Female;?;?;2.3;?;?;?;Poor;?;?;Average;1;?;?
?;Female;1.6;?;?;No;?;?;Fair;?;?;Good;10;?;?
22;Female;?;?;?;?;?;?;Poor;?;High School;?;?;No;59.7
?;Female;?;3.6;?;?;86.9;?;?;6;High School;?;?;No;48.4
?;?;?;?;?;?;?;?;Good;?;?;?;?;Yes;70.6
23;?;3.1;?;?;Yes;64.0;?;Fair;?;High School;?;?;?;?
20;Male;5.4;2.8;3.8;No;91.8;6.9;Good;2;High School;Good;8;No;87.2
?;Male;?;2.0;0.0;?;?;5.3;?;?;Bachelor;Average;?;No;?
?;?;3.9;?;1.2;No;?;7.1;?;1;Bachelor;?;?;Yes;75.2
?;?;?;5.0;?;No;78.4;7.5;Poor;5;?;Average;?;?;46.4
21;Female;6.7;2.2;2.6;?;?;?;Good;3;Master;Average;?;?;?
19;Female;?;?;0.6;Yes;92.1;7.9;Fair;?;High School;Average;?;?;?
23;?;4.0;1.7;?;?;100.0;?;?;?;?;?;?;?;?
?;?;4.5;?;?;?;?;7.1;Good;?;High School;?;?;?;?
17;Male;4.1;2.3;?;?;76.5;5.1;?;3;Bachelor;?;?;No;?
23;Male;?;1.7;2.1;?;80.8;5.2;Good;?;?;?;?;Yes;68.6
18;Female;3.3;4.1;0.7;?;?;?;?;?;Master;Good;?;No;69.6
20;Male;?;4.2;?;No;67.0;?;Good;4;?;?;?;No;?
?;?;3.3;?;3.2;No;81.7;?;Poor;?;Master;?;?;?;62.2
?;?;4.9;0.3;2.7;?;?;6.2;Good;0;Bachelor;?;?;?;?
22;?;6.8;?;1.8;No;?;?;Poor;6;Master;Average;?;?;?
?;?;2.7;1.7;?;?;?;6.1;?;2;?;?;2;?;59.7
?;?;1.4;3.4;0.0;No;?;4.6;Fair;?;High School;?;10;Yes;55.1
17;Male;3.4;?;?;?;?;7.9;Fair;?;?;?;4;?;?
?;?;?;3.6;3.9;?;?;?;?;?;High School;Average;7;?;97.7
?;Female;?;?;2.0;?;92.3;?;Fair;?;?;Good;9;Yes;99.9
?;Male;?;2.5;2.9;?;?;6.7;Poor;?;Bachelor;Average;?;Yes;?
20;Female;2.7;1.4;0.4;?;82.6;?;Fair;?;?;Poor;1;No;57.2
?;?;?;2.0;?;?;?;?;?;?;?;Good;5;?;?
20;?;?;?;2.8;Yes;?;5.5;?;3;Master;?;?;No;?
23;Male;2.9;?;1.8;No;64.0;?;Good;?;High School;Good;8;?;?
?;Other;?;3.2;5.0;?;100.0;?;Good;5;?;?;2;No;?
21;?;2.6;?;0.0;?;86.6;?;?;6;High School;?;?;No;60.2
24;Male;2.0;?;3.0;No;?;7.7;Poor;6;High School;?;?;Yes;?
23;Female;2.5;4.4;1.6;?;84.4;6.8;Fair;?;Bachelor;?;?;No;?
?;Male;?;2.6;2.6;?;77.6;7.0;?;4;Bachelor;Good;6;?;53.5
?;?;?;?;?;?;?;9.5;?;?;Bachelor;?;?;?;?
?;?;?;0.9;1.0;?;?;?;?;1;Master;?;?;?;?
20;?;3.9;2.3;2.1;?;100.0;6.1;Poor;?;Bachelor;?;?;No;?
?;Male;?;3.6;0.0;?;?;?;?;?;High School;Average;4;Yes;?
?;Male;?;2.3;?;?;74.7;?;?;?;?;?;?;No;?
?;?;?;4.3;2.1;?;?;?;Fair;?;?;?;2;?;63.4
18;?;0.5;?;?;?;?;4.1;Poor;4;High School;?;3;?;?
?;Female;5.3;1.0;2.2;?;?;4.5;?;?;High School;?;?;?;81.3
?;Male;1.7;2.9;?;?;?;?;Good;?;High School;Good;?;No;50.2
?;?;6.0;3.6;0.8;?;?;?;?;0;High School;?;?;No;87.9
?;Male;4.1;2.0;1.0;?;?;?;Good;?;?;?;6;No;80.9
22;?;2.4;0.0;?;No;?;?;?;3;?;?;?;Yes;63.9
21;Male;?;2.7;3.4;?;100.0;6.6;?;?;?;?;6;No;65.6
18;?;3.6;?;1.9;?;78.1;4.5;?;6;Bachelor;Average;?;No;74.0
?;?;?;?;3.1;No;88.8;7.5;Good;?;Master;Average;?;?;50.4
?;?;?;?;?;No;90.0;7.6;Good;?;Bachelor;?;?;?;?
?;Male;?;?;3.9;Yes;68.1;?;?;?;?;?;?;Yes;?
?;?;?;?;0.8;?;?;9.1;Good;6;High School;Good;?;?;82.3
22;?;2.4;?;2.1;?;?;6.6;Poor;4;?;?;9;Yes;?
23;?;?;?;2.5;?;?;?;Fair;?;High School;Good;?;No;?
?;Male;5.1;?;?;?;?;?;?;3;Bachelor;?;9;Yes;86.5
?;Female;?;?;0.8;No;84.8;?;Good;?;?;Average;?;?;76.9
24;?;1.9;1.7;2.8;?;96.2;?;?;?;?;Poor;?;?;?
?;Male;3.0;?;2.6;?;?;5.5;?;0;Bachelor;Average;?;No;?
23;?;?;?;0.8;?;92.3;?;?;2;High School;Average;1;?;?
?;Female;3.8;3.3;1.9;No;?;6.9;?;?;Bachelor;?;2;Yes;58.3
21;Female;3.0;3.1;2.4;Yes;?;?;?;4;?;Average;7;No;?
?;Male;3.7;0.4;0.9;No;?;6.6;?;?;Bachelor;?;6;?;87.9
?;?;?;1.7;1.8;?;85.2;7.7;?;0;?;?;?;No;60.5
18;Male;?;?;?;No;?;9.7;Poor;?;?;Good;2;?;?
23;Female;?;1.3;?;?;?;7.2;?;1;Bachelor;Average;?;No;77.0
?;?;2.3;1.9;0.1;?;81.9;6.6;Fair;?;?;Average;4;No;61.7
24;Male;?;3.1;?;No;?;?;Fair;?;?;?;?;?;44.0
?;?;?;?;1.4;Yes;?;6.1;?;?;?;?;?;No;?
17;?;4.3;?;1.6;No;?;?;?;?;Bachelor;?;7;No;?
20;?;?;?;1.1;No;?;6.7;?;0;High School;?;2;No;?
