?;Female;0.0;?;1.1;No;?;8.0;?;?;Master;?;8;Yes;56.2
20;?;6.9;?;?;?;?;?;?;6;High School;?;?;?;?
21;?;?;3.1;1.3;No;94.8;8.0;Poor;1;?;Poor;1;?;?
23;?;1.0;3.9;1.0;?;71.0;9.2;Poor;4;Master;Good;1;?;26.8
?;?;?;?;0.5;No;?;?;?;?;Master;?;?;No;66.4
?;Male;7.2;?;?;No;82.9;7.4;Fair;?;Master;?;4;No;?
?;?;5.6;?;?;Yes;?;?;Good;2;?;?;?;?;89.8
21;?;?;?;?;Yes;77.7;?;?;0;?;Average;8;?;72.6
?;?;?;?;1.7;?;?;7.1;?;3;Bachelor;?;1;?;78.9
18;Female;?;3.1;1.3;?;?;7.5;Good;?;?;Good;?;?;?
?;Male;3.9;?;2.5;No;71.7;7.9;?;?;?;?;1;No;74.4
?;?;3.7;2.1;?;Yes;?;?;?;1;Bachelor;Good;9;?;76.9
?;?;3.4;2.7;2.7;No;89.3;4.7;?;?;Bachelor;?;10;?;75.8
24;Male;2.4;?;0.7;?;?;?;Poor;?;?;Average;?;No;78.9
?;Male;3.1;?;?;No;?;?;Good;?;?;Average;?;?;74.0
20;Male;?;?;0.2;?;92.9;?;?;?;High School;?;?;?;55.2
?;?;3.4;?;1.2;No;?;?;?;?;High School;?;?;Yes;?
24;Other;?;?;2.9;Yes;88.3;7.1;Good;?;?;Good;5;No;?
19;Male;1.8;?;?;No;?;?;Fair;?;High School;?;?;No;45.3
22;Female;3.8;2.3;2.9;No;?;6.4;?;3;Master;?;?;?;58.5
?;Male;?;?;?;No;95.6;?;?;?;?;Good;?;?;?
?;?;4.9;2.3;?;?;84.5;?;?;?;High School;?;7;?;?
?;Female;?;4.1;?;Yes;?;9.0;Fair;?;?;Good;1;?;43.7
20;Female;2.0;?;?;Yes;81.8;?;Fair;?;Bachelor;Average;?;?;?
22;Male;?;4.3;3.3;?;?;?;?;1;High School;?;2;?;?
?;?;?;?;0.5;No;83.8;6.5;Good;?;?;Poor;4;No;?
?;?;3.2;?;?;?;88.1;4.8;Fair;5;Bachelor;Average;?;?;71.1
?;?;?;?;?;?;78.4;?;Good;5;High School;Poor;?;Yes;82.8
20;?;2.0;?;3.8;Yes;?;6.7;?;6;?;Poor;?;?;75.7
21;?;3.7;0.6;?;?;?;?;Fair;?;Master;Average;?;No;70.6
17;Other;1.5;?;?;?;96.2;8.0;Fair;4;Bachelor;Average;3;Yes;?
?;Other;2.6;?;4.3;?;82.1;6.9;Good;3;?;?;?;No;52.1
22;Female;1.1;?;0.1;No;100.0;7.7;Fair;1;?;?;4;No;51.2
21;?;?;1.7;0.0;?;?;6.5;?;?;?;?;3;?;?
?;?;?;3.0;2.6;No;?;7.3;?;3;High School;?;?;?;70.7
17;Male;?;2.5;0.0;Yes;?;3.9;Good;0;?;Average;2;No;59.4
?;?;?;1.7;1.4;No;70.3;7.0;Poor;0;?;?;?;?;?
19;?;?;?;2.3;No;71.3;?;?;?;?;?;?;?;?
?;Female;3.7;?;?;?;?;?;?;?;?;?;2;?;?
23;Female;?;?;?;No;?;7.2;Good;?;?;?;?;No;66.0
18;?;?;3.4;?;No;88.9;6.8;Fair;3;High School;Poor;?;Yes;?
24;Female;4.3;0.9;?;?;?;?;?;?;Bachelor;?;2;No;?
20;?;3.6;1.4;0.8;?;73.0;?;?;4;High School;?;?;No;78.5
20;Male;3.6;?;1.1;No;93.9;8.4;?;?;?;?;?;Yes;75.1
24;?;2.4;?;1.0;?;87.9;8.9;?;5;High School;?;?;Yes;71.0
22;Female;1.4;2.1;?;No;?;?;Fair;?;Bachelor;Good;6;?;52.6
?;Female;6.1;2.5;2.3;?;?;5.8;?;?;?;Average;1;No;96.5
23;?;1.6;1.0;?;No;82.8;?;Fair;?;?;Good;?;?;?
22;Female;2.5;3.2;?;?;?;?;Poor;0;?;?;?;?;?
19;Female;2.4;?;3.6;No;86.9;?;?;6;High School;?;?;No;?
20;Female;?;2.0;3.5;?;100.0;6.0;Good;0;?;?;7;Yes;70.6
23;Female;?;1.9;2.6;?;64.0;?;?;5;High School;?;10;?;68.1
20;?;?;2.8;3.8;?;91.8;?;?;2;High School;?;?;No;?
24;Male;2.5;2.0;?;?;83.9;?;Good;6;?;?;8;No;66.7
17;?;?;2.4;1.2;No;90.7;7.1;?;?;Bachelor;Average;7;?;75.2
19;?;2.2;?;1.0;No;78.4;?;Poor;5;?;?;2;?;?
?;Female;6.7;?;2.6;No;84.5;6.7;?;?;Master;Average;?;?;?
19;Female;1.7;2.1;0.6;Yes;92.1;7.9;Fair;1;High School;Average;4;No;61.2
?;?;4.0;?;2.6;?;?;5.0;Fair;?;?;Good;?;?;?
21;Male;4.5;3.4;?;Yes;?;?;?;6;High School;?;?;?;94.7
?;Male;?;2.3;?;Yes;76.5;5.1;Fair;3;Bachelor;Average;9;No;77.6
23;?;?;?;?;No;?;?;?;?;High School;Poor;?;?;68.6
18;Female;?;4.1;?;?;?;?;Poor;?;Master;Good;?;No;?
?;Male;?;?;?;No;67.0;?;Good;4;Bachelor;?;8;?;?
?;?;3.3;?;?;?;?;?;?;0;Master;?;2;?;62.2
20;?;?;?;?;Yes;?;6.2;Good;0;?;Poor;?;No;?
?;Male;6.8;3.7;?;No;?;?;?;6;Master;Average;?;?;100.0
18;Female;2.7;1.7;?;No;95.5;6.1;Poor;2;Bachelor;?;?;Yes;?
18;?;1.4;?;0.0;?;?;?;?;?;High School;Poor;?;Yes;?
17;?;?;0.1;0.6;?;77.7;7.9;?;1;High School;?;4;Yes;77.1
?;?;7.4;3.6;3.9;No;?;?;Fair;?;High School;Average;?;Yes;?
18;?;?;?;2.0;Yes;92.3;?;?;?;Bachelor;Good;9;Yes;99.9
?;Male;?;?;?;?;?;6.7;?;5;?;?;10;?;?
20;?;?;?;?;No;?;?;Fair;1;?;?;?;No;57.2
?;Female;?;?;2.0;?;?;?;Good;4;Master;Good;?;No;77.3
?;Male;5.9;3.3;?;Yes;?;?;?;3;?;Average;?;?;91.6
23;?;?;?;1.8;?;64.0;?;Good;?;?;Good;8;No;70.7
?;Other;3.2;3.2;?;?;?;?;?;5;High School;Poor;2;No;?
21;Female;?;4.9;0.0;Yes;?;6.3;Fair;?;?;Poor;4;No;?
?;Male;2.0;0.6;?;No;?;7.7;?;6;High School;Good;2;Yes;50.5
?;?;?;?;?;No;84.4;?;?;5;?;Average;4;?;?
19;Male;?;?;2.6;?;?;?;Good;?;Bachelor;Good;?;?;53.5
?;?;?;?;?;?;83.1;9.5;?;?;?;?;?;No;?
17;?;?;0.9;?;?;69.0;?;Fair;?;Master;?;2;Yes;?
20;Male;?;2.3;2.1;No;100.0;?;Poor;6;Bachelor;Good;?;No;73.4
18;?;1.2;?;0.0;?;?;?;Poor;?;High School;Average;4;?;41.1
?;Male;4.0;2.3;?;No;?;7.8;?;?;?;Good;1;?;?
?;?;?;4.3;?;No;?;4.7;?;?;High School;?;?;No;?
?;?;?;0.8;2.5;Yes;?;4.1;Poor;4;High School;?;?;No;?
?;Female;5.3;?;2.2;No;72.6;4.5;Fair;0;High School;?;8;No;?
22;Male;?;2.9;?;?;?;?;?;?;?;?;?;?;50.2
?;Female;6.0;?;?;?;92.3;?;?;?;High School;Good;3;?;?
?;?;4.1;?;1.0;?;?;?;Good;5;Bachelor;?;6;No;80.9
?;Male;2.4;?;?;?;?;?;?;3;Bachelor;?;7;?;?
21;?;3.4;2.7;3.4;?;100.0;?;Good;?;High School;?;?;No;65.6
?;Male;3.6;3.0;?;No;?;?;?;6;Bachelor;?;?;?;?
?;?;2.1;?;3.1;?;88.8;7.5;?;4;Master;?;3;?;?
18;Male;?;?;?;No;?;?;?;5;Bachelor;Good;?;No;?
