23;?;0.0;1.2;1.1;?;8.0;6;Master;?;56.2
?;?;6.9;2.8;2.3;?;?;6;High School;8;?
21;?;?;3.1;1.3;94.8;8.0;1;High School;?;34.3
23;Female;1.0;3.9;1.0;71.0;?;4;Master;1;26.8
19;Female;5.0;4.4;?;?;?;3;Master;1;66.4
?;Male;7.2;1.3;0.0;82.9;7.4;1;Master;4;100.0
21;Female;5.6;1.5;?;85.8;?;?;?;?;?
21;Female;?;?;?;77.7;4.6;0;Bachelor;?;72.6
23;Female;4.4;2.2;?;100.0;7.1;3;Bachelor;?;78.9
?;Female;4.8;3.1;1.3;?;7.5;5;Bachelor;10;100.0
?;?;3.9;2.4;2.5;71.7;7.9;2;Bachelor;1;74.4
?;Female;?;2.1;0.4;81.1;4.5;1;Bachelor;?;?
?;Female;3.4;2.7;?;?;4.7;4;Bachelor;10;75.8
24;Male;?;1.5;0.7;?;6.7;6;Bachelor;9;78.9
?;?;3.1;5.0;1.0;97.5;6.5;6;High School;7;?
20;?;1.0;0.6;0.2;92.9;5.6;3;?;8;55.2
24;?;3.4;2.7;1.2;?;7.5;0;?;1;70.8
24;Other;2.0;4.9;?;88.3;7.1;?;High School;5;?
19;?;1.8;?;2.4;71.1;7.5;1;High School;?;45.3
?;Female;3.8;2.3;2.9;?;6.4;3;Master;1;58.5
21;Male;5.6;2.1;2.4;95.6;?;1;High School;3;?
?;?;4.9;?;0.6;?;6.0;3;?;7;98.7
?;Female;?;4.1;1.4;90.0;?;6;Bachelor;?;43.7
20;Female;2.0;0.0;0.9;?;5.5;4;Bachelor;2;54.9
22;?;4.9;4.3;?;74.7;?;1;High School;2;?
22;Male;?;?;0.5;?;?;4;?;4;73.5
18;Male;3.2;?;2.8;?;4.8;5;Bachelor;3;?
24;Male;4.3;2.0;2.8;?;8.1;5;High School;3;?
20;?;?;3.2;?;?;6.7;?;High School;?;75.7
21;Female;3.7;0.6;?;75.6;7.5;2;?;5;70.6
17;?;1.5;3.1;2.6;96.2;8.0;4;Bachelor;3;51.3
20;Other;2.6;4.9;4.3;82.1;6.9;3;Bachelor;?;52.1
22;?;1.1;2.7;0.1;100.0;7.7;1;High School;4;?
21;Female;?;1.7;0.0;84.2;6.5;1;Bachelor;3;72.6
?;?;?;3.0;?;?;7.3;3;High School;4;?
17;?;4.3;2.5;0.0;64.1;3.9;0;High School;2;59.4
17;?;?;1.7;1.4;70.3;7.0;0;?;1;?
19;?;5.5;3.1;2.3;?;5.7;?;High School;3;82.3
?;Female;3.7;4.7;2.0;98.8;8.5;6;Bachelor;2;69.7
23;?;2.9;2.3;2.3;86.2;?;6;Bachelor;?;?
18;Male;3.7;3.4;2.0;88.9;?;3;?;1;63.5
?;Female;4.3;0.9;3.2;62.8;7.1;?;Bachelor;2;65.7
?;Female;?;1.4;0.8;?;?;4;High School;9;78.5
?;Male;3.6;?;1.1;93.9;8.4;?;?;5;75.1
24;Male;2.4;4.3;1.0;?;8.9;5;?;9;71.0
22;?;?;2.1;2.8;90.6;8.4;3;Bachelor;6;52.6
22;Female;6.1;2.5;2.3;100.0;5.8;5;High School;1;96.5
23;Female;1.6;1.0;3.1;82.8;?;?;Master;10;62.0
22;?;?;3.2;?;85.7;6.5;0;High School;5;?
?;Female;2.4;3.6;?;86.9;7.0;6;?;1;48.4
?;Female;4.8;2.0;3.5;100.0;6.0;0;Bachelor;7;?
23;Female;3.1;1.9;2.6;?;?;5;High School;10;?
20;Male;5.4;2.8;3.8;91.8;6.9;2;?;8;?
24;?;2.5;2.0;0.0;?;5.3;6;?;8;66.7
?;Male;3.9;2.4;1.2;90.7;7.1;1;Bachelor;7;?
19;Female;2.2;?;1.0;?;?;5;Master;2;46.4
21;Female;6.7;2.2;2.6;84.5;?;3;Master;?;?
?;?;?;2.1;?;92.1;?;1;?;?;?
?;Male;4.0;1.7;2.6;100.0;5.0;4;Bachelor;5;?
21;Male;4.5;3.4;?;?;7.1;6;High School;?;94.7
17;Male;4.1;?;?;76.5;5.1;?;Bachelor;9;77.6
23;Male;3.2;1.7;2.1;?;5.2;3;High School;?;68.6
18;?;3.3;?;0.7;?;5.7;?;?;?;69.6
20;Male;3.6;4.2;0.9;67.0;5.4;4;?;8;66.5
17;Male;3.3;1.8;3.2;81.7;5.8;?;Master;?;62.2
20;?;4.9;0.3;2.7;?;6.2;0;Bachelor;6;82.1
22;Male;6.8;3.7;?;?;7.5;?;Master;?;?
18;?;2.7;1.7;1.3;?;6.1;2;?;2;59.7
18;Female;1.4;?;0.0;89.9;4.6;?;High School;10;55.1
?;Male;3.4;?;?;?;7.9;1;High School;4;?
18;Female;?;3.6;3.9;83.6;5.5;3;High School;?;97.7
18;Female;6.0;?;2.0;?;7.0;0;Bachelor;9;99.9
20;Male;6.0;2.5;?;85.1;?;5;Bachelor;10;100.0
?;Female;?;?;0.4;82.6;7.8;?;Bachelor;1;57.2
23;?;?;?;?;85.8;7.1;4;Master;?;77.3
20;Male;5.9;3.3;?;79.9;5.5;3;Master;7;?
?;Male;?;2.6;1.8;64.0;9.1;6;?;?;70.7
?;Other;3.2;?;5.0;100.0;?;5;High School;2;?
21;Female;2.6;?;0.0;86.6;?;?;High School;?;60.2
24;Male;2.0;?;3.0;89.0;?;?;High School;2;?
23;Female;?;4.4;?;84.4;6.8;5;Bachelor;4;51.3
?;?;1.7;2.6;2.6;?;?;4;Bachelor;6;53.5
22;?;?;?;?;83.1;9.5;?;Bachelor;6;?
?;?;2.3;0.9;1.0;69.0;6.2;?;Master;2;47.2
?;Male;3.9;?;2.1;?;?;6;Bachelor;4;73.4
18;Male;1.2;3.6;0.0;72.7;?;4;High School;4;41.1
24;Male;4.0;2.3;2.5;74.7;7.8;6;Bachelor;1;77.8
?;?;4.8;4.3;2.1;80.6;?;5;High School;2;63.4
?;Male;?;0.8;?;97.9;4.1;4;High School;3;43.9
22;Female;5.3;1.0;?;72.6;4.5;?;High School;?;81.3
22;Male;1.7;2.9;2.0;97.5;?;0;?;?;?
18;?;?;?;?;?;7.1;?;High School;3;87.9
20;?;4.1;?;1.0;90.4;5.4;5;Bachelor;6;80.9
22;?;?;0.0;3.1;92.2;4.8;?;?;7;?
21;Male;3.4;?;?;100.0;6.6;1;High School;6;65.6
?;?;3.6;3.0;?;78.1;4.5;6;Bachelor;6;74.0
20;?;2.1;1.2;3.1;88.8;?;4;?;3;?
?;Male;3.8;3.3;2.5;90.0;7.6;?;Bachelor;7;?
18;Male;1.4;3.9;3.9;68.1;8.0;?;High School;4;32.8
?;Male;3.3;?;0.8;83.3;9.1;6;High School;4;82.3
22;?;2.4;1.9;2.1;?;6.6;?;High School;9;?
23;Female;5.4;?;2.5;95.7;6.0;2;High School;2;?
24;Male;5.1;?;1.6;?;6.5;3;Bachelor;9;86.5
23;Female;4.4;1.9;0.8;?;8.3;1;High School;3;?
24;Female;1.9;1.7;2.8;96.2;4.9;1;Bachelor;6;43.9
22;?;3.0;2.5;2.6;83.1;5.5;?;?;4;51.3
23;Female;5.3;?;0.8;92.3;?;2;High School;?;83.3
24;Female;3.8;3.3;?;72.8;6.9;3;Bachelor;2;58.3
21;Female;3.0;3.1;2.4;?;8.3;4;High School;7;66.3
24;Male;?;?;?;92.1;6.6;6;Bachelor;6;?
21;Male;3.3;?;?;85.2;?;?;High School;2;60.5
?;Male;4.6;3.9;?;83.6;9.7;3;High School;2;84.8
23;?;4.9;1.3;?;80.8;7.2;?;Bachelor;?;77.0
?;?;2.3;1.9;0.1;81.9;6.6;2;?;?;61.7
?;Male;1.5;3.1;3.5;95.5;?;?;High School;?;?
?;Male;0.7;3.4;?;81.6;6.1;?;High School;?;42.4
?;Female;4.3;2.2;1.6;71.6;9.4;5;Bachelor;?;88.0
20;Male;1.8;1.8;1.1;?;6.7;?;High School;?;48.7
20;Male;0.3;?;1.5;83.0;?;1;?;?;?
?;Female;?;4.6;3.4;85.3;5.5;5;Bachelor;10;?
?;Female;7.2;?;0.0;?;7.8;6;?;?;?
17;Female;3.5;2.6;3.2;84.8;?;5;?;?;?
?;?;4.8;1.5;2.2;?;5.9;4;Bachelor;2;78.4
?;Male;3.6;?;?;73.2;?;?;?;3;?
21;Male;3.4;3.1;?;82.8;4.7;4;Bachelor;8;74.3
17;?;4.9;?;3.6;91.1;6.7;1;Bachelor;?;67.6
?;Male;3.1;4.2;?;69.4;7.0;?;?;2;64.7
?;Male;?;3.3;0.5;87.0;?;3;Master;?;64.1
?;Male;?;0.7;?;86.0;?;6;High School;6;?
?;Male;?;3.8;?;85.4;5.0;6;High School;?;?
?;Male;?;1.3;?;95.4;5.4;6;Bachelor;?;96.2
20;Male;3.2;2.0;?;88.3;4.9;?;?;4;65.4
24;Male;4.3;4.9;3.0;75.1;?;5;Master;9;74.0
?;Female;3.5;?;2.4;85.8;8.0;2;Bachelor;9;75.5
?;Female;3.5;?;?;74.3;6.7;3;Bachelor;?;78.1
17;Female;5.1;?;?;94.6;?;1;Master;7;85.2
19;Male;3.5;2.1;?;84.8;6.1;4;Bachelor;?;?
19;?;?;4.7;2.3;90.1;4.6;?;?;6;?
?;?;5.6;2.8;4.1;85.8;6.8;?;?;?;?
21;Male;3.5;?;1.4;66.8;7.4;?;?;3;65.0
18;?;1.5;?;2.3;77.9;6.6;3;?;?;57.3
?;Male;1.9;?;1.7;71.1;6.3;0;High School;?;57.7
18;Male;?;1.8;?;100.0;5.5;4;Bachelor;3;?
17;Female;2.6;?;3.0;?;6.6;4;?;5;62.3
20;Female;3.2;1.2;4.4;81.5;7.4;3;Bachelor;9;?
23;?;3.6;3.0;2.0;93.9;5.1;0;Master;5;65.2
17;?;?;3.4;0.8;73.8;6.6;6;?;7;76.8
24;?;3.4;?;?;?;6.8;?;Master;7;83.8
20;Male;?;4.5;2.1;85.7;?;?;Master;5;70.6
18;Male;3.6;?;3.0;95.3;5.8;3;High School;2;63.1
17;Male;0.5;3.3;?;90.0;?;?;?;5;39.0
?;Male;?;?;?;?;5.1;?;High School;7;66.7
23;Male;3.3;?;1.2;?;6.9;?;High School;?;72.2
23;?;1.7;?;0.6;89.0;5.4;?;Bachelor;4;50.1
22;Male;4.4;?;2.7;87.0;7.8;2;Bachelor;1;62.4
24;Male;5.8;2.1;2.8;74.7;9.3;1;Bachelor;6;96.6
?;Female;5.3;2.4;0.1;85.5;5.5;0;?;3;85.8
19;?;3.2;0.7;3.5;?;7.1;?;?;5;68.3
?;Female;?;2.1;2.4;85.8;5.6;?;?;?;83.8
24;Male;3.7;3.6;3.3;?;7.7;5;High School;2;?
?;Other;?;3.2;?;100.0;5.0;3;Master;7;?
?;Male;?;?;0.3;84.6;7.1;6;?;5;?
19;Male;3.0;2.6;?;71.0;5.5;0;Master;7;55.0
19;Female;3.8;1.7;?;?;?;2;High School;?;?
23;Male;3.5;3.0;?;?;5.5;?;Bachelor;?;67.4
?;Male;?;3.1;?;69.2;7.2;?;Master;10;?
?;?;5.3;1.9;3.2;93.2;6.1;?;High School;4;85.7
17;?;4.9;0.0;0.7;71.2;6.4;5;Master;5;96.2
21;Female;1.3;3.8;3.6;80.6;6.7;5;Bachelor;5;40.4
18;?;0.0;1.9;1.5;82.4;?;3;?;8;55.2
23;Male;?;1.5;3.5;?;6.8;?;Bachelor;?;73.8
23;?;1.4;?;2.5;91.9;?;3;High School;?;46.5
22;Male;3.2;2.0;1.6;78.2;?;2;?;7;?
23;Male;?;?;1.2;?;7.9;6;Master;5;55.4
?;?;0.8;?;?;?;?;1;?;6;?
17;Female;?;3.3;2.3;86.5;5.5;?;Master;6;69.4
23;Male;4.6;0.9;1.9;?;?;?;?;?;?
23;Male;?;4.0;1.1;89.4;6.9;0;High School;10;?
?;Female;0.0;?;1.6;?;5.8;?;Bachelor;?;26.7
?;Male;2.7;2.1;1.9;88.9;?;4;High School;5;?
20;Female;?;2.7;0.0;89.5;6.5;0;Master;?;87.1
?;Male;?;?;2.3;69.2;5.5;1;High School;?;42.2
?;Female;3.8;?;?;85.5;5.1;2;Bachelor;4;?
23;Female;3.5;1.3;0.5;89.8;?;2;Bachelor;7;?
?;?;4.4;0.9;0.0;92.3;5.8;3;High School;?;?
?;?;2.0;3.8;0.3;78.4;7.6;6;Master;?;58.5
20;Male;?;?;1.0;79.3;5.9;0;Bachelor;?;78.4
?;Other;3.3;?;?;?;6.4;?;?;4;56.4
24;?;?;1.9;1.2;95.3;6.5;?;Bachelor;10;92.6
20;Female;?;0.5;2.0;80.9;7.3;3;Bachelor;6;62.3
22;Male;?;?;2.2;?;?;3;?;?;75.8
21;?;?;4.0;1.9;86.2;6.2;0;?;?;?
23;Female;3.2;?;1.7;83.8;6.6;0;Master;?;66.3
?;?;6.1;1.8;0.5;82.9;6.1;6;?;3;98.3
21;?;1.4;2.7;?;92.5;4.7;1;Bachelor;2;?
23;Male;?;3.1;3.8;88.3;?;6;Bachelor;6;?
21;?;?;4.2;?;76.5;5.4;?;?;5;?
20;Female;?;2.1;1.5;90.2;5.6;6;?;?;60.3
?;Other;5.1;0.9;0.7;?;?;6;?;3;87.0
?;Male;2.6;?;2.4;76.3;7.4;1;?;3;48.5
23;?;?;2.8;1.0;?;?;5;Master;4;100.0
?;?;4.5;1.3;4.2;86.4;6.3;0;High School;?;82.1
19;Male;2.8;1.4;?;100.0;5.4;4;?;6;63.7
22;Male;6.7;2.9;2.0;?;6.6;6;Bachelor;5;100.0
?;Female;2.6;2.4;2.9;73.7;4.6;?;Master;1;41.9
18;?;4.6;2.5;?;87.7;6.7;?;Bachelor;6;72.7
18;?;3.9;1.6;1.2;64.3;?;0;Master;?;?
21;Male;5.5;2.2;?;84.1;?;3;Bachelor;1;88.7
22;Female;?;1.4;1.9;85.2;4.7;4;Bachelor;8;96.6
17;?;?;3.6;2.7;?;8.4;3;High School;?;72.6
?;Male;?;?;2.0;94.7;?;?;High School;?;?
22;Male;?;0.3;0.1;?;7.9;3;?;?;?
20;Female;2.5;?;0.9;83.5;6.3;6;?;?;73.1
