23;Female;0.0;1.2;1.1;?;85.0;8.0;Fair;6;?;Average;8;?;56.2
20;?;6.9;2.8;2.3;No;97.3;4.6;Good;6;High School;Average;?;No;100.0
21;Male;1.4;3.1;1.3;No;94.8;8.0;Poor;1;High School;Poor;1;?;34.3
23;Female;1.0;3.9;?;?;71.0;9.2;Poor;4;Master;Good;1;Yes;26.8
?;Female;5.0;4.4;0.5;?;?;4.9;Fair;?;Master;Good;1;?;66.4
24;Male;7.2;1.3;?;No;82.9;7.4;Fair;1;?;Average;4;No;100.0
21;Female;5.6;1.5;1.4;Yes;85.8;?;Good;2;?;Poor;4;No;89.8
?;Female;?;1.0;2.0;Yes;77.7;4.6;Fair;0;Bachelor;Average;?;No;?
23;?;4.4;2.2;1.7;No;100.0;7.1;Good;3;Bachelor;Good;1;No;78.9
18;Female;4.8;3.1;1.3;No;95.4;?;Good;5;Bachelor;?;10;Yes;100.0
23;Male;3.9;?;2.5;No;71.7;7.9;Fair;2;Bachelor;Average;1;No;74.4
?;Female;3.7;2.1;0.4;?;81.1;4.5;?;1;?;Good;9;No;76.9
19;Female;3.4;2.7;2.7;No;?;4.7;Fair;4;Bachelor;Good;10;No;?
24;Male;2.4;1.5;0.7;No;87.4;6.7;Poor;6;Bachelor;Average;9;?;78.9
21;Male;?;5.0;1.0;?;97.5;?;Good;?;High School;Average;7;No;74.0
20;?;1.0;?;0.2;No;92.9;?;Poor;3;?;Poor;8;Yes;55.2
24;Female;3.4;2.7;1.2;No;94.7;7.5;Poor;0;?;Average;1;Yes;70.8
24;?;?;4.9;2.9;Yes;88.3;7.1;Good;2;High School;?;5;No;43.9
?;?;?;?;2.4;?;71.1;7.5;Fair;1;High School;Average;?;No;45.3
22;?;3.8;2.3;?;No;?;6.4;Good;?;Master;Good;?;?;58.5
21;Male;?;2.1;2.4;No;95.6;7.2;Fair;1;?;Good;3;No;82.5
18;Other;4.9;2.3;0.6;No;84.5;6.0;?;3;High School;Average;7;No;98.7
