23;Female;0.0;?;1.1;No;85.0;8.0;Fair;6;?;Average;8;?;56.2
20;Female;6.9;2.8;2.3;No;?;4.6;Good;6;High School;Average;?;No;100.0
21;Male;1.4;3.1;1.3;No;?;8.0;Poor;1;High School;?;1;No;34.3
?;Female;1.0;3.9;1.0;No;71.0;?;Poor;4;Master;Good;1;Yes;26.8
19;Female;5.0;4.4;0.5;?;90.9;4.9;Fair;3;Master;Good;?;No;?
24;Male;7.2;1.3;?;No;?;7.4;?;?;?;Average;4;?;100.0
21;Female;5.6;1.5;1.4;Yes;85.8;6.5;Good;2;Master;Poor;4;No;89.8
21;Female;4.3;?;2.0;Yes;?;4.6;Fair;0;Bachelor;Average;8;No;72.6
23;Female;?;?;1.7;?;?;7.1;Good;3;Bachelor;Good;1;No;?
18;?;4.8;?;?;No;95.4;7.5;Good;5;Bachelor;Good;10;Yes;100.0
23;Male;3.9;2.4;2.5;No;71.7;7.9;Fair;2;Bachelor;Average;?;No;74.4
19;Female;3.7;2.1;0.4;?;81.1;4.5;Fair;1;Bachelor;Good;9;?;?
?;Female;3.4;2.7;2.7;No;89.3;?;Fair;4;?;Good;?;No;75.8
?;Male;2.4;1.5;0.7;No;87.4;6.7;Poor;6;Bachelor;?;9;No;78.9
21;Male;3.1;5.0;?;No;97.5;6.5;Good;6;High School;?;7;No;74.0
?;Male;1.0;0.6;0.2;No;92.9;5.6;?;3;High School;Poor;?;Yes;55.2
?;Female;?;2.7;?;No;94.7;7.5;Poor;0;High School;?;?;?;70.8
?;Other;?;4.9;2.9;Yes;88.3;7.1;Good;2;?;Good;?;No;43.9
19;?;?;2.5;2.4;?;71.1;7.5;Fair;1;High School;Average;2;No;45.3
22;Female;3.8;2.3;2.9;?;83.0;6.4;Good;3;Master;Good;1;?;58.5
21;Male;5.6;2.1;2.4;No;95.6;7.2;Fair;1;High School;Good;3;No;82.5
18;?;4.9;?;0.6;No;?;6.0;Fair;3;?;?;?;No;?
24;Female;1.1;4.1;1.4;Yes;90.0;?;Fair;6;Bachelor;Good;1;No;43.7
20;Female;2.0;0.0;?;?;?;5.5;Fair;4;?;Average;2;No;54.9
22;?;4.9;4.3;3.3;No;74.7;9.0;Fair;1;High School;?;2;Yes;?
22;Male;2.0;0.8;?;No;83.8;6.5;?;?;?;Poor;4;No;?
18;Male;3.2;2.2;2.8;?;88.1;4.8;Fair;?;Bachelor;Average;?;No;71.1
24;Male;4.3;2.0;2.8;Yes;78.4;8.1;Good;5;High School;Poor;3;Yes;82.8
20;Female;?;?;3.8;Yes;82.6;6.7;Poor;6;High School;?;10;Yes;75.7
21;Female;3.7;?;1.3;No;?;7.5;Fair;2;Master;Average;?;No;70.6
17;Other;1.5;3.1;2.6;?;96.2;8.0;Fair;4;Bachelor;Average;3;Yes;51.3
20;?;2.6;4.9;4.3;No;82.1;?;?;?;Bachelor;Good;7;No;52.1
22;Female;1.1;2.7;0.1;?;100.0;7.7;Fair;?;High School;Good;4;No;51.2
21;Female;4.2;?;0.0;Yes;84.2;?;Good;1;?;?;3;No;72.6
20;?;3.5;3.0;2.6;No;74.9;7.3;Fair;3;High School;Good;?;No;70.7
?;Male;4.3;2.5;0.0;?;64.1;3.9;Good;0;High School;Average;?;No;59.4
17;?;3.8;1.7;?;No;70.3;7.0;?;0;Bachelor;?;1;?;?
19;Male;5.5;3.1;2.3;?;71.3;5.7;?;1;High School;Average;3;No;?
19;Female;3.7;4.7;2.0;No;98.8;8.5;Good;6;Bachelor;Good;?;?;?
23;Female;2.9;2.3;?;No;?;?;Good;6;Bachelor;Average;1;No;66.0
18;Male;3.7;?;?;No;?;6.8;?;3;High School;Poor;1;Yes;?
24;Female;?;0.9;3.2;No;?;?;?;0;?;?;2;No;?
?;Female;3.6;1.4;0.8;No;73.0;5.3;Good;4;High School;Poor;?;No;78.5
20;Male;3.6;?;1.1;No;?;8.4;Fair;?;Bachelor;Average;5;Yes;75.1
24;Male;2.4;?;1.0;No;87.9;8.9;Poor;5;?;Average;9;Yes;71.0
22;Female;1.4;2.1;?;?;90.6;8.4;Fair;3;Bachelor;Good;6;No;52.6
22;Female;6.1;?;?;No;100.0;5.8;Poor;5;High School;?;1;No;96.5
23;?;?;1.0;3.1;No;82.8;?;Fair;?;Master;Good;10;Yes;62.0
22;Female;2.5;3.2;0.5;No;85.7;6.5;Poor;0;High School;Average;5;No;59.7
19;?;2.4;3.6;3.6;No;86.9;?;Fair;6;High School;Average;?;No;48.4
20;Female;4.8;2.0;3.5;No;100.0;6.0;Good;0;Bachelor;Good;7;Yes;70.6
23;Female;3.1;1.9;2.6;Yes;64.0;7.1;Fair;5;?;Good;10;No;68.1
20;Male;5.4;2.8;3.8;No;?;?;Good;?;High School;Good;8;No;87.2
24;Male;2.5;2.0;?;No;83.9;5.3;Good;6;?;Average;8;No;?
17;?;3.9;2.4;1.2;?;90.7;?;?;1;Bachelor;Average;7;Yes;75.2
19;Female;2.2;5.0;1.0;No;78.4;7.5;?;5;Master;Average;2;Yes;46.4
?;Female;?;2.2;2.6;No;84.5;6.7;?;3;?;Average;5;Yes;?
?;Female;?;2.1;0.6;Yes;92.1;7.9;Fair;1;High School;Average;4;No;61.2
23;Male;4.0;1.7;2.6;?;100.0;5.0;Fair;4;Bachelor;Good;5;No;?
21;Male;4.5;3.4;3.3;Yes;93.1;?;?;6;High School;Good;10;?;94.7
17;Male;4.1;2.3;2.6;Yes;?;5.1;Fair;3;Bachelor;Average;9;?;77.6
?;Male;3.2;1.7;2.1;No;80.8;5.2;Good;3;High School;Poor;4;Yes;?
18;?;3.3;?;0.7;No;80.5;5.7;Poor;0;Master;?;8;No;69.6
20;Male;3.6;?;0.9;No;67.0;5.4;Good;4;?;Average;?;No;66.5
?;Male;3.3;1.8;3.2;No;81.7;5.8;?;?;Master;Good;?;?;62.2
?;Female;4.9;0.3;2.7;Yes;92.3;6.2;Good;0;Bachelor;?;6;?;82.1
