23;Female;0.0;1.2;1.1;?;85.0;8.0;Fair;6;Master;Average;?;Yes;?
20;Female;?;?;2.3;No;97.3;?;Good;6;High School;Average;8;No;?
21;Male;?;3.1;1.3;No;?;8.0;Poor;?;High School;?;1;No;?
?;Female;1.0;?;1.0;?;?;9.2;?;4;Master;Good;1;?;26.8
?;?;?;4.4;0.5;?;90.9;4.9;Fair;3;?;Good;1;No;66.4
24;Male;7.2;1.3;?;?;82.9;?;Fair;?;Master;Average;4;No;100.0
?;?;?;1.5;?;Yes;?;6.5;Good;2;?;?;4;No;?
21;?;4.3;1.0;2.0;Yes;?;4.6;Fair;?;Bachelor;Average;?;No;72.6
23;Female;?;?;1.7;?;?;?;?;3;?;Good;1;?;?
18;Female;4.8;?;?;?;95.4;7.5;Good;5;Bachelor;Good;10;Yes;100.0
23;Male;?;?;?;?;71.7;7.9;Fair;2;?;Average;1;No;74.4
19;?;3.7;2.1;0.4;Yes;81.1;?;Fair;?;Bachelor;Good;9;No;76.9
?;Female;?;2.7;2.7;No;89.3;4.7;Fair;4;?;Good;10;No;?
24;Male;2.4;?;0.7;No;87.4;6.7;Poor;6;Bachelor;Average;9;?;?
?;Male;3.1;5.0;1.0;No;?;6.5;Good;6;?;Average;7;No;74.0
?;Male;1.0;0.6;0.2;No;92.9;5.6;?;?;?;Poor;8;?;55.2
?;Female;3.4;2.7;1.2;No;?;7.5;?;0;High School;Average;?;Yes;?
24;Other;?;4.9;2.9;Yes;88.3;?;?;2;High School;Good;?;?;43.9
19;Male;1.8;2.5;?;No;71.1;7.5;Fair;1;High School;Average;2;?;45.3
22;?;?;2.3;2.9;No;?;?;Good;3;Master;Good;?;No;58.5
21;Male;5.6;?;2.4;No;95.6;?;Fair;1;?;Good;?;?;82.5
18;?;4.9;?;0.6;No;84.5;6.0;Fair;?;High School;?;?;?;98.7
24;Female;1.1;4.1;?;Yes;90.0;?;Fair;?;Bachelor;?;1;No;?
20;?;?;0.0;?;Yes;?;5.5;Fair;?;Bachelor;Average;2;No;54.9
22;Male;4.9;4.3;3.3;No;?;9.0;Fair;?;High School;Average;2;Yes;69.9
22;?;2.0;?;0.5;No;?;6.5;?;4;Bachelor;Poor;4;?;?
