23;Female;?;?;?;?;?;6;?;8;56.2
?;?;6.9;2.8;2.3;97.3;?;6;High School;?;100.0
?;?;?;3.1;1.3;94.8;?;?;High School;?;?
23;?;?;3.9;1.0;?;9.2;?;Master;?;26.8
?;?;?;4.4;0.5;90.9;?;?;?;1;?
24;Male;7.2;?;0.0;82.9;?;?;?;4;?
21;Female;5.6;?;?;?;6.5;2;?;?;89.8
?;Female;?;1.0;2.0;77.7;?;?;Bachelor;?;72.6
23;?;4.4;?;1.7;100.0;7.1;?;Bachelor;1;78.9
?;?;?;?;1.3;95.4;?;?;Bachelor;10;100.0
23;?;?;2.4;?;71.7;?;?;Bachelor;?;?
?;?;?;?;0.4;?;?;1;Bachelor;9;76.9
?;Female;3.4;2.7;2.7;89.3;4.7;?;Bachelor;?;?
?;Male;?;?;0.7;87.4;6.7;6;?;9;?
21;?;3.1;5.0;?;?;?;6;?;7;?
?;Male;1.0;?;?;?;5.6;?;?;8;?
?;Female;?;2.7;?;?;?;?;High School;?;70.8
24;Other;?;?;?;?;7.1;2;High School;5;43.9
?;Male;1.8;?;?;?;7.5;?;?;2;45.3
?;?;3.8;2.3;?;?;6.4;?;Master;1;58.5
?;?;5.6;2.1;2.4;?;7.2;1;High School;?;82.5
?;?;4.9;2.3;0.6;?;6.0;3;?;7;98.7
24;Female;1.1;?;?;?;9.0;6;Bachelor;?;?
?;Female;2.0;?;0.9;81.8;?;?;Bachelor;?;?
22;Male;?;?;?;?;?;?;High School;?;?
?;?;2.0;0.8;0.5;?;6.5;?;?;4;?
18;?;3.2;?;2.8;88.1;4.8;?;?;?;71.1
24;Male;?;?;2.8;78.4;8.1;5;High School;3;?
?;?;?;?;?;82.6;6.7;6;?;?;75.7
?;Female;3.7;?;1.3;?;7.5;?;?;5;70.6
?;?;?;3.1;2.6;?;8.0;4;?;?;?
?;Other;2.6;4.9;4.3;?;6.9;?;?;7;?
22;Female;1.1;2.7;0.1;100.0;7.7;1;High School;4;51.2
?;?;?;1.7;0.0;?;?;?;Bachelor;?;72.6
?;Female;3.5;3.0;2.6;?;7.3;3;?;?;?
17;?;?;2.5;0.0;64.1;3.9;0;?;?;59.4
?;?;3.8;1.7;1.4;?;?;?;Bachelor;?;58.1
19;Male;?;?;?;?;?;?;?;?;?
19;?;?;?;2.0;98.8;8.5;6;Bachelor;?;69.7
23;Female;?;2.3;2.3;86.2;?;6;?;?;66.0
18;Male;3.7;?;2.0;?;6.8;3;?;?;?
24;Female;4.3;0.9;?;62.8;7.1;0;Bachelor;?;?
?;?;3.6;?;?;73.0;5.3;4;?;9;78.5
20;?;3.6;?;1.1;93.9;?;1;Bachelor;?;?
?;Male;2.4;4.3;?;87.9;8.9;5;High School;?;71.0
22;?;?;2.1;2.8;?;?;?;?;?;?
?;?;?;?;2.3;?;5.8;?;?;1;96.5
?;Female;?;1.0;?;82.8;?;?;?;?;?
?;?;?;3.2;?;85.7;?;0;?;5;?
19;?;?;3.6;?;86.9;?;?;?;1;48.4
20;?;?;2.0;?;?;6.0;0;?;?;?
23;Female;?;1.9;2.6;64.0;?;?;?;10;?
20;?;5.4;?;?;91.8;6.9;?;High School;?;?
24;Male;2.5;2.0;?;83.9;?;?;Bachelor;8;?
?;?;?;?;1.2;?;?;?;Bachelor;?;?
19;Female;2.2;5.0;1.0;78.4;7.5;5;Master;2;46.4
21;?;6.7;?;?;?;?;3;Master;?;97.1
19;Female;?;?;0.6;92.1;?;?;High School;?;?
23;?;4.0;1.7;2.6;?;?;4;?;?;?
21;?;4.5;3.4;3.3;?;?;?;High School;10;?
17;?;?;2.3;2.6;?;5.1;3;Bachelor;?;?
23;?;?;?;2.1;?;5.2;3;High School;?;?
18;Female;3.3;4.1;?;80.5;?;0;?;8;?
20;?;?;?;?;67.0;5.4;?;?;?;?
17;?;3.3;1.8;3.2;81.7;?;?;?;2;?
20;?;?;0.3;2.7;92.3;?;?;Bachelor;?;82.1
?;Male;6.8;?;1.8;72.3;?;6;?;5;100.0
18;?;2.7;1.7;?;95.5;?;2;?;2;59.7
?;Female;?;3.4;0.0;?;?;?;?;10;?
?;?;?;0.1;?;?;?;1;?;?;77.1
18;Female;?;3.6;3.9;?;5.5;3;High School;7;97.7
?;?;?;?;?;?;?;0;Bachelor;9;?
?;Male;?;2.5;?;?;?;?;Bachelor;10;100.0
?;?;?;?;?;82.6;7.8;1;Bachelor;?;57.2
23;?;?;?;?;?;?;4;Master;?;?
?;Male;5.9;3.3;2.8;79.9;?;?;Master;7;?
?;?;?;2.6;1.8;64.0;?;?;High School;?;70.7
20;Other;3.2;3.2;5.0;?;6.7;?;?;?;57.6
?;Female;?;4.9;0.0;?;6.3;6;?;?;?
?;?;?;0.6;3.0;89.0;7.7;?;High School;2;50.5
?;Female;?;?;1.6;84.4;?;5;Bachelor;?;51.3
?;Male;1.7;2.6;2.6;?;7.0;4;?;?;53.5
?;?;?;?;2.3;?;?;?;?;?;?
17;Male;?;?;?;69.0;6.2;1;?;?;?
?;Male;3.9;?;2.1;100.0;6.1;6;?;4;73.4
18;Male;1.2;3.6;0.0;72.7;6.6;?;?;4;41.1
?;Male;4.0;?;?;74.7;?;6;?;?;77.8
20;Female;4.8;?;?;80.6;?;5;?;2;63.4
?;?;0.5;0.8;?;97.9;?;4;?;?;43.9
?;Female;?;1.0;?;72.6;4.5;?;?;?;81.3
22;?;?;2.9;?;97.5;?;0;?;?;?
?;?;6.0;3.6;?;?;7.1;0;High School;3;87.9
20;Male;4.1;2.0;1.0;90.4;5.4;5;Bachelor;?;80.9
22;Male;?;?;?;92.2;4.8;3;Bachelor;7;?
21;?;?;?;?;?;?;?;High School;?;65.6
?;?;?;?;?;?;?;?;?;?;74.0
?;?;2.1;1.2;3.1;88.8;7.5;4;Master;3;?
?;?;3.8;3.3;2.5;?;7.6;5;Bachelor;?;74.3
?;?;1.4;?;3.9;?;?;?;?;4;32.8
22;?;3.3;0.4;?;?;9.1;6;High School;4;?
22;Female;?;1.9;2.1;93.3;?;4;?;?;?
23;Female;5.4;?;2.5;?;6.0;?;?;2;77.5
24;Male;5.1;2.9;?;64.3;6.5;?;?;?;86.5
23;?;?;?;?;?;8.3;?;High School;?;76.9
?;Female;1.9;1.7;2.8;96.2;?;?;?;?;?
?;?;3.0;?;2.6;?;5.5;0;?;?;?
?;Female;?;?;?;?;?;?;?;1;?
24;Female;3.8;?;1.9;72.8;6.9;3;?;?;58.3
21;?;?;3.1;2.4;73.8;8.3;?;High School;?;?
24;Male;?;0.4;0.9;92.1;?;6;?;6;87.9
21;?;?;1.7;?;85.2;?;?;?;?;60.5
18;Male;?;3.9;0.0;83.6;9.7;?;High School;2;?
23;?;?;1.3;?;80.8;?;?;?;?;77.0
?;?;2.3;?;?;?;6.6;2;Bachelor;?;61.7
?;Male;1.5;3.1;3.5;?;?;?;?;3;44.0
18;?;?;3.4;?;?;6.1;?;High School;?;?
17;Female;?;2.2;?;71.6;?;?;Bachelor;?;?
20;Male;?;?;?;?;?;?;?;2;?
?;Male;?;?;?;83.0;6.2;?;High School;?;?
?;?;4.1;?;3.4;?;?;?;?;10;81.6
21;Female;7.2;3.7;0.0;100.0;7.8;6;?;?;?
?;Female;?;?;3.2;?;7.5;?;Bachelor;?;74.0
?;?;4.8;?;2.2;?;?;?;?;?;?
?;Male;3.6;?;?;?;7.2;2;?;?;70.7
?;Male;3.4;?;0.6;82.8;?;4;?;?;?
?;?;?;3.0;?;91.1;6.7;1;?;4;67.6
17;Male;?;?;?;69.4;?;6;Bachelor;2;?
23;?;?;?;?;?;?;?;Master;?;?
17;Male;?;?;?;?;?;?;?;6;83.5
?;?;?;?;?;?;5.0;6;High School;?;?
?;Male;?;?;?;95.4;?;6;?;7;96.2
20;?;3.2;2.0;2.0;?;4.9;4;Bachelor;4;65.4
