?;?;0.0;?;1.1;No;85.0;8.0;Fair;6;Master;Average;8;Yes;56.2
20;Female;6.9;2.8;2.3;No;97.3;4.6;Good;6;High School;Average;8;No;100.0
21;Male;1.4;3.1;1.3;No;94.8;8.0;Poor;?;High School;?;1;No;34.3
23;Female;1.0;3.9;1.0;No;71.0;9.2;Poor;4;?;Good;1;?;26.8
?;Female;?;4.4;0.5;No;?;4.9;Fair;3;Master;Good;1;No;66.4
24;Male;7.2;1.3;0.0;?;82.9;7.4;Fair;1;Master;Average;4;No;100.0
?;Female;5.6;1.5;1.4;Yes;85.8;6.5;?;2;Master;Poor;4;?;89.8
?;Female;4.3;?;2.0;Yes;77.7;4.6;?;0;?;Average;8;?;72.6
23;Female;4.4;?;1.7;No;100.0;7.1;Good;3;?;?;?;No;78.9
18;Female;4.8;?;?;No;95.4;7.5;Good;5;Bachelor;Good;?;Yes;100.0
23;Male;3.9;2.4;2.5;No;71.7;7.9;Fair;?;Bachelor;?;1;No;74.4
19;Female;3.7;2.1;0.4;Yes;81.1;?;?;1;Bachelor;Good;9;?;76.9
19;?;3.4;2.7;2.7;No;89.3;?;Fair;4;Bachelor;Good;10;No;75.8
?;Male;2.4;1.5;0.7;No;87.4;6.7;Poor;6;?;?;9;?;78.9
21;Male;3.1;?;1.0;?;97.5;6.5;Good;?;High School;Average;7;No;74.0
20;Male;1.0;?;0.2;No;?;5.6;Poor;?;High School;Poor;8;Yes;55.2
24;Female;3.4;2.7;1.2;No;94.7;7.5;Poor;0;?;?;1;Yes;70.8
?;Other;?;?;2.9;?;88.3;7.1;Good;2;High School;Good;5;?;43.9
19;Male;1.8;?;2.4;No;71.1;7.5;Fair;?;High School;Average;2;No;45.3
22;Female;3.8;2.3;?;?;83.0;?;Good;3;Master;?;1;No;58.5
?;Male;5.6;?;?;No;95.6;7.2;Fair;1;?;Good;3;No;82.5
18;Other;?;2.3;0.6;No;84.5;?;?;?;?;?;7;No;98.7
24;Female;1.1;4.1;1.4;?;?;9.0;Fair;?;Bachelor;Good;1;No;43.7
20;Female;?;0.0;?;Yes;81.8;5.5;Fair;4;?;Average;2;No;54.9
22;Male;4.9;4.3;3.3;No;?;?;Fair;?;High School;Average;?;?;69.9
22;Male;2.0;?;0.5;?;83.8;6.5;?;4;Bachelor;Poor;4;No;73.5
18;Male;3.2;2.2;2.8;Yes;88.1;4.8;Fair;5;?;Average;3;No;?
?;?;4.3;2.0;?;Yes;78.4;8.1;Good;5;High School;Poor;3;Yes;82.8
20;Female;?;3.2;?;?;82.6;6.7;Poor;6;High School;?;10;Yes;75.7
21;Female;3.7;0.6;1.3;No;75.6;?;?;2;Master;?;5;No;70.6
17;?;?;3.1;2.6;Yes;96.2;?;Fair;?;Bachelor;Average;3;Yes;?
20;?;2.6;4.9;?;No;82.1;?;Good;3;?;Good;7;No;52.1
?;?;?;?;0.1;No;100.0;7.7;Fair;1;High School;Good;4;No;51.2
21;Female;4.2;1.7;0.0;Yes;84.2;?;Good;1;Bachelor;Average;3;No;72.6
20;Female;?;3.0;2.6;No;?;?;Fair;3;High School;Good;4;No;70.7
17;Male;4.3;2.5;0.0;Yes;64.1;3.9;Good;0;High School;?;2;No;59.4
17;Male;3.8;?;1.4;No;70.3;7.0;Poor;0;Bachelor;Good;1;No;58.1
19;Male;5.5;3.1;2.3;?;71.3;5.7;Good;1;High School;Average;?;No;82.3
19;Female;3.7;4.7;2.0;No;98.8;8.5;Good;?;?;?;?;No;69.7
?;Female;2.9;2.3;2.3;?;86.2;7.2;Good;6;Bachelor;Average;1;No;66.0
18;Male;3.7;3.4;2.0;No;?;6.8;Fair;3;High School;?;1;Yes;63.5
24;Female;?;0.9;3.2;No;62.8;7.1;?;0;Bachelor;Good;2;No;65.7
20;Female;3.6;1.4;0.8;No;73.0;5.3;?;?;High School;Poor;9;No;78.5
20;Male;?;3.1;1.1;No;?;8.4;Fair;1;Bachelor;?;?;Yes;?
?;Male;2.4;4.3;1.0;No;87.9;8.9;Poor;5;High School;Average;?;Yes;?
?;Female;1.4;2.1;2.8;No;?;8.4;Fair;3;Bachelor;Good;?;No;52.6
22;Female;?;2.5;2.3;No;100.0;?;Poor;5;High School;Average;1;No;96.5
23;Female;1.6;1.0;3.1;No;82.8;?;Fair;4;Master;?;10;Yes;62.0
22;Female;2.5;?;?;No;85.7;6.5;Poor;0;High School;Average;?;No;59.7
19;Female;?;3.6;3.6;No;86.9;7.0;Fair;6;?;Average;1;No;48.4
20;Female;4.8;2.0;3.5;?;100.0;6.0;Good;?;Bachelor;Good;7;Yes;?
?;Female;3.1;?;2.6;Yes;?;7.1;?;5;?;Good;10;No;?
?;Male;5.4;2.8;3.8;No;91.8;?;Good;2;High School;Good;8;No;87.2
24;Male;2.5;2.0;?;No;83.9;?;Good;6;Bachelor;Average;8;No;?
17;Male;3.9;2.4;1.2;No;90.7;7.1;Good;1;?;?;7;Yes;75.2
19;Female;2.2;5.0;1.0;No;78.4;?;Poor;5;Master;?;2;Yes;46.4
21;?;6.7;?;2.6;No;84.5;6.7;Good;3;Master;Average;5;Yes;97.1
19;?;?;2.1;0.6;?;92.1;7.9;Fair;1;High School;Average;4;No;?
23;?;4.0;1.7;2.6;No;100.0;5.0;Fair;4;Bachelor;?;5;?;?
21;?;4.5;3.4;3.3;Yes;93.1;7.1;Good;6;High School;Good;10;No;94.7
17;?;4.1;2.3;2.6;Yes;76.5;5.1;?;?;Bachelor;?;9;No;?
23;Male;3.2;1.7;?;?;80.8;5.2;?;?;High School;?;4;Yes;68.6
18;Female;3.3;4.1;0.7;No;80.5;5.7;Poor;0;Master;Good;8;No;69.6
20;Male;3.6;4.2;?;No;?;5.4;Good;4;Bachelor;?;?;No;66.5
17;Male;3.3;1.8;3.2;No;81.7;?;Poor;0;Master;?;?;?;62.2
?;?;4.9;0.3;2.7;?;92.3;?;?;0;Bachelor;Poor;6;?;82.1
22;Male;?;3.7;1.8;?;72.3;?;Poor;6;Master;Average;5;No;100.0
18;Female;?;1.7;1.3;No;95.5;6.1;?;2;Bachelor;Good;2;Yes;?
?;?;1.4;3.4;0.0;?;?;?;Fair;0;?;Poor;10;Yes;55.1
17;?;3.4;0.1;0.6;No;77.7;?;?;1;High School;?;4;Yes;77.1
?;Female;7.4;3.6;3.9;No;83.6;5.5;?;?;High School;Average;7;Yes;97.7
18;Female;6.0;3.4;2.0;?;92.3;7.0;Fair;?;Bachelor;Good;9;Yes;99.9
20;Male;6.0;?;2.9;No;85.1;6.7;?;5;Bachelor;Average;?;Yes;100.0
?;?;?;?;?;No;82.6;7.8;Fair;1;Bachelor;Poor;1;?;57.2
23;Female;4.4;2.0;?;Yes;85.8;7.1;Good;4;Master;?;5;No;77.3
20;Male;?;3.3;2.8;?;79.9;?;Good;3;Master;Average;7;No;91.6
23;Male;2.9;2.6;?;?;64.0;9.1;?;6;High School;Good;8;No;70.7
20;Other;3.2;3.2;?;No;100.0;6.7;Good;5;High School;?;2;No;57.6
21;Female;2.6;4.9;0.0;Yes;86.6;6.3;Fair;6;High School;Poor;4;No;?
24;Male;2.0;0.6;?;No;89.0;7.7;Poor;?;?;Good;2;?;50.5
23;Female;2.5;?;1.6;No;84.4;6.8;Fair;5;Bachelor;?;4;No;51.3
19;?;1.7;2.6;2.6;No;77.6;7.0;Good;4;Bachelor;Good;6;?;53.5
?;?;3.6;1.4;2.3;No;83.1;9.5;?;5;?;Poor;6;No;?
17;Male;2.3;0.9;1.0;No;69.0;?;Fair;1;Master;Average;2;Yes;47.2
20;Male;3.9;?;2.1;?;100.0;6.1;Poor;6;?;Good;?;No;73.4
18;Male;1.2;3.6;0.0;No;72.7;6.6;?;4;High School;Average;4;Yes;41.1
?;?;?;2.3;2.5;No;?;7.8;?;6;Bachelor;Good;1;No;77.8
20;?;4.8;4.3;2.1;No;80.6;4.7;Fair;5;?;?;?;No;?
