23;?;?;1.2;1.1;No;?;?;?;6;?;Average;8;?;56.2
?;?;6.9;?;?;?;97.3;?;?;?;?;?;8;?;100.0
?;Male;?;?;1.3;No;94.8;?;?;?;?;Poor;1;?;34.3
?;Female;1.0;3.9;1.0;No;71.0;?;?;?;Master;?;?;?;26.8
19;Female;5.0;4.4;0.5;No;90.9;4.9;Fair;3;Master;Good;1;No;66.4
24;Male;?;?;?;No;?;?;Fair;?;?;Average;4;?;?
21;?;5.6;1.5;?;?;?;?;?;?;Master;?;?;No;?
?;?;4.3;?;2.0;?;?;?;Fair;0;Bachelor;?;?;?;72.6
?;?;?;2.2;1.7;?;?;7.1;?;3;?;?;?;?;?
18;Female;4.8;?;?;No;?;?;?;5;Bachelor;Good;?;?;100.0
?;?;?;2.4;?;?;71.7;7.9;?;2;Bachelor;?;?;?;?
?;?;3.7;?;?;Yes;81.1;4.5;Fair;1;Bachelor;?;9;No;76.9
?;?;?;?;2.7;?;89.3;?;?;4;?;Good;?;No;?
?;Male;?;?;?;No;?;6.7;?;?;?;Average;9;?;?
?;?;?;5.0;?;No;?;?;?;?;High School;Average;7;?;?
?;?;?;0.6;?;No;?;?;Poor;?;?;Poor;8;?;55.2
?;?;3.4;2.7;?;?;?;?;?;0;High School;?;?;?;?
24;Other;?;4.9;?;Yes;88.3;7.1;?;?;High School;Good;?;No;?
?;?;?;?;2.4;?;?;?;?;1;High School;?;2;?;45.3
22;?;3.8;2.3;2.9;No;?;?;Good;3;Master;?;?;?;58.5
?;Male;?;2.1;?;No;95.6;7.2;Fair;?;?;Good;3;No;?
18;Other;4.9;2.3;0.6;No;84.5;6.0;?;3;High School;Average;?;?;?
?;Female;1.1;?;1.4;?;?;9.0;?;6;Bachelor;?;1;?;?
?;?;?;?;?;Yes;81.8;?;?;?;Bachelor;Average;?;?;54.9
22;Male;?;4.3;?;No;?;9.0;?;1;High School;Average;?;?;69.9
?;Male;2.0;0.8;?;No;83.8;6.5;Good;4;?;Poor;?;?;?
?;Male;?;?;2.8;Yes;88.1;?;?;?;Bachelor;?;3;No;71.1
?;Male;?;2.0;2.8;Yes;?;?;?;?;?;?;?;?;82.8
20;Female;2.0;?;?;Yes;82.6;?;Poor;6;?;Poor;?;Yes;75.7
?;Female;?;0.6;1.3;?;75.6;7.5;?;2;?;?;?;?;?
?;?;1.5;3.1;2.6;Yes;?;?;?;?;Bachelor;Average;?;Yes;51.3
20;?;2.6;4.9;?;?;?;6.9;?;3;?;Good;?;No;52.1
?;?;1.1;?;?;No;100.0;7.7;?;?;?;Good;?;?;51.2
?;?;4.2;1.7;?;?;84.2;6.5;Good;1;Bachelor;Average;3;?;72.6
20;Female;?;?;2.6;?;74.9;7.3;Fair;?;?;Good;4;?;?
?;Male;4.3;?;0.0;Yes;?;?;Good;?;High School;?;?;No;?
?;Male;3.8;1.7;?;No;?;7.0;?;0;?;?;?;No;?
19;?;5.5;3.1;?;No;71.3;?;?;1;?;Average;3;?;82.3
19;?;?;?;?;?;?;8.5;Good;6;?;?;?;No;?
23;?;2.9;?;?;?;?;7.2;Good;?;Bachelor;?;1;No;66.0
?;Male;3.7;3.4;2.0;?;?;?;Fair;3;High School;?;1;?;63.5
?;?;4.3;0.9;3.2;No;62.8;7.1;Poor;?;Bachelor;?;?;?;?
?;?;?;?;?;No;73.0;5.3;?;?;?;?;?;?;78.5
20;Male;?;3.1;?;?;93.9;?;Fair;1;?;Average;5;?;?
?;Male;2.4;4.3;1.0;?;?;8.9;Poor;5;High School;?;?;?;?
?;?;1.4;2.1;2.8;No;?;8.4;?;?;Bachelor;?;?;No;?
22;?;6.1;?;?;?;100.0;?;?;?;High School;?;1;No;?
23;Female;?;?;3.1;?;?;?;Fair;?;Master;?;?;Yes;?
?;?;?;?;0.5;No;85.7;?;Poor;0;?;Average;5;No;59.7
19;?;2.4;?;?;?;86.9;7.0;Fair;?;?;?;?;?;48.4
?;?;?;?;3.5;No;100.0;?;?;?;Bachelor;?;7;?;?
?;?;?;?;2.6;?;?;?;Fair;?;High School;Good;?;No;68.1
?;?;?;2.8;3.8;No;?;?;Good;?;?;?;?;No;87.2
?;Male;2.5;2.0;?;No;83.9;5.3;Good;?;Bachelor;Average;8;No;?
?;?;?;2.4;1.2;No;?;7.1;?;?;Bachelor;?;7;Yes;75.2
?;?;2.2;5.0;1.0;?;?;7.5;Poor;?;Master;?;?;Yes;46.4
?;Female;6.7;?;2.6;No;84.5;6.7;Good;3;Master;?;5;Yes;?
?;?;1.7;?;0.6;?;92.1;?;?;?;High School;Average;?;No;?
23;?;?;?;?;No;?;?;?;?;Bachelor;?;?;No;?
?;Male;4.5;3.4;3.3;?;93.1;?;Good;6;?;Good;?;?;94.7
17;Male;?;?;2.6;Yes;?;5.1;Fair;?;?;Average;9;?;?
?;?;3.2;1.7;2.1;No;80.8;5.2;?;3;High School;?;4;Yes;?
?;?;3.3;4.1;0.7;No;?;?;?;?;Master;?;8;No;69.6
20;Male;3.6;?;0.9;No;?;5.4;?;4;Bachelor;Average;8;?;?
?;Male;3.3;1.8;3.2;No;?;5.8;Poor;0;?;Good;2;?;62.2
20;Female;?;0.3;?;Yes;92.3;?;Good;?;Bachelor;Poor;?;?;82.1
?;?;?;3.7;?;No;?;?;Poor;6;Master;Average;?;?;?
?;?;?;1.7;?;No;?;?;Poor;?;Bachelor;?;?;?;?
18;Female;?;3.4;?;?;?;?;?;?;?;Poor;10;Yes;55.1
?;?;3.4;0.1;?;?;77.7;7.9;Fair;1;?;Average;?;Yes;?
?;?;7.4;3.6;?;No;83.6;5.5;Fair;3;High School;Average;7;Yes;?
?;Female;?;?;2.0;?;?;?;?;?;Bachelor;Good;9;?;?
?;?;?;2.5;?;?;?;6.7;Poor;?;Bachelor;Average;10;Yes;100.0
?;Female;2.7;1.4;0.4;?;82.6;?;Fair;1;Bachelor;Poor;1;No;?
?;Female;4.4;?;?;?;85.8;?;?;4;Master;?;?;?;77.3
?;?;?;?;?;Yes;79.9;?;?;3;Master;?;7;No;91.6
23;Male;2.9;2.6;1.8;No;?;9.1;?;6;High School;?;?;No;?
20;Other;3.2;3.2;?;No;100.0;6.7;?;?;High School;Poor;2;?;?
21;Female;?;?;0.0;Yes;86.6;?;Fair;6;?;Poor;?;?;?
24;?;2.0;0.6;?;No;?;7.7;?;6;High School;Good;2;?;50.5
23;?;?;?;?;?;84.4;6.8;?;?;Bachelor;?;?;No;?
?;?;1.7;?;?;?;77.6;?;Good;?;Bachelor;?;6;?;53.5
?;?;?;1.4;?;?;?;9.5;Good;?;?;?;6;?;?
17;?;?;?;?;No;?;?;?;1;?;?;?;Yes;?
20;Male;?;2.3;2.1;?;?;6.1;?;?;Bachelor;Good;4;No;73.4
?;?;1.2;3.6;?;?;72.7;?;?;4;?;Average;?;Yes;41.1
?;Male;4.0;?;2.5;?;74.7;?;Fair;?;Bachelor;?;?;?;77.8
?;Female;4.8;?;?;No;?;4.7;?;5;High School;?;?;?;?
?;Male;0.5;0.8;?;Yes;97.9;4.1;?;?;?;Good;?;?;?
?;?;5.3;1.0;2.2;No;72.6;4.5;Fair;0;?;Average;8;?;81.3
22;?;?;?;2.0;?;?;6.0;Good;0;High School;?;?;?;?
?;?;6.0;3.6;0.8;No;92.3;?;Good;?;High School;Good;?;No;87.9
?;?;4.1;2.0;1.0;No;?;?;Good;?;?;Average;?;?;80.9
22;?;?;?;3.1;No;?;4.8;Good;?;Bachelor;?;7;Yes;63.9
21;?;3.4;2.7;?;?;?;?;Good;1;?;Good;?;?;65.6
18;Male;3.6;3.0;?;No;?;4.5;?;?;?;Average;?;No;74.0
?;?;2.1;?;?;No;88.8;7.5;?;?;?;Average;?;?;50.4
18;?;3.8;?;?;?;?;7.6;Good;5;?;Good;7;?;?
18;?;1.4;?;3.9;Yes;?;?;?;?;High School;?;?;Yes;32.8
22;?;3.3;0.4;?;?;?;?;Good;?;High School;Good;?;?;82.3
?;Female;2.4;?;2.1;No;93.3;?;?;4;?;?;9;Yes;60.0
?;Female;5.4;2.4;2.5;?;95.7;6.0;Fair;2;High School;Good;2;No;77.5
?;?;5.1;2.9;?;No;64.3;?;?;3;Bachelor;Average;?;?;?
