23;?;0.0;1.2;1.1;No;85.0;8.0;Fair;6;Master;Average;?;Yes;?
20;Female;6.9;2.8;2.3;No;97.3;4.6;?;6;High School;?;8;?;100.0
?;Male;?;3.1;1.3;No;94.8;?;?;?;High School;Poor;1;No;34.3
23;?;1.0;3.9;?;No;71.0;?;Poor;?;Master;?;1;Yes;26.8
19;Female;5.0;?;?;?;90.9;4.9;?;3;?;?;1;No;?
24;?;?;1.3;?;No;?;7.4;Fair;1;Master;Average;?;?;?
21;Female;?;1.5;1.4;Yes;?;6.5;Good;2;Master;Poor;4;?;?
21;?;4.3;?;2.0;Yes;?;4.6;Fair;?;?;Average;8;No;72.6
?;?;?;?;?;?;?;?;Good;3;?;Good;?;?;?
18;Female;?;3.1;?;?;95.4;7.5;?;5;Bachelor;Good;10;Yes;100.0
23;Male;?;2.4;2.5;?;71.7;7.9;Fair;?;Bachelor;Average;1;No;74.4
19;Female;3.7;?;0.4;?;81.1;4.5;Fair;?;Bachelor;Good;9;No;76.9
19;Female;3.4;?;?;No;?;?;Fair;?;?;?;?;No;75.8
24;Male;2.4;?;?;No;87.4;6.7;Poor;?;?;Average;9;No;78.9
?;Male;3.1;?;1.0;?;97.5;6.5;?;6;High School;Average;7;No;74.0
?;Male;1.0;?;?;?;92.9;?;?;3;?;Poor;8;?;?
24;Female;3.4;2.7;?;No;?;?;Poor;?;High School;Average;?;Yes;?
24;?;2.0;?;?;?;88.3;?;?;2;?;Good;5;No;43.9
19;Male;?;2.5;2.4;No;71.1;7.5;Fair;1;High School;?;2;No;45.3
22;?;?;?;?;No;?;6.4;Good;?;Master;Good;1;?;58.5
?;?;5.6;?;?;No;?;7.2;Fair;1;High School;?;3;No;82.5
?;Other;?;?;0.6;No;?;6.0;?;3;High School;?;?;?;?
?;Female;?;?;1.4;Yes;?;9.0;?;6;Bachelor;?;1;?;43.7
?;?;?;?;0.9;?;?;?;Fair;4;Bachelor;Average;2;?;?
22;?;?;4.3;3.3;?;74.7;?;Fair;1;High School;Average;?;Yes;?
?;Male;2.0;0.8;0.5;No;83.8;6.5;Good;?;?;?;?;No;73.5
18;?;3.2;2.2;2.8;Yes;?;4.8;Fair;5;Bachelor;Average;?;?;?
?;?;4.3;2.0;2.8;Yes;78.4;?;?;?;?;Poor;?;Yes;?
20;?;?;?;3.8;?;82.6;6.7;Poor;6;High School;?;10;?;?
21;?;3.7;?;1.3;No;75.6;?;Fair;2;?;?;5;No;70.6
17;Other;?;3.1;?;?;96.2;8.0;?;?;Bachelor;Average;3;Yes;?
20;Other;?;?;?;?;?;?;Good;3;?;Good;7;No;52.1
22;?;1.1;?;0.1;?;100.0;?;?;1;High School;Good;4;No;51.2
21;Female;4.2;1.7;?;?;?;6.5;?;?;?;Average;?;?;72.6
20;?;?;3.0;2.6;No;?;7.3;?;3;?;?;4;No;70.7
17;Male;4.3;2.5;0.0;Yes;64.1;3.9;Good;0;?;?;2;No;59.4
?;Male;?;?;?;?;?;7.0;Poor;0;?;?;1;?;58.1
?;?;?;3.1;2.3;?;71.3;5.7;?;1;?;Average;3;No;?
19;Female;3.7;?;?;No;98.8;8.5;?;6;Bachelor;Good;?;No;69.7
?;Female;2.9;2.3;?;No;86.2;7.2;Good;?;Bachelor;?;1;No;?
18;Male;3.7;?;2.0;No;88.9;6.8;Fair;3;High School;?;?;?;63.5
24;?;?;?;?;No;62.8;?;?;?;?;Good;?;No;65.7
20;Female;3.6;?;0.8;?;73.0;5.3;Good;?;High School;Poor;?;No;78.5
20;Male;?;?;1.1;No;93.9;8.4;?;1;Bachelor;Average;?;?;75.1
?;Male;2.4;4.3;1.0;?;?;8.9;?;5;High School;Average;?;?;?
22;?;1.4;?;2.8;No;90.6;?;?;?;Bachelor;Good;?;No;52.6
22;?;6.1;?;?;No;?;5.8;Poor;5;?;Average;1;?;96.5
23;Female;?;1.0;?;?;?;?;Fair;4;?;?;10;Yes;62.0
22;Female;?;?;?;No;85.7;6.5;?;0;High School;?;?;?;59.7
19;?;?;3.6;3.6;No;86.9;?;?;?;High School;?;1;No;48.4
?;Female;?;2.0;?;No;100.0;6.0;?;?;Bachelor;Good;7;Yes;70.6
23;Female;3.1;1.9;2.6;Yes;64.0;7.1;Fair;5;High School;?;10;No;68.1
20;?;?;2.8;?;No;91.8;?;Good;2;High School;Good;?;?;87.2
?;Male;2.5;2.0;0.0;No;?;?;Good;?;?;?;8;?;66.7
17;Male;?;2.4;1.2;No;90.7;?;?;?;Bachelor;Average;7;?;?
19;Female;2.2;?;1.0;?;78.4;?;Poor;5;Master;Average;?;?;46.4
21;Female;?;?;2.6;No;84.5;?;Good;?;Master;Average;?;Yes;97.1
19;?;1.7;2.1;0.6;?;92.1;7.9;?;1;High School;Average;?;No;61.2
23;Male;4.0;1.7;?;No;?;?;Fair;?;Bachelor;Good;5;No;75.0
21;Male;?;?;3.3;Yes;?;?;Good;?;?;?;10;?;94.7
?;?;4.1;?;2.6;Yes;76.5;?;?;3;Bachelor;Average;9;No;77.6
?;?;3.2;1.7;?;No;?;?;Good;3;?;?;4;?;68.6
18;?;3.3;4.1;0.7;No;80.5;5.7;Poor;?;?;Good;8;No;?
?;Male;3.6;4.2;?;No;67.0;5.4;?;?;?;Average;8;No;66.5
?;?;3.3;1.8;3.2;No;?;5.8;Poor;0;?;Good;2;No;?
20;?;?;0.3;2.7;?;?;6.2;Good;0;Bachelor;Poor;?;?;82.1
22;?;?;3.7;?;No;?;7.5;Poor;?;?;Average;?;?;100.0
?;Female;2.7;?;1.3;No;95.5;?;?;?;?;Good;?;Yes;?
18;?;1.4;?;0.0;No;?;?;?;0;?;Poor;10;Yes;?
17;Male;?;?;0.6;?;?;7.9;?;?;High School;?;4;?;?
18;Female;?;?;?;?;83.6;?;Fair;?;?;?;7;Yes;97.7
18;Female;?;?;?;Yes;92.3;?;Fair;0;?;Good;9;Yes;?
20;?;6.0;?;?;No;85.1;?;?;?;Bachelor;Average;?;?;100.0
20;Female;2.7;1.4;0.4;No;82.6;?;Fair;?;Bachelor;?;?;No;57.2
?;?;4.4;?;2.0;Yes;85.8;?;Good;4;Master;Good;?;No;?
20;?;5.9;3.3;?;Yes;?;?;Good;3;Master;Average;7;No;?
?;Male;2.9;2.6;1.8;?;64.0;9.1;Good;6;High School;?;8;?;?
20;?;3.2;?;5.0;?;100.0;?;?;5;?;Poor;?;No;57.6
21;Female;?;4.9;0.0;Yes;?;6.3;Fair;?;High School;Poor;?;No;?
24;Male;2.0;0.6;3.0;?;?;?;Poor;6;?;?;?;Yes;50.5
?;Female;?;?;1.6;No;?;6.8;Fair;5;Bachelor;?;?;No;51.3
19;?;?;2.6;2.6;No;77.6;7.0;Good;4;Bachelor;Good;6;No;?
22;?;3.6;?;?;No;83.1;9.5;?;5;Bachelor;Poor;?;No;79.2
17;Male;2.3;0.9;1.0;?;69.0;6.2;?;?;?;?;2;Yes;?
20;Male;3.9;2.3;2.1;?;100.0;6.1;Poor;?;?;?;?;No;?
18;Male;1.2;3.6;?;No;72.7;?;Poor;?;?;?;4;Yes;41.1
?;Male;4.0;?;2.5;?;74.7;?;Fair;6;Bachelor;?;?;No;?
20;Female;4.8;?;2.1;No;?;?;Fair;5;High School;?;?;No;?
?;Male;0.5;0.8;2.5;Yes;?;?;Poor;4;High School;Good;3;No;?
22;Female;5.3;?;?;No;72.6;?;?;0;High School;?;?;No;81.3
?;?;?;?;2.0;?;97.5;6.0;Good;0;High School;Good;6;?;?
?;?;?;?;0.8;No;92.3;?;Good;0;High School;?;3;?;?
?;Male;?;?;1.0;?;90.4;5.4;Good;5;Bachelor;Average;?;?;?
?;Male;2.4;0.0;3.1;No;92.2;4.8;Good;?;?;Good;7;Yes;?
?;Male;?;2.7;?;?;100.0;?;?;?;?;Good;6;No;?
18;Male;?;3.0;?;No;?;4.5;?;6;Bachelor;Average;?;No;?
20;Male;2.1;?;3.1;No;88.8;7.5;?;4;?;Average;3;No;50.4
18;Male;?;3.3;2.5;?;90.0;7.6;Good;5;Bachelor;?;7;No;?
?;?;?;?;3.9;Yes;?;?;Good;?;High School;Average;4;Yes;?
22;?;?;0.4;0.8;No;83.3;?;Good;6;High School;?;4;Yes;82.3
?;Female;2.4;1.9;2.1;No;93.3;?;Poor;?;High School;?;9;Yes;60.0
23;Female;?;2.4;2.5;?;?;6.0;Fair;?;High School;Good;2;?;77.5
?;?;?;2.9;?;?;64.3;?;Fair;3;Bachelor;Average;9;?;?
?;Female;4.4;1.9;?;No;84.8;8.3;?;1;High School;Average;?;No;?
?;Female;?;?;?;No;96.2;4.9;Fair;1;Bachelor;Poor;6;?;43.9
22;Male;?;2.5;2.6;?;83.1;5.5;Fair;0;?;?;4;No;51.3
23;Female;5.3;?;0.8;No;92.3;8.2;Fair;?;?;Average;?;No;83.3
24;?;3.8;3.3;1.9;No;72.8;?;?;?;Bachelor;Good;2;Yes;58.3
21;Female;3.0;?;?;?;73.8;8.3;Fair;?;High School;?;7;No;?
?;Male;?;?;0.9;No;92.1;6.6;?;6;Bachelor;?;6;No;?
21;Male;?;1.7;?;?;?;7.7;Poor;?;?;Good;?;?;60.5
18;Male;?;?;?;No;83.6;?;Poor;?;High School;Good;2;?;84.8
23;?;4.9;1.3;2.8;No;80.8;?;?;?;Bachelor;Average;4;?;?
?;?;2.3;1.9;0.1;No;81.9;6.6;Fair;2;Bachelor;?;?;No;61.7
24;?;1.5;?;3.5;No;95.5;?;?;0;?;?;?;No;44.0
18;Male;0.7;?;1.4;Yes;81.6;6.1;?;1;?;Poor;8;No;42.4
17;?;4.3;2.2;?;?;?;9.4;?;5;Bachelor;Good;?;?;?
20;Male;?;1.8;?;No;92.4;6.7;?;0;High School;Good;2;?;48.7
