?;Sammamish;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
King;Snoqualmie;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;5.0
Spokane;Spokane;WA;2021;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;3.0
Pacific;Ocean Park;WA;2015;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;84;19.0
Clark;?;WA;2021;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);?;25;17.0
King;?;?;2022;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;33.0
King;?;WA;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;37.0
Whatcom;Bellingham;WA;?;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;40.0
?;Olympia;WA;2023;TESLA;MODEL X;Battery Electric Vehicle (BEV);?;0;?
Snohomish;Bothell;WA;2017;?;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;1.0
Grant;Mattawa;WA;2023;LINCOLN;AVIATOR;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;13.0
King;Seattle;WA;2018;HONDA;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;47;36.0
Snohomish;Marysville;WA;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;38.0
Benton;Richland;WA;2023;?;IX;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;8.0
King;Kirkland;WA;2021;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;48.0
King;?;?;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
King;Seattle;WA;2023;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
Whitman;St John;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;9.0
?;Duvall;WA;2023;TESLA;MODEL 3;?;?;0;5.0
King;Tukwila;?;?;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;11.0
King;Seattle;WA;2013;TOYOTA;PRIUS PLUG-IN;Plug-in Hybrid Electric Vehicle (PHEV);?;6;46.0
?;Chelan;WA;2023;RIVIAN;R1T;?;Eligibility unknown as battery range has not been researched;?;12.0
Pierce;Gig Harbor;WA;2021;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
King;Seattle;WA;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;37.0
King;Kirkland;WA;2020;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;266;?
?;Seattle;?;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;43.0
Pierce;Puyallup;WA;?;KIA;NIRO;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;Marysville;WA;2016;TESLA;?;?;?;200;?
King;Redmond;?;2013;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;48.0
?;Seattle;WA;2021;TOYOTA;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;?
Snohomish;?;WA;2016;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;39.0
King;?;WA;?;FORD;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;?;48.0
King;Redmond;WA;2018;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;?
?;Renton;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;11.0
King;Seatac;WA;2023;CHEVROLET;BOLT EUV;?;Eligibility unknown as battery range has not been researched;0;33.0
?;?;WA;2019;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;150;?
King;Seattle;WA;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;46.0
Skagit;Mount Vernon;?;2022;?;SORENTO;Plug-in Hybrid Electric Vehicle (PHEV);?;32;10.0
Spokane;Medical Lake;WA;2019;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;6.0
?;Sammamish;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;?
King;Bellevue;WA;2023;JEEP;GRAND CHEROKEE;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;41.0
Snohomish;Lynnwood;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;215;21.0
Pierce;Tacoma;WA;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;27.0
?;Lake Stevens;WA;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;44.0
King;Seattle;WA;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;Seattle;WA;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
Spokane;Spokane;WA;2018;HONDA;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;47;3.0
Snohomish;Snohomish;?;2017;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;1.0
Kitsap;Poulsbo;WA;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;23.0
Clark;Vancouver;WA;2023;CHEVROLET;?;?;?;0;49.0
King;Redmond;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;48.0
King;Bellevue;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;41.0
?;Kent;WA;2023;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;33.0
Pierce;?;WA;2018;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;27.0
Snohomish;?;WA;2023;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;39.0
King;Seattle;WA;2013;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Redmond;WA;2022;TESLA;MODEL X;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
King;Issaquah;WA;2023;FORD;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;0;5.0
?;Kenmore;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;?
Snohomish;Lynnwood;WA;2023;?;KONA ELECTRIC;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;21.0
Snohomish;?;WA;2022;TESLA;?;Battery Electric Vehicle (BEV);?;0;38.0
Benton;?;?;2023;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;16.0
King;Seattle;WA;2012;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;35;37.0
Spokane;?;WA;2022;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Benton;Kennewick;WA;2015;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;8.0
King;Kirkland;WA;?;?;X3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;45.0
King;?;WA;2021;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;41.0
Kitsap;?;WA;2019;BMW;530E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;16;23.0
King;Auburn;?;2019;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;31.0
Pierce;Gig Harbor;WA;2017;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;26.0
Thurston;Olympia;?;2020;CHRYSLER;PACIFICA;?;Clean Alternative Fuel Vehicle Eligible;32;22.0
?;Seattle;?;2021;BMW;330E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;22;43.0
Kitsap;Port Orchard;?;2023;FORD;F-150;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Snohomish;Snohomish;WA;?;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;44.0
Spokane;Valleyford;?;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;?
Snohomish;?;WA;?;VOLVO;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;32.0
Island;Coupeville;WA;2018;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;151;10.0
King;Seattle;WA;?;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;151;37.0
Snohomish;?;WA;2021;NISSAN;?;?;Eligibility unknown as battery range has not been researched;0;?
King;Seattle;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;36.0
King;Seattle;WA;2017;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;210;43.0
King;Kirkland;WA;?;?;LEAF;Battery Electric Vehicle (BEV);?;?;?
King;Woodinville;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
Spokane;Spokane;WA;2013;CHEVROLET;VOLT;?;Clean Alternative Fuel Vehicle Eligible;?;?
