?;Sammamish;?;2021;?;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
King;Snoqualmie;WA;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;5.0
?;Spokane;?;2021;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;25;?
Pacific;?;WA;?;?;LEAF;?;?;84;19.0
Clark;Vancouver;WA;?;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);?;25;17.0
?;Seatac;?;?;?;?;?;Eligibility unknown as battery range has not been researched;?;?
King;Seattle;WA;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;?
Whatcom;?;WA;2021;FORD;?;?;?;?;?
Thurston;?;?;2023;?;MODEL X;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;?;2017;?;LEAF;?;Clean Alternative Fuel Vehicle Eligible;107;1.0
Grant;?;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;21;?
?;Seattle;?;2018;HONDA;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
Snohomish;Marysville;WA;2019;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;?
Benton;?;?;2023;BMW;?;?;?;0;8.0
?;Kirkland;WA;?;?;MODEL Y;?;?;0;48.0
?;?;WA;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;Seattle;?;?;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Whitman;St John;?;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;?;2023;?;?;Battery Electric Vehicle (BEV);?;?;5.0
?;?;WA;?;?;WRANGLER;?;Not eligible due to low battery range;21;?
?;Seattle;WA;?;TOYOTA;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;46.0
Chelan;Chelan;WA;2023;RIVIAN;R1T;Battery Electric Vehicle (BEV);?;?;12.0
Pierce;?;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;26.0
King;Seattle;?;2021;?;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;2020;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;45.0
King;?;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;?
Pierce;?;WA;2022;KIA;NIRO;?;Eligibility unknown as battery range has not been researched;?;?
