King;?;WA;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;45.0
?;Snoqualmie;WA;2022;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;5.0
Spokane;Spokane;WA;2021;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;3.0
Pacific;Ocean Park;WA;2015;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;19.0
?;?;WA;?;?;?;?;?;25;17.0
King;Seatac;WA;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;33.0
King;Seattle;WA;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;37.0
Whatcom;Bellingham;WA;2021;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;40.0
?;Olympia;WA;?;TESLA;MODEL X;?;Eligibility unknown as battery range has not been researched;?;22.0
?;?;WA;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;1.0
Grant;Mattawa;WA;2023;LINCOLN;AVIATOR;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;13.0
?;Seattle;WA;2018;HONDA;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;47;36.0
Snohomish;Marysville;WA;2019;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;220;38.0
Benton;Richland;WA;2023;BMW;IX;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;8.0
?;Kirkland;?;2021;TESLA;?;Battery Electric Vehicle (BEV);?;0;48.0
King;Seattle;WA;2021;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
King;Seattle;WA;2023;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
Whitman;St John;WA;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;9.0
King;?;WA;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;5.0
King;Tukwila;WA;?;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;11.0
?;Seattle;WA;2013;TOYOTA;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;6;46.0
?;Chelan;WA;2023;RIVIAN;?;?;Eligibility unknown as battery range has not been researched;?;12.0
Pierce;?;WA;2021;CHRYSLER;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;26.0
King;Seattle;WA;?;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);?;0;37.0
?;Kirkland;WA;2020;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;?;WA;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;43.0
Pierce;Puyallup;WA;2022;KIA;NIRO;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;25.0
Snohomish;Marysville;WA;2016;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;200;39.0
King;?;WA;2013;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;48.0
?;Seattle;?;2021;TOYOTA;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;37.0
