?;Sammamish;?;?;?;?;Battery Electric Vehicle (BEV);?;0;?
?;?;WA;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;5.0
Spokane;Spokane;WA;2021;JEEP;?;?;Not eligible due to low battery range;25;?
?;?;?;2015;?;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;19.0
?;Vancouver;WA;?;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;25;17.0
King;Seatac;?;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
King;Seattle;?;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;37.0
Whatcom;Bellingham;?;?;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;Olympia;WA;2023;?;?;Battery Electric Vehicle (BEV);?;0;22.0
Snohomish;?;WA;2017;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;107;1.0
Grant;Mattawa;WA;2023;LINCOLN;AVIATOR;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;?
King;Seattle;WA;2018;HONDA;CLARITY;?;Clean Alternative Fuel Vehicle Eligible;47;?
?;Marysville;WA;?;?;?;Battery Electric Vehicle (BEV);?;?;?
Benton;?;?;?;BMW;?;Battery Electric Vehicle (BEV);?;?;8.0
King;Kirkland;?;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;48.0
King;?;?;2021;TESLA;MODEL 3;?;?;0;34.0
King;Seattle;WA;2023;CHEVROLET;?;?;?;0;34.0
?;St John;WA;2023;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;9.0
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);?;?;?
King;?;WA;?;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;11.0
King;?;WA;2013;TOYOTA;PRIUS PLUG-IN;Plug-in Hybrid Electric Vehicle (PHEV);?;?;46.0
Chelan;?;WA;2023;?;?;?;Eligibility unknown as battery range has not been researched;?;?
Pierce;?;WA;?;?;?;?;?;32;26.0
?;Seattle;?;?;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);?;0;?
King;?;WA;2020;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;266;45.0
King;Seattle;?;2023;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;43.0
Pierce;Puyallup;?;?;KIA;NIRO;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;25.0
Snohomish;Marysville;WA;2016;TESLA;MODEL X;?;Clean Alternative Fuel Vehicle Eligible;200;?
?;Redmond;?;2013;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;48.0
King;?;WA;2021;TOYOTA;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;?
