King;?;?;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
King;Snoqualmie;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;5.0
?;?;WA;2021;?;WRANGLER;?;Not eligible due to low battery range;25;3.0
Pacific;Ocean Park;WA;2015;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;84;19.0
Clark;Vancouver;WA;2021;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;17.0
King;?;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;?
King;Seattle;WA;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;37.0
Whatcom;Bellingham;WA;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;40.0
?;Olympia;WA;2023;TESLA;MODEL X;?;Eligibility unknown as battery range has not been researched;0;?
Snohomish;Bothell;WA;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;1.0
Grant;?;WA;2023;LINCOLN;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;13.0
King;Seattle;WA;2018;?;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;47;36.0
Snohomish;Marysville;WA;2019;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;?
Benton;Richland;?;?;BMW;IX;?;Eligibility unknown as battery range has not been researched;0;8.0
King;Kirkland;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;?;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
Whitman;St John;WA;2023;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;9.0
King;Duvall;WA;?;TESLA;?;?;?;0;?
?;Tukwila;WA;2023;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;21;11.0
King;Seattle;?;2013;?;PRIUS PLUG-IN;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;6;46.0
Chelan;Chelan;WA;2023;RIVIAN;R1T;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;12.0
Pierce;?;WA;2021;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;26.0
