King;Sammamish;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;Snoqualmie;?;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;?;?
Spokane;Spokane;WA;2021;JEEP;?;?;?;?;?
Pacific;Ocean Park;WA;2015;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;84;19.0
Clark;Vancouver;?;2021;JEEP;WRANGLER;?;?;25;17.0
?;Seatac;WA;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;33.0
King;Seattle;?;2017;?;LEAF;Battery Electric Vehicle (BEV);?;?;37.0
?;Bellingham;WA;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);?;0;40.0
Thurston;?;WA;2023;TESLA;?;Battery Electric Vehicle (BEV);?;?;22.0
?;Bothell;WA;2017;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;1.0
Grant;Mattawa;?;?;LINCOLN;AVIATOR;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;?
King;?;WA;?;HONDA;CLARITY;?;Clean Alternative Fuel Vehicle Eligible;?;36.0
Snohomish;Marysville;WA;2019;TESLA;MODEL 3;?;?;?;?
Benton;Richland;?;2023;?;IX;?;Eligibility unknown as battery range has not been researched;0;?
?;?;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;?;MODEL 3;?;?;0;34.0
?;?;WA;2023;CHEVROLET;?;?;Eligibility unknown as battery range has not been researched;0;?
?;St John;WA;?;?;MODEL 3;?;Eligibility unknown as battery range has not been researched;?;9.0
?;Duvall;?;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;?;?;?;?;Not eligible due to low battery range;21;11.0
King;Seattle;?;2013;TOYOTA;PRIUS PLUG-IN;Plug-in Hybrid Electric Vehicle (PHEV);?;6;46.0
Chelan;Chelan;?;2023;RIVIAN;?;?;Eligibility unknown as battery range has not been researched;0;12.0
Pierce;?;?;?;?;PACIFICA;?;Clean Alternative Fuel Vehicle Eligible;32;?
?;Seattle;WA;2021;FORD;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;0;37.0
?;Kirkland;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;45.0
King;?;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;43.0
?;Puyallup;?;2022;?;NIRO;Battery Electric Vehicle (BEV);?;0;25.0
?;Marysville;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;200;39.0
King;Redmond;WA;2013;?;VOLT;?;Clean Alternative Fuel Vehicle Eligible;38;48.0
King;Seattle;WA;2021;TOYOTA;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;37.0
Snohomish;Arlington;?;2016;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;39.0
?;?;?;?;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);?;0;48.0
?;?;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;215;48.0
?;Renton;WA;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;11.0
?;?;?;?;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Thurston;Olympia;WA;2019;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;150;22.0
King;Seattle;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Mount Vernon;WA;2022;KIA;SORENTO;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;10.0
?;?;WA;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;6.0
?;?;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;41.0
King;?;WA;2023;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;41.0
Snohomish;Lynnwood;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Pierce;Tacoma;?;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;27.0
Snohomish;Lake Stevens;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;44.0
King;Seattle;WA;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;0;43.0
?;Seattle;?;2023;?;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;34.0
?;Spokane;?;2018;HONDA;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;47;3.0
?;Snohomish;WA;2017;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;53;1.0
Kitsap;Poulsbo;WA;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
Clark;Vancouver;WA;2023;CHEVROLET;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;?;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;Kent;?;2023;?;?;?;Eligibility unknown as battery range has not been researched;0;?
?;Tacoma;WA;?;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;27.0
Snohomish;Monroe;?;?;NISSAN;LEAF;?;?;0;39.0
?;?;?;?;CHEVROLET;VOLT;?;Clean Alternative Fuel Vehicle Eligible;?;36.0
King;?;WA;2022;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;45.0
King;?;?;2023;?;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;Kenmore;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;?
Snohomish;Lynnwood;WA;2023;HYUNDAI;?;?;Eligibility unknown as battery range has not been researched;?;21.0
Snohomish;Everett;?;2022;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Benton;?;WA;?;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;Seattle;WA;2012;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;35;?
Spokane;Liberty Lake;WA;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;4.0
Benton;Kennewick;WA;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;8.0
King;Kirkland;WA;2021;BMW;?;?;Not eligible due to low battery range;17;45.0
King;Issaquah;WA;?;BMW;X5;?;Clean Alternative Fuel Vehicle Eligible;30;41.0
Kitsap;Bainbridge Island;WA;2019;BMW;530E;?;Not eligible due to low battery range;?;?
King;Auburn;WA;2019;?;BOLT EV;Battery Electric Vehicle (BEV);?;238;31.0
?;Gig Harbor;WA;2017;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;26.0
Thurston;Olympia;WA;2020;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;22.0
?;Seattle;WA;?;?;330E;Plug-in Hybrid Electric Vehicle (PHEV);?;22;43.0
Kitsap;?;?;2023;FORD;?;?;Eligibility unknown as battery range has not been researched;0;26.0
Snohomish;Snohomish;WA;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;44.0
Spokane;Valleyford;WA;2019;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;220;6.0
Snohomish;Edmonds;?;2022;VOLVO;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;32.0
Island;Coupeville;WA;2018;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;151;10.0
?;Seattle;?;2018;NISSAN;LEAF;Battery Electric Vehicle (BEV);?;?;37.0
?;Snohomish;WA;2021;?;LEAF;Battery Electric Vehicle (BEV);?;?;44.0
King;?;?;2021;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;36.0
?;Seattle;WA;2017;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;43.0
?;Kirkland;WA;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;WA;2021;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;38;3.0
Pierce;Tacoma;WA;2022;?;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;27.0
Snohomish;?;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
?;Kirkland;WA;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
