King;?;?;2021;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;?
?;Snoqualmie;WA;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
Spokane;?;WA;2021;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;3.0
?;Ocean Park;?;2015;?;?;?;Clean Alternative Fuel Vehicle Eligible;84;19.0
Clark;?;WA;2021;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;25;?
King;Seatac;?;2022;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
King;?;WA;2017;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;37.0
?;Bellingham;?;?;?;?;Battery Electric Vehicle (BEV);?;0;40.0
?;Olympia;?;2023;TESLA;?;Battery Electric Vehicle (BEV);?;0;?
Snohomish;Bothell;?;2017;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;?;1.0
?;Mattawa;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;13.0
King;?;?;?;?;CLARITY;?;Clean Alternative Fuel Vehicle Eligible;47;?
Snohomish;Marysville;WA;2019;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;38.0
?;Richland;?;?;BMW;?;?;Eligibility unknown as battery range has not been researched;0;?
King;?;?;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;0;48.0
King;Seattle;?;2021;?;?;?;Eligibility unknown as battery range has not been researched;?;34.0
King;?;?;2023;CHEVROLET;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
?;St John;WA;?;?;MODEL 3;?;?;?;?
?;Duvall;WA;2023;?;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;5.0
King;Tukwila;?;2023;JEEP;WRANGLER;?;Not eligible due to low battery range;?;?
?;?;?;?;?;?;?;?;6;46.0
Chelan;?;WA;2023;RIVIAN;R1T;?;Eligibility unknown as battery range has not been researched;?;12.0
Pierce;Gig Harbor;?;?;?;?;?;?;32;?
?;Seattle;?;?;FORD;?;?;?;?;37.0
?;Kirkland;?;?;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;45.0
?;Seattle;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;43.0
?;Puyallup;WA;?;KIA;NIRO;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;25.0
Snohomish;Marysville;WA;2016;?;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;200;39.0
King;Redmond;WA;2013;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;48.0
King;Seattle;WA;2021;TOYOTA;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;37.0
Snohomish;Arlington;WA;2016;?;?;?;?;19;?
King;Redmond;?;2022;FORD;MUSTANG MACH-E;?;?;0;?
King;?;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;?
King;Renton;WA;?;?;?;Battery Electric Vehicle (BEV);?;?;?
King;Seatac;WA;2023;CHEVROLET;BOLT EUV;Battery Electric Vehicle (BEV);?;0;?
Thurston;Olympia;WA;2019;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;22.0
?;Seattle;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;46.0
Skagit;Mount Vernon;?;2022;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;10.0
?;?;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;?
King;Sammamish;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;215;?
King;?;?;?;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;41.0
?;Lynnwood;?;2018;?;?;Battery Electric Vehicle (BEV);?;215;?
Pierce;Tacoma;WA;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Snohomish;?;WA;?;TESLA;MODEL Y;?;?;?;44.0
King;Seattle;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;Seattle;WA;2023;TESLA;?;Battery Electric Vehicle (BEV);?;?;?
Spokane;Spokane;WA;2018;?;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;47;3.0
Snohomish;?;WA;2017;CHEVROLET;?;?;Clean Alternative Fuel Vehicle Eligible;53;?
Kitsap;Poulsbo;WA;2022;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;?
Clark;?;WA;2023;?;BOLT EUV;?;Eligibility unknown as battery range has not been researched;0;49.0
King;Redmond;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);?;0;48.0
King;?;?;2021;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;41.0
?;Kent;WA;2023;NISSAN;LEAF;?;Eligibility unknown as battery range has not been researched;0;33.0
Pierce;Tacoma;WA;?;TOYOTA;PRIUS PRIME;?;Not eligible due to low battery range;25;27.0
?;?;?;2023;?;LEAF;Battery Electric Vehicle (BEV);?;0;?
?;?;?;?;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;36.0
?;Redmond;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
King;Issaquah;?;2023;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);?;0;5.0
?;Kenmore;?;2018;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Snohomish;?;WA;?;HYUNDAI;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;21.0
Snohomish;Everett;WA;2022;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;38.0
Benton;?;WA;?;VOLKSWAGEN;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;?;2012;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;35;37.0
?;?;?;2022;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;CHEVROLET;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Kirkland;WA;?;BMW;X3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
King;Issaquah;WA;2021;BMW;X5;?;Clean Alternative Fuel Vehicle Eligible;30;41.0
Kitsap;Bainbridge Island;WA;2019;BMW;530E;Plug-in Hybrid Electric Vehicle (PHEV);?;16;23.0
?;Auburn;WA;2019;CHEVROLET;BOLT EV;?;Clean Alternative Fuel Vehicle Eligible;?;31.0
?;Gig Harbor;WA;2017;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;?
Thurston;Olympia;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;22.0
?;Seattle;WA;?;?;330E;?;Not eligible due to low battery range;?;?
?;?;?;2023;FORD;F-150;?;Eligibility unknown as battery range has not been researched;?;26.0
Snohomish;Snohomish;WA;2021;?;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;0;44.0
Spokane;?;?;?;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;6.0
Snohomish;Edmonds;WA;?;VOLVO;XC40;?;?;0;32.0
?;Coupeville;WA;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;?;?;LEAF;Battery Electric Vehicle (BEV);?;151;?
Snohomish;Snohomish;?;2021;NISSAN;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;44.0
?;?;?;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;36.0
King;?;?;2017;TESLA;MODEL S;?;?;?;43.0
King;Kirkland;WA;?;NISSAN;LEAF;?;Eligibility unknown as battery range has not been researched;0;?
King;?;?;2021;TESLA;?;Battery Electric Vehicle (BEV);?;0;45.0
?;Spokane;WA;?;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;?
Pierce;Tacoma;WA;2022;FORD;?;?;Eligibility unknown as battery range has not been researched;0;27.0
?;?;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;?
?;?;WA;2023;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;45.0
Snohomish;?;WA;2019;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;1.0
Thurston;Tumwater;WA;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;22.0
?;?;WA;2018;HONDA;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);?;47;44.0
Snohomish;Lake Stevens;?;?;KIA;NIRO;?;Clean Alternative Fuel Vehicle Eligible;?;44.0
Grant;Moses Lake;WA;?;AUDI;E-TRON;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;13.0
?;Woodinville;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
?;Hoquiam;WA;2023;?;OUTLANDER;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;38;24.0
Douglas;Coulee Dam;WA;2019;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;12.0
?;?;?;2019;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;270;?
Lewis;Winlock;WA;2022;?;?;Battery Electric Vehicle (BEV);?;?;19.0
?;Seattle;WA;2015;?;?;Battery Electric Vehicle (BEV);?;208;32.0
?;Seattle;WA;2020;?;I3;Plug-in Hybrid Electric Vehicle (PHEV);?;126;?
?;Seattle;?;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;34.0
King;Bellevue;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;?
King;Bellevue;WA;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;41.0
Benton;Richland;WA;2023;VOLKSWAGEN;?;?;?;?;8.0
Spokane;Cheney;?;2020;?;?;Battery Electric Vehicle (BEV);?;291;6.0
King;?;WA;2023;?;?;Battery Electric Vehicle (BEV);?;0;41.0
King;?;?;2019;FORD;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
King;Enumclaw;WA;2021;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
?;?;WA;2018;NISSAN;LEAF;Battery Electric Vehicle (BEV);?;151;?
?;?;WA;2023;TESLA;?;?;Eligibility unknown as battery range has not been researched;?;?
?;?;?;2017;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;2017;CHEVROLET;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;5.0
Snohomish;Bothell;?;?;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;220;?
King;Seattle;WA;2022;TESLA;?;?;Eligibility unknown as battery range has not been researched;?;?
King;Kent;WA;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;322;47.0
Kitsap;Bainbridge Island;?;?;?;NIRO;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;23.0
?;Bonney Lake;WA;2018;?;?;Battery Electric Vehicle (BEV);?;?;?
?;?;?;?;VOLVO;?;?;Eligibility unknown as battery range has not been researched;0;34.0
?;?;?;?;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Clark;Vancouver;WA;2021;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;?
Pierce;Lakewood;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;29.0
?;Redmond;WA;?;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;107;48.0
?;?;?;?;FORD;?;?;?;0;40.0
Lewis;?;WA;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
Skagit;Mount Vernon;?;?;?;BOLT EV;?;Clean Alternative Fuel Vehicle Eligible;?;10.0
King;Seattle;?;2022;KIA;NIRO;?;?;26;43.0
Island;Freeland;?;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;0;10.0
?;?;?;2022;?;?;?;?;?;8.0
King;Seattle;WA;?;TOYOTA;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;6;36.0
Benton;?;WA;2019;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;Seattle;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;36.0
Clark;Vancouver;WA;2022;?;MODEL Y;?;?;0;49.0
?;Bellevue;?;2016;?;?;?;Clean Alternative Fuel Vehicle Eligible;81;41.0
King;Issaquah;WA;2018;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;?
?;Bellevue;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;?
?;?;?;2019;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;48.0
?;Lake Stevens;WA;2022;BMW;?;?;Not eligible due to low battery range;?;44.0
?;?;?;2023;?;?;Battery Electric Vehicle (BEV);?;0;45.0
?;La Center;WA;?;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;18.0
Clallam;Port Angeles;?;2019;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;24.0
?;?;WA;2015;NISSAN;?;?;?;84;?
?;Nine Mile Falls;WA;2016;?;MODEL S;?;Clean Alternative Fuel Vehicle Eligible;210;6.0
?;Kirkland;?;2018;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;?
Kitsap;?;WA;2021;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;26.0
Pierce;?;?;2019;TESLA;MODEL 3;?;?;?;31.0
?;Seattle;WA;2021;TESLA;MODEL Y;?;?;?;?
?;Seattle;WA;2017;CHEVROLET;BOLT EV;?;Clean Alternative Fuel Vehicle Eligible;238;?
King;Issaquah;?;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;5.0
King;?;WA;2023;?;?;?;Eligibility unknown as battery range has not been researched;?;45.0
Kitsap;?;?;2021;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);?;30;?
King;Tukwila;WA;?;?;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;11.0
Thurston;Olympia;WA;2022;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;22.0
King;?;?;?;?;LEAF;?;Clean Alternative Fuel Vehicle Eligible;150;11.0
Skagit;Sedro-Woolley;?;2021;?;MUSTANG MACH-E;?;?;0;?
King;Renton;WA;2018;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;11.0
?;Seattle;WA;2021;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;36.0
