?;Sammamish;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
King;Snoqualmie;?;2022;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;5.0
?;?;WA;2021;JEEP;WRANGLER;?;?;25;3.0
Pacific;?;WA;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;19.0
Clark;Vancouver;?;?;?;WRANGLER;?;Not eligible due to low battery range;25;?
King;Seatac;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;33.0
King;Seattle;?;2017;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;107;37.0
Whatcom;Bellingham;WA;2021;FORD;?;?;Eligibility unknown as battery range has not been researched;0;?
?;Olympia;WA;2023;TESLA;MODEL X;?;?;?;?
Snohomish;?;WA;2017;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;1.0
Grant;?;WA;2023;LINCOLN;?;?;?;21;?
King;?;?;?;HONDA;CLARITY;Plug-in Hybrid Electric Vehicle (PHEV);?;47;?
Snohomish;?;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;38.0
?;Richland;WA;?;?;IX;?;Eligibility unknown as battery range has not been researched;0;?
?;?;WA;2021;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
King;Seattle;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;34.0
King;?;?;?;?;BOLT EUV;?;Eligibility unknown as battery range has not been researched;?;?
Whitman;?;WA;2023;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;9.0
?;?;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;5.0
King;Tukwila;?;2023;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;21;11.0
King;Seattle;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;46.0
?;?;WA;?;?;R1T;?;Eligibility unknown as battery range has not been researched;0;12.0
Pierce;Gig Harbor;?;?;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);?;32;26.0
King;?;?;?;FORD;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;?;?
King;Kirkland;?;2020;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;266;45.0
?;?;WA;2023;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;43.0
Pierce;Puyallup;WA;2022;KIA;?;?;?;0;?
Snohomish;?;WA;2016;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;200;?
King;?;?;?;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;48.0
King;Seattle;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;Arlington;?;2016;FORD;FUSION;?;?;?;39.0
King;Redmond;?;2022;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;Redmond;WA;2018;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;48.0
?;Renton;WA;2021;?;?;?;Eligibility unknown as battery range has not been researched;?;11.0
?;?;?;?;CHEVROLET;BOLT EUV;?;Eligibility unknown as battery range has not been researched;0;?
Thurston;Olympia;WA;?;?;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;150;22.0
King;Seattle;WA;2019;?;?;?;Clean Alternative Fuel Vehicle Eligible;220;?
?;?;WA;2022;?;SORENTO;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;32;?
?;Medical Lake;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;6.0
?;?;WA;2018;TESLA;MODEL 3;?;?;?;41.0
King;?;WA;2023;JEEP;GRAND CHEROKEE;?;?;?;?
Snohomish;?;WA;2018;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;21.0
Pierce;Tacoma;?;2023;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;?;2023;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;43.0
King;Seattle;?;2023;TESLA;MODEL 3;?;?;?;34.0
Spokane;?;?;2018;HONDA;CLARITY;?;Clean Alternative Fuel Vehicle Eligible;?;3.0
?;Snohomish;WA;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Poulsbo;?;2022;TESLA;MODEL Y;?;?;?;23.0
?;?;WA;2023;CHEVROLET;?;Battery Electric Vehicle (BEV);?;?;49.0
King;Redmond;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;48.0
?;Bellevue;?;2021;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;?
?;Kent;?;2023;NISSAN;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Pierce;Tacoma;WA;?;TOYOTA;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);?;?;27.0
?;?;WA;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;39.0
?;Seattle;WA;?;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);?;38;36.0
King;?;?;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
King;Issaquah;WA;?;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;?;WA;2018;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;46.0
?;?;WA;2023;?;KONA ELECTRIC;Battery Electric Vehicle (BEV);?;0;21.0
Snohomish;Everett;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Benton;Prosser;?;2023;VOLKSWAGEN;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;Seattle;WA;2012;CHEVROLET;?;?;Clean Alternative Fuel Vehicle Eligible;?;37.0
Spokane;?;WA;2022;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;4.0
?;?;WA;2015;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;38;?
King;Kirkland;WA;2021;?;X3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;17;?
King;?;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;30;?
Kitsap;?;WA;2019;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;16;23.0
King;Auburn;WA;?;?;BOLT EV;Battery Electric Vehicle (BEV);?;?;?
Pierce;Gig Harbor;WA;2017;?;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;26.0
?;Olympia;WA;?;CHRYSLER;?;Plug-in Hybrid Electric Vehicle (PHEV);?;32;22.0
?;?;WA;?;BMW;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;22;?
Kitsap;Port Orchard;?;2023;FORD;F-150;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Snohomish;Snohomish;?;2021;FORD;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;44.0
Spokane;Valleyford;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;220;?
Snohomish;Edmonds;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;32.0
Island;Coupeville;?;?;?;LEAF;?;Clean Alternative Fuel Vehicle Eligible;?;10.0
?;Seattle;WA;2018;?;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;151;?
Snohomish;Snohomish;WA;?;NISSAN;LEAF;?;Eligibility unknown as battery range has not been researched;?;44.0
King;Seattle;WA;2021;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;36.0
King;Seattle;WA;?;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;2021;NISSAN;?;Battery Electric Vehicle (BEV);?;0;45.0
?;Woodinville;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
Spokane;?;WA;?;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;38;3.0
Pierce;Tacoma;WA;?;FORD;MUSTANG MACH-E;?;Eligibility unknown as battery range has not been researched;?;27.0
Snohomish;Edmonds;?;?;TESLA;?;Battery Electric Vehicle (BEV);?;?;?
King;?;?;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
Snohomish;Snohomish;?;2019;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;1.0
Thurston;?;?;2018;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;?
?;?;WA;2018;?;CLARITY;?;Clean Alternative Fuel Vehicle Eligible;47;44.0
Snohomish;?;?;2020;KIA;?;?;Clean Alternative Fuel Vehicle Eligible;?;44.0
Grant;?;WA;?;?;E-TRON;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;13.0
King;?;?;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;0;?
Grays Harbor;Hoquiam;WA;?;?;OUTLANDER;?;?;38;24.0
Douglas;?;WA;2019;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;220;?
King;?;?;2019;TESLA;MODEL S;Battery Electric Vehicle (BEV);?;?;41.0
Lewis;Winlock;?;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;19.0
?;Seattle;?;2015;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;208;32.0
King;Seattle;WA;2020;BMW;I3;?;Clean Alternative Fuel Vehicle Eligible;126;36.0
King;Seattle;WA;?;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;?;34.0
?;?;?;2021;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;41.0
King;?;?;2023;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;41.0
?;Richland;?;2023;?;?;?;?;0;8.0
Spokane;Cheney;?;?;TESLA;MODEL Y;?;Clean Alternative Fuel Vehicle Eligible;291;6.0
King;Bellevue;WA;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;?;?;2019;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;33.0
King;?;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;0;31.0
King;Seattle;WA;2018;NISSAN;LEAF;Battery Electric Vehicle (BEV);?;151;?
Kitsap;Port Orchard;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;Camano Island;?;2017;CHEVROLET;BOLT EV;?;?;?;10.0
King;Enumclaw;?;?;?;BOLT EV;?;?;238;5.0
Snohomish;Bothell;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;220;44.0
King;Seattle;WA;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;?;43.0
King;Kent;WA;2020;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;322;?
Kitsap;Bainbridge Island;?;2022;?;?;?;?;0;23.0
Pierce;Bonney Lake;?;2018;TESLA;MODEL X;?;?;?;31.0
King;Seattle;?;?;VOLVO;XC40;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;?;2021;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;Vancouver;WA;?;CHRYSLER;?;Plug-in Hybrid Electric Vehicle (PHEV);?;32;?
?;Lakewood;WA;2019;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
King;?;WA;2017;NISSAN;LEAF;?;?;107;48.0
Skagit;?;?;2023;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;40.0
Lewis;Vader;?;?;?;?;?;?;53;20.0
?;?;WA;?;?;?;?;?;?;10.0
King;Seattle;WA;?;KIA;NIRO;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;26;?
?;?;WA;2023;?;MODEL Y;?;?;?;?
Benton;Kennewick;WA;?;?;?;Battery Electric Vehicle (BEV);?;?;8.0
?;Seattle;WA;2012;TOYOTA;PRIUS PLUG-IN;?;Not eligible due to low battery range;?;36.0
?;Richland;?;2019;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;8.0
?;Seattle;?;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;36.0
Clark;?;?;2022;TESLA;?;Battery Electric Vehicle (BEV);?;0;?
King;Bellevue;?;2016;BMW;?;?;Clean Alternative Fuel Vehicle Eligible;81;?
?;Issaquah;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;5.0
King;?;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;?;WA;2019;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;220;48.0
?;Lake Stevens;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;22;?
?;Sammamish;?;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
Clark;La Center;?;?;?;MUSTANG MACH-E;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;18.0
Clallam;Port Angeles;?;?;?;PRIUS PRIME;Plug-in Hybrid Electric Vehicle (PHEV);?;25;24.0
Clark;Vancouver;WA;?;?;LEAF;?;?;?;?
?;?;?;2016;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;6.0
King;Kirkland;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;48.0
?;?;WA;2021;TESLA;?;?;?;?;23.0
Pierce;Longbranch;WA;2020;?;MODEL 3;?;?;?;?
Pierce;Edgewood;WA;2019;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;Seattle;?;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;?;WA;?;CHEVROLET;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
King;Issaquah;?;2023;?;?;?;?;0;5.0
King;Duvall;WA;2023;?;?;?;?;0;45.0
Kitsap;Indianola;?;?;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);?;?;23.0
?;Tukwila;?;2023;CHEVROLET;?;Battery Electric Vehicle (BEV);?;0;11.0
