riga;nome attributo;valore da imputare;valore imputato
350;Cylinders;4;4
217;Origin;Europe;Europe
278;Displacement;134.0;97.00
73;Origin;US;US
311;Horsepower;65.00;65.00
50;Cylinders;8;8
164;Weight;4668.;4385.
288;Horsepower;115.0;110.0
280;Origin;US;US
148;Origin;US;US
197;Origin;US;US
68;Cylinders;4;4
214;Weight;2565.;2451.
369;Acceleration;19.6;13.6
294;Model;79;70
41;Displacement;232.0;232.0
210;Displacement;258.0;232.0
305;Cylinders;5;6
171;Displacement;225.0;198.0
190;Model;76;74
52;Cylinders;8;8
171;Model;75;70
92;Cylinders;4;4
126;Horsepower;75.00;78.00
279;Origin;US;US
133;Weight;3102.;2833.
191;Weight;2220.;2123.
14;Weight;4166.;3436.
79;Weight;2330.;2124.
389;Origin;Japan;US
336;Cylinders;4;6
276;Weight;2300.;2545.
362;Horsepower;0;83.00
339;Origin;Japan;Japan
109;Origin;US;US
59;Displacement;79.00;110.0
372;Origin;US;US
267;Cylinders;6;6
87;Origin;Europe;Europe
384;Weight;1980.;2190.
348;Horsepower;92.00;84.00
350;Weight;2385.;2490.
98;Acceleration;11.5;11.5
268;Origin;US;US
116;Displacement;97.00;113.0
8;Weight;4312.;4096.
362;Weight;2320.;2202.
272;Horsepower;139.0;130.0
285;Weight;3410.;3140.
89;Cylinders;4;4
328;Weight;2434.;2545.
307;Acceleration;24.8;17.5
303;Weight;1915.;2126.
405;Cylinders;4;4
188;Cylinders;4;4
87;Acceleration;18.0;18.6
258;Horsepower;140.0;150.0
42;Cylinders;6;6
212;Origin;Japan;Japan
301;Acceleration;14.0;14.5
159;Acceleration;16.0;15.5
381;Horsepower;90.00;90.00
193;Acceleration;17.7;14.5
365;Cylinders;4;4
337;Horsepower;67.00;60.00
43;Acceleration;15.5;12.0
314;Model;79;81
235;Acceleration;17.7;16.0
75;Horsepower;208.0;72.00
218;Origin;Japan;Japan
65;Acceleration;15.5;15.0
358;Cylinders;4;4
295;Acceleration;13.2;12.8
363;Cylinders;4;4
246;Origin;US;US
140;Acceleration;17.0;19.5
327;Weight;2542.;2635.
229;Acceleration;12.5;13.0
72;Acceleration;13.5;13.0
343;Displacement;122.0;97.00
318;Origin;Japan;Japan
228;Acceleration;16.8;18.6
115;Weight;2789.;2914.
347;Displacement;151.0;231.0
170;Origin;US;US
262;Weight;2965.;2720.
99;Horsepower;150.0;165.0
73;Acceleration;13.0;13.5
166;Origin;US;US
389;Weight;2160.;2790.
333;Acceleration;21.7;23.7
401;Origin;US;US
291;Acceleration;18.2;17.2
79;Acceleration;13.5;13.5
74;Model;72;73
172;Acceleration;15.0;16.9
168;Horsepower;110.0;175.0
276;Model;78;75
312;Displacement;91.00;88.00
288;Acceleration;15.4;16.2
215;Horsepower;102.0;125.0
131;Weight;2807.;2228.
68;Model;72;73
247;Cylinders;4;4
30;Displacement;121.0;121.0
221;Displacement;350.0;350.0
120;Horsepower;85.00;80.00
253;Origin;US;Europe
256;Displacement;91.00;91.00
142;Displacement;258.0;304.0
225;Displacement;111.0;350.0
359;Cylinders;4;4
174;Weight;3169.;3870.
157;Displacement;120.0;91.00
390;Origin;Japan;Japan
279;Weight;2745.;3121.
225;Horsepower;80.00;175.0
168;Cylinders;6;8
128;Origin;Europe;Europe
327;Acceleration;17.5;18.3
274;Acceleration;16.5;17.0
179;Cylinders;4;4
254;Displacement;78.00;86.00
269;Horsepower;120.0;90.00
233;Cylinders;6;6
169;Acceleration;18.5;12.0
232;Weight;4295.;3570.
109;Cylinders;6;6
54;Acceleration;19.0;19.5
104;Displacement;360.0;390.0
352;Displacement;86.00;91.00
232;Horsepower;130.0;139.0
191;Horsepower;81.00;90.00
312;Weight;2130.;2065.
62;Model;71;74
35;Cylinders;8;8
148;Weight;4257.;3892.
264;Horsepower;100.0;100.0
40;Acceleration;20.0;21.0
293;Horsepower;130.0;125.0
240;Acceleration;14.5;14.0
163;Horsepower;72.00;88.00
388;Horsepower;70.00;0
266;Acceleration;15.8;13.0
176;Acceleration;17.0;16.5
130;Origin;Europe;Europe
