?;?;AL;1;CARTER;JIMMY;?;659170;?;?
1976;ALABAMA;AL;?;FORD;GERALD;?;?;?;?
1976;?;AL;1;MADDOX;?;AMERICAN INDEPENDENT PARTY;?;?;OTHER
?;ALABAMA;AL;?;?;BENJAMIN BEN;PROHIBITION;6669;1182850;OTHER
?;ALABAMA;AL;1;HALL;GUS;?;1954;1182850;OTHER
1976;ALABAMA;?;1;MACBRIDE;?;LIBERTARIAN;1481;?;?
1976;?;?;2;?;GERALD;REPUBLICAN;71555;123574;REPUBLICAN
?;ALASKA;AK;?;CARTER;?;?;?;123574;DEMOCRAT
?;?;AK;2;MACBRIDE;?;?;?;123574;?
1976;ARIZONA;AZ;4;?;GERALD;?;?;742719;?
1976;?;AZ;?;CARTER;JIMMY;?;?;742719;DEMOCRAT
1976;ARIZONA;?;4;MCCARTHY;EUGENE GENE;INDEPENDENT;?;742719;OTHER
1976;?;AZ;?;MACBRIDE;?;LIBERTARIAN;7647;742719;?
?;?;AZ;?;CAMEJO;?;SOCIALIST WORKERS;928;?;OTHER
?;ARIZONA;AZ;4;?;THOMAS J.;AMERICAN;?;?;OTHER
?;ARIZONA;?;4;MADDOX;LESTER;?;85;742719;?
1976;ARKANSAS;AR;?;?;JIMMY;DEMOCRAT;?;?;DEMOCRAT
1976;ARKANSAS;AR;5;FORD;GERALD;?;267903;?;REPUBLICAN
1976;ARKANSAS;?;5;?;LESTER;AMERICAN INDEPENDENT PARTY;389;767535;OTHER
?;CALIFORNIA;?;?;?;?;REPUBLICAN;?;7803770;REPUBLICAN
1976;?;CA;?;CARTER;?;DEMOCRAT;?;?;?
?;?;CA;6;?;ROGER;INDEPENDENT;?;?;OTHER
1976;CALIFORNIA;CA;?;?;LESTER;AMERICAN INDEPENDENT PARTY;51098;7803770;OTHER
1976;CALIFORNIA;?;6;WRIGHT;MARGARET;PEACE & FREEDOM;41731;7803770;OTHER
?;?;?;6;?;PETER;INDEPENDENT;17259;7803770;OTHER
?;?;?;?;?;?;INDEPENDENT;?;7803770;OTHER
1976;COLORADO;CO;8;FORD;?;REPUBLICAN;584278;?;REPUBLICAN
1976;?;?;?;?;?;?;460801;1081440;?
1976;COLORADO;?;8;MCCARTHY;?;?;26047;1081440;OTHER
1976;COLORADO;CO;8;?;ROGER;?;?;1081440;LIBERTARIAN
1976;COLORADO;CO;?;?;BENJAMIN BEN;?;?;?;OTHER
?;COLORADO;?;?;?;PETER;?;1122;1081440;OTHER
1976;COLORADO;?;8;LAROUCHE;;U.S. LABOR;565;?;?
?;COLORADO;CO;8;?;GUS;COMMUNIST PARTY USE;?;?;?
?;?;CT;9;FORD;?;REPUBLICAN;?;1386355;REPUBLICAN
1976;?;CT;9;CARTER;JIMMY;DEMOCRAT;?;?;DEMOCRAT
1976;?;?;9;?;LESTER;AMERICAN INDEPENDENT PARTY;?;1386355;?
?;CONNECTICUT;CT;9;?;;U.S. LABOR;1789;?;OTHER
?;DELAWARE;DE;10;?;JIMMY;?;122461;235642;DEMOCRAT
