1976;ALABAMA;AL;1;?;?;?;659170;?;DEMOCRAT
1976;ALABAMA;AL;1;?;GERALD;REPUBLICAN;504070;?;REPUBLICAN
1976;ALABAMA;?;?;?;?;?;9198;1182850;?
?;ALABAMA;AL;1;?;BENJAMIN BEN;?;?;?;OTHER
?;ALABAMA;AL;1;HALL;?;COMMUNIST PARTY USE;1954;1182850;OTHER
1976;ALABAMA;AL;?;?;?;LIBERTARIAN;1481;?;?
?;ALASKA;AK;2;FORD;GERALD;REPUBLICAN;?;?;?
?;?;?;2;?;JIMMY;DEMOCRAT;?;123574;?
?;ALASKA;AK;2;MACBRIDE;?;LIBERTARIAN;6785;123574;LIBERTARIAN
1976;?;?;?;FORD;GERALD;REPUBLICAN;418642;?;?
?;ARIZONA;?;4;CARTER;?;DEMOCRAT;295602;742719;DEMOCRAT
?;?;AZ;4;?;?;?;19229;742719;?
?;ARIZONA;?;?;MACBRIDE;ROGER;LIBERTARIAN;7647;742719;?
1976;ARIZONA;AZ;4;?;?;?;928;742719;?
1976;ARIZONA;AZ;?;ANDERSON;THOMAS J.;?;?;?;OTHER
1976;?;?;4;MADDOX;LESTER;?;?;742719;?
?;ARKANSAS;?;5;CARTER;JIMMY;?;498604;?;?
?;?;?;5;FORD;?;?;267903;767535;REPUBLICAN
1976;ARKANSAS;AR;5;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;389;767535;OTHER
1976;?;CA;6;?;?;?;3882244;7803770;?
?;CALIFORNIA;?;6;?;JIMMY;?;?;7803770;DEMOCRAT
1976;CALIFORNIA;CA;?;MACBRIDE;?;INDEPENDENT;?;?;OTHER
?;CALIFORNIA;?;?;MADDOX;LESTER;?;?;?;OTHER
?;CALIFORNIA;CA;?;WRIGHT;MARGARET;PEACE & FREEDOM;41731;?;OTHER
?;?;?;6;CAMEJO;?;INDEPENDENT;17259;7803770;OTHER
?;CALIFORNIA;CA;6;HALL;GUS;INDEPENDENT;?;7803770;OTHER
?;?;?;?;?;?;?;584278;?;?
