1976;ALABAMA;AL;1;CARTER;JIMMY;DEMOCRAT;659170;?;DEMOCRAT
1976;ALABAMA;AL;1;FORD;?;REPUBLICAN;504070;1182850;REPUBLICAN
1976;ALABAMA;AL;1;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;9198;1182850;OTHER
1976;ALABAMA;AL;1;BUBAR;BENJAMIN BEN;PROHIBITION;6669;1182850;OTHER
1976;ALABAMA;AL;1;HALL;GUS;COMMUNIST PARTY USE;1954;1182850;OTHER
?;?;AL;1;MACBRIDE;ROGER;LIBERTARIAN;1481;1182850;LIBERTARIAN
1976;ALASKA;AK;2;FORD;GERALD;REPUBLICAN;?;123574;REPUBLICAN
1976;ALASKA;AK;?;CARTER;JIMMY;DEMOCRAT;44058;123574;DEMOCRAT
1976;ALASKA;AK;2;MACBRIDE;ROGER;LIBERTARIAN;6785;123574;LIBERTARIAN
1976;ARIZONA;AZ;4;FORD;GERALD;REPUBLICAN;418642;742719;REPUBLICAN
1976;ARIZONA;AZ;4;CARTER;JIMMY;DEMOCRAT;295602;742719;DEMOCRAT
1976;?;AZ;4;MCCARTHY;EUGENE GENE;INDEPENDENT;19229;742719;OTHER
1976;ARIZONA;AZ;4;MACBRIDE;ROGER;LIBERTARIAN;7647;742719;LIBERTARIAN
1976;ARIZONA;AZ;4;CAMEJO;PETER;SOCIALIST WORKERS;?;742719;OTHER
1976;ARIZONA;AZ;4;ANDERSON;THOMAS J.;AMERICAN;564;742719;OTHER
1976;ARIZONA;AZ;4;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;85;742719;OTHER
1976;ARKANSAS;AR;5;CARTER;JIMMY;DEMOCRAT;498604;767535;DEMOCRAT
1976;ARKANSAS;AR;5;FORD;GERALD;REPUBLICAN;267903;767535;REPUBLICAN
1976;ARKANSAS;AR;5;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;?;767535;OTHER
?;CALIFORNIA;CA;6;FORD;GERALD;REPUBLICAN;3882244;7803770;REPUBLICAN
1976;CALIFORNIA;CA;6;CARTER;JIMMY;DEMOCRAT;3742284;7803770;DEMOCRAT
1976;CALIFORNIA;CA;6;MACBRIDE;ROGER;INDEPENDENT;56388;7803770;OTHER
1976;CALIFORNIA;CA;6;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;51098;7803770;OTHER
1976;CALIFORNIA;CA;6;WRIGHT;MARGARET;PEACE & FREEDOM;41731;7803770;OTHER
1976;CALIFORNIA;CA;6;CAMEJO;PETER;INDEPENDENT;17259;7803770;OTHER
1976;CALIFORNIA;CA;6;HALL;GUS;INDEPENDENT;12766;7803770;OTHER
1976;COLORADO;CO;8;FORD;GERALD;REPUBLICAN;584278;1081440;REPUBLICAN
1976;COLORADO;CO;8;CARTER;JIMMY;DEMOCRAT;460801;1081440;DEMOCRAT
1976;COLORADO;CO;8;MCCARTHY;EUGENE GENE;INDEPENDENT;26047;1081440;OTHER
1976;?;CO;8;MACBRIDE;ROGER;LIBERTARIAN;5338;1081440;LIBERTARIAN
1976;COLORADO;CO;8;BUBAR;BENJAMIN BEN;PROHIBITION;2886;1081440;OTHER
1976;COLORADO;CO;8;CAMEJO;PETER;SOCIALIST WORKERS;1122;1081440;OTHER
1976;COLORADO;?;8;LAROUCHE;;U.S. LABOR;565;1081440;OTHER
1976;COLORADO;CO;8;HALL;GUS;COMMUNIST PARTY USE;403;?;OTHER
1976;CONNECTICUT;CT;9;FORD;GERALD;REPUBLICAN;719261;1386355;REPUBLICAN
1976;CONNECTICUT;CT;9;CARTER;JIMMY;DEMOCRAT;647895;1386355;DEMOCRAT
1976;CONNECTICUT;CT;9;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;?;1386355;OTHER
1976;CONNECTICUT;CT;9;LAROUCHE;;U.S. LABOR;1789;1386355;OTHER
?;DELAWARE;DE;10;CARTER;JIMMY;DEMOCRAT;122461;235642;DEMOCRAT
?;DELAWARE;DE;10;?;GERALD;REPUBLICAN;109780;235642;REPUBLICAN
1976;DELAWARE;DE;10;ANDERSON;THOMAS J.;?;645;235642;OTHER
1976;DELAWARE;DE;10;LAROUCHE;;U.S. LABOR;135;235642;OTHER
