1976;?;AL;1;CARTER;JIMMY;?;659170;?;?
1976;?;AL;1;?;GERALD;REPUBLICAN;504070;?;?
?;ALABAMA;AL;1;?;LESTER;AMERICAN INDEPENDENT PARTY;9198;?;?
?;ALABAMA;?;?;?;BENJAMIN BEN;PROHIBITION;?;1182850;OTHER
1976;ALABAMA;AL;1;?;GUS;COMMUNIST PARTY USE;1954;1182850;?
?;ALABAMA;AL;1;?;ROGER;?;1481;1182850;LIBERTARIAN
1976;ALASKA;AK;2;FORD;?;?;71555;123574;REPUBLICAN
?;ALASKA;AK;2;?;JIMMY;DEMOCRAT;44058;123574;DEMOCRAT
?;ALASKA;AK;2;?;ROGER;LIBERTARIAN;6785;?;?
?;ARIZONA;AZ;4;?;GERALD;?;418642;742719;?
1976;ARIZONA;?;?;?;?;?;295602;?;?
1976;ARIZONA;AZ;4;?;EUGENE GENE;INDEPENDENT;?;?;OTHER
1976;ARIZONA;AZ;4;?;ROGER;LIBERTARIAN;7647;742719;?
1976;?;AZ;4;?;PETER;SOCIALIST WORKERS;?;742719;OTHER
1976;?;AZ;4;ANDERSON;?;?;?;742719;OTHER
?;?;AZ;?;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;85;742719;?
1976;ARKANSAS;AR;5;?;JIMMY;?;498604;767535;DEMOCRAT
1976;ARKANSAS;AR;5;FORD;GERALD;?;267903;767535;REPUBLICAN
1976;ARKANSAS;?;?;MADDOX;LESTER;?;389;767535;OTHER
1976;CALIFORNIA;?;6;FORD;GERALD;REPUBLICAN;3882244;?;REPUBLICAN
?;CALIFORNIA;?;?;CARTER;JIMMY;DEMOCRAT;3742284;?;DEMOCRAT
1976;CALIFORNIA;CA;6;MACBRIDE;ROGER;INDEPENDENT;56388;7803770;OTHER
1976;CALIFORNIA;CA;?;MADDOX;?;AMERICAN INDEPENDENT PARTY;51098;7803770;OTHER
?;?;CA;6;?;MARGARET;?;41731;7803770;OTHER
1976;CALIFORNIA;CA;6;CAMEJO;?;?;17259;?;OTHER
?;CALIFORNIA;?;6;?;GUS;INDEPENDENT;?;7803770;OTHER
1976;?;CO;8;?;GERALD;?;584278;1081440;REPUBLICAN
1976;COLORADO;CO;?;CARTER;JIMMY;DEMOCRAT;460801;1081440;DEMOCRAT
1976;COLORADO;CO;?;MCCARTHY;EUGENE GENE;INDEPENDENT;26047;1081440;OTHER
1976;COLORADO;?;8;?;ROGER;LIBERTARIAN;5338;1081440;LIBERTARIAN
?;COLORADO;CO;8;BUBAR;?;PROHIBITION;?;?;OTHER
1976;?;?;8;CAMEJO;PETER;SOCIALIST WORKERS;1122;1081440;OTHER
1976;?;CO;8;?;;U.S. LABOR;565;1081440;OTHER
