?;ALABAMA;AL;?;?;JIMMY;?;?;?;DEMOCRAT
?;ALABAMA;AL;1;FORD;GERALD;?;?;?;?
?;?;?;1;?;LESTER;?;?;?;OTHER
?;ALABAMA;?;?;BUBAR;BENJAMIN BEN;PROHIBITION;6669;1182850;OTHER
1976;?;?;?;?;GUS;COMMUNIST PARTY USE;?;1182850;OTHER
?;?;AL;1;MACBRIDE;ROGER;LIBERTARIAN;?;1182850;LIBERTARIAN
1976;ALASKA;AK;?;?;GERALD;?;?;123574;?
1976;?;?;?;CARTER;JIMMY;DEMOCRAT;44058;?;?
?;ALASKA;AK;?;MACBRIDE;?;?;?;?;LIBERTARIAN
?;?;?;?;?;?;?;?;742719;?
1976;?;AZ;?;CARTER;?;DEMOCRAT;295602;?;?
1976;?;AZ;4;?;?;INDEPENDENT;?;?;?
1976;?;AZ;?;MACBRIDE;?;LIBERTARIAN;?;?;?
?;?;AZ;?;CAMEJO;?;?;928;?;OTHER
?;ARIZONA;AZ;4;ANDERSON;THOMAS J.;?;564;?;?
?;?;?;4;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;?;742719;OTHER
1976;?;?;5;?;?;DEMOCRAT;?;?;DEMOCRAT
?;?;?;5;FORD;GERALD;?;?;?;REPUBLICAN
?;ARKANSAS;AR;?;MADDOX;?;?;?;767535;?
?;CALIFORNIA;?;?;?;GERALD;REPUBLICAN;3882244;?;REPUBLICAN
?;CALIFORNIA;?;?;CARTER;JIMMY;DEMOCRAT;?;7803770;?
?;?;CA;?;MACBRIDE;ROGER;INDEPENDENT;?;?;OTHER
1976;CALIFORNIA;?;6;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;51098;?;OTHER
1976;CALIFORNIA;CA;?;?;?;PEACE & FREEDOM;41731;?;OTHER
?;?;?;?;?;?;?;?;7803770;OTHER
?;?;CA;?;?;GUS;?;12766;?;OTHER
1976;COLORADO;CO;?;FORD;GERALD;REPUBLICAN;584278;1081440;?
