?;ALABAMA;AL;?;CARTER;JIMMY;?;?;1182850;DEMOCRAT
?;ALABAMA;AL;?;FORD;?;?;504070;1182850;REPUBLICAN
1976;?;AL;1;MADDOX;LESTER;AMERICAN INDEPENDENT PARTY;9198;1182850;?
1976;ALABAMA;AL;1;BUBAR;BENJAMIN BEN;?;6669;?;OTHER
1976;ALABAMA;AL;1;HALL;GUS;?;1954;1182850;?
1976;?;AL;1;MACBRIDE;?;LIBERTARIAN;1481;1182850;LIBERTARIAN
1976;ALASKA;?;?;FORD;?;REPUBLICAN;71555;?;?
?;?;?;2;CARTER;?;DEMOCRAT;?;123574;DEMOCRAT
?;?;AK;2;MACBRIDE;?;LIBERTARIAN;6785;123574;LIBERTARIAN
?;?;?;?;FORD;GERALD;REPUBLICAN;418642;742719;REPUBLICAN
1976;ARIZONA;AZ;?;CARTER;JIMMY;?;?;742719;DEMOCRAT
1976;?;AZ;4;MCCARTHY;EUGENE GENE;INDEPENDENT;19229;742719;?
?;ARIZONA;?;4;MACBRIDE;?;?;7647;?;?
?;ARIZONA;AZ;4;?;PETER;SOCIALIST WORKERS;928;742719;?
1976;ARIZONA;AZ;4;ANDERSON;THOMAS J.;AMERICAN;?;?;OTHER
1976;ARIZONA;AZ;4;MADDOX;?;AMERICAN INDEPENDENT PARTY;85;?;OTHER
1976;ARKANSAS;AR;5;CARTER;JIMMY;DEMOCRAT;498604;767535;DEMOCRAT
1976;ARKANSAS;?;5;FORD;GERALD;?;267903;767535;REPUBLICAN
1976;?;?;5;?;LESTER;AMERICAN INDEPENDENT PARTY;389;?;OTHER
1976;?;?;6;FORD;?;REPUBLICAN;?;7803770;REPUBLICAN
1976;CALIFORNIA;CA;6;CARTER;?;DEMOCRAT;3742284;?;DEMOCRAT
?;CALIFORNIA;CA;6;?;?;INDEPENDENT;56388;7803770;OTHER
?;CALIFORNIA;CA;6;MADDOX;?;AMERICAN INDEPENDENT PARTY;51098;7803770;OTHER
1976;CALIFORNIA;CA;6;WRIGHT;MARGARET;PEACE & FREEDOM;41731;?;OTHER
1976;CALIFORNIA;?;?;CAMEJO;?;?;?;7803770;OTHER
1976;CALIFORNIA;CA;6;HALL;GUS;INDEPENDENT;12766;7803770;?
1976;?;?;?;FORD;GERALD;REPUBLICAN;584278;1081440;REPUBLICAN
?;COLORADO;CO;8;?;JIMMY;DEMOCRAT;?;?;?
?;COLORADO;CO;8;MCCARTHY;EUGENE GENE;?;?;?;?
1976;COLORADO;CO;8;MACBRIDE;?;LIBERTARIAN;?;1081440;LIBERTARIAN
?;COLORADO;CO;?;BUBAR;BENJAMIN BEN;PROHIBITION;2886;1081440;?
?;?;CO;?;CAMEJO;PETER;SOCIALIST WORKERS;1122;?;OTHER
?;?;CO;8;LAROUCHE;?;U.S. LABOR;565;1081440;OTHER
1976;COLORADO;CO;8;HALL;GUS;?;403;?;OTHER
