?;435 s. la cienega blv.;los angeles;310/246-1501;?;?
?;?;los angeles;?;steakhouses;?
art's delicatessen;12224 ventura blvd.;studio city;?;american;?
?;?;?;818-762-1221;?;1
?;?;bel air;?;californian;?
bel-air hotel;?;?;310-472-1211;californian;?
cafe bizou;14016 ventura blvd.;sherman oaks;?;?;?
cafe bizou;?;?;818-788-3536;french bistro;3
?;?;los angeles;213/938-1447;american;4
campanile;624 s. la brea ave.;los angeles;213-938-1447;californian;4
?;2709 main st.;santa monica;310/392-9025;french;5
chinois on main;2709 main st.;santa monica;?;pacific new wave;5
citrus;6703 melrose ave.;los angeles;213/857-0034;californian;?
?;6703 melrose ave.;los angeles;?;californian;?
fenix;8358 sunset blvd. west;?;213/848-6677;american;7
?;?;w. hollywood;?;french (new);?
?;?;?;310/456-0488;?;8
granita;?;malibu;310-456-0488;?;8
grill on the alley;?;?;310/276-0615;?;9
grill  the;9560 dayton way;beverly hills;310-276-0615;american (traditional);9
restaurant katsu;?;los angeles;213/665-1891;asian;?
katsu;?;los feliz;213-665-1891;japanese;?
?;?;los angeles;?;?;11
l'orangerie;903 n. la cienega blvd.;?;?;?;11
le chardonnay;?;los angeles;213/655-8880;?;?
le chardonnay (los angeles);8284 melrose ave.;los angeles;?;french bistro;?
locanda veneta;3rd st.;los angeles;?;?;13
locanda veneta;?;?;310-274-1893;?;?
matsuhisa;129 n. la cienega blvd.;?;310/659-9639;asian;?
?;129 n. la cienega blvd.;beverly hills;310-659-9639;?;?
?;9001 santa monica blvd.;?;?;?;?
palm  the (los angeles);?;?;310-550-8811;?;?
?;5955 melrose ave.;los angeles;?;californian;?
patina;?;los angeles;213-467-1108;?;?
?;1001 n. alameda st.;?;213/628-3781;american;?
philippe the original;?;chinatown;?;cafeterias;17
pinot bistro;12969 ventura blvd.;los angeles;818/990-0500;french;18
?;?;studio city;818-990-0500;french bistro;18
rex il ristorante;617 s. olive st.;los angeles;213/627-2300;italian;19
?;617 s. olive st.;los angeles;?;?;19
spago;?;?;310/652-4025;?;?
spago (los angeles);8795 sunset blvd.;?;?;californian;20
?;?;santa monica;310/829-4313;?;?
valentino;3115 pico blvd.;santa monica;?;italian;?
?;67 n. raymond ave.;los angeles;818/585-0855;?;?
yujean kang's;?;pasadena;818-585-0855;chinese;22
21 club;?;new york;?;american;?
?;21 w. 52nd st.;?;?;?;23
aquavit;?;new york;?;?;24
?;?;new york city;?;scandinavian;24
?;34 e. 61st st.;new york;212/ 319-1660;american;25
aureole;?;new york city;212-319-1660;american (new);?
cafe lalo;?;new york;212/496-6031;coffee bar;26
?;201 w. 83rd st.;new york city;?;coffeehouses;?
?;?;?;212/877-3500;continental;?
?;1 w. 67th st.;new york city;212-877-3500;french (classic);27
carmine's;2450 broadway  between 90th and 91st sts.;?;212/362-2200;italian;28
carmine's;?;new york city;212-362-2200;?;28
?;854 7th ave.  between 54th and 55th sts.;new york;212/757-2245;?;29
carnegie deli;854 seventh ave.;new york city;?;delis;29
chanterelle;?;new york;212/966-6960;?;30
chanterelle;2 harrison st.;?;?;?;30
daniel;?;new york;212/288-0033;?;31
daniel;?;new york city;212-288-0033;french (new);31
dawat;?;new york;212/355-7555;asian;32
?;?;new york city;212-355-7555;indian;?
felidia;?;?;212/758-1479;?;33
?;?;?;?;italian;33
four seasons grill room;?;?;?;american;34
four seasons;?;new york city;212-754-9494;american (new);34
gotham bar & grill;12 e. 12th st.;new york;212/620-4020;american;35
gotham bar & grill;12 e. 12th st.;?;212-620-4020;?;?
?;42 e. 20th st.  between park ave. s and broadway;?;212/477-0777;?;?
?;42 e. 20th st.;?;?;american (new);?
island spice;402 w. 44th st.;new york;?;?;37
island spice;?;?;212-765-1737;caribbean;37
?;?;new york;212/223-5656;american;38
jo jo;160 e. 64th st.;new york city;?;french bistro;38
la caravelle;33 w. 55th st.;new york;?;french;39
la caravelle;33 w. 55th st.;new york city;212-586-4252;french (classic);39
la cote basque;?;new york;?;french;40
?;60 w. 55th st.;?;212-688-6525;french (classic);40
?;155 w. 51st st.;new york;?;french;41
le bernardin;?;?;212-489-1515;?;41
?;160 central park s;new york;?;?;42
les celebrites;?;new york city;212-484-5113;french (classic);?
lespinasse;2 e. 55th st.;new york;?;?;?
lespinasse (new york city);?;new york city;212-339-6719;?;43
lutece;249 e. 50th st.;?;?;?;44
?;249 e. 50th st.;?;212-752-2225;french (classic);44
?;?;new york;212/ 371-7777;seafood;45
manhattan ocean club;57 w. 58th st.;?;?;seafood;?
?;?;?;212/754-6272;american;46
?;?;new york city;?;american (new);?
?;102 5th ave.  between 15th and 16th sts.;?;212/807-7400;american;47
mesa grill;102 fifth ave.;new york city;?;southwestern;?
mi cocina;57 jane st.  off hudson st.;new york;212/627-8273;mexican;?
mi cocina;57 jane st.;new york city;212-627-8273;mexican;48
montrachet;239 w. broadway  between walker and white sts.;new york;212/ 219-2777;french;49
?;?;?;?;?;49
oceana;?;new york;?;?;50
?;?;new york city;?;?;50
?;100 e. 63rd st.;new york;?;?;?
?;?;new york city;?;american (new);51
petrossian;182 w. 58th st.;new york;212/245-2214;french;52
?;?;new york city;?;russian;?
picholine;?;new york;?;mediterranean;53
?;?;new york city;212-724-8585;mediterranean;53
?;?;new york;212/260-6660;?;54
?;95 ave. a;new york city;?;seafood;54
rainbow room;?;new york;212/632-5000;or 212/632-5100 american;?
?;?;new york city;212-632-5000;american (new);?
river cafe;1 water st. at the east river;?;718/522-5200;american;?
river cafe;1 water st.;brooklyn;718-522-5200;?;56
san domenico;240 central park s;new york;?;?;?
?;?;?;212-265-5959;italian;?
?;?;new york;212/677-0606;delicatessen;58
second avenue deli;?;new york city;212-677-0606;?;58
?;11 e. 53rd st.;new york;212/980-9393;asian;59
seryna;11 e. 53rd st.;new york city;?;?;?
?;?;new york;212/371-8844;asian;?
shun lee palace;?;?;212-371-8844;?;60
sign of the dove;1110 3rd ave. at 65th st.;?;?;american;61
?;1110 third ave.;?;212-861-8080;?;?
smith & wollensky;201 e. 49th st.;new york;?;american;?
smith & wollensky;797 third ave.;new york city;212-753-1530;steakhouses;62
tavern on the green;?;new york;?;american;63
tavern on the green;central park west;new york city;?;american (new);63
uncle nick's;747 9th ave.  between 50th and 51st sts.;?;212/315-1726;mediterranean;64
uncle nick's;?;new york city;?;?;?
union square cafe;21 e. 16th st.;new york;212/243-4020;american;?
union square cafe;21 e. 16th st.;?;212-243-4020;?;?
?;152 w. 44th st.;new york;212/ 921-9494;?;?
virgil's real bbq;152 w. 44th st.;?;212-921-9494;?;66
chin's;3200 las vegas blvd. s;las vegas;702/733-8899;?;?
?;?;?;?;?;?
coyote cafe;3799 las vegas blvd. s;las vegas;?;?;?
?;?;las vegas;?;southwestern;68
le montrachet;?;las vegas;702/732-5111;continental;?
le montrachet bistro;3000 paradise rd.;las vegas;702-732-5651;?;?
palace court;3570 las vegas blvd. s;las vegas;702/731-7547;continental;70
?;3570 las vegas blvd. s.;las vegas;?;french (new);?
?;200 e. fremont st.;?;?;?;71
second street grill;200 e. fremont st.;?;702-385-6277;pacific rim;71
steak house;2880 las vegas blvd. s;?;702/734-0410;steak houses;72
?;2880 las vegas blvd. s.;las vegas;?;steakhouses;?
tillerman;2245 e. flamingo rd.;las vegas;?;?;73
?;2245 e. flamingo rd.;las vegas;702-731-4036;?;73
?;2355 peachtree rd.  peachtree battle shopping center;atlanta;404/261-8186;italian;?
abruzzi;2355 peachtree rd. ne;?;?;italian;74
bacchanalia;3125 piedmont rd.  near peachtree rd.;atlanta;404/365-0410;international;75
bacchanalia;?;?;404-365-0410;californian;75
?;3130 piedmont road;atlanta;?;?;76
bone's restaurant;?;?;404-237-2663;?;?
brasserie le coze;3393 peachtree rd.  lenox square mall  near neiman marcus;atlanta;?;french;?
brasserie le coze;3393 peachtree rd.;atlanta;404-266-1440;?;77
buckhead diner;?;atlanta;?;american;78
buckhead diner;3073 piedmont rd.;atlanta;404-262-3336;american (new);78
?;1529 piedmont ave.;?;404/874-7600;french;79
?;?;atlanta;?;?;?
delectables;1 margaret mitchell sq.;?;?;american;80
delectables;1 margaret mitchell sq.;?;404-681-2909;?;80
?;2290 peachtree rd.  peachtree square shopping center;atlanta;404/352-3517;american;81
georgia grille;?;?;404-352-3517;?;81
hedgerose heights inn;490 e. paces ferry rd.;?;404/233-7673;international;?
hedgerose heights inn  the;490 e. paces ferry rd. ne;?;404-233-7673;?;?
heera of india;595 piedmont ave.  rio shopping mall;atlanta;?;?;?
?;595 piedmont ave.;atlanta;404-876-4408;indian;83
indigo coastal grill;?;atlanta;?;caribbean;84
indigo coastal grill;1397 n. highland ave.;?;?;eclectic;84
la grotta;2637 peachtree rd.  peachtree house condominium;atlanta;404/231-1368;italian;85
la grotta;2637 peachtree rd. ne;?;404-231-1368;?;85
mary mac's tea room;?;?;404/876-1800;?;?
mary mac's tea room;224 ponce de leon ave.;?;404-876-1800;southern/soul;?
nikolai's roof;255 courtland st.  at harris st.;?;?;continental;?
nikolai's roof;255 courtland st.;atlanta;?;continental;87
pano's and paul's;1232 w. paces ferry rd.;atlanta;?;international;?
pano's & paul's;1232 w. paces ferry rd.;atlanta;404-261-3662;?;?
?;3434 peachtree rd.;?;?;?;?
ritz-carlton cafe (buckhead);3434 peachtree rd. ne;atlanta;?;american (new);?
?;?;?;404/237-2700;international;90
?;?;?;404-237-2700;american (new);90
restaurant  ritz-carlton  atlanta;?;atlanta;404/659-0400;?;?
?;?;atlanta;?;french (classic);91
?;?;atlanta;?;french;92
?;?;?;?;?;92
veni vidi vici;?;?;404/875-8424;italian;?
veni vidi vici;?;atlanta;404-875-8424;italian;93
?;126 clement st.;san francisco;?;?;?
?;?;?;415-387-0408;?;?
aqua;252 california st.;san francisco;?;seafood;95
aqua;252 california st.;san francisco;?;?;95
boulevard;1 mission st.;san francisco;415/543-6084;american;96
?;1 mission st.;?;415-543-6084;?;?
cafe claude;7 claude la.;?;415/392-3505;french;97
cafe claude;?;san francisco;?;french bistro;97
?;340 stockton st.;?;415/955-5555;?;?
campton place;?;san francisco;?;?;98
chez michel;804 northpoint;san francisco;415/775-7036;?;99
?;804 north point st.;san francisco;415-775-7036;californian;99
fleur de lys;?;?;415/673-7779;french;?
fleur de lys;777 sutter st.;san francisco;415-673-7779;?;100
fringale;?;san francisco;?;french;101
?;?;san francisco;?;french bistro;?
hawthorne lane;?;san francisco;?;american;?
hawthorne lane;22 hawthorne st.;san francisco;?;?;102
khan toke thai house;?;san francisco;415/668-6654;asian;?
khan toke thai house;5937 geary blvd.;san francisco;415-668-6654;thai;103
la folie;2316 polk st.;san francisco;415/776-5577;?;104
la folie;2316 polk st.;san francisco;415-776-5577;french (new);104
?;?;?;415/495-5775;mediterranean;105
lulu restaurant-bis-cafe;?;?;?;mediterranean;?
masa's;648 bush st.;san francisco;415/989-7154;french;106
?;?;?;415-989-7154;french (new);?
mifune japan center  kintetsu building;?;?;?;asian;107
mifune;?;san francisco;415-922-0337;japanese;107
plumpjack cafe;3201 fillmore st.;san francisco;?;?;108
?;3127 fillmore st.;?;?;american (new);?
?;545 post st.;san francisco;415/776-7825;?;109
postrio;545 post st.;?;?;?;?
?;600 stockton st.;san francisco;415/296-7465;american;110
?;600 stockton st.;san francisco;?;french (new);?
rose pistola;532 columbus ave.;?;?;?;111
rose pistola;532 columbus ave.;san francisco;415-399-0499;italian;?
adriano's ristorante;?;?;310/475-9807;italian;112
barney greengrass;9570 wilshire blvd.;beverly hills;310/777-5877;american;113
beaurivage;?;?;310/456-5733;?;?
bistro garden;?;los angeles;?;?;?
border grill;4th st.;los angeles;?;mexican;?
?;3rd st. promenade;?;310/451-0616;american;117
ca'brea;?;?;?;?;118
ca'del sol;4100 cahuenga blvd.;los angeles;?;?;?
cafe pinot;?;?;?;?;120
california pizza kitchen;207 s. beverly dr.;?;310/275-1101;?;121
?;419 n. fairfax ave.;los angeles;213/651-2030.;american;?
cava;?;?;213/658-8898;?;123
cha cha cha;?;?;213/664-7723;?;124
chan dara;?;?;213/467-1052;?;125
clearwater cafe;?;los angeles;818/356-0959;health food;126
?;9500 wilshire blvd.;los angeles;310/275-5200;californian;127
dive!;?;los angeles;?;?;128
?;?;?;310/828-1585;italian;?
?;730 n. la cienega blvd.;los angeles;?;french;130
?;930 hilgard ave.;?;310/208-8765;continental;131
?;8800 melrose ave.;?;310/724-5959;?;?
?;134 n. la cienega;los angeles;310/659-1952;american;?
?;?;los angeles;?;?;134
?;2424 main st.;?;?;american;135
gladstone's;4 fish 17300 pacific coast hwy. at sunset blvd.;pacific palisades;?;american;?
?;?;?;310/276-7605;american;?
harry's bar & american grill;?;los angeles;310/277-2333;italian;?
?;?;los angeles;310/550-8330;italian;?
?;?;los angeles;310/837-6662;health food;?
jackson's farm;439 n. beverly drive;?;310/273-5578;?;?
jimmy's;201 moreno dr.;los angeles;310/552-2394;continental;142
joss;9255 sunset blvd.;los angeles;310/276-1886;asian;143
?;8783 beverly blvd.;los angeles;?;asian;144
?;8720 sunset blvd.;?;310/659-6919;french;145
louise's trattoria;?;los angeles;213/667-0777;?;146
mon kee seafood restaurant;679 n. spring st.;los angeles;?;asian;?
morton's;8764 melrose ave.;los angeles;?;american;148
nate 'n' al's;?;los angeles;?;american;149
nicola;601 s. figueroa st.;los angeles;213/485-0927;american;?
?;1401 ocean ave.;santa monica;310/394-5669;?;?
?;?;los angeles;310/479-4187;cajun;?
?;?;los angeles;?;?;?
paty's;10001 riverside dr.;toluca lake;818/761-9126;american;?
?;1448 n. gower st.;los angeles;?;?;155
?;?;sherman oaks;818/784-4400;?;156
prego;362 n. camden dr.;?;310/277-7346;?;157
rj's the rib joint;?;los angeles;310/274-7427;american;?
remi;?;santa monica;310/393-6545;italian;159
restaurant horikawa;?;?;?;asian;?
?;?;los angeles;213/466-9329;american;161
schatzi on main;3110 main st.;?;?;continental;162
sofi;3rd st.;los angeles;213/651-0346;mediterranean;?
swingers;?;los angeles;213/653-5858;?;?
?;7371 melrose ave.;los angeles;213/658-6340;italian;165
?;?;los angeles;?;?;166
?;?;los angeles;213/937-5733;?;167
?;3835 cross creek rd.;los angeles;310/456-0169;?;?
trader vic's;9876 wilshire blvd.;los angeles;?;asian;169
?;?;los feliz;?;american;170
west beach cafe;60 n. venice blvd.;los angeles;?;american;?
20 mott;?;?;212/964-0380;asian;172
9 jones street;9 jones st.;?;212/989-1220;american;?
adrienne;700 5th ave. at 55th st.;new york;212/903-3918;french;174
?;?;?;212/473-2602;?;175
aja;937 broadway at 22nd st.;new york;?;american;?
?;?;new york;212/ 759-0590;mexican;177
alley's end;311 w. 17th st.;?;212/627-8899;?;178
?;1 united nations plaza at 44th st.;?;212/702-5014;american;179
?;2 park ave. at 32nd st.;?;212/684-2122;american;180
anche vivolo;222 e. 58th st.  between 2nd and 3rd aves.;new york;?;?;181
arizona;206 206 e. 60th st.;new york;212/838-0440;american;?
?;?;new york;212/677-3820;italian;183
?;200-250 vesey st. world financial center;?;?;asian;184
?;?;new york;212/355-1112;mediterranean;185
?;321 w. 46th st.;?;212/246-9171;italian;186
ben benson's;123 w. 52nd st.;new york;212/581-8888;?;?
big cup;228 8th ave.  between 21st and 22nd sts.;new york;212/206-0059;?;188
billy's;948 1st ave.  between 52nd and 53rd sts.;?;212/753-1870;?;?
boca chica;?;new york;212/473-0108;?;190
?;23 e. 22nd st.;new york;?;mediterranean;191
?;?;new york;212/249-8484;asian;?
bouterin;420 e. 59th st.  off 1st ave.;?;212/758-0323;french;193
?;?;?;212/727-2775;?;?
?;240 e. 58th st.;new york;?;italian;?
bryant park grill  roof restaurant and bp cafe;?;new york;?;?;196
c3;103 waverly pl.  near washington sq.;?;?;american;?
?;111 e. 22nd st.  between park ave. s and lexington ave.;new york;212/995-8500;french;198
cafe bianco;1486 2nd ave.  between 77th and 78th sts.;new york;?;coffee bar;199
cafe botanica;160 central park s;new york;212/484-5120;?;?
