arnie morton's of chicago;?;los angeles;310/246-1501;american;?
arnie morton's of chicago;435 s. la cienega blvd.;los angeles;310-246-1501;steakhouses;?
art's delicatessen;?;?;818/762-1221;american;1
art's deli;12224 ventura blvd.;studio city;818-762-1221;delis;?
?;701 stone canyon rd.;?;310/472-1211;californian;?
bel-air hotel;?;bel air;310-472-1211;californian;?
cafe bizou;?;?;818/788-3536;french;3
cafe bizou;?;sherman oaks;?;?;?
campanile;624 s. la brea ave.;los angeles;213/938-1447;american;4
campanile;624 s. la brea ave.;?;213-938-1447;californian;4
?;?;santa monica;310/392-9025;french;5
?;2709 main st.;santa monica;?;pacific new wave;5
citrus;6703 melrose ave.;los angeles;213/857-0034;californian;6
citrus;?;los angeles;?;?;?
fenix;8358 sunset blvd. west;hollywood;?;american;7
fenix at the argyle;8358 sunset blvd.;w. hollywood;213-848-6677;?;7
granita;?;?;310/456-0488;?;8
granita;23725 w. malibu rd.;malibu;?;?;8
grill on the alley;?;los angeles;?;?;?
grill  the;9560 dayton way;beverly hills;310-276-0615;american (traditional);9
?;1972 n. hillhurst ave.;los angeles;?;asian;10
katsu;1972 hillhurst ave.;los feliz;?;japanese;10
l'orangerie;903 n. la cienega blvd.;los angeles;310/652-9770;?;?
l'orangerie;903 n. la cienega blvd.;?;?;?;11
le chardonnay;?;?;213/655-8880;french;12
?;?;los angeles;213-655-8880;french bistro;12
?;?;los angeles;310/274-1893;italian;?
locanda veneta;?;los angeles;310-274-1893;italian;13
matsuhisa;129 n. la cienega blvd.;beverly hills;310/659-9639;?;?
matsuhisa;?;?;310-659-9639;?;14
the palm;9001 santa monica blvd.;los angeles;310/550-8811;?;15
?;9001 santa monica blvd.;w. hollywood;310-550-8811;?;15
patina;?;los angeles;213/467-1108;californian;16
patina;5955 melrose ave.;los angeles;213-467-1108;californian;?
philippe's the original;1001 n. alameda st.;los angeles;213/628-3781;american;?
philippe the original;1001 n. alameda st.;chinatown;213-628-3781;?;17
pinot bistro;12969 ventura blvd.;?;818/990-0500;french;18
pinot bistro;12969 ventura blvd.;studio city;818-990-0500;french bistro;18
rex il ristorante;617 s. olive st.;?;?;?;19
rex il ristorante;617 s. olive st.;los angeles;213-627-2300;nuova cucina italian;?
spago;1114 horn ave.;?;?;californian;20
spago (los angeles);8795 sunset blvd.;w. hollywood;310-652-4025;californian;20
valentino;3115 pico blvd.;santa monica;?;italian;21
valentino;3115 pico blvd.;santa monica;310-829-4313;italian;?
?;?;?;818/585-0855;asian;22
yujean kang's;?;pasadena;818-585-0855;chinese;?
?;21 w. 52nd st.;new york;212/582-7200;?;23
21 club;?;new york city;?;american (new);?
aquavit;?;new york;212/307-7311;continental;?
aquavit;?;?;?;?;24
aureole;34 e. 61st st.;new york;?;?;25
?;34 e. 61st st.;new york city;?;american (new);25
?;201 w. 83rd st.;?;212/496-6031;coffee bar;26
cafe lalo;201 w. 83rd st.;new york city;?;coffeehouses;?
?;1 w. 67th st.;new york;?;continental;?
cafe des artistes;1 w. 67th st.;?;?;french (classic);?
?;?;new york;212/362-2200;?;28
?;?;new york city;?;italian;?
?;?;new york;212/757-2245;delicatessen;29
?;854 seventh ave.;new york city;212-757-2245;?;29
chanterelle;2 harrison st.  near hudson st.;new york;212/966-6960;american;30
chanterelle;?;new york city;212-966-6960;french (new);?
daniel;20 e. 76th st.;new york;212/288-0033;french;31
daniel;20 e. 76th st.;new york city;212-288-0033;french (new);31
dawat;210 e. 58th st.;new york;212/355-7555;asian;?
dawat;210 e. 58th st.;new york city;212-355-7555;?;32
?;243 e. 58th st.;?;212/758-1479;italian;?
?;243 e. 58th st.;new york city;212-758-1479;?;33
four seasons grill room;99 e. 52nd st.;new york;?;american;?
?;99 e. 52nd st.;new york city;212-754-9494;american (new);34
gotham bar & grill;12 e. 12th st.;new york;212/620-4020;american;?
gotham bar & grill;12 e. 12th st.;new york city;212-620-4020;american (new);35
?;?;?;?;american;?
gramercy tavern;?;?;212-477-0777;?;?
?;?;new york;212/765-1737;tel caribbean;37
?;402 w. 44th st.;new york city;212-765-1737;caribbean;37
jo jo;160 e. 64th st.;?;212/223-5656;american;?
jo jo;160 e. 64th st.;new york city;?;french bistro;38
