?;?;SPA;?;1762;Rossi Valentino;Gauloises Yamaha Team;?;1;?;46.0;IT
2005;?;SPA;Jerez;1588;Gibernau Sete;Movistar Honda MotoGP;Honda;?;20;15.0;?
?;?;SPA;?;1854;?;Movistar Honda MotoGP;Honda;3;16;?;?
2005;MotoGP;SPA;Jerez;1310;Barros Alex;Camel Honda;Honda;4;13;4.0;BR
2005;MotoGP;?;?;1875;?;Kawasaki Racing Team;Kawasaki;5;11;56.0;JP
?;MotoGP;SPA;Jerez;?;Bayliss Troy;Camel Honda;?;6;10;12.0;AU
?;MotoGP;SPA;?;1567;Biaggi Max;Repsol Honda Team;Honda;?;9;?;IT
2005;?;?;Jerez;1876;?;JIR Konica Minolta Honda;?;8;8;?;JP
2005;MotoGP;SPA;Jerez;2094;Edwards Colin;Gauloises Yamaha Team;Yamaha;9;7;5.0;US
?;?;?;Jerez;1647;Checa Carlos;Ducati Marlboro Team;Ducati;?;6;7.0;ES
2005;?;?;?;2015;?;Telefonica Movistar Honda 250cc;?;?;25;?;?
?;250cc;SPA;Jerez;1752;Porto Sebastian;Aprilia Aspar 250cc;?;?;20;19.0;?
?;250cc;SPA;Jerez;1981;?;MS Aprilia Italia Corse;?;?;?;5.0;?
2005;250cc;?;?;2055;Dovizioso Andrea;?;Honda;4;13;34.0;IT
?;?;SPA;Jerez;?;?;?;Honda;5;11;80.0;?
2005;?;SPA;?;?;?;Fortuna Honda;Honda;6;10;48.0;ES
2005;250cc;SPA;?;?;Locatelli Roberto;?;Aprilia;7;9;?;?
2005;250cc;?;Jerez;?;Debon Alex;?;Honda;8;?;6.0;ES
2005;?;?;Jerez;?;Corsi Simone;?;Aprilia;9;7;24.0;IT
2005;250cc;SPA;Jerez;1805;Giansanti Mirko;Matteoni Racing;Aprilia;10;6;32.0;?
2005;MotoGP;POR;Estoril;1310;Barros Alex;Camel Honda;?;1;?;4.0;?
?;MotoGP;?;Estoril;?;Rossi Valentino;?;Yamaha;2;20;46.0;IT
?;MotoGP;POR;Estoril;?;?;Repsol Honda Team;Honda;3;16;3.0;IT
2005;?;?;Estoril;1854;?;?;?;4;?;33.0;IT
?;MotoGP;POR;?;1647;?;Ducati Marlboro Team;Ducati;5;?;7.0;ES
2005;?;POR;Estoril;2094;Edwards Colin;?;Yamaha;?;10;5.0;US
?;?;POR;Estoril;2093;Hayden Nicky;?;Honda;?;?;69.0;US
2005;?;POR;Estoril;1875;Nakano Shinya;Kawasaki Racing Team;?;8;8;56.0;JP
2005;MotoGP;?;Estoril;1516;?;Ducati Marlboro Team;Ducati;?;7;65.0;IT
?;MotoGP;POR;Estoril;?;Xaus Ruben;?;Yamaha;10;?;11.0;?
2005;250cc;POR;Estoril;?;?;Carrera Sunglasses - LCR;Aprilia;?;25;?;?
2005;250cc;?;Estoril;?;Dovizioso Andrea;Team Scot;Honda;2;20;34.0;IT
2005;?;POR;Estoril;1888;?;Aprilia Aspar 250cc;Aprilia;3;?;7.0;FR
2005;?;POR;Estoril;2015;Pedrosa Dani;Telefonica Movistar Honda 250cc;?;4;13;?;?
2005;?;POR;Estoril;1981;?;?;Aprilia;5;?;?;SM
2005;?;?;Estoril;2006;?;Telefonica Movistar Honda 250cc;Honda;?;10;73.0;JP
2005;?;POR;Estoril;2081;Takahashi Yuki;Team Scot;Honda;7;?;?;JP
?;250cc;POR;Estoril;?;Guintoli Sylvain;?;Aprilia;8;8;50.0;?
2005;250cc;POR;Estoril;?;Porto Sebastian;?;?;9;?;19.0;AR
2005;250cc;POR;Estoril;2058;Lorenzo Jorge;?;?;?;6;48.0;ES
2005;125cc;POR;Estoril;2037;Kallio Mika;?;?;?;25;36.0;FI
2005;?;POR;Estoril;?;Faubel Hector;?;Aprilia;2;20;55.0;?
2005;?;POR;Estoril;2075;Luthi Thomas;Elit Grand Prix;Honda;3;16;12.0;CH
?;125cc;POR;Estoril;2068;Lai Fabrizio;Kopron Racing World;Honda;4;?;?;IT
2005;125cc;?;Estoril;?;?;?;Gilera;5;?;54.0;SM
2005;125cc;?;?;?;?;Ajo Motorsport;Honda;6;10;?;JP
?;125cc;?;Estoril;2059;?;?;?;7;?;?;ES
?;125cc;POR;Estoril;?;Pasini Mattia;?;Aprilia;8;8;75.0;IT
?;?;POR;?;?;Simon Julian;Red Bull KTM GP125;KTM;9;7;?;ES
2005;125cc;POR;Estoril;2080;?;Nocable.it Race;Aprilia;10;6;58.0;?
2005;MotoGP;CHN;?;1762;?;?;Yamaha;1;25;46.0;?
?;MotoGP;?;?;1714;?;?;?;2;20;?;?
