?;MotoGP;SPA;Jerez;1762;Rossi Valentino;?;?;?;25;46.0;?
2005;MotoGP;?;Jerez;1588;Gibernau Sete;Movistar Honda MotoGP;Honda;?;?;15.0;ES
2005;MotoGP;SPA;Jerez;1854;Melandri Marco;?;?;3;?;?;?
2005;?;SPA;?;?;?;Camel Honda;Honda;4;13;4.0;?
2005;MotoGP;?;Jerez;?;Nakano Shinya;Kawasaki Racing Team;?;5;?;56.0;?
2005;?;SPA;?;1862;Bayliss Troy;Camel Honda;Honda;6;10;?;?
2005;MotoGP;?;Jerez;1567;Biaggi Max;Repsol Honda Team;?;7;9;3.0;IT
2005;MotoGP;?;Jerez;1876;Tamada Makoto;JIR Konica Minolta Honda;Honda;8;8;6.0;JP
2005;?;SPA;Jerez;?;?;Gauloises Yamaha Team;?;?;7;?;?
2005;?;?;Jerez;?;Checa Carlos;Ducati Marlboro Team;Ducati;10;6;7.0;ES
2005;250cc;?;?;?;?;Telefonica Movistar Honda 250cc;Honda;1;25;?;?
?;250cc;SPA;Jerez;1752;Porto Sebastian;Aprilia Aspar 250cc;?;?;?;19.0;?
?;250cc;SPA;Jerez;1981;De Angelis Alex;MS Aprilia Italia Corse;Aprilia;?;?;5.0;?
?;250cc;SPA;?;?;Dovizioso Andrea;?;Honda;?;13;34.0;?
2005;250cc;?;?;2052;?;?;Honda;5;?;?;?
2005;250cc;SPA;Jerez;2058;Lorenzo Jorge;Fortuna Honda;?;6;10;48.0;ES
2005;250cc;SPA;Jerez;1693;Locatelli Roberto;?;Aprilia;7;?;15.0;?
2005;250cc;SPA;Jerez;?;?;Wurth Honda BQR;Honda;8;8;6.0;ES
2005;250cc;?;Jerez;2064;Corsi Simone;MS Aprilia Italia Corse;?;9;?;24.0;?
2005;250cc;?;Jerez;1805;?;?;Aprilia;10;6;?;IT
?;MotoGP;?;Estoril;1310;?;Camel Honda;?;1;25;4.0;BR
2005;MotoGP;POR;Estoril;1762;?;Gauloises Yamaha Team;Yamaha;2;20;46.0;?
2005;?;?;Estoril;1567;Biaggi Max;Repsol Honda Team;Honda;3;16;?;?
2005;MotoGP;?;Estoril;1854;Melandri Marco;Movistar Honda MotoGP;Honda;?;13;33.0;IT
2005;MotoGP;POR;Estoril;?;?;Ducati Marlboro Team;Ducati;5;11;7.0;ES
2005;?;POR;?;2094;?;Gauloises Yamaha Team;?;6;10;5.0;US
2005;MotoGP;?;Estoril;2093;Hayden Nicky;Repsol Honda Team;Honda;7;9;69.0;US
2005;MotoGP;POR;?;1875;Nakano Shinya;?;Kawasaki;8;8;56.0;JP
?;MotoGP;?;?;?;Capirossi Loris;?;?;?;7;65.0;?
2005;MotoGP;POR;?;?;?;Fortuna Yamaha Team;Yamaha;10;?;?;ES
2005;?;POR;Estoril;2032;Stoner Casey;Carrera Sunglasses - LCR;Aprilia;1;?;?;?
?;250cc;?;?;?;Dovizioso Andrea;?;Honda;2;?;34.0;IT
2005;250cc;?;Estoril;?;De Puniet Randy;Aprilia Aspar 250cc;Aprilia;3;16;7.0;FR
?;250cc;POR;?;2015;Pedrosa Dani;?;Honda;4;13;?;?
?;250cc;POR;Estoril;1981;De Angelis Alex;MS Aprilia Italia Corse;Aprilia;5;?;5.0;SM
?;250cc;POR;Estoril;?;Aoyama Hiroshi;Telefonica Movistar Honda 250cc;Honda;?;10;73.0;JP
2005;250cc;POR;Estoril;2081;Takahashi Yuki;Team Scot;?;7;?;55.0;?
?;?;?;Estoril;1990;?;Equipe GP de France - Scrab;?;8;8;?;FR
2005;?;?;?;1752;Porto Sebastian;Aprilia Aspar 250cc;?;?;7;19.0;AR
2005;?;POR;Estoril;?;Lorenzo Jorge;Fortuna Honda;Honda;?;?;48.0;ES
?;125cc;POR;Estoril;?;Kallio Mika;?;KTM;1;25;?;FI
2005;125cc;POR;Estoril;1988;Faubel Hector;Master Aspar;?;2;?;?;ES
2005;?;POR;Estoril;2075;Luthi Thomas;?;Honda;3;16;12.0;?
?;?;POR;Estoril;?;?;Kopron Racing World;Honda;4;13;?;?
2005;?;POR;?;?;Poggiali Manuel;?;Gilera;5;11;54.0;?
2005;?;POR;?;2008;?;Ajo Motorsport;?;?;?;?;JP
2005;125cc;?;Estoril;2059;?;?;Honda;?;?;19.0;?
?;125cc;?;?;2130;?;Totti Top Sport - NGS;Aprilia;8;8;?;IT
2005;?;POR;Estoril;2065;Simon Julian;Red Bull KTM GP125;?;9;7;60.0;?
2005;?;?;Estoril;2080;Simoncelli Marco;?;Aprilia;10;6;58.0;IT
2005;MotoGP;CHN;Shanghai;1762;Rossi Valentino;Gauloises Yamaha Team;?;1;?;46.0;?
2005;?;?;Shanghai;?;Jacque Olivier;Kawasaki Racing Team;Kawasaki;?;?;19.0;FR
2005;MotoGP;CHN;Shanghai;1854;Melandri Marco;Movistar Honda MotoGP;Honda;3;16;?;IT
2005;?;CHN;?;1588;?;Movistar Honda MotoGP;?;4;13;?;ES
2005;MotoGP;CHN;?;1567;?;Repsol Honda Team;?;5;11;3.0;IT
?;MotoGP;CHN;Shanghai;1568;Vd Goorbergh Jurgen;Konica Minolta Honda;?;?;?;16.0;?
2005;MotoGP;CHN;Shanghai;2049;Hopkins John;Team Suzuki MotoGP;?;?;9;21.0;?
2005;?;CHN;Shanghai;2094;?;Gauloises Yamaha Team;?;8;8;5.0;US
2005;?;?;Shanghai;?;?;Repsol Honda Team;?;9;7;?;US
2005;MotoGP;CHN;Shanghai;?;Xaus Ruben;Fortuna Yamaha Team;Yamaha;10;6;?;?
?;250cc;?;Shanghai;2032;Stoner Casey;Carrera Sunglasses - LCR;?;1;25;?;?
2005;?;CHN;Shanghai;2055;Dovizioso Andrea;Team Scot;Honda;?;20;34.0;IT
2005;?;?;Shanghai;2006;Aoyama Hiroshi;Telefonica Movistar Honda 250cc;Honda;3;16;73.0;?
2005;250cc;CHN;?;?;De Angelis Alex;?;Aprilia;4;?;5.0;SM
2005;?;CHN;?;1752;?;Aprilia Aspar 250cc;Aprilia;5;11;?;AR
2005;250cc;CHN;?;?;?;Telefonica Movistar Honda 250cc;?;?;10;?;?
?;?;?;Shanghai;?;Barbera Hector;Fortuna Honda;Honda;7;9;80.0;ES
?;250cc;CHN;Shanghai;?;Corsi Simone;MS Aprilia Italia Corse;?;8;?;?;?
?;?;?;Shanghai;2058;Lorenzo Jorge;Fortuna Honda;Honda;9;?;48.0;ES
2005;?;CHN;?;2081;Takahashi Yuki;Team Scot;Honda;10;6;55.0;JP
?;125cc;?;Shanghai;?;Pasini Mattia;Totti Top Sport - NGS;Aprilia;1;25;75.0;?
?;125cc;?;Shanghai;?;Lai Fabrizio;Kopron Racing World;Honda;2;?;32.0;IT
?;125cc;?;?;2004;Talmacsi Gabor;Red Bull KTM GP125;KTM;3;?;14.0;HU
2005;125cc;CHN;Shanghai;2075;?;Elit Grand Prix;Honda;4;13;12.0;CH
?;125cc;CHN;?;2008;Koyama Tomoyoshi;?;?;5;11;71.0;?
?;?;CHN;Shanghai;2080;Simoncelli Marco;Nocable.it Race;Aprilia;6;10;58.0;?
2005;125cc;CHN;Shanghai;?;?;Seedorf RC3 - Tiempo Holidays;?;7;?;?;ES
2005;?;CHN;Shanghai;?;Nieto Pablo;Caja Madrid - Derbi Racing;Derbi;?;?;?;?
2005;125cc;CHN;?;2108;Pesek Lukas;Metis Racing Team;Derbi;9;7;52.0;?
?;125cc;CHN;Shanghai;2065;?;Red Bull KTM GP125;KTM;?;6;60.0;?
?;MotoGP;?;Le Mans;?;Rossi Valentino;?;Yamaha;1;?;46.0;IT
2005;MotoGP;FRA;Le Mans;?;?;?;Honda;2;?;15.0;?
?;MotoGP;FRA;Le Mans;2094;Edwards Colin;Gauloises Yamaha Team;Yamaha;3;16;?;US
?;MotoGP;?;?;1854;?;?;Honda;?;?;33.0;IT
2005;MotoGP;FRA;Le Mans;1567;Biaggi Max;Repsol Honda Team;?;5;?;3.0;?
