?;?;SPA;Jerez;?;?;Gauloises Yamaha Team;?;?;?;46.0;?
?;?;SPA;?;?;Gibernau Sete;Movistar Honda MotoGP;?;2;?;15.0;ES
?;?;SPA;Jerez;1854;Melandri Marco;?;?;?;16;?;IT
2005;MotoGP;SPA;Jerez;1310;Barros Alex;?;?;4;13;4.0;BR
2005;MotoGP;SPA;Jerez;?;Nakano Shinya;Kawasaki Racing Team;Kawasaki;?;?;56.0;?
?;?;?;?;?;?;?;?;?;10;12.0;?
?;?;SPA;?;?;Biaggi Max;?;?;?;?;?;IT
2005;MotoGP;?;?;?;?;JIR Konica Minolta Honda;Honda;8;8;6.0;?
?;MotoGP;?;Jerez;2094;Edwards Colin;?;Yamaha;?;?;?;US
2005;MotoGP;SPA;Jerez;?;?;?;Ducati;?;?;?;?
2005;?;SPA;Jerez;2015;Pedrosa Dani;Telefonica Movistar Honda 250cc;?;?;?;1.0;ES
2005;250cc;?;Jerez;1752;?;Aprilia Aspar 250cc;Aprilia;?;?;?;AR
2005;250cc;?;Jerez;1981;?;MS Aprilia Italia Corse;Aprilia;?;16;?;?
2005;?;?;Jerez;2055;?;Team Scot;Honda;4;13;?;IT
2005;?;SPA;Jerez;?;?;?;Honda;5;11;80.0;?
2005;?;?;Jerez;2058;Lorenzo Jorge;?;Honda;?;10;48.0;?
2005;250cc;?;?;?;?;Carrera Sunglasses - LCR;Aprilia;7;9;15.0;IT
?;?;?;?;1891;Debon Alex;?;Honda;?;?;?;ES
?;250cc;SPA;?;2064;Corsi Simone;MS Aprilia Italia Corse;Aprilia;9;?;24.0;IT
2005;?;SPA;?;?;Giansanti Mirko;Matteoni Racing;?;10;?;32.0;?
?;MotoGP;?;?;1310;Barros Alex;Camel Honda;?;?;25;?;BR
?;?;POR;?;?;?;Gauloises Yamaha Team;Yamaha;?;?;46.0;?
2005;?;?;?;1567;?;Repsol Honda Team;?;3;16;3.0;?
?;MotoGP;POR;?;1854;Melandri Marco;?;Honda;?;?;?;?
