732;Engine;PW
310;Model_Series;707/720
862;Delivery_Year_;2013
445;Country;Kenya
985;Country;Sweden
560;Order_Total;2
1003;Delivery_Total;2
432;Engine;PW
903;Engine;PW
156;Order_Year;1986
211;Delivery_Year_;1988
349;Region;Southeast Asia
323;Country;United Kingdom
421;Country;USA
513;Order_Year;1984
1458;Order_Month;Jul
553;Order_Month;Jan
1279;Country;Portugal
825;Engine;PW
90;Delivery_Total;1
1022;Delivery_Year_;1990
1297;Delivery_Total;7
642;Region;Europe
1143;Order_Total;1
358;Model_Series;DC-9
1018;Order_Year;1967
1327;Delivery_Year_;2015
295;Customer_Name;Air Lease Corporation
686;Order_Total;3
1357;Engine;GE
151;Delivery_Total;2
570;Country;USA
282;Region;Europe
1319;Delivery_Total;2
563;Customer_Name;China Xinjiang Airlines
772;Engine;PW
1232;Delivery_Total;1
212;Order_Year;2015
1372;Delivery_Total;3
1196;Delivery_Total;3
926;Customer_Name;Cyprus Turkish Airlines (KTHY)
904;Order_Year;1996
1397;Model_Series;737-800
1021;Order_Year;1993
28;Region;Africa
1120;Order_Total;3
475;Order_Total;2
1208;Order_Year;2018
1078;Order_Year;1973
556;Order_Total;3
1174;Order_Total;2
480;Customer_Name;Kenya Airways
503;Country;Ireland
456;Delivery_Year_;1981
1012;Order_Total;2
419;Region;Europe
996;Order_Total;1
980;Customer_Name;Jet Airways
1043;Delivery_Total;1
745;Country;Israel
1399;Customer_Name;Air Canada
9;Delivery_Total;2
662;Engine;PW
891;Delivery_Year_;2001
663;Order_Total;2
577;Model_Series;737-800
1358;Model_Series;727
256;Delivery_Year_;2010
1244;Country;Azerbaijan
863;Order_Total;1
395;Order_Year;2005
273;Order_Month;Dec
575;Customer_Name;Altavair LLC
1100;Region;South Asia
997;Engine;PW
138;Order_Total;1
510;Order_Total;1
146;Order_Year;2000
236;Delivery_Total;2
1095;Country;USA
1372;Customer_Name;Air France
141;Engine;CF
1179;Region;North America
973;Delivery_Year_;2017
1355;Order_Total;1
1369;Customer_Name;Bonanza Airlines
922;Delivery_Total;1
814;Order_Total;3
1205;Delivery_Year_;2004
933;Country;USA
696;Country;USA
1332;Engine;CF
1307;Country;Italy
382;Model_Series;MD-11
381;Delivery_Year_;2015
1372;Engine;PW
1202;Order_Month;Jun
1459;Delivery_Year_;1981
1341;Region;North America
1109;Customer_Name;FAA
824;Engine;CF
1330;Model_Series;MD-80
79;Order_Year;1980
1273;Delivery_Total;1
1413;Order_Total;14
1140;Order_Total;2
1270;Order_Year;1965
405;Delivery_Total;2
1452;Delivery_Year_;1998
840;Order_Month;Jan
404;Delivery_Year_;1979
259;Delivery_Year_;2017
1403;Order_Total;1
1217;Delivery_Total;6
941;Engine;CF
240;Model_Series;707/720
886;Region;North America
52;Delivery_Total;1
660;Region;Middle East
950;Delivery_Year_;1987
1114;Delivery_Total;2
484;Delivery_Year_;2012
559;Order_Year;1977
1296;Model_Series;787-8
1275;Delivery_Total;4
1011;Order_Total;2
783;Engine;PW
1332;Order_Month;Mar
427;Region;North America
869;Order_Total;3
1375;Engine;PW
182;Delivery_Year_;1967
612;Order_Total;3
116;Delivery_Year_;1993
253;Order_Month;Apr
317;Country;Belgium
1481;Delivery_Year_;1985
1379;Country;Sweden
1147;Country;Netherlands
977;Delivery_Year_;2016
102;Region;East Asia
839;Order_Month;Jul
504;Delivery_Total;1
1401;Delivery_Year_;1980
822;Delivery_Year_;1968
910;Order_Month;Dec
421;Order_Year;1973
707;Model_Series;DC-9
51;Customer_Name;Republic of Liberia
833;Customer_Name;Western Pacific Airlines
1317;Country;Mexico
1198;Order_Month;Jan
338;Order_Year;1996
1313;Model_Series;737-800A
601;Region;East Asia
142;Delivery_Total;4
1241;Order_Total;1
95;Order_Year;1976
617;Order_Month;Mar
1237;Order_Year;2007
1064;Engine;GE
865;Delivery_Year_;1973
638;Region;South Asia
1395;Region;Southeast Asia
1043;Customer_Name;Midland Montagu Leasing
1059;Customer_Name;Aeropostal
885;Model_Series;737-300
978;Customer_Name;Flightpath
630;Region;North America
1176;Delivery_Total;2
162;Model_Series;707/720
543;Order_Month;Jul
271;Customer_Name;Korean Air
1152;Customer_Name;Air New Zealand
1075;Order_Month;Feb
1369;Country;USA
882;Model_Series;727
421;Order_Month;Jul
199;Country;Saudi Arabia
1013;Delivery_Total;1
1380;Order_Month;Oct
309;Country;Namibia
777;Region;Central America and Mexico
824;Order_Year;1992
97;Delivery_Total;2
304;Customer_Name;GOL Linhas Aereas
1260;Order_Total;2
883;Delivery_Total;2
481;Order_Total;3
258;Engine;PW
10;Delivery_Year_;1993
801;Country;USA
625;Model_Series;707/720
741;Order_Month;Jul
1223;Engine;CF
1171;Delivery_Year_;2016
744;Country;China
1414;Order_Year;1986
669;Order_Month;Apr
408;Customer_Name;Libyan Airlines
361;Delivery_Year_;2016
103;Order_Month;Jan
1081;Region;Southeast Asia
1295;Order_Year;2010
103;Customer_Name;BDS Australia P-8
1262;Country;Oman
685;Order_Year;1999
73;Delivery_Total;1
1323;Delivery_Total;1
493;Order_Month;Jan
