630;name;straits cafe
734;name;la caridad
422;name;montien
798;name;carey's corner
220;name;postrio
52;name;aureole
662;name;don antonio's
330;name;chez jacqueline
660;name;chez melange
262;name;nate 'n' al's
744;addr;17 barrow st.
438;addr;205 e. 45th st.
663;addr;8909 sunset blvd.
202;addr;777 sutter st.
89;addr;249 e. 50th st.
83;addr;155 w. 51st st.
227;addr;26025 pacific coast hwy.
235;addr;419 n. fairfax ave.
624;addr;432 powell st.
74;addr;42 e. 20th st.
57;addr;2450 broadway  between 90th and 91st sts.
161;addr;1 margaret mitchell sq.
850;addr;2225 irving st.
338;addr;164 mulberry st.  between grand and broome sts.
832;addr;4837 old national hwy.
849;city;san francisco
624;city;san francisco
308;city;new york
561;city;las vegas
642;city;san francisco
769;city;las vegas
356;city;new york
510;city;atlanta
375;city;new york
338;city;new york
802;city;atlanta
81;city;new york
163;city;atlanta
115;city;new york
369;city;new york
775;city;las vegas
720;city;new york city
130;city;new york city
409;city;new york
299;city;new york
739;city;new york city
515;city;atlanta
737;city;new york city
407;city;new york
846;city;san francisco
5;city;bel air
753;city;new york city
681;phone;310-456-6299
268;phone;213/461-8800
112;phone;212-632-5000
40;phone;213-627-2300
350;phone;212/431-0021
448;phone;212/627-7172
117;phone;212/677-0606
269;phone;818/784-4400
705;phone;310-859-8744
523;phone;404/350-6755
630;phone;415/668-1783
84;phone;212-489-1515
331;phone;212/371-2323
275;phone;310/399-4800
427;phone;212/255-3996
4;phone;818-762-1221
658;phone;310-888-0108
559;phone;702/791-7111
252;type;italian
13;type;californian
61;type;american
410;type;seafood
242;type;italian
570;type;french
536;type;italian
14;type;californian
582;type;greek and middle eastern
22;type;japanese
658;type;pacific new wave
512;type;asian
106;type;russian
320;type;coffee bar
674;type;delis
296;type;italian
400;type;coffee bar
194;type;american (new)
154;type;steakhouses
335;type;coffee bar
639;class;526
446;class;333
485;class;372
288;class;175
392;class;279
801;class;689
844;class;732
755;class;643
708;class;596
221;class;110
228;class;115
157;class;78
277;class;164
235;class;122
