riga;nome attributo;valore da imputare;valore imputato
1602;price;450000;?
1002;owner;first;first
1217;location;faridabad;?
258;kms_driven;28000;?
62;model;Classic;?
1306;model;Duke;?
2966;price;170000;?
4018;location;bangalore;?
2609;location;vadodara;?
1109;model_year;2014;?
2995;kms_driven;17000;?
2562;power;27.2;?
3445;kms_driven;31000;?
828;model_year;2018;?
1240;mileage;43.0;?
3738;mileage;20.0;?
1852;price;129700;?
2040;kms_driven;16800;?
3749;model;Splendor;?
2689;location;delhi;?
2373;model_year;2018;?
3752;mileage;25.0;?
126;owner;first;first
1075;mileage;40.0;?
697;location;delhi;?
2240;model;Classic;?
294;model;V15;?
4060;price;32000;?
2831;power;8.2;?
3949;power;16.0;?
854;model_year;2020;?
740;mileage;32.0;?
2798;price;22000;?
649;owner;first;first
464;model_year;2018;?
302;company;TVS;Royal-Enfield
1517;owner;first;first
2017;location;mumbai;?
1441;kms_driven;30000;?
1811;location;delhi;?
2242;power;15.3;?
3577;kms_driven;40000;?
3936;owner;first;first
898;company;Royal-Enfield;?
2935;model_year;2013;?
3979;power;19.8;?
840;owner;first;first
2364;mileage;42.0;?
2857;model;Discover;?
2524;kms_driven;100000;?
1415;price;36000;?
15;owner;first;first
1971;power;25.0;?
750;power;25.0;?
2731;power;21.0;?
66;model;Gixxer;?
984;kms_driven;37000;?
1847;company;Hero;?
962;price;93500;?
118;kms_driven;4000;?
3927;kms_driven;34827;?
2700;owner;first;first
109;location;chandigarh;?
1577;model;TNT;?
4063;company;Hero;?
2263;model;Pulsar;?
2361;owner;first;first
156;owner;second;first
3214;price;45000;?
2116;company;Royal-Enfield;?
1234;kms_driven;6500;?
2705;mileage;68.0;?
194;model_year;2008;?
915;power;18.28;?
667;power;7.91;?
1410;owner;first;first
1421;mileage;57.0;?
2670;model_year;2018;?
27;mileage;53.0;?
3761;model_year;2015;?
2669;model;Classic;?
3275;owner;first;first
1319;price;195000;?
3851;mileage;40.0;?
2576;mileage;35.0;?
1344;owner;first;first
1894;model;TNT;?
2407;power;111.0;?
3974;kms_driven;23690;?
3669;mileage;35.0;?
2563;price;130000;?
1331;owner;first;first
2268;model_year;2016;?
2171;model_year;2020;?
1280;kms_driven;17340;?
2145;model_year;2006;?
375;mileage;26.0;?
1599;owner;first;first
1723;model;Duke;?
2889;model_year;2017;?
1314;mileage;20.0;?
2196;location;pune;?
1095;company;Royal-Enfield;?
1948;kms_driven;10473;?
2791;kms_driven;44000;?
76;kms_driven;22605;?
2209;owner;first;first
2360;company;TVS;?
3998;model_year;2013;?
511;model;Pulsar;?
2522;location;mumbai;?
615;price;70000;?
1735;model_year;2015;?
128;price;110000;?
816;owner;first;first
2531;model_year;2017;?
1361;mileage;55.0;?
2666;company;Yamaha;?
3403;location;chennai;?
58;location;pune;?
2323;model_year;2015;?
2226;company;Suzuki;?
3531;owner;first;first
1898;model_year;2017;?
3840;model_year;2010;?
2002;location;hyderabad;?
3759;mileage;40.0;?
171;owner;first;first
1456;model;RC;?
2145;model;CT;?
1652;power;26.45;?
2267;company;Bajaj;?
3872;company;Hero;?
3732;location;mumbai;?
2904;location;bangalore;?
1668;model_year;2013;?
2056;model;Avenger;?
1917;model_year;2017;?
2474;price;85000;?
2637;owner;first;first
1205;model_year;2014;?
1390;owner;first;first
167;model;Super;?
785;model_year;2020;?
168;model_year;2017;?
2143;price;100000;?
3713;company;Hero;?
1803;model;CB;?
2022;model;Classic;?
3920;price;105000;?
1174;model;Thunderbird;?
3271;power;33.0;?
2626;model;Xtreme;?
1130;company;Royal-Enfield;?
2847;mileage;65.0;?
816;kms_driven;52000;?
422;company;Royal-Enfield;?
499;location;delhi;?
3251;owner;first;first
2487;company;UM;?
3555;company;Honda;?
1169;location;bangalore;?
4030;location;faridabad;?
927;mileage;26.0;?
3824;model_year;2015;?
452;location;delhi;?
3059;model;Standard;?
2658;owner;second;first
2897;company;KTM;?
2452;location;ghaziabad;?
2883;owner;first;first
1556;kms_driven;10000;?
1813;power;47.0;?
3173;owner;first;first
2244;owner;second;first
2261;company;Kawasaki;?
3791;mileage;5.0;?
2412;model_year;2017;?
2753;power;24.5;?
2157;price;40000;?
315;power;25.1;?
757;power;19.8;?
1331;mileage;40.0;?
3294;model_year;2012;?
2397;location;delhi;?
1429;mileage;53.0;?
379;mileage;43.0;?
3091;mileage;48.0;?
2751;owner;first;first
1357;owner;first;first
810;kms_driven;17415;?
3741;owner;second;first
3676;power;14.3;?
3841;kms_driven;3749;?
1570;model_year;2019;?
1577;owner;first;first
2323;location;delhi;?
2898;location;bangalore;?
2629;model;Thunderbird;?
3758;company;Royal-Enfield;?
2335;price;180000;?
1969;price;88187;?
637;mileage;35.0;?
2313;owner;first;first
3990;mileage;35.0;?
709;owner;first;first
2630;model_year;2015;?
634;power;14.0;?
1519;company;Honda;?
932;model;Karizma;?
1634;model_year;2017;?
3093;location;delhi;?
854;mileage;35.0;?
3840;company;Bajaj;?
3286;mileage;40.0;?
1719;mileage;35.0;?
3944;model_year;2015;?
3294;kms_driven;10544;?
3381;owner;first;first
75;mileage;43.0;?
2654;model;Karizma;?
844;kms_driven;12000;?
1722;company;KTM;?
1024;mileage;40.0;?
2147;owner;first;first
1525;location;bangalore;?
3382;model_year;2018;?
2444;kms_driven;20000;?
2700;power;19.8;?
2998;power;19.8;?
1016;price;22100;?
1167;price;528425;?
2202;company;Bajaj;?
1815;mileage;65.0;?
290;location;delhi;?
3703;power;24.8;?
2379;company;Royal-Enfield;?
1553;location;bangalore;?
205;mileage;40.0;?
2296;owner;first;first
1031;model;Renegade;?
1687;model;Thunderbird;?
2687;owner;first;first
3627;owner;first;first
515;location;bangalore;?
3420;power;8.2;?
1909;location;faridabad;?
1119;location;pune;?
1625;power;7.7;?
1031;price;97950;?
392;mileage;35.0;?
1370;price;180000;?
1622;location;thane;?
3075;company;UM;?
2721;location;delhi;?
1316;price;125000;?
1538;power;13.0;?
754;mileage;40.0;?
3663;model_year;2008;?
1300;location;jaipur;?
180;price;70000;?
638;power;11.64;?
3906;power;12.32;?
1135;price;440000;?
1135;location;mumbai;?
3147;power;19.8;?
2338;mileage;42.0;?
3314;owner;first;first
134;model;Discover;?
1949;mileage;32.0;?
226;kms_driven;34000;?
2531;model;Avenger;?
578;owner;first;first
3315;price;500000;?
3065;model;Glamour;?
3027;price;120000;?
365;mileage;35.0;?
904;location;agra;?
2634;owner;first;first
2169;kms_driven;16000;?
1558;model_year;2019;?
451;owner;first;first
3249;company;UM;?
141;company;Royal-Enfield;Royal-Enfield
