?;unknown;jan;?;1055;?;28;1
110;?;may;-1;520;unknown;36;1
378;?;?;-1;?;cellular;?;?
358;unknown;?;?;?;?;41;?
?;unknown;?;-1;?;?;27;1
59;?;jul;-1;2362;cellular;?;1
207;unknown;?;-1;106;?;?;1
?;unknown;?;-1;?;?;52;?
?;?;may;?;?;?;34;1
?;?;?;-1;?;unknown;?;?
?;?;may;?;145;?;?;?
155;?;?;?;?;?;41;?
?;unknown;?;?;?;?;?;1
77;?;nov;?;-471;?;49;?
?;other;apr;340;?;?;?;?
?;unknown;jul;?;?;?;31;?
135;failure;?;336;?;cellular;?;1
?;unknown;?;-1;373;?;47;1
329;unknown;may;?;2919;?;41;?
303;unknown;?;?;2445;unknown;39;1
129;unknown;?;-1;-85;?;?;?
?;unknown;?;?;?;cellular;?;?
?;?;?;?;59;unknown;?;1
191;?;?;?;?;?;?;?
127;?;?;?;?;?;48;1
41;?;?;204;?;telephone;58;?
?;?;?;188;0;cellular;34;?
?;other;?;?;?;cellular;39;1
?;unknown;aug;?;?;?;59;?
80;?;aug;?;?;?;53;1
?;?;jun;?;0;?;?;1
?;failure;?;175;?;cellular;?;1
674;unknown;?;-1;?;?;?;?
67;unknown;jan;-1;?;cellular;32;1
628;?;?;?;276;cellular;?;1
?;unknown;aug;?;1047;?;?;1
?;unknown;jul;?;949;cellular;31;1
137;failure;apr;?;4790;?;33;1
?;?;jul;-1;?;cellular;?;1
33;?;feb;-1;?;?;?;?
317;unknown;jun;-1;2163;cellular;36;1
?;?;aug;-1;?;cellular;32;1
?;unknown;?;?;964;?;?;?
?;unknown;?;?;113;cellular;57;?
?;unknown;may;?;?;?;?;?
248;?;?;?;?;?;48;1
133;unknown;?;?;?;?;?;?
134;unknown;apr;?;?;?;42;1
420;?;may;-1;?;unknown;?;1
?;unknown;?;-1;372;telephone;42;?
66;unknown;?;?;?;?;?;?
88;unknown;feb;?;?;cellular;32;?
?;?;?;-1;?;unknown;?;1
?;unknown;may;?;976;cellular;?;?
?;?;?;-1;466;?;?;?
174;?;?;?;?;cellular;?;1
?;unknown;?;-1;2208;telephone;39;1
67;?;may;?;?;?;30;1
133;unknown;aug;-1;-3;?;?;1
?;?;?;?;398;?;?;1
?;unknown;aug;?;?;telephone;?;?
?;unknown;?;?;?;cellular;32;1
?;?;may;?;?;?;?;?
?;unknown;feb;?;?;?;?;1
?;unknown;aug;?;673;?;?;?
124;?;?;369;326;?;50;?
86;other;?;237;0;?;36;1
268;?;?;?;0;?;34;?
?;unknown;jul;?;?;?;?;1
?;?;jul;?;191;cellular;30;1
?;unknown;apr;?;?;cellular;33;?
118;?;?;196;?;cellular;39;?
?;?;jul;?;1;?;26;1
1118;?;oct;-1;?;?;67;1
