196;unknown;?;-1;1055;?;28;1
?;unknown;may;?;?;unknown;36;1
378;unknown;jul;-1;?;?;?;1
?;unknown;feb;-1;28;cellular;?;?
88;unknown;?;-1;290;cellular;27;1
?;unknown;jul;-1;2362;cellular;?;1
207;?;may;?;106;unknown;27;1
130;unknown;jan;-1;337;?;?;1
713;?;may;?;336;unknown;34;1
117;unknown;may;-1;510;unknown;?;1
193;unknown;may;-1;145;?;?;?
155;?;jul;-1;8;?;?;1
140;?;aug;-1;430;cellular;45;1
?;failure;nov;?;-471;cellular;?;1
?;other;?;?;?;cellular;?;1
?;unknown;jul;?;10;cellular;?;1
?;failure;?;?;146;?;37;?
480;?;may;-1;373;cellular;47;1
329;unknown;may;-1;?;unknown;41;1
303;unknown;jun;-1;2445;unknown;39;1
129;unknown;?;-1;-85;cellular;?;1
429;unknown;nov;-1;395;cellular;30;1
?;unknown;may;?;59;unknown;?;?
191;unknown;jul;-1;151;?;?;?
127;?;may;-1;2071;cellular;?;?
?;?;feb;204;443;?;58;1
141;failure;may;?;0;cellular;?;1
?;?;?;331;141;?;39;?
104;unknown;aug;-1;?;cellular;59;1
80;?;aug;-1;6;?;53;1
300;unknown;jun;-1;0;unknown;48;1
?;?;may;175;481;?;36;?
674;unknown;may;?;280;?;30;1
67;?;jan;-1;471;cellular;?;1
628;unknown;may;-1;276;cellular;39;?
?;unknown;aug;?;1047;?;32;?
52;unknown;jul;?;949;cellular;31;1
137;?;?;?;4790;?;33;1
186;unknown;jul;-1;-81;cellular;40;1
33;?;feb;-1;58;telephone;47;?
317;unknown;?;-1;?;cellular;?;1
67;?;aug;-1;312;cellular;?;1
323;unknown;?;-1;?;unknown;50;1
191;unknown;?;-1;?;cellular;57;1
241;unknown;?;-1;1140;unknown;?;1
248;?;jun;-1;0;unknown;48;1
133;?;may;-1;198;cellular;42;1
134;unknown;apr;?;284;cellular;42;1
420;unknown;may;-1;?;unknown;33;1
?;unknown;?;-1;372;telephone;42;1
66;?;may;-1;375;unknown;?;?
88;?;feb;-1;613;?;?;1
64;unknown;jun;-1;?;unknown;55;?
164;unknown;may;-1;976;cellular;44;?
109;unknown;jul;?;466;?;?;?
174;unknown;aug;-1;?;cellular;35;?
23;unknown;?;-1;2208;telephone;?;1
67;?;may;-1;?;unknown;30;1
?;unknown;aug;?;?;cellular;?;1
101;unknown;jul;-1;398;cellular;35;?
?;unknown;?;?;?;?;30;?
493;?;aug;?;524;?;32;1
53;unknown;may;-1;2131;?;?;?
53;unknown;?;?;211;telephone;39;1
106;?;?;?;673;cellular;?;1
124;failure;?;369;326;?;?;1
86;other;?;237;0;cellular;?;1
268;unknown;jul;?;0;?;34;1
169;?;jul;-1;1;?;38;1
?;unknown;jul;-1;?;cellular;30;?
?;unknown;apr;?;?;cellular;?;1
118;other;jan;196;313;cellular;39;1
36;unknown;jul;?;?;?;?;1
?;unknown;oct;?;2;cellular;67;1
145;unknown;may;-1;528;unknown;?;1
?;unknown;?;-1;710;?;?;?
84;?;feb;-1;924;cellular;27;?
867;unknown;apr;-1;0;cellular;38;?
861;failure;apr;321;1430;cellular;58;1
?;unknown;?;-1;?;unknown;?;1
?;unknown;nov;-1;?;?;?;1
197;?;?;-1;13204;?;?;1
651;?;jun;-1;610;unknown;?;?
?;unknown;may;-1;786;unknown;26;1
?;unknown;?;?;6419;?;?;1
?;failure;may;285;5486;cellular;57;1
332;failure;apr;?;270;cellular;35;1
198;?;may;167;5907;cellular;41;1
?;unknown;nov;?;-1157;cellular;48;1
59;unknown;may;-1;?;unknown;?;1
?;unknown;aug;-1;3028;cellular;30;?
193;unknown;may;-1;124;unknown;32;?
410;unknown;apr;?;7255;cellular;38;1
?;unknown;?;?;234;cellular;42;?
?;unknown;may;-1;205;?;47;1
?;unknown;jun;-1;-72;?;26;1
754;?;apr;143;946;?;45;1
91;?;?;-1;?;unknown;29;1
129;?;aug;-1;4186;cellular;40;?
374;?;?;-1;221;?;?;1
44;unknown;may;-1;?;unknown;31;?
?;unknown;jun;?;17413;unknown;60;?
174;?;?;195;230;cellular;?;1
139;?;?;?;?;cellular;56;1
188;success;?;?;?;cellular;?;1
68;?;aug;-1;1009;cellular;34;?
315;unknown;?;-1;187;?;?;1
585;unknown;aug;-1;288;cellular;48;?
758;?;?;-1;1805;cellular;45;1
?;unknown;jun;-1;104;unknown;?;?
381;unknown;?;-1;3795;cellular;54;?
?;unknown;may;-1;?;unknown;23;?
?;unknown;?;?;519;unknown;21;1
?;unknown;?;-1;54;?;26;1
193;?;?;203;?;cellular;?;1
?;unknown;?;?;?;unknown;?;?
32;unknown;jul;-1;0;telephone;45;1
?;unknown;may;-1;56;unknown;28;1
210;?;?;-1;64;unknown;?;1
?;unknown;?;?;?;?;?;?
136;?;?;-1;-346;cellular;34;1
?;unknown;?;?;?;cellular;31;1
127;unknown;?;?;?;cellular;?;?
70;failure;nov;111;2801;cellular;?;1
125;unknown;may;-1;93;unknown;60;1
514;?;aug;-1;2143;?;30;?
56;unknown;?;-1;?;cellular;?;1
160;unknown;?;?;767;cellular;37;?
?;?;nov;?;-1361;cellular;?;1
?;unknown;feb;-1;0;?;?;?
992;other;may;370;639;telephone;55;1
233;unknown;apr;-1;11;cellular;34;1
172;unknown;?;?;21;telephone;60;1
52;unknown;jan;-1;275;?;38;1
?;unknown;?;?;?;unknown;?;1
361;failure;aug;46;6791;telephone;28;1
383;?;may;-1;?;?;40;1
117;unknown;aug;-1;1079;?;42;1
227;unknown;nov;-1;1456;cellular;30;1
758;unknown;jun;-1;351;unknown;26;1
?;unknown;?;-1;315;cellular;59;1
250;unknown;?;-1;7800;?;?;1
31;?;aug;-1;5204;?;32;1
?;unknown;aug;?;?;cellular;56;1
91;?;?;-1;63;cellular;?;?
?;unknown;jun;-1;?;?;39;1
?;unknown;aug;-1;0;?;33;1
134;?;aug;-1;-17;cellular;?;1
?;?;may;-1;1130;unknown;30;1
91;unknown;?;?;-71;?;?;1
147;unknown;aug;-1;?;cellular;?;1
97;unknown;?;-1;61;unknown;38;1
189;failure;may;?;?;?;51;?
88;unknown;aug;?;96;?;?;1
235;?;feb;169;?;cellular;45;1
155;unknown;?;-1;6215;?;46;?
90;?;aug;?;0;cellular;47;1
41;unknown;aug;-1;?;?;48;1
305;failure;may;370;?;cellular;53;1
154;unknown;aug;-1;430;?;37;1
106;unknown;jul;?;?;telephone;56;1
134;unknown;jul;-1;260;cellular;35;1
72;unknown;?;-1;396;unknown;59;1
72;unknown;?;-1;1208;telephone;77;1
?;unknown;jul;?;?;cellular;42;?
?;unknown;jun;-1;?;unknown;?;1
65;unknown;may;?;284;telephone;54;?
151;?;may;-1;3886;unknown;32;1
127;unknown;jun;-1;625;unknown;46;?
446;other;nov;96;135;telephone;62;1
?;unknown;?;-1;?;cellular;31;?
49;unknown;nov;?;?;cellular;?;1
187;unknown;may;-1;186;?;?;1
?;unknown;?;-1;213;?;?;1
?;unknown;?;-1;371;?;?;?
210;unknown;may;?;-196;unknown;?;1
740;unknown;jul;-1;?;?;?;?
445;unknown;may;?;3111;?;?;1
191;failure;apr;322;1123;cellular;?;1
?;?;may;-1;?;unknown;54;?
257;?;?;?;363;unknown;48;1
?;?;jun;-1;-757;?;49;1
395;success;mar;285;897;cellular;28;1
416;?;jul;?;158;cellular;26;1
?;?;aug;?;1225;?;42;?
168;unknown;?;-1;385;cellular;35;1
?;failure;nov;174;0;cellular;?;1
?;unknown;aug;?;790;?;30;1
116;?;may;-1;756;cellular;42;?
73;?;may;-1;?;?;?;1
686;?;may;?;-1105;cellular;30;1
661;failure;?;190;2;cellular;47;?
37;?;feb;?;?;?;?;1
212;unknown;?;-1;-34;unknown;56;1
300;?;?;-1;33;cellular;35;1
75;?;may;-1;59;unknown;41;?
204;unknown;?;-1;?;?;45;?
79;unknown;nov;-1;?;cellular;52;1
62;?;?;?;?;?;?;?
77;unknown;may;-1;?;?;67;1
88;failure;feb;273;?;cellular;36;1
467;unknown;jun;-1;?;unknown;?;?
185;other;feb;280;1;cellular;?;1
296;unknown;jul;-1;?;cellular;?;1
?;unknown;?;-1;?;?;?;1
90;unknown;aug;-1;52;cellular;?;?
89;unknown;?;-1;3503;?;39;1
132;?;may;?;207;?;?;?
?;?;?;?;-626;cellular;40;1
?;unknown;?;?;202;?;31;1
?;unknown;jul;-1;?;cellular;?;1
139;?;?;96;?;cellular;52;1
287;failure;feb;?;?;?;59;1
?;unknown;feb;-1;46;cellular;?;1
984;?;may;368;210;cellular;?;1
229;?;?;-1;4;unknown;42;1
?;?;jul;-1;-32;?;29;1
33;unknown;may;-1;-461;unknown;51;1
?;unknown;?;-1;?;?;43;1
174;unknown;?;-1;?;unknown;?;1
?;unknown;nov;-1;16125;telephone;?;1
?;unknown;jun;?;?;?;35;?
226;unknown;?;-1;12;cellular;56;1
111;unknown;aug;?;?;cellular;31;1
447;unknown;feb;?;92;telephone;60;?
223;?;?;-1;5894;unknown;?;1
167;unknown;?;-1;?;cellular;?;1
369;unknown;may;-1;1223;?;54;1
21;?;may;-1;500;unknown;?;1
?;?;may;-1;?;?;42;1
?;unknown;aug;?;?;cellular;?;1
258;unknown;jul;?;?;?;36;1
55;unknown;aug;-1;?;cellular;?;1
152;unknown;aug;-1;77;cellular;42;1
164;unknown;may;-1;213;cellular;52;1
235;unknown;?;-1;1;?;44;?
125;unknown;?;-1;20718;unknown;?;?
156;unknown;jun;-1;?;unknown;38;1
253;unknown;?;-1;5164;?;32;1
122;failure;may;357;6;cellular;?;?
?;?;?;?;?;cellular;?;1
?;unknown;jul;-1;2298;cellular;35;1
317;unknown;?;-1;400;unknown;?;1
342;unknown;jul;-1;0;cellular;25;1
13;unknown;?;-1;70;cellular;?;1
157;unknown;?;-1;80;cellular;45;1
700;unknown;?;-1;736;?;32;?
222;?;nov;?;9687;cellular;52;?
?;unknown;may;-1;2667;unknown;?;?
76;?;?;-1;69;cellular;?;1
253;unknown;may;-1;69;?;38;1
141;failure;?;?;?;cellular;31;1
140;unknown;jan;-1;268;cellular;32;1
500;unknown;?;-1;?;?;38;1
79;?;?;-1;?;?;?;1
?;?;jan;-1;?;cellular;?;1
?;unknown;jul;-1;?;?;46;1
?;unknown;jun;-1;0;unknown;50;?
186;unknown;may;-1;173;?;25;?
53;unknown;jun;-1;1134;unknown;50;1
71;?;?;364;?;telephone;58;1
323;unknown;jun;?;?;unknown;37;?
?;?;may;-1;-211;cellular;29;1
?;unknown;jul;-1;500;?;40;1
?;unknown;apr;-1;?;cellular;29;1
417;unknown;jun;?;311;?;50;1
389;unknown;?;-1;4924;unknown;?;1
442;failure;nov;?;?;cellular;53;1
723;unknown;may;?;78;unknown;51;1
